id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
55203417,Cadieux (2005),2005,NA,NA,['Yes'],NA,NA,,NA,32,,NA,65.9,,NA,16.6,,NA,84.1,,NA,12.3,,NA,18.2,,NA,15.8,,NA,NA,,NA,22,,NA,67.9,,NA,15.8,,NA,80.2,,NA,17.9,,NA,12.3,,NA,9.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
55203372,Chao (2006),2006,NA,NA,NA,NA,NA,,NA,22,,NA,101.3,,NA,23.5,,NA,109.4,,NA,11.4,,NA,NA,,NA,NA,,NA,NA,,NA,19,,NA,103.6,,NA,22.9,,NA,102.9,,NA,15.5,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
42025488,Chow (2003),2003,"['Parental engagement', 'Oral language interventions']",NA,['Yes'],NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,30.69,,NA,6.25,,NA,NA,,NA,NA,,NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,27.5,,NA,7.43,,NA,NA,,NA,NA,,NA,NA,,NA,27,,NA,NA,,NA,NA,,NA,102,,NA,33.44,,NA,NA,,NA,NA,,NA,NA,,NA,27,,NA,NA,,NA,NA,,NA,107,,NA,28.16,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
42025489,Chow (2008),2008,['Parental engagement'],NA,['Yes'],NA,Character recognition - DR (intervention) vs Control groups,,NA,37,,"['Page 7:\n[¬s]""50.86[¬e]""']",50.86,,"['Page 7:\n[¬s]""26.49[¬e]""']",26.49,,"['Page 7:\n[¬s]""60.89[¬e]""']",60.89,,"['Page 7:\n[¬s]""26.98[¬e]""']",26.98,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""36[¬e]""']",36,,"['Page 7:\n[¬s]""50.19[¬e]""']",50.19,,"['Page 7:\n[¬s]""25.47[¬e]""']",25.47,,"['Page 7:\n[¬s]""60.08[¬e]""']",60.08,,"['Page 7:\n[¬s]""29.27[¬e]""']",29.27,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
42025415,Crain-Thoreson (1999),1999,['Parental engagement'],NA,['Yes'],NA,NA,,NA,10,,NA,70.8,,NA,9.9,,NA,75.6,,NA,12.1,,NA,NA,,NA,NA,,NA,NA,,NA,9,,NA,70.0,,NA,8.5,,NA,71.0,,NA,10.6,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
45336725,Crain-Thoreson (1999) PE,1999,['Parental engagement'],NA,['Yes'],NA,NA,,NA,10,,NA,70.8,,NA,9.9,,NA,75.6,,NA,12.1,,NA,NA,,NA,NA,,NA,NA,,NA,13,,NA,71.7,,NA,12.4,,NA,70.9,,NA,11.3,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
49048252,Davis (2004),2004,"['Homework', 'Parental engagement']",NA,['No'],"['Page 58:\n[¬s]""Students whose parents were provided the School-Home Links (SHL) activity\nguide homework showed an increase of 1.81 mean points from the MOY to the EOY\nadministration of the TPRI. Students whose parents were not provided SHL activity\nguide homework showed an increase of 1.79 mean points from the MOY to the EOY\nadministration of the TPRI.[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
42025417,DeBaryshe (2007),2007,['Parental engagement'],NA,['Yes'],NA,control=30 (+44 for maths as active control),,"['Page 12:\n[¬s]""Literacy (n = 51)[¬e]""']",51,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""18.6[¬e]""']",18.6,,"['Page 12:\n[¬s]""10.6[¬e]""']",10.6,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""18.0[¬e]""']",adj. mean = 18,,"['Page 12:\n[¬s]""Control (n = 30)[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""17.0[¬e]""']",17,,"['Page 12:\n[¬s]""9.0[¬e]""']",9,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""17.4[¬e]""']",adj. mean = 17.4,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
42024828,Donachy (1976),1976,['Parental engagement'],NA,['Yes'],NA,NA,,"['Page 2:\n[¬s]""16\n16[¬e]""']",32,,NA,-0.825 ,,NA,1.093 ,,NA,0.175 ,,NA,0.699 ,,NA,NA,,NA,NA,,NA,NA,,"['Page 2:\n[¬s]""16[¬e]""']",32,,NA,-0.360 ,,NA,1.060 ,,NA,-0.425 ,,NA,0.954 ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
73032953,Dulay (2019) 1_2,2019,['Parental engagement'],NA,['Yes'],NA,Book vocabulary,,"['Page 5:\n[¬s]"", dialogic reading (DR, n ⫽ 145),[¬e]""']",145,,"['Page 11:\n[¬s]""2.46[¬e]""']",2.46,,"['Page 11:\n[¬s]""1.95[¬e]""']",1.95,,"['Page 11:\n[¬s]""4.37[¬e]""']",4.37,,"['Page 11:\n[¬s]""2.34[¬e]""']",2.34,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""control (n ⫽ 191).[¬e]""']",191,,"['Page 11:\n[¬s]""2.35[¬e]""']",2.35,,"['Page 11:\n[¬s]""1.78[¬e]""']",1.78,,"['Page 11:\n[¬s]""3.15[¬e]""']",3.15,,"['Page 11:\n[¬s]""1.90[¬e]""']",1.90,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
73032954,Dulay (2019) 1_3,2019,['Parental engagement'],NA,['Yes'],NA,NA,,"['Page 5:\n[¬s]""EL (n ⫽ 120)[¬e]""']",120,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""nd control (n ⫽ 164).[¬e]""']",164,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
42025494,Evangelou (2007),2007,['Parental engagement'],NA,['Yes'],"['Page 12:\n[¬s]""Table 7[¬e]""']",NA,,"['Page 12:\n[¬s]""64[¬e]""']",64,,"['Page 11:\n[¬s]""14.63[¬e]""']",14.63,,"['Page 11:\n[¬s]""3.34[¬e]""']",3.34,,"['Page 12:\n[¬s]""21.16[¬e]""']",21.16,,"['Page 12:\n[¬s]""3.43[¬e]""']",3.43,,NA,NA,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""83[¬e]""']",83,,"['Page 11:\n[¬s]""13.85[¬e]""']",13.85,,"['Page 11:\n[¬s]""3.46[¬e]""']",3.46,,"['Page 12:\n[¬s]""19.68[¬e]""']",19.68,,"['Page 12:\n[¬s]""2.20[¬e]""']",2.2,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 14:\n[¬s]""Table 10[¬e]""']",NA,
73032957,Fielding-Barnsley (2002),2002,['Parental engagement'],NA,['Yes'],NA,PPVT,,"['Page 3:\n[¬s]""There were 17 children[¬e]""']",17,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""PPVT""\n"".76[¬e]""']",.76,,"['Page 5:\n[¬s]""4.59[¬e]""']",4.59,,NA,NA,,"['Page 3:\n[¬s]""17\nchildren in the control group[¬e]""']",17,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""5.18[¬e]""']",5.18,,"['Page 5:\n[¬s]""5.40[¬e]""']",5.40,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
42025509,Fielding-Barnsley (2003),2003,['Parental engagement'],NA,['Yes'],NA,The Peabody picture vocabulary test ,,NA,26,,"['Page 4:\n[¬s]"" 77.73[¬e]""']",77.73,,"['Page 4:\n[¬s]""9.69[¬e]""']",9.69,,NA,88.69,,"['Page 4:\n[¬s]"" 10.00[¬e]""']",10.00,,NA,NA,,NA,NA,,NA,NA,,NA,23,,"['Page 4:\n[¬s]""69.48[¬e]""']",69.48,,"['Page 4:\n[¬s]"" 18.20[¬e]""']",18.20,,"['Page 4:\n[¬s]"" 81.65[¬e]""']",81.65,,"['Page 4:\n[¬s]""19.35[¬e]""']",19.35,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
55203434,Ford (2009),2009,NA,NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
73032958,Fryer (2020) 1_1,2020,['Parental engagement'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 13:\n[¬s]""(Appendix Tables B1 and B2 do the same for follow-up tests)[¬e]""']",NA,
73032959,Fryer (2020) 1_2,2020,['Parental engagement'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],"['Page 15:\n[¬s]""while the comparison group for Kinderprep is the sub-set of control children\nwho would have been eligible for the summer program (i.e., were at least 4 years old on September\n1 of the academic year following the program), including both main randomized and late\nrandomized children with a dummy to control for randomization period.[¬e]""']",we take end of summer as the main post-test as there is no end of year result comparisons for the Kinderprep due to the different control sub-group,
55203439,Hadeed (2011),2011,NA,NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
42025141,Hampton (1998) 1_1,1998,['Parental engagement'],NA,['Yes'],NA,NA,,NA,28 ,,NA,NA,,NA,NA,,NA,73.10,,"['Page 14:\n[¬s]""12.16[¬e]""']",12.16,,NA,NA,,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""30[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""50.32[¬e]""']",30.32,,"['Page 14:\n[¬s]""13.13[¬e]""']",13.13,,NA,NA,,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""24""\n""24[¬e]""', 'Page 16:\n[¬s]""25""\n""18[¬e]""']",91,,NA,NA,,NA,NA,,NA,73.453 ,,NA,17.907 ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
