id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
40294884,Andre (1978) 1_2,1978,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2222,0.2919,['Post-test unadjusted (select one from this group)'],Achievement Test (posttest means/SDs),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2222,0.2919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1,NA,['Secondary/High school'],"['16', '17', '18']",NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],0.4 ,5,50,['Toolkit: Metacognition and self-regulation']
38224038,Ashman (1993),1993,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5179,0.1983,['Post-test adjusted for baseline attainment'],CATIM,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],['Reading primary outcome'],0.4332,0.2201,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5179,0.1983,NA,NA,NA,NA,NA,NA,147,8,32,"['Primary/elementary school', 'Middle school']","['9', '10', '11', '12', '13']",NA,NA,['Australia'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],16, , ,['Toolkit: Metacognition and self-regulation']
38224144,Baumann (1984),1984,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2202,0.3025,['Post-test unadjusted (select one from this group)'],Main Idea Comprehension - Strategy vs Control,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2202,0.3025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,NA,['Primary/elementary school'],"['11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],2.5 ,3,30,['Toolkit: Metacognition and self-regulation']
38223937,Bean (1984),1984,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.97,0.29,['Post-test adjusted for baseline attainment'],Nelson Reading Test (ANOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.97,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,3,['Primary/elementary school'],"['11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],5,2.5 ,28,['Toolkit: Metacognition and self-regulation']
38224039,Benito (1993),1993,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8,0.39,['Post-test adjusted for baseline attainment'],Stanford Diagnostic Reading Test (ANOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.8,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,6,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['Micronesia'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'Paired learning']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],4,5, ,['Toolkit: Metacognition and self-regulation']
47269769,Berkeley (2007) MSR,2007,['Dissertation or thesis'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2755,0.3375,['Post-test unadjusted (select one from this group)'],Main Idea Test,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.2755,0.3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2,7,"['Middle school', 'Secondary/High school']","['12', '13', '14', '15']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8,1.5,30 ,['Toolkit: Metacognition and self-regulation']
38224040,Bimmel (2001),2001,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6953,0.321,['Post-test unadjusted (select one from this group)'],L1 - Dutch  reading comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6953,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,1,NA,['Secondary/High school'],['15'],NA,NA,['The Netherlands'],['Prospective QED'],['Paired learning'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],15,1,60,['Toolkit: Metacognition and self-regulation']
38223980,Blank (2000),2000,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Science primary outcome']",0.1766,0.2958,['Post-test unadjusted (select one from this group)'],Ecology Assessment (post test means/SDs),With business as usual,['Sample: All'],Cognitive  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.1766,0.2958,NA,NA,NA,46,1,2,"['Secondary/High school', 'Middle school']","['12', '13']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],12,1,50,['Toolkit: Metacognition and self-regulation']
38224042,Bornas (1992) 1_1,1992,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",2.0452,0.7026,['Post-test unadjusted (select one from this group)'],Reading comprehension - metacognition,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",2.0452,0.7026,NA,NA,NA,['Mathematics primary outcome'],2.2399,0.7315,NA,NA,NA,NA,NA,NA,14 ,1,NA,['Primary/elementary school'],"['12', '10', '11']",NA,NA,['Spain'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Research staff'],5.5 ,4,60,['Toolkit: Metacognition and self-regulation']
40294888,Bornas (1992) 1_2,1992,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2062,0.5984,['Post-test unadjusted (select one from this group)'],Reading comprehension - metacognition,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2062,0.5984,NA,NA,NA,['Mathematics primary outcome'],1.9466,0.6885,NA,NA,NA,NA,NA,NA,14,NA,NA,['Primary/elementary school'],"['10', '11', '12']",NA,NA,['Spain'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Research staff'],5.5 ,4,60,['Toolkit: Metacognition and self-regulation']
38224145,Bossert (1995),1995,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Other outcome']",0.8509,0.3714,['Post-test adjusted for baseline attainment'],Response accuracy - metacognition,With business as usual,['Sample: All'],Cognitive  other,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,NA,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Digital technology'],2,1,30,['Toolkit: Metacognition and self-regulation']
38224086,Boulware-Gooden (2007),2007,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.38,0.185,['Post-test adjusted for baseline attainment'],GSRT-Reading Comprehension ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.38,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,2,6,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'Paired learning']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],5 ,5,30,['Toolkit: Metacognition and self-regulation']
38224147,Brill (1984),1984,['Dissertation or thesis'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4761,0.3703,['Pre-post gain'],RCTT,With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4761,0.3703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,6,['Middle school'],"['12', '13']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],3,2,45,['Toolkit: Metacognition and self-regulation']
38223834,Brown (1968),1968,['Dissertation or thesis'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Other outcome']",0.19,0.26,['Post-test adjusted for baseline attainment'],CTSS-Final Test (ANOVA),With business as usual,['Sample: All'],Social Studies,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,NA,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],16,5,35,['Toolkit: Metacognition and self-regulation']
38223982,Bruce (2001) 1_1,2001,['Conference paper'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.49,0.28,['Post-test adjusted for baseline attainment'],PAT Comprehension (Cond. 1 vs 2),With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.49,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5,14,['Primary/elementary school'],"['10', '11', '12']",NA,NA,['Australia'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",24 ,2.5 ,30,['Toolkit: Metacognition and self-regulation']
40294892,Bruce (2001) 1_2,2001,['Conference paper'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.06,0.29,['Post-test adjusted for baseline attainment'],PAT Comprehension Scores (ANOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.06,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,5,14,['Primary/elementary school'],"['10', '11']",NA,NA,['Australia'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",24 ,2.5 ,30,['Toolkit: Metacognition and self-regulation']
38224088,Brunstein (2011),2011,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.8418,0.1932,['Post-test adjusted for baseline attainment'],Story Quality,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,4,6,['Primary/elementary school'],"['9', '10']",NA,NA,['Germany'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],5 ,1,45,['Toolkit: Metacognition and self-regulation']
47269779,Burke (1992) MSR,1992,['Dissertation or thesis'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3824,0.1999,['Post-test unadjusted (select one from this group)'],Chapter 4 results (T4) - Table 1 p18,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3824,0.1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,1,4,['Middle school'],"['13', '14']",NA,NA,['USA'],['Individual RCT'],"['Large group/class teaching (+6)', 'Other (Explain in notes)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8 ,3, ,['Toolkit: Metacognition and self-regulation']
38223984,Camahalan (2006),2006,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.02,0.27,['Post-test adjusted for baseline attainment'],MAT-both grades (f test),With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.02,0.27,NA,NA,NA,NA,NA,NA,60,1,4,['Independent/private school'],"['10', '11', '12', '13']",NA,NA,['Philippines'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['Yes'],['During regular school hours '],['Research staff'],6,5,60,['Toolkit: Metacognition and self-regulation']
38223985,Cantrell (2010) 1_1,2010,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.218,0.1028,['Post-test adjusted for baseline attainment AND clustering'],GRADE  NCE - Gr6,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.218,0.1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,12,NA,['Middle school'],['11'],TRUE,53.5,['USA'],['Multisite RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],['Class teachers'],33,5,55,['Toolkit: Metacognition and self-regulation']
40294897,Cantrell (2010) 1_2,2010,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.076,0.0993,['Post-test adjusted for baseline attainment AND clustering'],GRADE_ NCE - Metacogn. - Gr9,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.076,0.0993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,11,NA,['Secondary/High school'],['14'],TRUE,56.0,['USA'],['Multisite RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],33,5,55,['Toolkit: Metacognition and self-regulation']
38224043,Cardelle-Elawar (1992) 1_1,1992,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Mathematics primary outcome']",3.95,0.37,['Post-test adjusted for baseline attainment'],Mathematics Achievement (ANOVA),With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",3.95,0.37,NA,NA,NA,NA,NA,NA,90,1,3,['Primary/elementary school'],['11'],NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],6 ,5,60,['Toolkit: Metacognition and self-regulation']
40294898,Cardelle-Elawar (1992) 1_2,1992,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Mathematics primary outcome']",3.88,0.43,['Post-test adjusted for baseline attainment'],Mathematics Achievement (ANOVA) exp2 vs control,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",3.88,0.43,NA,NA,NA,NA,NA,NA,122,2,3,['Primary/elementary school'],['11'],NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6 ,5,60,['Toolkit: Metacognition and self-regulation']
38224044,Cardelle-Elawar (1995),1995,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.92,0.1,['Post-test adjusted for baseline attainment'],Mathematics Achievement (Anova),With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.92,0.1,NA,NA,NA,NA,NA,NA,463  ,2,18,"['Primary/elementary school', 'Middle school']","['8', '9', '10', '11', '12', '13', '14']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],33,5,50 ,['Toolkit: Metacognition and self-regulation']
38223941,Carr (1983),1983,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2274,0.2838,['Post-test adjusted for baseline attainment'],Literal Comprehension (structured comp. vs control),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2274,0.2838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,NA,['Primary/elementary school'],"['11', '12']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],8,5,60,['Toolkit: Metacognition and self-regulation']
47269784,Carr (1989) MSR,1989,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8447,0.3965,['Post-test unadjusted (select one from this group)'],Reading Grades,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8447,0.3965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,NA,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],3 ,2,90,['Toolkit: Metacognition and self-regulation']
38223942,Carr (1995),1995,['Technical report'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.226,0.2382,['Post-test unadjusted (select one from this group)'],Reading Comprehension (post test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.226,0.2382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1,10,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],8, ,20,['Toolkit: Metacognition and self-regulation']
38224045,Carriedo (1996),1996,['Journal article'],['Metacognition and self-regulation'],"['Toolkit primary outcome', 'Reading primary outcome']",0.23,0.08,['Post-test adjusted for baseline attainment'],IDEPA-Main Idea Comprehension Test (ANCOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.23,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,11,NA,['Secondary/High school'],"['11', '12', '13', '14']",NA,NA,['Spain'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],12,NA, ,['Toolkit: Metacognition and self-regulation']
