id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
38111602,Buckner (1978),1978,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 1:\n[¬s]""22[¬e]""']",22,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""61.40[¬e]""']",61.4,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 1:\n[¬s]""22[¬e]""']",22,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""56.13[¬e]""']",56.13,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38111670,Center (1997),1997,['Oral language interventions'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
42025488,Chow (2003),2003,"['Parental engagement', 'Oral language interventions', 'EY_Parental engagement']",NA,['Yes'],NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,30.69,,NA,6.25,,NA,NA,,NA,NA,,NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,27.5,,NA,7.43,,NA,NA,,NA,NA,,NA,NA,,NA,27,,NA,NA,,NA,NA,,NA,102,,NA,33.44,,NA,NA,,NA,NA,,NA,NA,,NA,27,,NA,NA,,NA,NA,,NA,107,,NA,28.16,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
77945725,Correll (2008),2008,['EY_Communication and language approaches'],NA,['Yes'],NA,NA,,NA,42,,NA,67.69,,NA,15.27,,NA,99.15,,NA,15.15,,NA,NA,,NA,NA,,NA,NA,,NA,37,,NA,71.30,,NA,15.10,,NA,90.05,,NA,16.10,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38111644,Coyne (2004),2004,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 10:\n[¬s]""34[¬e]""']",34,,"['Page 10:\n[¬s]""9.36[¬e]""']",9.36,,"['Page 10:\n[¬s]""5.12[¬e]""']",5.12,,"['Page 10:\n[¬s]""15.38[¬e]""']",15.38,,"['Page 10:\n[¬s]""5.54[¬e]""']",5.54,,NA,NA,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""30[¬e]""']",30,,"['Page 10:\n[¬s]""11.25[¬e]""']",11.25,,"['Page 10:\n[¬s]""5.11[¬e]""']",5.11,,"['Page 10:\n[¬s]""11.80[¬e]""']",11.80,,"['Page 10:\n[¬s]""4.83[¬e]""']",4.83,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38111435,Coyne (2007),2010,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 15:\n[¬s]""Table 2. Pretest scores Control Treatment M S D M S D Target word measure (de\x1enition question) 4.83 3.87 5.35 6.05 Peabody Picture Vocabulary Test pretest 89.66 14.97 93.91 17.16[¬e]""', 'Page 8:\n[¬s]""Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",80,,"['Page 15:\n[¬s]""Table 2. Pretest scores Control Treatment M S D M S D Target word measure (de\x1enition question) 4.83 3.87 5.35 6.05 Peabody Picture Vocabulary Test pretest 89.66 14.97 93.91 17.16[¬e]""']",5.35,,"['Page 15:\n[¬s]""Table 2. Pretest scores Control Treatment M S D M S D Target word measure (de\x1enition question) 4.83 3.87 5.35 6.05 Peabody Picture Vocabulary Test pretest 89.66 14.97 93.91 17.16[¬e]""']",6.05,,"['Page 16:\n[¬s]""Table 3. Posttest scores Control Treatment M S D M S D Target word measure 9.70 5.45 55.50 37.58 Peabody Picture Vocabulary Test posttest 92.51 10.43 98.99 13.68 Listening comprehension 2.48 1.53 3.32 2.58 Metalinguistic awareness 5.40 3.40 6.86 3.95[¬e]""']",55.50,,"['Page 16:\n[¬s]"" 37.58[¬e]""']",37.58,,NA,NA,,NA,NA,,NA,Target word measure (definition question) as the primary outcome,,"['Page 8:\n[¬s]"" Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",NA,,"['Page 15:\n[¬s]""Table 2. Pretest scores Control Treatment M S D M S D Target word measure (de\x1enition question) 4.83 3.87 5.35 6.05 Peabody Picture Vocabulary Test pretest 89.66 14.97 93.91 17.16[¬e]""']",4.83,,"['Page 15:\n[¬s]""Table 2. Pretest scores Control Treatment M S D M S D Target word measure (de\x1enition question) 4.83 3.87 5.35 6.05 Peabody Picture Vocabulary Test pretest 89.66 14.97 93.91 17.16[¬e]""']",3.87,,"['Page 16:\n[¬s]""Table 3. Posttest scores Control Treatment M S D M S D Target word measure 9.70 5.45 55.50 37.58 Peabody Picture Vocabulary Test posttest 92.51 10.43 98.99 13.68 Listening comprehension 2.48 1.53 3.32 2.58 Metalinguistic awareness 5.40 3.40 6.86 3.95[¬e]""']",9.70,,"['Page 16:\n[¬s]""Table 3. Posttest scores Control Treatment M S D M S D Target word measure 9.70 5.45 55.50 37.58 Peabody Picture Vocabulary Test posttest 92.51 10.43 98.99 13.68 Listening comprehension 2.48 1.53 3.32 2.58 Metalinguistic awareness 5.40 3.40 6.86 3.95[¬e]""']",5.45,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
38111643,Coyne (2007) 1_1,2007,['Oral language interventions'],NA,['Yes'],NA,"Results chosen from the first listed outcome of Table 1 (Expressive Definitions) as it is more in-depth than the other two outcomes (Receptive Definitions and Context), both of which are answered with yes-no questions. Unable to calculate combined means and SD without individual sample sizes for intervention and control groups.",,NA,NA,,NA,.21,,NA,.56,,NA,4.45,,NA,1.84,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,.41,,NA,.73,,NA,.58,,NA,.92,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
40294900,Coyne (2007) 1_2,2007,['Oral language interventions'],NA,['Yes'],NA,Expressive Definitions,,"['Page 4:\n[¬s]""32 students[¬e]""']",16,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""3.61[¬e]""']",3.61,,"['Page 9:\n[¬s]""2.08[¬e]""']",2.08,,NA,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""32 students[¬e]""']",16,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""1.03[¬e]""']",1.03,,"['Page 9:\n[¬s]""1.47[¬e]""']",1.47,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
38111539,Crain-Thoreson (1999) OL,1999,['Oral language interventions'],NA,['Yes'],"['Page 4:\n[¬s]""TABLE 1. Description of Treatment Groups -- Note. Standard deviations are in parentheses. Maternal ed. = mother\x92s education (1 = < high school; 2 = high school; 3 = some postsecondary; 4 = 4-year college degree; 5 = advanced degree); PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990); MLU = mean length of utterance. an = 10. bn = 13. cn = 9.[¬e]""']",NA,,"['Page 4:\n[¬s]""TABLE 1. Description of Treatment Groups -- Note. Standard deviations are in parentheses. Maternal ed. = mother\x92s education (1 = < high school; 2 = high school; 3 = some postsecondary; 4 = 4-year college degree; 5 = advanced degree); PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990); MLU = mean length of utterance. an = 10. bn = 13. cn = 9.[¬e]""']",13,,"['Page 4:\n[¬s]""TABLE 1. Description of Treatment Groups -- Note. Standard deviations are in parentheses. Maternal ed. = mother\x92s education (1 = < high school; 2 = high school; 3 = some postsecondary; 4 = 4-year college degree; 5 = advanced degree); PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990); MLU = mean length of utterance. an = 10. bn = 13. cn = 9.[¬e]""']",PPVT-R= 55.2 EOWPVT-R=71.7,,"['Page 8:\n[¬s]""TABLE 4. Means, Standard Deviations, and Effect Sizes for Measures of Children\x92s Language Note. Standard deviations are in parentheses. The PPVT-R and EOWPVT-R are reported here as standard scores. Analyses with raw scores showed a similar pattern of results. MLU = mean length of utterance during shared book reading; Utterances = total number of child utterances during shared book reading; Diff Words = total number of different words used by the child during shared book reading; Partic = child utterances divided by the sum of adult and child utterances during shared book reading. SMD = standardized mean difference between pretest and posttest scores; PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990). * *p < .01. &dquo;\x92p < .05. ns = not statistically significant.[¬e]""']",PPVT-R= 14.7 EOWPVT-R=12.4,,NA,PPVT-R= 61.2 EOWPVT-R= 70.9,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9. Table 1 provides information on the three groups of final partic- ipants for demographic variables and for the receptive and expressive language measures.[¬e]""']",9,,"['Page 8:\n[¬s]""TABLE 4. Means, Standard Deviations, and Effect Sizes for Measures of Children\x92s Language Note. Standard deviations are in parentheses. The PPVT-R and EOWPVT-R are reported here as standard scores. Analyses with raw scores showed a similar pattern of results. MLU = mean length of utterance during shared book reading; Utterances = total number of child utterances during shared book reading; Diff Words = total number of different words used by the child during shared book reading; Partic = child utterances divided by the sum of adult and child utterances during shared book reading. SMD = standardized mean difference between pretest and posttest scores; PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990). * *p < .01. &dquo;\x92p < .05. ns = not statistically significant.[¬e]""']",PPVT-R= 59.7 EOWPVT-R= 70,,"['Page 8:\n[¬s]""TABLE 4. Means, Standard Deviations, and Effect Sizes for Measures of Children\x92s Language Note. Standard deviations are in parentheses. The PPVT-R and EOWPVT-R are reported here as standard scores. Analyses with raw scores showed a similar pattern of results. MLU = mean length of utterance during shared book reading; Utterances = total number of child utterances during shared book reading; Diff Words = total number of different words used by the child during shared book reading; Partic = child utterances divided by the sum of adult and child utterances during shared book reading. SMD = standardized mean difference between pretest and posttest scores; PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990). * *p < .01. &dquo;\x92p < .05. ns = not statistically significant.[¬e]""']",PPVT-R= 12.5 EOWPVT-R= 8.5,,"['Page 8:\n[¬s]""TABLE 4. Means, Standard Deviations, and Effect Sizes for Measures of Children\x92s Language Note. Standard deviations are in parentheses. The PPVT-R and EOWPVT-R are reported here as standard scores. Analyses with raw scores showed a similar pattern of results. MLU = mean length of utterance during shared book reading; Utterances = total number of child utterances during shared book reading; Diff Words = total number of different words used by the child during shared book reading; Partic = child utterances divided by the sum of adult and child utterances during shared book reading. SMD = standardized mean difference between pretest and posttest scores; PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990). * *p < .01. &dquo;\x92p < .05. ns = not statistically significant.[¬e]""']",PPVT-R= 62 EOWPVT-R= 71,,"['Page 8:\n[¬s]""TABLE 4. Means, Standard Deviations, and Effect Sizes for Measures of Children\x92s Language Note. Standard deviations are in parentheses. The PPVT-R and EOWPVT-R are reported here as standard scores. Analyses with raw scores showed a similar pattern of results. MLU = mean length of utterance during shared book reading; Utterances = total number of child utterances during shared book reading; Diff Words = total number of different words used by the child during shared book reading; Partic = child utterances divided by the sum of adult and child utterances during shared book reading. SMD = standardized mean difference between pretest and posttest scores; PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990). * *p < .01. &dquo;\x92p < .05. ns = not statistically significant.[¬e]""']",PPVT-R= 16.2 EOWPVT-R= 10.6,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
38111484,Crevecoeur (2008),2008,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 85:\n[¬s]""49[¬e]""']",49,,"['Page 85:\n[¬s]""98.73[¬e]""']",98.73,,"['Page 85:\n[¬s]""15.76[¬e]""']",15.76,,"['Page 90:\n[¬s]""102.53[¬e]""']",102.53,,"['Page 90:\n[¬s]""13.73[¬e]""']",13.73,,NA,NA,,NA,NA,,NA,NA,,"['Page 85:\n[¬s]""25[¬e]""']",25,,"['Page 85:\n[¬s]"" 95.00[¬e]""']",95,,"['Page 85:\n[¬s]""13.53[¬e]""']",13.53,,"['Page 90:\n[¬s]""94.96[¬e]""']",94.96,,"['Page 90:\n[¬s]""10.04[¬e]""']",10.04,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
68655326,Dimova (2020),2020,"['Oral language interventions', 'EY_Early literacy approaches', 'EY_Communication and language approaches']",NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
38111287,Feitelson (1993),1993,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 6:\n[¬s]""‘Experimental n - 86. control n = 49, bAdjusted for pretest WISC-R vocabulary, ‘In a univariate F test, \'p < .05.[¬e]""']",86,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""6.00 (1.56)[¬e]""']",6.00,,"['Page 6:\n[¬s]""6.00 (1.56)[¬e]""']",1.56,,NA,NA,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""‘Experimental n - 86. control n = 49, bAdjusted for pretest WISC-R vocabulary, ‘In a univariate F test, \'p < .05.[¬e]""']",49,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""3.68 (1.54)[¬e]""']",3.68,,"['Page 6:\n[¬s]""3.68 (1.54)[¬e]""']",1.54,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
55203434,Ford (2009),2009,"['EY_Communication and language approaches', 'EY_Self-regulation strategies', 'Metacognition and self-regulation', 'Oral language interventions', 'Parental engagement', 'EY_Parental engagement']",NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38111492,Freeman (2008),2008,['Oral language interventions'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
37671552,Fricke (2013),2013,"['Teaching assistants', 'Oral language interventions', 'EY_Communication and language approaches']",NA,['Yes'],NA,NA,,"['Page 3:\n[¬s]""Allocated to intervention (N = 90)""\n""Intervention •• Lost to follow-up due to moving schools: t2 = 6 t3 = 0 t4 = 0 t5 = 1 t6 = 0""\n""Received allocated intervention (N = 89)\nDid not receive allocated intervention due\nto moving schools before intervention\nstarted (N = 1)[¬e]""']",82,,"['Page 5:\n[¬s]""12.60[¬e]""']",12.60,,"['Page 5:\n[¬s]""6.09[¬e]""']",6.09,,"['Page 5:\n[¬s]""32.16[¬e]""']",32.16,,"['Page 5:\n[¬s]""10.02[¬e]""']",10.02,,NA,NA,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Allocated to waiting control (N = 90)""\n""Waiting control\nLost to follow-up due to moving schools:\nt2 = 2\nt3 = 0\nt4 = 1\nt5 = 3\nt6 = 2[¬e]""']",82,,"['Page 5:\n[¬s]""12.37[¬e]""']",12.37,,"['Page 5:\n[¬s]""5.97[¬e]""']",5.97,,"['Page 5:\n[¬s]""27.84[¬e]""']",27.84,,NA,9.60,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 1:\n[¬s]""and after a 6 month delay[¬e]""', 'Page 4:\n[¬s]""maintenance test (6 months later,\nt6) are shown in Table 1[¬e]""']",NA,
77945729,Goodson (2011),2011,['EY_Communication and language approaches'],NA,['Yes'],"['Page 57:\n[¬s]""Table 2.10. Baseline pretest scores on student outcomes[¬e]""']",NA,,NA,596,,NA,NA,,NA,NA,,NA,451.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,700,,NA,NA,,NA,NA,,NA,451.2,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
37671520,Haley (2017),2017,"['Teaching assistants', 'Oral language interventions']",NA,['No'],NA,NA,,NA,51,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,47,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38111647,Hargrave (2000),2000,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 5:\n[¬s]""The participants were 36 children (21 girls and 15 boys) between the ages of 3 and 5. On average, children were 4 years 1 months (SD 5 7 months) at the time of pre-testing. The data for eight additional children were not analyzed for a variety of reasons. One child had been diagnosed as having a learning disability. Three children did not have poor expressive vocabulary skills. In addition, the data for the two youngest children (30 and 31 months) from the regular-reading center and the two oldest children (61 and 64 months) from the dialogic-reading center were excluded to equate the two groups on age.[¬e]""']",14,,"['Page 11:\n[¬s]""Table 2 Children\'s Mean Performance on Each Vocabulary Test as a Function of Reading Group""\n""PPVT-T 84.2 (16.8)[¬e]""']",84.2,,"['Page 11:\n[¬s]""PPVT-T 84.2 (16.8)[¬e]""']",16.813.3,,"['Page 11:\n[¬s]""PPVT-T 84.2 (16.8) 86.8 (13.5)[¬e]""']",86.8,,"['Page 11:\n[¬s]""PPVT-T 84.2 (16.8) 86.8 (13.5)[¬e]""']",13.5,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""The participants were 36 children (21 girls and 15 boys) between the ages of 3 and 5. On average, children were 4 years 1 months (SD 5 7 months) at the time of pre-testing. The data for eight additional children were not analyzed for a variety of reasons. One child had been diagnosed as having a learning disability. Three children did not have poor expressive vocabulary skills. In addition, the data for the two youngest children (30 and 31 months) from the regular-reading center and the two oldest children (61 and 64 months) from the dialogic-reading center were excluded to equate the two groups on age.[¬e]""']",14,,"['Page 11:\n[¬s]""Table 2 Children\'s Mean Performance on Each Vocabulary Test as a Function of Reading Group""\n""PPVT-R 88.8 (13.3)[¬e]""']",88.8,,"['Page 11:\n[¬s]""PPVT-R 88.8 (13.3)[¬e]""']",13.3,,"['Page 11:\n[¬s]""PPVT-R 88.8 (13.3) 88.5 (15.9)[¬e]""']",88.5,,"['Page 11:\n[¬s]""PPVT-R 88.8 (13.3) 88.5 (15.9)[¬e]""']",15.9,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
38111494,Harvey (2002),2002,['Oral language interventions'],NA,['Yes'],NA,NA,,"['Page 159:\n[¬s]""40[¬e]""']",40,,"['Page 159:\n[¬s]""110.725[¬e]""']",110.725,,"['Page 159:\n[¬s]""12.2767[¬e]""']",12.2767,,"['Page 159:\n[¬s]""119.4[¬e]""']",119.4,,"['Page 159:\n[¬s]""10.6862[¬e]""']",10.6862,,"['Page 159:\n[¬s]""8.675[¬e]""']",8.675,,"['Page 159:\n[¬s]""6.438615[¬e]""']",6.438615,,NA,NA,,"['Page 153:\n[¬s]""40[¬e]""']",40,,"['Page 153:\n[¬s]""109.4[¬e]""']",109.4,,"['Page 153:\n[¬s]""1137654[¬e]""']",11.37654,,"['Page 153:\n[¬s]""11035[¬e]""']",110.35,,"['Page 153:\n[¬s]""11.1552[¬e]""']",11.1552,,"['Page 153:\n[¬s]""-0.95[¬e]""']",0.95,,"['Page 153:\n[¬s]""5.158762[¬e]""']",5.158762,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
