id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
37092622,Baechie (1990),1990,['Feedback'],NA,,52,"['Page 1:\n[¬s]""Fifty-two children[¬e]""']",,['Mixed gender'],NA,25.24 ,,NA,NA,,NA,NA,,NA,NA,,"['Page 2:\n[¬s]""Experimental group (n = 27)[¬e]""']",27,,"['Page 2:\n[¬s]""Control (n = ""\n""group 25)[¬e]""']",25,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""27[¬e]""']",27,,NA,25,,NA,NA,,NA,NA,,['No'],NA,Not Reported ,,NA,0.00,,NA,0.00,
37092573,Benson (1979) 1_1,1979,['Feedback'],NA,,288,"['Page 56:\n[¬s]"" A total of 288 cases were analyzed: sixteen students per class (eight boys and eight girls), three classes per teacher, and six teachers were included (16 x 3 x 6 = 288). Of these, 144 each were boys and girls; there were 192 seventh graders and 96 eighth graders in the final analysis.[¬e]""']",,['Mixed gender'],"['Page 56:\n[¬s]""A total of 288 cases were analyzed: sixteen students per class (eight boys and eight girls), three classes per teacher, and six teachers were included (16 x 3 x 6 = 288). Of these, 144 each were boys and girls; [¬e]""']",50,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,156,,"['Page 44:\n[¬s]""Figure 3. Breakdown of the Sample by School, Grade,[¬e]""']",119,,NA,NA,,NA,NA,,NA,156,,NA,119,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40294885,Benson (1979) 1_2,1979,['Feedback'],NA,,273,NA,,['Mixed gender'],NA,45,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 44:\n[¬s]""Treatment""\n""II""\n""22""\n""25""\n""19""\n""25""\n""21""\n""25[¬e]""']",137,,"['Page 44:\n[¬s]""Treatment""\n""III""\n""23""\n""19""\n""16""\n""18""\n""23""\n""20[¬e]""']",119,,NA,NA,,NA,NA,,"['Page 44:\n[¬s]""Treatment""\n""II""\n""22""\n""25""\n""19""\n""25""\n""21""\n""25""\n""17[¬e]""']",137,,"['Page 44:\n[¬s]""Treatment""\n""III""\n""23""\n""19""\n""16""\n""18""\n""23""\n""20[¬e]""']",119,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
37092626,Bethge (1982),1982,['Feedback'],NA,,48,"['Page 2:\n[¬s]""The sample consisted of 72third-gra""\n""le. Random assignment was made to each of three testing conditions: standard, elaborated feedback, and verbal[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]""hs. Males and females were about equally represented in the sam[¬e]""']",50,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 2:\n[¬s]""The sample consisted of 72third-grade children""\n""Random assignment was made to each of three testing conditions: standard, elaborated feedback, and verbal[¬e]""']",24,,"['Page 2:\n[¬s]""The sample consisted of 72third-grade children""\n""Random assignment was made to each of three testing conditions: standard, elaborated feedback, and verbal[¬e]""']",24,,NA,NA,,NA,NA,,NA,24,,NA,24,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
37092628,Bilsky (1978),1978,['Feedback'],NA,,72,"['Page 3:\n[¬s]"" 72 EMR adolescents (39 females, 33 males) drawn from the subject pool described in Experi\xad ment 1,[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]"" (39 females, 33 males) [¬e]""']",45.83 ,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""Subjects in Experiment 2 were 72 EMR adolescents[¬e]""', 'Page 4:\n[¬s]""Pictorial-""\n""Pictorial""\n""numerical[¬e]""']",24,,"['Page 3:\n[¬s]""Subjects in Experiment 2 were 72 EMR adolescents[¬e]""', 'Page 4:\n[¬s]""Pictorial-""\n""Pictorial""\n""numerical[¬e]""']",24,,NA,NA,,NA,NA,,NA,24,,NA,24,,NA,NA,,NA,NA,,['Yes'],NA,"Due to approximated sample numbers, treatment group attrition is based on the assumption of equal distribution. Total attrition is  based on whole sample provided in the study.",,NA,8.333,,"['Page 3:\n[¬s]""Subjects in Experiment 2 were 72 EMR adolescents[¬e]""', 'Page 4:\n[¬s]""66df[¬e]""']",8.333,
37092755,Block (1970),1970,['Feedback'],NA,,76,"['Page 141:\n[¬s]"" In sum most of the data analy- <a s based on twenty-five subjects in the control group, jve in the 65 per cent group, fourteen in each of the 75 j 0 d 85 Per cent groups, and eleven in the 95 per cent group.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 137:\n[¬s]"" lower-middle to middle class[¬e]""']",,NA,NA,,"['Page 62:\n[¬s]""Experimental""\n""(n = 16)[¬e]""']",64,,"['Page 62:\n[¬s]""Control (n = 27)[¬e]""', 'Page 76:\n[¬s]""Control""\n""25)[¬e]""']",25,,NA,NA,,NA,NA,,"['Page 62:\n[¬s]""Experimental""\n""(n = 16)[¬e]""']",16,,"['Page 62:\n[¬s]""Control (n = 27)[¬e]""']",27,,NA,NA,,NA,NA,,['Yes'],"['Page 66:\n[¬s]""Of the 91 study participants, Metropolitan test scores were missing for only nine students. Tiro other students missed some portion of the learning and/or testing. I\'hus, complete data on all measures were available for 80 stu\xad dents.[¬e]""', 'Page 76:\n[¬s]""ExDerimental""\n""11)""\n""14)""\n""14)""\n""12)[¬e]""']","Only whole sample given, 91 to 80 using text in study, 91 to 76 in sample numbers given in results table, latter has been used for calculations",,NA,0,,"['Page 66:\n[¬s]""Of the 91 study participants, Metropolitan test scores were missing for only nine students.""\n""complete data on all measures were available for 80 stu\xad\ndents[¬e]""']",16.483,
37091022,Bohannon (1975),1975,['Feedback'],NA,,48,"['Page 37:\n[¬s]""From among all first, second, and third grade children identified by traditional identification procedures in Part 1, 24 were selected for specific treatment.""\n""A contrast group of 24 children, treated by traditional instructional procedures, was also selected from the larger population of all first, second, and third grade children identified in Part one.[¬e]""']",,['Mixed gender'],"['Page 37:\n[¬s]""same ratio of boys to girls as the specifically treated children.[¬e]""']", ,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 37:\n[¬s]"" 24[¬e]""']",24,,"['Page 37:\n[¬s]""24[¬e]""']",24,,NA,NA,,NA,NA,,"['Page 53:\n[¬s]""23[¬e]""']",23,,"['Page 53:\n[¬s]"" 23[¬e]""']",23,,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,"Although attrition is not reported, it does not seem to be an issue as the analysis includes n = 23 for the experimental group and n=23 for the control group (original asignment was n=24 , n=24 for each of the groups respectively).",,"['Page 52:\n[¬s]""24[¬e]""', 'Page 53:\n[¬s]""23[¬e]""']",4,,"['Page 52:\n[¬s]""24""\n""Twenty- four[¬e]""', 'Page 53:\n[¬s]""23""\n""23[¬e]""']",4,
37092604,Boulet (1990) 1_1,1990,['Feedback'],NA,,50,"['Page 5:\n[¬s]"" Written feedback. Students of GE1 fn = 23), after ""\n"""" No feedback. Students of GC (n = 27), a[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""Written feedback. Students of GE1 fn = 23),[¬e]""']",23,,"['Page 5:\n[¬s]""No feedback. Students of GC (n = 27), [¬e]""']",27,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""Written feedback. Students of GE1 fn = 23),[¬e]""']",23,,"['Page 5:\n[¬s]""No feedback. Students of GC (n = 27), [¬e]""']",27,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
40294889,Boulet (1990) 1_2,1990,['Feedback'],NA,,57,"['Page 5:\n[¬s]""ritten corrective feedback. Oral feedback. Students of GE2 (n = 30),""\n""e,"" No feedback. Students of GC (n = 27), a[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""Students of GE2 (n = 30)[¬e]""']",30 ,,"['Page 5:\n[¬s]""Students of GC (n = 27)[¬e]""']",27,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""Students of GE2 (n = 30)[¬e]""']",30,,"['Page 5:\n[¬s]""Students of GC (n = 27)[¬e]""']",27,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
47515963,Brakel (1990),1990,['Feedback'],NA,,40,"['Page 3:\n[¬s]""nt level[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""were girls\nand 44 were boys. T[¬e]""']",52.68,,NA,NA,,NA,"['Page 3:\n[¬s]"", 1981; Stevens, Mad\nSlavin, & Famish, 1987; Ziv, 19[¬e]""']",,NA,NA,,"['Page 6:\n[¬s]""23[¬e]""']",23,,"['Page 6:\n[¬s]""17[¬e]""']",17,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""23[¬e]""']",23,,NA,17,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
37091024,Brandstetter (1978) 1_1,1978,['Feedback'],NA,,14,"['Page 2:\n[¬s]""14 children""\n"" divided into two groups of seven.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],Not stated in relation to specific participants. Title I school therefore at least 40% of total school population of low SES.,,"['Page 2:\n[¬s]""There were 14 children in the class""\n""In order to avoid problems in matching stu\xad dents, the experiment followed a counterbal\xad anced method. The 14 children were divided into two groups of seven. The first group had their raw scores recorded on a rate sheet record (Figure 1) for the first 2 weeks. During the sec\xad ond 2 weeks the adult manager plotted their scores on linear graph paper (Figure 2) and discussed the graph with the child. The second group of seven children received the same rate sheets, but their scores were charted on linear graphs first and on the rate sheet record sec\xad ond.[¬e]""']",14,,"['Page 2:\n[¬s]""There were 14 children in the class""\n""In order to avoid problems in matching stu\xad dents, the experiment followed a counterbal\xad anced method. The 14 children were divided into two groups of seven. The first group had their raw scores recorded on a rate sheet record (Figure 1) for the first 2 weeks. During the sec\xad ond 2 weeks the adult manager plotted their scores on linear graph paper (Figure 2) and discussed the graph with the child. The second group of seven children received the same rate sheets, but their scores were charted on linear graphs first and on the rate sheet record sec\xad ond.[¬e]""']",14,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""14[¬e]""']",7,,"['Page 5:\n[¬s]""14[¬e]""']",14,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
40294890,Brandstetter (1978) 1_2,1978,['Feedback'],NA,,17 ,"['Page 4:\n[¬s]""113 children""\n""divided into two groups of nine""\n""One girl in this group moved from the school in the third week so her scores were not included in either 2 week period.[¬e]""']",,['No information provided'],"['Page 4:\n[¬s]""One girl in this group moved from the school in the third week so her scores were not included[¬e]""']","Not stated, however, highlighted material references a female pupil - possibly implying the class was mixed gender.",,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],Not stated in relation to specific participants. Title I school therefore at least 40% of total school population of low SES.,,"['Page 2:\n[¬s]"" the experiment followed a counterbal\xad anced method.[¬e]""', 'Page 4:\n[¬s]""The children were divided into two groups of nine.[¬e]""']",18,,"['Page 2:\n[¬s]""the experiment followed a counterbal\xad anced method.[¬e]""', 'Page 4:\n[¬s]"" The children were divided into two groups of nine.[¬e]""']",18,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 4:\n[¬s]""One girl in this group moved from the school in the third week so her scores were not included in either 2 week period.[¬e]""']",5.56,,"['Page 4:\n[¬s]"" One girl in this group moved from the school in the third week so her scores were not included in either 2 week period.[¬e]""']",5.56,
37092631,Bridgeman (1974) 1_1,1974,['Feedback'],NA,,156,"['Page 2:\n[¬s]""(N \x97 233).[¬e]""', 'Page 3:\n[¬s]"" 77 received a score of 96; 77 received a score of 53; and 79 had a blank space after ""score"" on the interpretation sheet. On the interpretation sheet,[¬e]""']",,['Mixed gender'],NA,51.3 ,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 4:\n[¬s]""77[¬e]""']",77,,"['Page 4:\n[¬s]""79[¬e]""']",79,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""77[¬e]""']",77,,"['Page 4:\n[¬s]""79[¬e]""']",79,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
40294891,Bridgeman (1974) 1_2,1974,['Feedback'],NA,,156,"['Page 3:\n[¬s]""77 received a score of 53; and 79 had a blank space after ""score""[¬e]""']",,['Mixed gender'],NA,51.3 ,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 4:\n[¬s]""Failure""\n""77[¬e]""']",77,,"['Page 4:\n[¬s]""None""\n""79[¬e]""']",79,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""Failure""\n""77[¬e]""']",77,,"['Page 4:\n[¬s]""None""\n""79[¬e]""']",79,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
37092605,Brookhart (2008),2010,['Feedback'],NA,,267,"['Page 6:\n[¬s]""students in EDK (n=117)""\n"" First Grade at-risk students (n=151)[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""31""\n""FA* group[¬e]""', 'Page 13:\n[¬s]""109""\n""FA* group[¬e]""']",140,,"['Page 12:\n[¬s]""85""\n""Not in FA group[¬e]""', 'Page 13:\n[¬s]""42""\n""Not in FA group[¬e]""']",127,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""31[¬e]""']",31,,"['Page 12:\n[¬s]""85[¬e]""']",85,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
37061108,Bumgarner (1984),1984,['Feedback'],NA,,51 ,"['Page 141:\n[¬s]""KOR 26""\n""NFB 25[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 140:\n[¬s]""IS[¬e]""']",18,,"['Page 140:\n[¬s]""21[¬e]""']",21,,NA,NA,,NA,NA,,"['Page 140:\n[¬s]""IS[¬e]""']",18,,"['Page 140:\n[¬s]""21[¬e]""']",21,,NA,NA,,NA,NA,,['Yes'],"['Page 134:\n[¬s]""Subject mortality was negligible in that only two students left during the experiment, one of whom moved from one school to the other and was able to continue with her experimental treatment.[¬e]""']",NA,,"['Page 140:\n[¬s]""IS[¬e]""', 'Page 148:\n[¬s]""18[¬e]""']",0 ,,"['Page 140:\n[¬s]""IS""\n""21[¬e]""', 'Page 148:\n[¬s]""18""\n""20[¬e]""']",2.6,
37092634,Butler (1986) 1_1,1986,['Feedback'],NA,,261,NA,,['Mixed gender'],NA,55.55,,NA,NA,,NA,"['Page 2:\n[¬s]"" three city elementary schools serving predominantly middle-class populations. [¬e]""']",,NA,NA,,"['Page 2:\n[¬s]""88[¬e]""']",88,,"['Page 2:\n[¬s]"" 90[¬e]""']",90,,"['Page 2:\n[¬s]""83[¬e]""']",83,,NA,NA,,"['Page 2:\n[¬s]""88""\n""90[¬e]""']",178,,"['Page 2:\n[¬s]""83[¬e]""']",83,,NA,NA,,NA,NA,,['No'],NA,NA,,"['Page 3:\n[¬s]""2, 257[¬e]""']",0 ,,"['Page 3:\n[¬s]""2, 257[¬e]""']",0,
40294895,Butler (1986) 1_2,1986,['Feedback'],NA,,171,"['Page 2:\n[¬s]"" 261 sixth-grade children ""\n""90 in Group 2, and 83 in Group 3[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]"" (145 girls, 116 boys)[¬e]""']",55.55,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,88,,NA,83,,NA,90,,NA,NA,,"['Page 2:\n[¬s]""90[¬e]""']",90,,"['Page 2:\n[¬s]""83[¬e]""']",83,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0 ,,NA,0,
37092633,Butler (1987) 1_1,1987,['Feedback'],NA,,100,"['Page 3:\n[¬s]""y for 50 pupils in each cond[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""(106 boys and 94 gi[¬e]""']",55.55,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""The sample comprised 200 fifth and sixth grade Jewish Israeli pup""\n""s populations. Four classes were randomly assigned to each of the four experimental conditions. Although all pupils participated in the experiment, data were analyzed only for 50 pupils in each cond[¬e]""']",50,,NA,50,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40294893,Butler (1987) 1_2,1987,['Feedback'],NA,,100,"['Page 3:\n[¬s]""iment, data were analyzed only for 50 pupils in each cond[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""ils (106 boys and 94 gi[¬e]""']",55.55,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""The sample comprised 200 fifth and sixth grade Jewish Israeli pup""\n""iment, data were analyzed only for 50 pupils in each cond""\n""there were 25 high achievers and 25 low achievers in each experimen- tal condi[¬e]""']",50,,"['Page 3:\n[¬s]""The sample comprised 200 fifth and sixth grade Jewish Israeli pup""\n""iment, data were analyzed only for 50 pupils in each cond""\n""e were 25 high achievers and 25 low achievers in each experimen- tal condi[¬e]""']",50,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40294894,Butler (1987) 1_3,1987,['Feedback'],NA,,100,"['Page 3:\n[¬s]""y for 50 pupils in each cond[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""(106 boys and 94 gi[¬e]""']",55.55,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""data were analyzed only for 50 pupils in each condition, randomly selected from those whose average grade in language and mathematics ontheir most recent report card was in the top or bottom 25% for their class. Thus there were 25 high achievers and 25 low achievers in each experimen- tal condi[¬e]""']",50,,"['Page 3:\n[¬s]""data were analyzed only for 50 pupils in each condition, randomly selected from those whose average grade in language and mathematics ontheir most recent report card was in the top or bottom 25% for their class. Thus there were 25 high achievers and 25 low achievers in each experimen- tal condi[¬e]""']",50,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""25 low achievers in each experimen-\ntal condition.[¬e]""']",25,,"['Page 3:\n[¬s]""25 low achievers in each experimen-\ntal condition.[¬e]""']",25,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
