id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_eppi_CLEAN,pub_type_raw,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,school_na_CLEAN,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_ht,class_cont_CLEAN,class_total_info,class_total_ht,class_total_CLEAN,class_na_raw,class_na_info,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN
38223991,Graham (2005) MSR,2005,"Writing is a complex task. Its development depends in large part on changes that occur in children’s strategic behavior, knowledge, and motivation. In the present study, the effectiveness of an instructional model, Self-Regulated Strategy Development (SRSD), designed to foster development in each of these areas, was examined. Adding a peer support component to SRSD instruction to facilitate maintenance and generalization was also examined. Struggling, third grade writers, the majority of whom were minority students attending schools that served primarily low-income families, received SRSD instruction focused primarily on learning writing strategies and knowledge for planning and composing stories and persuasive essays. These students wrote longer, more complete, and qualitatively better papers for both of these genres than peers in the comparison condition (Writers’ Workshop). These effects were maintained over time for story writing and generalized to a third uninstructed genre, informative writing. SRSD instruction boosted students’ knowledge about writing as well. The peer support component augmented SRSD instruction by increasing students’ knowledge of planning and enhancing generalization to informative and narrative writing. In contrast, self-efficacy for writing was not influenced by either SRSD condition (with or without peer support).",['Metacognition and self-regulation'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['8', '9']",NA,NA,,≤4,"['Page 6:\n[¬s]""four schools[¬e]""']",,≤4,"['Page 6:\n[¬s]""four schools[¬e]""']",,≤4,"['Page 6:\n[¬s]""four schools[¬e]""']",,NA,NA,NA,,≤12,"['Page 6:\n[¬s]""12 classrooms[¬e]""']",,≤12,"['Page 6:\n[¬s]""12 classrooms[¬e]""']",,≤12,"['Page 6:\n[¬s]""12 classrooms[¬e]""']",,NA,NA,NA,,['No'],NA,"CODERS   The study reported in this paper includes multiple arms. There are three idenitifiable groups  1) SRSD Only, 2) SRSD plus Peer Support, 3) Control. Please focus on Group 1 and 3. Ignore data relating to Group 2. ",,Random (please specify),"['Page 7:\n[¬s]"" children were randomly assigned[¬e]""']",NA,,Individual,"['Page 7:\n[¬s]""children were randomly assigned[¬e]""']",NA,,['Individual RCT'],"['Page 7:\n[¬s]""The 73 third-grade children were randomly assigned to three conditions: SRSD\ninstruction only (N= 24) SRSD plus peer support (N= 24), and comparison\n(N= 25). One student in the comparison condition moved during the course of\ninstruction.[¬e]""']","Due to notes  ""Please focus on Group 1 and 3. Ignore data relating to Group 2"" ≤ is used in two later codes to indicate that number of classes/schools etc are approximate. ",,Yes,"['Page 7:\n[¬s]""The 73 third-grade children were randomly assigned to three conditions: SRSD\ninstruction only (N= 24) SRSD plus peer support (N= 24), and comparison\n(N= 25).[¬e]""']",NA,
40294906,Gudbrandsen (2005) MSR,2005,"Although the direct instruction of cognitive and metacognitive strategies in reading has been found effective in improving students' cognition and affect, there are virtually no studies that attempt to study how, and in what situations, students might construct knowledge of reading strategies and their use. The purpose of this study was to systematically observe middle school tutors' use of reading strategies while tutoring primary students and compare the strategies that tutors, with and without metacognitive guidance, used. It was further designed to assess the impact that tutoring and knowledge about reading as a problem-solving activity had on 5th and 6th-grade tutors' strategy knowledge and use, reading comprehension, and attitude. Sixty-two elementary students participated over 11-weeks, 43 students as tutors and 19 as nontutors. To examine both tutoring and metacognitive effects, half of the tutors were guided in reading as a problem solving activity (+RPS tutors), while others tutored with no guidance (-RPS). A third group of students were guided in RPS but did not tutor (RPS only). It was hypothesized that +RPS tutors would make greater gains than -RPS tutors, and tutors would make greater gains than would nontutors. Students were pre- and posttested on experimental measures of reading strategy knowledge and use, reading comprehension, and attitude towards reading and tutoring. Thirty-three tutoring sessions were systematically observed during which the strategy use of seven +RPS tutors and eight -RPS tutors were recorded. Tutors were observed to implement an array of strategies. The two brief metacognitive sessions on thinking about reading as problem solving appeared to have an impact on students' tutoring  +RPS tutors used significantly more decoding strategies while tutoring than their -RPS counterparts. However, +RPS tutors did not, generally, maintain the greater strategy use when resolving problems to their own reading. One global reading strategy significantly differentiated the three conditions, and all tutors performed marginally better than nontutors on a measure of reading comprehension. Overall, attitude towards reading scores decreased significantly over time and across conditions. However, tutoring may have a protective effect on students' attitude  both tutor conditions maintained significantly better attitudes than did nontutors.",['Metacognition and self-regulation'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['12', '10', '11']",NA,NA,,1,"['Page 88:\n[¬s]""two schools[¬e]""']",,1,"['Page 88:\n[¬s]""two schools[¬e]""']",,2,"['Page 88:\n[¬s]""two schools[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,4,NA,,NA,NA,NA,,['No'],NA,"As per instructions, I am coding '+RPS' vs '-RPS'. ",,"Non-random, but matched","['Page 89:\n[¬s]"" Classroom 3 contributed +RPS tutors. Classroom 2 con tribu ted -RPS tutors. Classroom 1 contributed stu d en ts to b o th tuto rin g conditions; in the assignm ents o f these students, attem pts were m ade to eq u ate the two tu to r groups.[¬e]""', 'Page 90:\n[¬s]""To equitably distrib ute students to +RPS a n d -RPS conditions in the split class (class 1), stu d en ts were rank o rd ere d using th e Gates MacGinitie Reading Test (GMRT). Every th ird stu d e n t was selected into the +RPS group. The rem aining nine stu d en ts were assigned to the -RPS condition. Students were assigned as follows to the three conditions: 24 students were designated as +RPS tu to rs an d 22 stud ents were designated as -RPS tutors. Three stu den ts from the la tte r group la te r o p ted ou t o f tutoring (n =19) (see Table 3.2).[¬e]""']",NA,,School - multi-site,"['Page 88:\n[¬s]"" Students in[¬e]""', 'Page 89:\n[¬s]""the th re e classes from th e tu to r school were assigned to one o f two tu to r groups—+RPS tu to rs a n d -RPS tutors.""\n""Classroom 3 contributed +RPS tutors. Classroom 2 con tribu ted -RPS tutors. Classroom 1 contributed stu d en ts to b o th tuto rin g conditions;[¬e]""']",NA,,['Prospective QED'],"['Page 90:\n[¬s]""To equitably distrib ute students to +RPS a n d -RPS conditions in the split class (class 1), stu d en ts were rank o rd ere d using th e Gates MacGinitie Reading Test (GMRT). Every th ird stu d e n t was selected into the +RPS group.[¬e]""']",NA,,NA,NA,NA,
38223992,Guterman (2003),2003,"A study was designed to test the effect of using MetaCognitive Awareness Guidance (MCAG) as a vehicle for activating and engaging learners’ existing prior knowledge before they begin a reading assessment task. A total of 300 pupils (aged 9–10) studying in ten 4th grade classes in four different schools in Israel participated in the research. The major assumption of the study was confirmed  increasing learners’ metacognitive awareness by means of well-planned guidance, built on prior knowledge, facilitates their learning and improves outcomes on a reading assessment task. This paper focuses on the linkage between three components of learner performance, what we refer to as the ‘Assessment Triangle’  (1) achievement on reading assessment tasks  (2) performance on metacognitive awareness guidance  and (3) awareness of metacognitive reading strategies. The implications and the function of this revealed linkage will be discussed.",['Metacognition and self-regulation'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['Israel'],,['Primary/elementary school'],NA,NA,,Unclear,NA,NA,,"['9', '10']",NA,NA,,4,"['Page 9:\n[¬s]""four different schools[¬e]""']",,4,"['Page 9:\n[¬s]""four different schools[¬e]""']",,4,"['Page 9:\n[¬s]""four different schools[¬e]""']",,NA,NA,NA,,10,"['Page 9:\n[¬s]"" ten 4th grade classes[¬e]""']",,10,"['Page 9:\n[¬s]"" ten 4th grade classes[¬e]""']",,10,"['Page 9:\n[¬s]"" ten 4th grade classes[¬e]""']",,NA,NA,NA,,['No'],NA,"CODERS   The study reported in this paper includes multiple arms. There are three idenitifiable groups  1) Control, 2) Content Instruction, 3) Metacogntiive Awareness Guidance. Please focus on Group 1 and 3. Ignore data relating to Group 2. ",,Unclear,NA,NA,,Not provided/ not available,NA,NA,,NA,NA,NA,,No/Unclear,NA,NA,
38224051,Guthrie (1998),1998,"The authors define reading engagement as the mutual support of motivations, strategies, and conceptual knowledge during reading. To increase reading engagement, a collaborative team designed a year-long integration of reading/language arts and science instruction (Concept-Oriented Reading Instruction, CORI). The authors compared students who received this instruction to similar students who received traditionally organized instruction aimed toward the same objectives. A path analysis showed that CORI had a positive effect on strategy use and text comprehension for students at Grades 3 and 5 when accounting for past achievement and prior knowledge. CORI also had a positive, indirect effect on conceptual knowledge mediated by strategy use, and this instruction facilitated conceptual transfer indirectly through several paths simultaneously. The findings are discussed in relation to a growing literature on instructional contexts for motivated strategy use and conceptual learning from text.",['Metacognition and self-regulation'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['8', '9', '10', '11']",NA,NA,,3,"['Page 5:\n[¬s]""er. Two sch""\n""d one sch[¬e]""']",,3,"['Page 5:\n[¬s]""er. Two sch""\n""d one sch[¬e]""']",,3,"['Page 5:\n[¬s]""er. Two schools were Chapter 1, and one school had amainstream program for orthopedicaily disable[¬e]""']",,NA,NA,NA,,4,NA,,4,NA,,8,"['Page 5:\n[¬s]""two CORI classrooms and 42 students in tradition""\n""de students in two class""\n""n two traditional class[¬e]""']",,NA,NA,NA,,['No'],NA,NA,,"Non-random, not matched prior to treatment",NA,NA,,Class,NA,NA,,['Prospective QED'],NA,NA,,Not applicable,NA,NA,
38224052,Guthrie (2004) 1_1,2004,"Based on an engagement perspective of reading development, we investigated the extent to which an instructional framework of combining motivation support and strategy instruction (Concept-Oriented Reading Instruction--CORI) influenced reading outcomes for third-grade children. In CORI, five motivational practices were integrated with six cognitive strategies for reading comprehension. In the first study, we compared this framework to an instructional framework emphasizing Strategy Instruction (SI), but not including motivation support. In the second study, we compared CORI to SI and to a traditional instruction group (TI), and used additional measures of major constructs. In both studies, class-level analyses showed that students in CORI classrooms were higher than SI and/or TI students on measures of reading comprehension, reading motivation, and reading strategies.",['Metacognition and self-regulation'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['8', '9']",NA,NA,,4,"['Page 10:\n[¬s]""CORI was implemented in two schools""\n""SI was implemented with all students in 11 classrooms of two schools[¬e]""']",,1,"['Page 10:\n[¬s]""TI was provided in four Grade 3 classrooms in one school[¬e]""']",,5,"['Page 10:\n[¬s]""CORI was implemented in two schools,""\n"" SI was implemented with all students in 11 classrooms of two schools; ""\n""TI was provided in four Grade 3 classrooms in one school.[¬e]""']",,NA,NA,NA,,20,"['Page 10:\n[¬s]""9 CORI, 11 SI""\n""classrooms[¬e]""']",,4,"['Page 10:\n[¬s]"" 4 TI classrooms[¬e]""']",,24,"['Page 10:\n[¬s]""9 CORI, 11 SI, and 4 TI classrooms[¬e]""']",,NA,NA,NA,,['Yes (Please specify)'],"['Page 1:\n[¬s]""In the second study, we compared CORI to SI and to a traditional instruction group (TI)[¬e]""']",CORI and SI were two intervention groups and TI was the control group,,"Non-random, but matched","['Page 10:\n[¬s]""As in Study 1, we used an equivalent groups pretest\x96posttest design (Pedhazur & Schmelkin, 1991). CORI was implemented in two schools""\n""SI was implemented with all students in 11 classrooms of two schools""\n""TI was provided in four Grade 3 classrooms in one school[¬e]""']",Note  Study 1 describes schools being randomly allocated but Study 2 does not state this.,,School - cluster,"['Page 10:\n[¬s]""CORI was implemented in two schools""\n""SI was implemented with all students in 11 classrooms of two schools""\n""TI was provided in four Grade 3 classrooms in one school[¬e]""']",NA,,['Prospective QED'],"['Page 10:\n[¬s]""As in Study 1, we used an equivalent groups pretest\x96posttest design (Pedhazur & Schmelkin, 1991). CORI was implemented in two schools, to all third-grade students in nine classrooms. ""\n"" SI was implemented with all students in 11 classrooms of two schools; ""\n"" TI was provided in four Grade 3 classrooms in one school.[¬e]""']",NA,,Yes,"['Page 4:\n[¬s]""District administrators selected four schools judged to be comparable in demographic characteristics and past reading achieve- ment. We assigned them randomly to either CORI or SI[¬e]""']",NA,
40294908,Hahn (1983) MSR,1983,"Sixty sixth-grade students who were labeled as weak comprehension monitors according to a metacognitive questionnaire were the subjects for this study. Thirty subjects were randomly assigned to a training condition and 30 subjects to a control condition. Subjects in the training condition were trained to use four general monitoring strategies while reading expository text. Training was administered over eight consecutive days. Time and materials (except for the first day) were the same for the control group. Scripts were developed for both groups to ensure uniformity of instruction since the study was conducted at two different sites. Following training, 46 subjects (seven subjects were dropped from each group due to absenteeism) participated in two posttest sessions. The first session occurred the day following the last training session and the second occurred one week later. Subjects read two different expository passages and were asked to generate a written recall of the passages read. Both posttest sessions were viedotaped. All training subjects and 10 randomly chosen control subjects were administered a posttest interview. The dependent variables in this study were  number of self-questions asked, number of unclear information bits underlined, number of text lookbacks leading to correct responses and number of important information units recalled. Results of this study indicated significant differences between training and control subjects' use of self-questions asked, number of unclear information bits underlined and the number of important information units recalled. Significant differences were found for time-of-test for both groups on text lookbacks and important information units recalled. There was no difference between the two groups on the text lookback variable. A nonsignificant correlation was found for the number of monitoring strategies used and the number of important information units recalled. These findings were interpreted as support for the training of general monitoring strategies. Limitations of this study and future research directions are provided.",['Metacognition and self-regulation'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Secondary/High school'],NA,NA,,NA,NA,NA,,"['12', '11']",NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Unclear,"['Page 35:\n[¬s]""Subjects were 60 sixth-grade students who were attending public\nelementary schools in an urban school district in southeastern Pennsylvania.[¬e]""']",,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,['No'],NA,NA,,Random (please specify),"['Page 35:\n[¬s]""To be eligible for the training program, subjects had to score 75% on the 3^ level of the Botel Word Recognition Test, Form ]3. A second criterion was that subjects[¬e]""', 'Page 36:\n[¬s]""received a low strategy awareness score on a metacognitive questionnaire administered to a larger pool of subjects. Subjects who scored below the mean (X = 3.4) on this questionnaire were labeled ""weak comprehension monitors."" Classroom teachers were asked to confirm whether or not this label given to each of their students was in agreement with their per\xad ceptions of the student\'s monitoring ability (Ericsson & Simon, 1980; Garner, 1982; Pedulla, Airasian and Madaus, 1980). Sixty subjects were selected and 30 subjects were randomly assigned to each of two (training or control) conditions.[¬e]""']",NA,,Individual,"['Page 35:\n[¬s]""Subjects were 60 sixth-grade students who were attending public elementary schools in an urban school district in southeastern Pennsylvania.""\n"". To be eligible for the training program, subjects had to score 75% on the 3^ level of the Botel Word Recognition Test, Form ]3. A second criterion was that subjects[¬e]""', 'Page 36:\n[¬s]""received a low strategy awareness score on a metacognitive questionnaire administered to a larger pool of subjects. Subjects who scored below the mean (X = 3.4) on this questionnaire were labeled ""weak comprehension monitors."" Classroom teachers were asked to confirm whether or not this label given to each of their students was in agreement with their per\xad ceptions of the student\'s monitoring ability[¬e]""']",NA,,['Individual RCT'],"['Page 36:\n[¬s]""Sixty subjects were\nselected and 30 subjects were randomly assigned to each of two (training\nor control) conditions.[¬e]""']",NA,,Yes,"['Page 36:\n[¬s]""Sixty subjects were\nselected and 30 subjects were randomly assigned to each of two (training\nor control) conditions.[¬e]""']",NA,
38224214,Hamers (1998) 1_1,1998,"The results of two evaluation studies with respect to a programme for enhancing inductive reasoning ability of third grade students are presented. The programme is a classroom version of the German programme ‘Denktraining für Kinder 1’ (Cognitive training for children  Klauer, 1989). In the first formative evaluation study, two experimental groups with 30 students in total and one control group with 9 students were involved. Observations during the lessons, and teachers' reports showed that teachers were able to implement the programme. Both experimental groups significantly outperformed the control group on a posttest immediately after the programme and on a follow-up test 3 1/2 months later. Further analyses of the data revealed tentative evidence of the superiority of a direct teaching method. In the second summative evaluation study, the same programme was applied to a larger sample (experimental groups  n = 99 in total  and control groups  n = 232 in total) of third grade students. On the basis of Study 1, the programme instructions were slightly changed. The experimental groups scored significantly higher on a posttest three months after completion of the programme.",['Metacognition and self-regulation'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['The Netherlands'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['8', '9']",NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],NA,NA,,1,"['Page 8:\n[¬s]"" two existing classes of third grade students as experimental groups,[¬e]""']",,1,"['Page 8:\n[¬s]""one existing class control group.[¬e]""']",,2,NA,,NA,NA,NA,,['Yes (Please specify)'],NA,"In experiment 1 there are 3 groups. As instructed by the coding team, Group 1 (Direct teaching) and Group 3 (control) will be focused upon.",,Unclear,NA,NA,,Class,"['Page 8:\n[¬s]""Study 1 used two existing classes of third grade students as experimental groups, and one existing class control group.[¬e]""']",NA,,['Prospective QED'],"['Page 8:\n[¬s]""Study 1 used two existing classes of third grade students as experimental groups, and one existing class control group.[¬e]""']","Not so clear about the design, but it looks like non-random. ",,Not applicable,NA,NA,
40294909,Hamers (1998) 1_2,1998,"The results of two evaluation studies with respect to a programme for enhancing inductive reasoning ability of third grade students are presented. The programme is a classroom version of the German programme ‘Denktraining für Kinder 1’ (Cognitive training for children  Klauer, 1989). In the first formative evaluation study, two experimental groups with 30 students in total and one control group with 9 students were involved. Observations during the lessons, and teachers' reports showed that teachers were able to implement the programme. Both experimental groups significantly outperformed the control group on a posttest immediately after the programme and on a follow-up test 3 1/2 months later. Further analyses of the data revealed tentative evidence of the superiority of a direct teaching method. In the second summative evaluation study, the same programme was applied to a larger sample (experimental groups  n = 99 in total  and control groups  n = 232 in total) of third grade students. On the basis of Study 1, the programme instructions were slightly changed. The experimental groups scored significantly higher on a posttest three months after completion of the programme.",['Metacognition and self-regulation'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['The Netherlands'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['8', '9']",NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],NA,NA,,6,"['Page 8:\n[¬s]""six were used as experimental groups[¬e]""']",,12,"['Page 8:\n[¬s]""twelve were used as control groups.[¬e]""']",,18,"['Page 8:\n[¬s]""Study 2 was performed in 18 existing classes [¬e]""']",,NA,NA,NA,,['No'],NA,"Focus is on Experiment 2, which is experimental group (direct teaching method) vs control.",,Unclear,NA,NA,,Class,"['Page 8:\n[¬s]""Study 2 was performed in 18 existing classes of third grade students: six were used as experimental groups, and twelve were used as control groups.[¬e]""']",NA,,['Prospective QED'],"['Page 8:\n[¬s]""Study 2 was performed in 18 existing classes of third grade students: six were used as experimental groups, and twelve were used as control groups.[¬e]""']",Not clearly explained about the design but based on the information provided it is assumed that it could be a non-randomized study.,,Not applicable,NA,NA,
38296621,Hanley (2015),2015,"Thinking, Doing, Talking Science (TDTS) is a programme that aims to make science lessons in primary schools more practical, creative and challenging. Teachers are trained in a repertoire of strategies that aim to encourage pupils to use higher order thinking skills. For example, pupils are posed ‘Big Questions’, such as ‘How do you know that the earth is a sphere?’ that are used to stimulate discussion about scientific topics and the principles of scientific enquiry. Two teachers from each participating school received five days of professional development training delivered by a team from Science Oxford and Oxford Brookes University. The training did not aim to provide participating teachers with a set of ‘off-the-shelf’ lesson plans to be delivered in schools  rather, it sought to support teachers to be more creative and thoughtful in planning their science lessons. In addition, teachers had dedicated time to work with colleagues to plan and review lessons taught as part of the project. Teachers were also encouraged to link pupils’ learning in science, with their learning in numeracy and literacy. This project sought to assess the impact of the programme on the academic outcomes and attitudes towards science of Year 5 pupils. 655 pupils from 21 schools across England completed the project. Participating schools followed the programme for the entirety of the 2013/14 academic year. A further 20 schools formed a randomised comparison group and did not receive training in the approach until the following year.","['Oral language interventions', 'Metacognition and self-regulation']",NA,,Report,,['Technical report'],NA,NA,,"['UK (Select all that apply)', 'England']",,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['9', '10']",NA,NA,,21,"['Page 9:\n[¬s]""21 intervention schools[¬e]""']",,21,"['Page 9:\n[¬s]""21 control schools[¬e]""']",,42,"['Page 9:\n[¬s]"" Forty-two primary schools were recruited[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,['No'],NA,NA,,Random (please specify),"['Page 9:\n[¬s]""The evaluators matched schools into pairs based on pre-test results, pupils eligible for free school meals, pupils with English as an additional language, and the size of the school. One of each pair was randomly allocated to receive TDTS and the other to the delayed treatment contro[¬e]""']",NA,,School - cluster,"['Page 9:\n[¬s]""The evaluators matched schools into pairs based on pre-test results, pupils eligible for free school meals, pupils with English as an additional language, and the size of the school. One of each pair was randomly allocated to receive TDTS and the other to the delayed treatment control.[¬e]""']",NA,,['Cluster RCT'],"['Page 9:\n[¬s]""A two-armed clustered randomised-controlled trial was carried out.""\n""One of each pair was randomly allocated to receive TDTS and the other to the delayed treatment control.[¬e]""']",NA,,Yes,"['Page 12:\n[¬s]""The schools were allocated to matched pairs based on the following criteria: pre-test score; students eligible for free school meals (FSM); school size, and students with English as an additional language (EAL). A random number generator was used in Excel to randomise one of each pair to the control and one to the intervention. The randomisation was carried out by the IEE\x92s Data Manager.[¬e]""', 'Page 9:\n[¬s]"" The evaluators matched schools into pairs based on pre-test results, pupils eligible for free school meals, pupils with English as an additional language, and the size of the school. One of each pair was randomly allocated to receive TDTS and the other to the delayed treatment control.[¬e]""']",NA,
41425841,Hanley (2016),2016,"Let’s Think Secondary Science (LTSS) aims to develop students’ scientific reasoning by teaching them scientific principles such as categorisation, probability, and experimentation. LTSS challenges students’ thinking, develops their metacognitive skills, and encourages cooperative learning. Let’s Think Forum (a registered charity led by a group of academics, teachers, and consultants) created LTSS by adapting a programme called Cognitive Acceleration through Science Education (CASE). Let’s Think Forum’s adaptations to CASE included reducing the number of lessons from 30 to 19, reducing the number of scientific principles that are taught, rewriting lesson plans, and providing additional resources like PowerPoint slides and video tutorials. In this trial, Let’s Think Forum provided one day of training and three support sessions per year to the science teachers who would be teaching LTSS. These teachers then delivered the lessons to a cohort of Year 7 students instead of their usual science lessons. LTSS was delivered over two years, so this cohort of pupils continued to receive the programme in Year 8. LTSS was evaluated using a randomised controlled trial with over 8000 students in 53 schools. Schools were randomly allocated to deliver either the programme or their ‘business as usual’ science teaching. It should be considered an effectiveness trial, as it aimed to test a scalable intervention under realistic conditions in a large number of schools. The primary outcome measure was an age-appropriate science test based on a Key Stage 3 SATs paper, and the secondary measures were English and maths tests provided by GL Assessment. The process evaluation consisted of lesson observations, surveys, and interviews with staff, and surveys and focus groups with students. The trial started in September 2013 and ended in July 2015.","['Metacognition and self-regulation', 'Collaborative learning']",NA,,Report,,['Technical report'],NA,NA,,['England'],,['Secondary/High school'],NA,NA,,High ecological validity,NA,NA,,"['11', '12', '13']",NA,NA,,24,"['Page 17:\n[¬s]""There were 53 schools at randomisation, 26 assigned to the intervention[¬e]""']",,27,"['Page 17:\n[¬s]""There were 53 schools at randomisation, 26 assigned to the intervention and 27 to the control[¬e]""']",,51,"['Page 17:\n[¬s]"" There were 53 schools at randomisation[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,['No'],NA,NA,,Random (please specify),"['Page 11:\n[¬s]"" School- level randomisation was chosen in preference to within-school randomisation because teacher collaboration is inherent to the intervention especially in terms of joint lesson planning sessions[¬e]""', 'Page 13:\n[¬s]""Schools were randomised within each region except for one recruit to the north-east which signed the MOU too late to be randomised with the other NE schools, so was randomised with the midlands/north-west region.[¬e]""']",Further randomisation details on p.11,,School - cluster,NA,NA,,['Cluster RCT'],"['Page 11:\n[¬s]""The evaluation was designed as a two-armed clustered randomised controlled trial (RCT).[¬e]""']",NA,,Yes,"['Page 13:\n[¬s]""Schools were randomised within each region except for one recruit to the north-east which signed the MOU too late to be randomised with the other NE schools, so was randomised with the midlands/north-west region. Randomisation used matched pairs of schools stratified (in order of priority) by average percentage GCSE (A*\x96C) results over three years, percentage of students eligible for free school meals, percentage EAL, and number of students registered at the school. Random number generation was used to identify which school in each pair was the intervention school and which the control. The one unpaired school was allocated to treatment by coin toss.[¬e]""']",NA,
