id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
38223937,Bean (1984),1984,['Metacognition and self-regulation'],NA,['Yes'],NA,Nelson Reading Test - Rule governed vs Control groups,,"['Page 4:\n[¬s]""21[¬e]""']",21,,"['Page 4:\n[¬s]""38.85[¬e]""']",38.85,,"['Page 4:\n[¬s]""8.62[¬e]""']",8.62,,"['Page 8:\n[¬s]""46.85[¬e]""']",46.85,,"['Page 8:\n[¬s]""9.29[¬e]""']",9.29,,NA,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""20[¬e]""']",20,,"['Page 4:\n[¬s]""36.80[¬e]""']",36.80,,"['Page 4:\n[¬s]""8.92[¬e]""']",8.92,,"['Page 8:\n[¬s]""35.65[¬e]""']",35.65,,"['Page 8:\n[¬s]""8.36[¬e]""']",8.36,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
38224039,Benito (1993),1993,['Metacognition and self-regulation'],NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
47269769,Berkeley (2007) MSR,2007,['Metacognition and self-regulation'],NA,['Yes'],NA,Table 7,,"['Page 50:\n[¬s]""RCS+AR""\n""16""\n""6[¬e]""']",22,,NA,3.82,,"['Page 98:\n[¬s]""1.31[¬e]""']",1.31,,"['Page 98:\n[¬s]""7.39[¬e]""']",7.39,,"['Page 98:\n[¬s]""2.17[¬e]""']",2.17,,NA,NA,,NA,NA,,NA,Effect Size - 1.32,,"['Page 50:\n[¬s]""15""\n""6""\n""RN\n78[¬e]""']",21,,"['Page 98:\n[¬s]""3.79[¬e]""']",3.79,,"['Page 98:\n[¬s]""1.61[¬e]""']",1.61,,"['Page 98:\n[¬s]""4.93[¬e]""']",4.93,,"['Page 98:\n[¬s]""1.55[¬e]""']",1.55,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38224040,Bimmel (2001),2001,['Metacognition and self-regulation'],NA,['Yes'],NA,English Comprehension ,,NA,12,,"['Page 14:\n[¬s]""83.88[¬e]""']",83.88,,"['Page 14:\n[¬s]""4.02[¬e]""']",4.02,,"['Page 14:\n[¬s]""89.07 [¬e]""']",89.07,,"['Page 14:\n[¬s]""2.41)[¬e]""']",2.41,,NA,NA,,NA,NA,,NA,NA,,NA,119,,"['Page 14:\n[¬s]""82.02[¬e]""']",82.02,,"['Page 14:\n[¬s]""1.20)[¬e]""']",1.20,,"['Page 14:\n[¬s]""86.06[¬e]""']",86.06,,"['Page 14:\n[¬s]""1.11)[¬e]""']",1.11,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38223980,Blank (2000),2000,['Metacognition and self-regulation'],NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""Two delayed ecology assessments using the same instrument were administered in January and May.[¬e]""']",NA,
38224042,Bornas (1992) 1_1,1992,['Metacognition and self-regulation'],NA,['Yes'],NA,NA,,NA,7,,"['Page 7:\n[¬s]""3.14[¬e]""']",3.14,,"['Page 7:\n[¬s]"" .90[¬e]""']",0.90,,"['Page 7:\n[¬s]""6.57[¬e]""']",6.57,,"['Page 7:\n[¬s]""1.81[¬e]""']",1.81,,NA,NA,,NA,NA,,NA,NA,,NA,7,,"['Page 7:\n[¬s]""2.71[¬e]""']",2.71,,"['Page 7:\n[¬s]"".95[¬e]""']",0.95,,"['Page 7:\n[¬s]"" 3.29[¬e]""']",3.29,,"['Page 7:\n[¬s]""1.11[¬e]""']",1.11,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
40294888,Bornas (1992) 1_2,1992,['Metacognition and self-regulation'],NA,['Yes'],NA,NA,,NA,7,,"['Page 7:\n[¬s]""3.00[¬e]""']",3,,"['Page 7:\n[¬s]"" 2.00[¬e]""']",2,,"['Page 7:\n[¬s]"" 5.43[¬e]""']",5.43,,"['Page 7:\n[¬s]""2sn[¬e]""']",2.07,,NA,NA,,NA,NA,,NA,NA,,NA,7,,"['Page 7:\n[¬s]"".95[¬e]""']",0.95,,"['Page 7:\n[¬s]"" .17[¬e]""']",0.17,,"['Page 7:\n[¬s]"" 3.29[¬e]""']",3.29,,"['Page 7:\n[¬s]""1.11[¬e]""']",1.11,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
38224145,Bossert (1995),1995,['Metacognition and self-regulation'],NA,['Yes'],NA,NA,,NA,16,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,16,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38224086,Boulware-Gooden (2007),2007,['Metacognition and self-regulation'],NA,['Yes'],"['Page 8:\n[¬s]""Table 1[¬e]""']",Reading Comprehension,,NA,60,,"['Page 8:\n[¬s]"" 104.46[¬e]""']",104.46,,"['Page 8:\n[¬s]""14.12)[¬e]""']",14.12,,"['Page 8:\n[¬s]""111.07[¬e]""']",111.07,,"['Page 8:\n[¬s]""12.94)[¬e]""']",12.94,,NA,NA,,NA,NA,,NA,NA,,NA,59,,"['Page 8:\n[¬s]"" 105.98[¬e]""']",103.53,,"['Page 8:\n[¬s]""10.23)[¬e]""']",10.23,,"['Page 8:\n[¬s]"" 105.98[¬e]""']",105.98,,"['Page 8:\n[¬s]""12.71[¬e]""']",12.71,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38224147,Brill (1984),1984,['Metacognition and self-regulation'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38223834,Brown (1968),1968,['Metacognition and self-regulation'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38223982,Bruce (2001) 1_1,2001,['Metacognition and self-regulation'],NA,['Yes'],NA,PAT Comprehension - Condition 1 (treatment) vs 2 (active control),,NA,25,,"['Page 16:\n[¬s]""27.67[¬e]""']",27.67,,"['Page 16:\n[¬s]""15.04[¬e]""']",15.04,,"['Page 16:\n[¬s]""51.25[¬e]""']",51.25,,"['Page 16:\n[¬s]""26.40[¬e]""']",26.40,,NA,NA,,NA,NA,,NA,NA,,NA,27,,"['Page 16:\n[¬s]""26.22[¬e]""']",26.22,,"['Page 16:\n[¬s]""17.58[¬e]""']",17.58,,"['Page 16:\n[¬s]""40.59[¬e]""']",40.59,,"['Page 16:\n[¬s]""20.88[¬e]""']",20.88,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
40294892,Bruce (2001) 1_2,2001,['Metacognition and self-regulation'],NA,['Yes'],NA,PAT- Reading Comprehension Grp 2 vs 3,,NA,27,,"['Page 16:\n[¬s]""26.22[¬e]""']",26.22,,"['Page 16:\n[¬s]"" 17.58[¬e]""']",17.58,,"['Page 16:\n[¬s]""40.59 [¬e]""']",40.59,,"['Page 16:\n[¬s]""20.88[¬e]""']",20.88,,NA,NA,,NA,NA,,NA,NA,,NA,22,,"['Page 16:\n[¬s]"" 24.91[¬e]""']",24.91,,"['Page 16:\n[¬s]""16.81[¬e]""']",16.81,,"['Page 16:\n[¬s]"" 36.45[¬e]""']",36.45,,"['Page 16:\n[¬s]"" 26.40[¬e]""']",26.40,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
38224088,Brunstein (2011),2011,['Metacognition and self-regulation'],NA,['Yes'],NA,Story Quality - Table 2,,"['Page 10:\n[¬s]""58 strategy plus self-regulation students[¬e]""']",58,,"['Page 10:\n[¬s]""1.86[¬e]""']",1.86,,"['Page 10:\n[¬s]""0.61[¬e]""']",0.61,,"['Page 10:\n[¬s]""3.28[¬e]""']",3.28,,"['Page 10:\n[¬s]""0.91[¬e]""']",0.91,,NA,NA,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""59 strategy-only students[¬e]""']",59,,"['Page 10:\n[¬s]""1.88[¬e]""']",1.88,,"['Page 10:\n[¬s]""0.65[¬e]""']",0.65,,"['Page 10:\n[¬s]""2.53[¬e]""']",2.53,,"['Page 10:\n[¬s]""0.86[¬e]""']",0.86,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
47269779,Burke (1992) MSR,1992,['Metacognition and self-regulation'],NA,['Yes'],"['Page 21:\n[¬s]""I[¬e]""']",NA,,"['Page 3:\n[¬s]""203[¬e]""']",51,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""0,\n-""\n""i:t[¬e]""']",82.738,,"['Page 18:\n[¬s]""!""\n""i[¬e]""']",27.174,,NA,NA,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""203[¬e]""']",51,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]"",:?""\n""~[¬e]""']",72.878,,"['Page 18:\n[¬s]""~""\n""a[¬e]""']",23.275,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
