id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
43100852,Mazareas (1981),1981,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1237,0.2518,['Post-test unadjusted (select one from this group)'],(-1) Metropolitan Achievement Test  Reading,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1237,0.2518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,NA,40,['Primary/elementary school'],"['6', '7']",FALSE,49.0,['USA'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,360,['Toolkit: Reducing class size']
50328610,Milesi (2006),2006,NA,['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.102,0.246,['Post-test adjusted for baseline attainment AND clustering'],(-8) Reading Outcome (ECLS-K),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.102,0.246,NA,NA,NA,['Mathematics primary outcome'],-0.111,0.0183,NA,NA,NA,NA,NA,NA,12153,NA,1087,['Primary/elementary school'],"['5', '6']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],38,Not applicable.,Not applicable.,['Toolkit: Reducing class size']
43100934,Monlar (1999),1999,['Journal article'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1595,0.0301,['Post-test unadjusted (select one from this group)'],(-10) Comprehensive Test of Basic Skills  Reading Grade 1,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1595,0.0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4649 ,47,NA,['Primary/elementary school'],"['6', '7']",TRUE,64.0,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,360,['Toolkit: Reducing class size']
43100937,Peake (2001),2001,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2508,0.0924,['Post-test adjusted for baseline attainment'],(-5) Metropolitan Achievement test  Reading Grade 3,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2508,0.0924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485 ,NA,NA,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,5,360,['Toolkit: Reducing class size']
43100938,Scudder (2002) 1_1,2002,['Conference paper'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3273,0.1232,['Post-test adjusted for baseline attainment'],(-5) Reading Level Measure (Grade 1),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3273,0.1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267 ,23,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],36,5,360,NA
46325699,Scudder (2002) 1_2,2002,['Conference paper'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4692,0.055,['Post-test adjusted for baseline attainment'],(-5) Reading Level Measure Grade 2,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4692,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359 ,23,NA,['Primary/elementary school'],"['7', '8']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],36,5,360,['Toolkit: Reducing class size']
43100853,Shapson (1980),1980,['Journal article'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.031,0.077,['Post-test unadjusted (select one from this group)'],(-15) Reading Outcome,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.031,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629,11,62,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['Canada'],['Multisite RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],72,5,360,['Toolkit: Reducing class size']
43100834,Smith (1974) RedC,1974,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.0426,0.1446,['Post-test adjusted for baseline attainment'],(-10) Iowa Test of Language Development,With business as usual,['Sample: All'],Literacy  writing,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,1,12,['Secondary/High school'],['No information provided'],NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],6,5,60,['Toolkit: Reducing class size']
43100836,Spitzer (1954),1954,['Journal article'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2159,0.046,['Post-test unadjusted (select one from this group)'],(-10) Reading Comprehension Grade 3,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2159,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3654,NA,148,['Primary/elementary school'],"['8', '9', '11', '12']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],36,5,360,['Toolkit: Reducing class size']
43100816,Thomas (1969) 1_1,1969,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Other outcome']",-0.8528,0.2728,NA,(-10) Watson-Glaser Critical Thinking Test (Small v intermediate),With business as usual,NA,Cognitive  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,3,9,['Secondary/High school'],"['14', '15', '16', '17', '18']",FALSE,20.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],NA,5,5,45,NA
49106844,Thomas (1969) 1_2,1969,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Other outcome']",0.0607,0.2335,['Post-test unadjusted (select one from this group)'],(-10) Watson-Glaser Critical Thinking Test (Intermediate v large),With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,3,9,['Secondary/High school'],"['14', '18', '15', '16', '17']",FALSE,20.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],NA,5,5,45,['Toolkit: Reducing class size']
43100854,Wagner (1981),1981,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3851,0.1908,['Post-test unadjusted (select one from this group)'],(-10) Metropolitan Achievement test  Reading ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3851,0.1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112 ,2,8,['Primary/elementary school'],"['7', '8']",TRUE,78.0,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,NA,['Toolkit: Reducing class size']
43100841,Wasson (1929) 1_1,1929,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Other outcome']",0.6559,0.2699,['Post-test unadjusted (select one from this group)'],(-15) Average achievement score (3rd marking period),With no equivalent teaching,['Sample: All'],Combined subjects,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61 ,1,2,['Secondary/High school'],"['14', '13']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,360,['Toolkit: Reducing class size']
46325713,Wasson (1929) 1_2,1929,['Dissertation or thesis'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3471,0.2727,['Post-test unadjusted (select one from this group)'],(-15) Achievement Average in English,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3471,0.2727,NA,NA,NA,['Mathematics primary outcome'],-0.0969,0.2708,['Science primary outcome'],0.6643,0.2781,NA,NA,NA,58 ,1,2,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,360,['Toolkit: Reducing class size']
43100855,Wilsberg (1968),1968,['Technical report'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4746,0.0538,['Post-test unadjusted (select one from this group)'],(-8) Gates-MacGinitie Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4746,0.0538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643,20,NA,['Primary/elementary school'],"['6', '7', '8']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants', 'Other school staff']",36,5,360,['Toolkit: Reducing class size']
43100949,Wilsberg (1968),1968,['Technical report'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4746,0.0538,['Pre-post gain'],(-8) Gates  Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4746,0.0538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703,20,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Other school staff']",NA,NA,NA,['Toolkit: Reducing class size']
43100856,Word (1990),1990,['Technical report'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.21,0.0814,['Post-test unadjusted (select one from this group)'],(-10) Stanford Achievement Test  Reading ,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.21,0.0814,NA,NA,NA,['Mathematics primary outcome'],0.17,0.0659,NA,NA,NA,NA,NA,NA,4200,79,229,['Primary/elementary school'],"['5', '6', '7', '8', '9']",NA,NA,['USA'],['Multisite RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],144,5,360,['Toolkit: Reducing class size']
49106846,Wright (1977) 1_2,1977,['Book or book chapter'],['Reducing class size'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0043,0.1179,['Post-test unadjusted (select one from this group)'],(-15) Canadian Test of Basic Skills (Reading),With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0043,0.1179,NA,NA,NA,['Mathematics primary outcome'],0.3934,0.119,NA,NA,NA,NA,NA,NA,706,12,NA,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['Canada'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,not specified,45,['Toolkit: Reducing class size']
