ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
67335214,['EY_Early literacy approaches'],Blachman (1994),Blachman B A; Ball E W; Black R S; Tangel D M; ,1994,"Kindergarten teachers develop phoneme awareness in low-income, inner-city classrooms",Reading and Writing,NA,"Journal, Article","Recent evidence suggests that training in phoneme awareness has a positive impact on beginning reading and spelling. The objective of this study was to investigate the effectiveness of instruction in phonological awareness provided in low-income, inner-city kindergarten classrooms by kindergarten teachers and their teaching assistants. Prior to the intervention, the 84 treatment children and 75 control children, who attended inner-city schools in an urban district in upstate New York, did not differ on age, sex, race, SES, PPVT-R score, phoneme segmentation, letter name knowledge, letter sound knowledge, or reading. After the 11 week intervention, the treatment children significantly outperformed the control children on measures of phoneme segmentation, letter name and letter sound knowledge, two of three reading measures, and a measure of invented spelling. Implications for improving beginning reading instruction are discussed.",6,1,1-18,https://doi.org/10.1007/BF01027275,https://link.springer.com/article/10.1007/BF01027275,NA,NA,NA
68127036,['EY_Early literacy approaches'],Bortnem (2005),Bortnem G M; ,2005,The effects of using non-fiction interactive read -alouds on expressive and receptive vocabulary of preschool children,NA,NA,Dissertation,"Young children acquire new vocabulary at an amazing rate during the first five years of life. Because there is a strong relationship between language development during the early years and reading ability in the primary grades, early childhood teachers must understand language and literacy development. Children enter kindergarten in the United States with large differences in their background knowledge, vocabulary, and early literacy experiences. It is essential that early childhood programs provide quality language experiences such as read-alouds in order for children to become successful readers.  This study examined the strategy of using nonfiction interactive book read-alouds with the emergent reader in preschool to promote vocabulary development. In this quantitative study, 53 three-, four-, and five-year old children enrolled in a Head Start program were participants. The preschool children were assessed using the Peabody Picture Vocabulary Test (PPVT-III) and the Expressive Vocabulary Test (EVT) as pre and posttests. The researcher read nonfiction literature to one class and fictional text to another twice per week for 12 weeks but did not read to the control group. Standardized test scores did not show significant differences in the post-test scores among the control and the two treatment groups, although all groups showed improvement in their receptive and expressive vocabularies.  In addition, a survey designed by the researcher was sent out to preschool teachers and childcare providers about the amount of time they read aloud to children, the amount of time they spend reading fiction compared to nonfiction text, and their years of teaching in early childhood and educational backgrounds. Results showed that teachers in early childhood programs are reading to children an average of 8.5 out of 10 days, although nonfiction literature is not being read to young children as much as fiction.  The findings in this report have implications for practice in the field. Because vocabulary development is a key ingredient in the learning-to-read process, teachers and parents can use nonfiction as a tool, if they are aware of the benefits of how to use this genre to support children's emerging literacy skills.",NA,NA,NA,NA,https://www.proquest.com/docview/305416591,NA,University of South Dakota,NA
71969329,['EY_Early literacy approaches'],Borzekowski (2009) 1_1,Borzekowski Dina L.G; Henry Holly K; ,2009,The impact of Jalan Sesama on the educational and healthy development of Indonesian preschool children: An experimental study,International Journal of Behavioral Development,NA,"Journal, Article","Jalan Sesama was developed to address the developmental needs of Indonesian children ages 3 to 6 years. Using a randomized experimental research study design, this study examined the effect of a 14-week intervention on 160 children in the Pandeglang District in Indonesia’s Banten Province. Results offer solid evidence that early cognitive skills, literacy, mathematics, health and safety knowledge, social development, environmental awareness, and cultural awareness significantly improved from baseline to post-intervention. Those with the greatest exposure to Jalan Sesama performed the best, even after controlling for baseline scores, gender, age, and parents’ education. This paper describes how an educational media intervention can have great benefits, even in locales where the children face difficult hardships and lack basic resources.",35,2,169-179,https://doi.org/10.1177/0165025410380983,http://journals.sagepub.com/doi/10.1177/0165025410380983,SAGE Publications Ltd,NA,NA
74577993,['EY_Early literacy approaches'],Borzekowski (2009) 1_2,Borzekowski Dina L.G; Henry Holly K; ,2009,The impact of Jalan Sesama on the educational and healthy development of Indonesian preschool children: An experimental study,International Journal of Behavioral Development,NA,"Journal, Article","Jalan Sesama was developed to address the developmental needs of Indonesian children ages 3 to 6 years. Using a randomized experimental research study design, this study examined the effect of a 14-week intervention on 160 children in the Pandeglang District in Indonesia’s Banten Province. Results offer solid evidence that early cognitive skills, literacy, mathematics, health and safety knowledge, social development, environmental awareness, and cultural awareness significantly improved from baseline to post-intervention. Those with the greatest exposure to Jalan Sesama performed the best, even after controlling for baseline scores, gender, age, and parents’ education. This paper describes how an educational media intervention can have great benefits, even in locales where the children face difficult hardships and lack basic resources.",35,2,169-179,https://doi.org/10.1177/0165025410380983,http://journals.sagepub.com/doi/10.1177/0165025410380983,SAGE Publications Ltd,NA,NA
67335215,"['EY_Early literacy approaches', 'Parental engagement', 'EY_Parental engagement']",Boyle (2006),Boyle Elizabeth A; ,2006,The effects of a parent-child early literacy intervention on children's phonemic awareness and preliteracy skills,NA,NA,Dissertation,"Parents of Head Start children at risk for reading difficulties were trained to engage their children in daily phonemic awareness and letter knowledge activities. Twenty-seven Head Start children, ages 3 to 5, and their parents/caregivers participated in the study. An experimental-control group design to investigate the effectiveness of the intervention and the Phonological Awareness Literacy Screening for Preschoolers (PALS-PreK) was used as a pre and post-test assessment. Results indicated there were no significant interactions of the intervention and children's scores for the intact groups. There were also no significant changes in parent behaviors and attitudes toward reading, as measured by a family reading survey, as a result of the intervention. During post hoc analyses, an age effect was investigated and results indicated 4-year-old children in the intervention group scored significantly higher than 4-year-old children in the control group. In addition, 4- and 5-year-old children in the intervention group also made significant gains on the print awareness subtest of the PALS-PreK. Anecdotal changes in parent and children behavior as a result of the intervention are also reported. Recommendations include expanding parent-child literacy activities from shared story-book reading and addressing attrition problems in studies with families from impoverished backgrounds.",NA,NA,105,NA,https://www.proquest.com/docview/305322911,NA,NA,The Johns Hopkins University
68127039,['EY_Early literacy approaches'],Byrne (1967),Byrne Margaret C; ,1967,"Head Start Evaluation and Research Center, University of Kansas. Report No. III, Effects of a language program on children in a Head Start nursery",NA,NA,Report,"A compensatory language program was administered to 13 children, considered, for the most part, as culturally disadvantaged and linguistically deficient. These 13 children comprised the experimental group, while 12 other children were used as a control group. The ages of the children ranged from 3 years, 3 months to 5 years, 10 months. The average age of the experimental group was less than that of the control group. The experimental group was divided into three groups on the basis of language ability. The language program required the children to describe things, listen to the language models of the teacher, and imitate those models. Pretests administered at the beginning of the 5-month program were (1) the Illinois Test of Psycholinguistic Abilities (ITPA), (2) the Peabody Picture Vocabulary Test (PPVT), and (3) the Irwin Articulation Test. Only the ITPA and PPVT were given as posttests. The scores of the experimental and control groups on the ITPA and PPVT did not differ significantly except on two subtests of the ITPA, both of which tested grammar skills. Thus, it was concluded that the language progra did produce some gain in the language ability of the experimental group. It was also found that the most able children at the beginning of the program benefited the most from the program. ",NA,NA,33,NA,https://eric.ed.gov/?id=ED021636,Institute for Educational Development.,"New York, NY.",NA
67335218,['EY_Early literacy approaches'],Castle (1994),Castle Jillian M; Riach Jacquelyn ; Nicholson Tom ; ,1994,Getting off to a better start in reading and spelling: The effects of phonemic awareness instruction within a whole language program,Journal of Educational Psychology,NA,"Journal, Article","In the present study the effect of providing phonemic awareness instruction, at school entry, on the reading and spelling progress of 5-yr-old children was examined within a whole language program. In Exp 1, which focused on spelling acquisition, 15 children received phonemic awareness training twice weekly, each time for 20 min, over a 10-wk period, while another group of 15 children was involved in ""process writing."" In Exp 2, which focused on reading acquisition, 17 children received phonemic awareness training while a 2nd matched group of 17 children participated in other language and reading activities that did not involve phonemic instruction, and a 3rd matched group of 17 children received no extra instruction at all. Overall, the training in the 2 experiments had significant effects on spelling and reading performance.",86,3,350–359,https://doi.org/10.1037/0022-0663.86.3.350,https://psycnet.apa.org/record/1995-03417-001,NA,NA,NA
77945724,['EY_Early literacy approaches'],Cooper (2007),Cooper Patricia M; Capo Karen ; Mathes Bernie ; Gray Lincoln ; ,2007,One authentic early literacy practice and three standardized tests: Can a storytelling curriculum measure up?,Journal of Early Childhood Teacher Education,NA,"Journal, Article","The current study was designed to assess the vocabulary and literacy skills of young children who participated in an authentic literacy practice, i.e., Vivian Paley's “storytelling curriculum,” over the course of their respective prekindergarten or kindergarten years. We asked  How do prekindergarten and kindergarten age children, who participate in the storytelling curriculum over the course of the school year, perform on pre- and postmeasures of AGS/Pearson Assessments' Expressive Vocabulary Test (EVT), the Peabody Picture Vocabulary Test (PPVT) (3rd ed.) Form IIIA, and Whitehurst's Get Ready to Read!, as compared to those young children in the same grade with similar backgrounds and in the same or similar school settings who did not participate in the storytelling curriculum? Results show that in comparison to same-age children in like settings, participants in the storytelling curriculum showed significant gains in both vocabulary knowledge and literacy skills. These findings underscore the possibility of supporting both beginning and experienced teachers in using authentic literacy activities to prepare children for literacy learning, while maintaining their service to a wide range of other developmental issues. They also call into question the prevailing trend to abandon such classroom practices in favor of a skills-centered approach to curriculum.",28,3,251–275,https://doi.org/10.1080/10901020701555564,https://www.tandfonline.com/doi/full/10.1080/10901020701555564,NA,NA,NA
67335197,['EY_Early literacy approaches'],Cosgrove (2006),Cosgrove Madelaine ; Fountain Cheryl ; Wehry Stephanie ; Wood Jan ; Kasten Katherine ; ,2006,Randomized field trial of an early literacy curriculum and instructional support system,The annual meeting of the American Educational Research Association,NA,Conference Proceedings,"The Early Literacy and Learning Model (ELLM), a research- and standards-based early literacy curriculum and instructional support system, was developed to address many of these issues. This paper presents the results of an investigation using data collected in a complementary study, part of the longitudinal study of the U.S. Department of Education Institute of Education Services Preschool Curriculum Evaluation Research (PCER) program. This study was designed to determine if ELLM is more effective than traditional approaches in improving the emergent literacy abilities of 4-year-old preschool children from low-income neighborhoods using a random clinical trial design in multiple settings.",NA,NA,NA,NA,https://pdf4pro.com/view/randomized-field-trial-of-an-early-literacy-curriculum-and-3c4108.html,NA,San Francisco,NA
67335198,['EY_Early literacy approaches'],Davidson (2009),Davidson Marcia R; Fields Matthew K; Yang Jiaxiu ; ,2009,A randomized trial study of a preschool literacy curriculum: The importance of implementation,Journal of Research on Educational Effectiveness,NA,"Journal, Article","In this 1-year experimental study of 254 students across 27 high-poverty preschool classrooms in an urban setting in the northeast, use of a technology-based prekindergarten literacy curriculum in addition to the district curriculum was compared with the use of the district curriculum alone. Results indicated no main effects for the experimental curriculum. Following the initial analyses, fidelity of implementation in the experimental classrooms was examined and results indicated that children in classrooms rated as having high fidelity of implementation significantly outperformed low-implementing classrooms on two important phonological awareness measures. This trend favoring high-implementing classrooms was also evident on measures of letter-name knowledge, and beginning sounds. These findings suggest that program implementation may be a significant variable when examining the potential effects of literacy curricula on learning outcomes for young at-risk children.",2,3,177–208,https://doi.org/10.1080/19345740902770028,https://www.tandfonline.com/doi/abs/10.1080/19345740902770028,NA,NA,NA
68655326,"['Oral language interventions', 'EY_Early literacy approaches', 'EY_Communication and language approaches']",Dimova (2020),Dimova S ; Ilie S ; Brown E R; Broeks M ; Culora A ; Sutherland A ; ,2020,The Nuffield Early Language Intervention ,NA,NA,Report,"The Nuffield Early Language Intervention (NELI) programme is designed to improve the language skills of reception pupils (aged 4–5) and involves scripted individual and small-group language teaching sessions delivered by trained teaching assistants (TAs). NELI is published by Oxford University Press and was delivered in this trial by the University of Oxford in partnership with Elklan. The 20-week intervention consists of two 15-minute individual sessions and three 30-minute small group sessions each week. The children selected to participate in this trial were the five children in each classroom who obtained the lowest scores on a school-administered app-based assessment of oral language skills (LanguageScreen).The programme focuses on developing children’s narrative, vocabulary, and listening skills, while phonological awareness and letter sound knowledge are also developed during the second half of the programme. Training includes an initial two-day course for TAs followed by a half-day workshop half-way through the programme in addition to ongoing online support. Teachers also receive an initial half-day of training so that they can understand the programme and support TAs. This project was a randomised controlled trial  193 schools participated, 97 of which received the programme while 96 did not, the latter forming the control group. The process evaluation involved observations of the training, surveys with school staff, case studies in six schools (which used interviews with school staff), and analyses of TA training logs and online resource use. This project was co-funded with the financial support of Intermediate Capital Group (ICG). The trial took place between June 2018 and November 2019.",NA,NA,NA,NA,https://educationendowmentfoundation.org.uk/public/files/Nuffield_Early_Language_Intervention.pdf,NA,NA,Education Endowment Foundation
67335103,['EY_Early literacy approaches'],Epstein (1994),Epstein Jeffery Noah; ,1994,Accelerating the literacy development of disadvantaged preschool children: An experimental evaluation of a Head Start emergent literacy curriculum,NA,NA,Dissertation,"The present study evaluated an early intervention curriculum designed to facilitate the acquisition of emergent literacy skills in a Head Start population. The intervention consisted of two main components  (1) picture book reading and (2) phonemic awareness training. Children who experienced the literacy intervention were compared to those randomly assigned to a control condition who received the normal Head Start curriculum. Multiple aspects of emergent literacy were assessed at the beginning and end of the school year. ANCOVA's revealed that the emergent literacy intervention used in this study was highly effective at producing greater emergent literacy skills in children exposed to the intervention, particularly on skills related to letter and sound knowledge, print knowledge, and emergent writing. Because knowledge of alphabetic principles is necessary before learning more advanced literacy skills, the intervention used in this study was successful at increasing the skills that Head Start children need most before entering formal schooling.",NA,NA,78,NA,https://search.proquest.com/docview/304161404,NA,NA,State University of New York at Stony Brook
67335226,['EY_Early literacy approaches'],Fuchs (2001) 1_1,Fuchs Douglas ; Fuchs Lynn S; Thompson Anneke ; Al Otaiba Stephanie ; Yen Loulee ; Yang Nancy J; Braun Mary ; O'Connor Rollanda E; ,2001,Is reading important in reading-readiness programs? A randomized field trial with teachers as program implementers,Journal of Educational Psychology,NA,"Journal, Article","The purpose of the present study was to examine the effectiveness and feasibility of phonological awareness training, with and without a beginning decoding component. 33 teachers in 8 urban schools were assigned randomly within their schools to 3 groups  control, phonological awareness training, and phonological awareness training with beginning decoding instruction and practice. Following training, teachers in the 2 treatment groups conducted the treatments for about 20 wks. In each teacher's class, pre- and posttreatment data were collected on 12–14 children (N = 404)  312 children were tested again the following fall. At the end of kindergarten, the 2 treatment groups performed comparably and outperformed controls on the phonological awareness measures. On alphabetic (reading and spelling) tasks, however, the group participating in phonological awareness training with beginning decoding instruction did better than the other 2 groups. In the fall of the next year, many of these between-group differences remained but were less impressive. Implications are discussed for bridging research and practice.",93,2,251–267,https://doi.org/10.1037/0022-0663.93.2.251,https://psycnet.apa.org/record/2001-06601-002,NA,NA,NA
74578002,['EY_Early literacy approaches'],Fuchs (2001) 1_2,Fuchs Douglas ; Fuchs Lynn S; Thompson Anneke ; Al Otaiba Stephanie ; Yen Loulee ; Yang Nancy J; Braun Mary ; O'Connor Rollanda E; ,2001,Is reading important in reading-readiness programs? A randomized field trial with teachers as program implementers,Journal of Educational Psychology,NA,"Journal, Article","The purpose of the present study was to examine the effectiveness and feasibility of phonological awareness training, with and without a beginning decoding component. 33 teachers in 8 urban schools were assigned randomly within their schools to 3 groups  control, phonological awareness training, and phonological awareness training with beginning decoding instruction and practice. Following training, teachers in the 2 treatment groups conducted the treatments for about 20 wks. In each teacher's class, pre- and posttreatment data were collected on 12–14 children (N = 404)  312 children were tested again the following fall. At the end of kindergarten, the 2 treatment groups performed comparably and outperformed controls on the phonological awareness measures. On alphabetic (reading and spelling) tasks, however, the group participating in phonological awareness training with beginning decoding instruction did better than the other 2 groups. In the fall of the next year, many of these between-group differences remained but were less impressive. Implications are discussed for bridging research and practice.",93,2,251–267,https://doi.org/10.1037/0022-0663.93.2.251,https://psycnet.apa.org/record/2001-06601-002,NA,NA,NA
67335201,['EY_Early literacy approaches'],Gettinger (2008),Gettinger Maribeth ; Stoiber Karen ; ,2008,Applying a response-to-intervention model for early literacy development in low-income children,Topics in Early Childhood Special Education,NA,"Journal, Article","This article describes the design and implementation of a program that incorporates a response-to-intervention (RTI) framework for promoting the development of early literacy and language skills among low-income minority children. The early literacy program, called the Exemplary Model of Early Reading Growth and Excellence, or EMERGE, combines classroom practices that are grounded in empirical research, a multitiered intervention hierarchy, high-quality professional development, and continuous progress monitoring to help children in Head Start classrooms acquire early literacy competencies to prepare them for later success in school. Preliminary program evaluation data are presented, and challenges associated with applying an RTI model in early childhood education are addressed.",27,4,198-213,https://doi.org/10.1177/0271121407311238,https://journals.sagepub.com/doi/10.1177/0271121407311238,NA,NA,NA
