id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
72102358,Hebbeler (1985),1985,NA,NA,,848,"['Page 2:\n[¬s]""The classes meet in school buildings\nfor three hours a day and are staffed by a\nteacher and an instructional assistant.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,Table II,NA,,NA,NA,,"['Page 8:\n[¬s]""(n = 124)""\n""(n = 293)""\n""(n = 272)[¬e]""']",775,,"['Page 8:\n[¬s]""(n = 4885)""\n""(n = 4547)""\n""(n = 3199)[¬e]""']","12,631",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]"". The\nactual rates of attrition from year to year\nwere similar for the Head Start and com-\nparison groups.[¬e]""']",NA,,NA,NA,,NA,NA,
72102367,Hubbard (1967),1967,NA,NA,,154,"['Page 1:\n[¬s]""49 HEAD START AND 105 NON-HEAD START DISADVANTAGED\nPUPILS[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 1:\n[¬s]""CULTURALLY DISADVANTAGED""\n""DISADVANTAGED\nPUPILS[¬e]""', 'Page 17:\n[¬s]""The criterion\nfor schools to be eligible for aid under Title I of the Elementary\nand Secondary Education Act is that 85.90 per cent of the family\nincome of the student body must be under the poverty level of $3,000\nper year[¬e]""']",,NA,NA,,"['Page 1:\n[¬s]""49 HEAD START[¬e]""']",49,,"['Page 1:\n[¬s]""105 NON-HEAD START DISADVANTAGED[¬e]""']",105,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 17:\n[¬s]""For the Fall testing, one school was excluded so that the\nsample size was reduced by six in each grade for a total number of\n168. Some children were lost to the sample during the school year.\nThe final sample consisted of 154 children.[¬e]""']",NA,,NA,NA,,"['Page 17:\n[¬s]""For the Fall testing, one school was excluded so that the\nsample size was reduced by six in each grade for a total number of\n168. Some children were lost to the sample during the school year.\nThe final sample consisted of 154 children.[¬e]""']",8.33,
72102385,McNamara (1968),1968,NA,NA,,40,"['Page 1:\n[¬s]""In the posttest phase, 20 subjects in a proportional random selection were compared with 20 control children (from the same districts) with no preschool experience.""\n""About 180 Negro Head Start children in Dade County, Florida, were tested[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,"While there was no information provided on SES, the head start program is designed specifically for socially disadvantaged families.","['Page 5:\n[¬s]""Head Start, since its inception as a social engineering\nexperiment, has been concerned with its effectiveness in chang-\ning the behavioral destinies of the disadvantaged child.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""selection of 20 subjects from the North and South Central\nDistrict[¬e]""']",20,,"['Page 7:\n[¬s]""and compared with\n20 control children without preschool experience[¬e]""']",20,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""Head Start\n(N=20)[¬e]""']",20,,"['Page 12:\n[¬s]""(N=20)[¬e]""']",20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71142161,Melhuish (2002) 1_1,2002,NA,NA,,341,"['Page 20:\n[¬s]""including 189 children from\nnursery classes""\n""In addition 152 children with no pre-school experience, and\nfor whom all parental interviews were available, were recruited to the study at the start of primary\nschool.""\n""Nursery""\n""189""\n""Home""\n""152[¬e]""']",,['Mixed gender'],"['Page 17:\n[¬s]""Gender had a significant effect upon one cognitive variable, pre-reading, where girls do\nbetter than boys.[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 20:\n[¬s]""including 189 children from\nnursery classes[¬e]""']",189,,"['Page 17:\n[¬s]""152 were children from the same primary schools who had not\nattended a pre-school centre.[¬e]""', 'Page 20:\n[¬s]""In addition 152 children with no pre-school experience, and\nfor whom all parental interviews were available, were recruited to the study at the start of primary\nschool.[¬e]""']",152,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74578022,Melhuish (2002) 1_2,2002,NA,NA,,270,"['Page 20:\n[¬s]""PDN""\n""118""\n""Home""\n""152[¬e]""']",,['Mixed gender'],"['Page 17:\n[¬s]""Gender had a significant effect upon one cognitive variable, pre-reading, where girls do\nbetter than boys.[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 20:\n[¬s]""PDN""\n""118""\n""118 children from private day nurseries[¬e]""']",118,,"['Page 20:\n[¬s]""Home""\n""152""\n""In addition 152 children with no pre-school experience, and\nfor whom all parental interviews were available, were recruited to the study at the start of primary\nschool.[¬e]""']",152,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102390,Munoz (2001),2001,NA,NA,,2683,"['Page 21:\n[¬s]""Comparison of the JUMP Start Program Free Lunch Students with a Control Group\nUsing the Stanford Reading and Mathematics Diagnostic Test scores (N = 2,683)[¬e]""']",,['Mixed gender'],NA,See Table 1 p19,,100,NA,,NA,NA,,NA,NA,,"['Page 19:\n[¬s]""Head Start\n(n = 972)""\n""KERA Preschool\n(n = 994)[¬e]""']","1,966",,"['Page 19:\n[¬s]""Control Group\n(n = 3,835)[¬e]""']",3835,,NA,NA,,NA,NA,,"['Page 19:\n[¬s]""Head Start (n = 972) KERA Preschool (n = 994)""\n""Head Start\n(n = 972)[¬e]""']",972,,"['Page 19:\n[¬s]""Control Group\n(n = 3,835)[¬e]""']","3,835",,"['Page 19:\n[¬s]""KERA Preschool\n(n = 994)[¬e]""']",994,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102392,Nummedal (1971),1971,NA,NA,,141,"['Page 1:\n[¬s]""Subjects were 102 FYHS children and 39 non Heal Start children.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 10:\n[¬s]""The modal occupational level for fathers was\nunskilled work, while for mothers no employment was the rule.[¬e]""']",,NA,NA,,"['Page 1:\n[¬s]""102 FYHS children[¬e]""']",102,,"['Page 1:\n[¬s]""39 non Heal Start children[¬e]""']",39,,NA,NA,,NA,NA,,"['Page 17:\n[¬s]""104[¬e]""']",104,,"['Page 17:\n[¬s]""39[¬e]""']",39,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102398,Porter (1965),1965,NA,NA,,66,"['Page 19:\n[¬s]""When these children and their matches were eliminated,\nthe final population came to 66 children.[¬e]""']",,['Mixed gender'],"['Page 20:\n[¬s]""Boys\nGirls\nWhite\nNegro\n(1-3)\n(4-6)\n(7- )\n20-24\n25-29\n30.34\n35-39\n40-44\n(1 ate missing)\n(9th Grade\nEducation of Mother 9-11 Grade\nHi h School\nProject\nType of Dwelling\nApartment\n2\n11\n20\n4\n19\nPrivate Dwelling 10\n2\nIncome Yearly\n4\n9\n20\n4\n25\n4\n(4 -famil homes included as rivate dwellin s\n($3000\n2\n$3000-5000\n>$5000\n(1 missing)\n!Intactness of\nFamily\nFather Present 31\nFather Absent\n2\n31\n2\n16\n14\n17\n14\n16\n17\n.\n_\n31\n2\n14\n15\n4\n3\n12\n8\n4\n5\nMatched Controls\n16\n17\n31\n2\n22\n8\n3\n3\n13\n7\n8[¬e]""']",51,,NA,NA,,NA,"['Page 20:\n[¬s]""Education of Mother 9-11 Grade\nHi h School\nProject\nType of Dwelling\nApartment\n2\n11\n20\n4\n19\nPrivate Dwelling 10\n2\nIncome Yearly\n4\n9\n20\n4\n25\n4\n(4 -famil homes included as rivate dwellin s\n($3000\n2\n$3000-5000\n>$5000\n(1 missing)\n!Intactness of\nFamily\nFather Present 31\nFather Absent\n2\n31\n2\n16\n14\n17\n14[¬e]""']",,NA,NA,,"['Page 1:\n[¬s]""33 HEAD START CHILDREN[¬e]""']",33,,"['Page 1:\n[¬s]""33 NON-HEAD START CHILDREN[¬e]""']",33,,NA,NA,,NA,NA,,"['Page 25:\n[¬s]""(Ii=16)""\n""1 =17)[¬e]""']",33,,"['Page 25:\n[¬s]""i.onHeadstart r. ales""\n""N=16""\n""N=17)""\n""onHeadstart Femal[¬e]""']",33,,NA,NA,,NA,NA,,['Yes'],"['Page 18:\n[¬s]""The final sample included 33 matched pairs instead of the original\n40 matched pairs. The reasons for this attrition are shown in Table 3.[¬e]""', 'Page 19:\n[¬s]""FailmeteleaAmointeents""\n""Unable to be Tested[¬e]""']",NA,,"['Page 18:\n[¬s]""The final sample included 33 matched pairs instead of the original\n40 matched pairs. The reasons for this attrition are shown in Table 3.[¬e]""', 'Page 19:\n[¬s]""FailmeteleaAmointeents""\n""Unable to be Tested[¬e]""']",17.5,,NA,17.5,
71969390,Rosa (2019),2019,NA,NA,,"4,625,768",NA,,['Mixed gender'],NA,51,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""Analytical sample""\n""4,625,768[¬e]""']",NA,,"['Page 5:\n[¬s]""Analytical sample""\n""4,625,768[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,"rertospective study, records of a very large millions population",,NA,NA,,NA,NA,
72102408,Seefeldt (1977),1977,NA,NA,,94,"['Page 20:\n[¬s]""Male Montessori 10\nMale Respo ve\n7\nMale No P eschoo 8\nFemale\ntesoori 5\n8\nftmale Responsive 6\nFemale No Pre.[¬e]""', 'Page 28:\n[¬s]""Group I\nCombined Preschool\nExperiences""\n""47""\n""Group II\nNo Preschool Exp.""\n""47[¬e]""']",,['Mixed gender'],"['Page 20:\n[¬s]""Male Montessori 10\nMale Respo ve\n7\nMale No P eschoo 8\nFemale\ntesoori 5\n8\nftmale Responsive 6\nFemale No Pre.[¬e]""']",43,,NA,NA,,NA,"['Page 13:\n[¬s]""Over one-half of the children participating\nin the Montessori and Responsive Environment programs are\nfrom econoeically disadvantaged backgrounds and pay no\nfee for the program.[¬e]""']",,NA,NA,,"['Page 28:\n[¬s]""Group I\nCombined Preschool\nExperiences""\n""47[¬e]""']",47,,"['Page 28:\n[¬s]""roup II\nNo Preschool Exp.""\n""47[¬e]""']",47,,NA,NA,,NA,NA,,"['Page 28:\n[¬s]""Group I\nCombined Preschool\nExperiences""\n""47[¬e]""']",47,,"['Page 28:\n[¬s]""up II\nNo Preschool Exp.""\n""47[¬e]""']",47,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102411,Smith (1968),2015,NA,NA,,102,"['Page 2:\n[¬s]""ifty-five poverty-area children at the completion of a fnil-year pre-kindergarten program were compared with forty\nseven same-aged children from a similar socio-economic area who had no pre-kindergarten experience. Th[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""PS Girls.\nPS Boys_\nNPS Girls. _\nNo.\n55\n47\n25\n30\n22[¬e]""']",46.07,,NA,NA,,NA,"['Page 2:\n[¬s]""poverty-area c""\n""derprivileged children who""\n""grams\nat any time during the testing period. All chil\n| dren were from ""poverty"" areas in a middlesize\nnortheastern city (metropolitan population?\n300,000[¬e]""']",,NA,NA,,"['Page 2:\n[¬s]""Fifty-five poverty-area children[¬e]""']",55,,"['Page 2:\n[¬s]""with forty""\n""seven same-aged children from a similar socio-economic area who had no pre-kindergarten experience. T[¬e]""']",47,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""PS.""\n""55[¬e]""']",55,,"['Page 3:\n[¬s]""NPS""\n""47[¬e]""']",47,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,NA,,"['Page 2:\n[¬s]""here were fifty-five children in the group with\n| pre-kindergarten classes. These are referred to\nj as ""preschool"" (PS). The comparison group, re\nI ferred to as ""non-preschool"" (NPS), numbered\nI fifty-nine, of whom twelve (four girls and eight\nboys) were not testable. Re[¬e]""']",10/52,
72102410,Smith (1970),1970,NA,NA,,409,"['Page 26:\n[¬s]""Head Start Children (N—202)""\n""Control Children (N = 207)[¬e]""']",,['No information provided'],NA,but is implied that it's mixed,,NA,NA,,title I,NA,,NA,NA,,"['Page 26:\n[¬s]""Head Start Children (N—202)[¬e]""']",202,,"['Page 26:\n[¬s]""Control Children (N = 207)[¬e]""']",207,,NA,NA,,NA,NA,,"['Page 26:\n[¬s]""Head Start Children (N—202)[¬e]""']",202,,"['Page 26:\n[¬s]""Control Children (N = 207)[¬e]""']",207,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102412,Sontag (1969),1969,NA,NA,,86,"['Page 2:\n[¬s]""rty-three pairs of chil\ndren who were enrolled in Head Start pr""\n""Head Start Control\nN_ 43 43\nM_.__ 55.31 55.65\nSD_,__ _-_ 2.79 2.75[¬e]""']",,['No information provided'],NA,NA,,100,"['Page 2:\n[¬s]""l children came from\ndisadvantaged homes, an[¬e]""']",,NA,NA,,NA,NA,,"['Page 2:\n[¬s]""forty-thr""\n""of Head Start children[¬e]""']",43,,"['Page 2:\n[¬s]""forty-three pairs\nof Head Start children were compared with children of similar ages who had been registered for Head Start but\nhad not as yet begun the program.[¬e]""']",43,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""41[¬e]""']",41,,"['Page 3:\n[¬s]""41[¬e]""']",41,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102416,Steglich (1965),1965,NA,NA,,590,"['Page 8:\n[¬s]""Two hundred and ninety-five control children were\nselected to match 295 Head Start children as nearly as possible in all social\ncharacteristics.[¬e]""']",,['Mixed gender'],"['Page 11:\n[¬s]""The boys snowed a slight advantage from :cad Start training.\nOf the girls, however, 34.1 percent were superior, 14.4 percent were equal, and\n51.5 percent were inferior. Nearly two out of three of the girls showed no gain\nfroia Lead Start training.[¬e]""', 'Page 13:\n[¬s]""eiale""\n""163""\n""Female""\n""132[¬e]""']",44.75 (percentage only reported for experimental group),,NA,NA,,NA,"['Page 25:\n[¬s]""nlmily Income""\n"",\n,D.c. uoys\n..\n,A,..,...1: y..).JJ,..4\naLili.ually""\n""O\'\'""\n"".),..\no... ovcr\na-uuall;""\n""rs 0)""\n""131,dur $303D\nannually""\n""ol\n...,..""\n""\'or Orirls:""\n""c\',1rIn\ny..),,, or over\na......nually""\n""r[¬e]""']",,NA,NA,,NA,295,,"['Page 1:\n[¬s]""WERE COMPARED WITH A CONTROL GROUP MATCHED ON SEX,\nETHNIC GROUP, AND ECONOMIC LEVEL""\n""TWO HUNDRED AND NINETY -FIVE[¬e]""']",295,,NA,NA,,NA,NA,,"['Page 38:\n[¬s]""All Head Start Children\nin Lubboc!:. Sam2le 1966-10\',7""\n""259[¬e]""']",250,,"['Page 38:\n[¬s]""ll Control Chil1ren\nin. Lubboc Salc)le 1.6-19(.:7""\n""251[¬e]""']",251,,NA,NA,,NA,NA,,['Yes'],"['Page 1:\n[¬s]""THE 140 MATCHED PAIRS STILL AVAILABLE OUT OF THE ORIGINAL\nGROUP OF 295.[¬e]""']","at the level of data available, not intervention drop-out",,NA,NA,,"['Page 1:\n[¬s]""THE 140 MATCHED PAIRS STILL AVAILABLE OUT OF THE ORIGINAL\nGROUP OF 295[¬e]""']",52.54,
72102422,Thorndike (1966),1966,NA,NA,,40,"['Page 13:\n[¬s]""20 pairs of pre-kindergarten and control[¬e]""', 'Page 14:\n[¬s]""children were available[¬e]""', 'Page 3:\n[¬s]""162 children[¬e]""']",,['Mixed gender'],"['Page 32:\n[¬s]""Pre-Kindergarten\nControl\n11\n11\n9\n9[¬e]""']",45,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 12:\n[¬s]""The names of approximately 4o pupils (enrolled in the pre -\nkindergarten program during the 1963-64 school semester[¬e]""', 'Page 13:\n[¬s]""Twenty\nmatched pairs of pre-kindergarten and control subjects were finally\navailable for study.[¬e]""']",20,,"['Page 13:\n[¬s]""Twenty\nmatched pairs of pre-kindergarten and control subjects were finally\navailable for study.[¬e]""']",20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
72102423,Vance (1967),1967,NA,NA,,50,NA,,['Mixed gender'],"['Page 1:\n[¬s]""FIFTY DISADVANTAGED CHILDREN, RANGING IN AGE FROM 33 TO\n56 MONTHS, PARTICIPATED IN A 7MONTH PRESCHOOL EDUCATIONAL\nPROGRAM DESIGNED TO IMPROVE THEIR LANGUAGE AND SOCIAL SKILLS.[¬e]""']",50,,NA,NA,,"Children participating in this study were selected from families in both Newark and Fremont who were receiving Aid to Families with Dependent Children (AFDC) as of July 30, 1966 [...] Families receiving public assistance funds through Aid to Families with Dependent Children (AFDC) usually are single-parent families due to death, separation, or divorce, or households in which the father is disabled or unemployed.  Table 8.",NA,,NA,NA,,"['Page 47:\n[¬s]""15""\n""Exp.\nGr. I""\n""Exp.\nGr. II""\n""17[¬e]""']",32,,"['Page 47:\n[¬s]""18""\n""Control\nGroup[¬e]""']",18,,NA,NA,,NA,NA,,"['Page 47:\n[¬s]""15[¬e]""']",15,,"['Page 47:\n[¬s]""18[¬e]""']",18,,"['Page 47:\n[¬s]""17[¬e]""']",17,,NA,NA,,['Yes'],"['Page 44:\n[¬s]""A total of 57 applications were submitted for the program.[¬e]""', 'Page 45:\n[¬s]""A total of seven children, or 12.3 per cent of the total sample, dropped from the study before the end of the testing pro- gram in the Spring of 1967.""\n""Table 3 shows the attrition by\ntreatment group, age, and sex. In Experimental Group I, one child\nwas withdrawn before the beginning of school and two children were[¬e]""', 'Page 47:\n[¬s]""withdrawn before the end of the first month of school. In Experi-\nmental Group II one child moved out of the state before testing\ncould be accomplished.[¬e]""']",NA,,"['Page 45:\n[¬s]""n Experimental Group I, one child\nwas withdrawn before the beginning of school and two children were[¬e]""', 'Page 47:\n[¬s]""withdrawn before the end of the first month of school. In Experi-\nmental Group II one child moved out of the state before testing\ncould be accomplished.[¬e]""']",11.11,,"['Page 45:\n[¬s]""A total of seven children, or 12.3 per cent of the total\nsample, dropped from the study before the end of the testing pro-\ngram in the Spring of 1967.[¬e]""']",12.3,
