id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
38111556,Banks (1987),1987,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5767,0.1298,['Pre-post gain'],Total Reading (T-R) scores all grades,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5767,0.1298,NA,NA,NA,['Mathematics primary outcome'],0.1154,0.1773,NA,NA,NA,NA,NA,NA,266,5,18,['Primary/elementary school'],"['7', '8', '9', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],24,2,40 ,['Toolkit: Oral language interventions']
38111328,Baumann (1992),1992,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4267,0.3053,['Post-test adjusted for baseline attainment'],Reading comprehension - oral language ,With active control,['Sample: Average'],Literacy  speaking and listening/oral language,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4267,0.3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,1,NA,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],1.5,5,45,['Toolkit: Oral language interventions']
38111427,Baumann (2002),2002,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.135,0.309,['Post-test adjusted for baseline attainment'],Context Transfer Words in a Passage (15) (Comprehension Dependent Measures)-oral language,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.135,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,4,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],4,5,50,['Toolkit: Oral language interventions']
38111428,Beck (1982),1982,['Journal article'],"['Oral language interventions', 'Mastery learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.4303,0.2986,['Post-test unadjusted (select one from this group)'],Reading comprehension - oral language,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4303,0.2986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46 ,1,3,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],20,5,30,"['Toolkit: Mastery learning', 'Toolkit: Oral language interventions']"
38111473,Beck (2007),2007,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",1.1537,0.3206,['Pre-post gain'],PPVT-(pre-post gain means/SDs)-KG,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.1537,0.3206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,8,"['Nursery school/pre-school', 'Primary/elementary school']","['5', '6', '7']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],10,5,60. ,['Toolkit: Oral language interventions']
38111329,Bereiter (1985),1985,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5271,0.3665,['Post-test adjusted for baseline attainment'],Metropolitan Achievement Test,With business as usual,['Sample: Average'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5271,0.3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,NA,['Secondary/High school'],"['12', '13']",NA,NA,['USA'],['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],3,3,40,['Toolkit: Oral language interventions']
38111430,Block (2006),2006,['Technical report'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0178,0.0805,['Post-test adjusted for baseline attainment AND clustering'],Combined Grades (3 to 6) - Stanford Comprehension Total Scores,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0178,0.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,4,NA,"['Primary/elementary school', 'Middle school']","['8', '9', '10', '11', '12']",NA,NA,['USA'],['Multisite RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],22,NA,NA,['Toolkit: Oral language interventions']
38111679,Bochna (2006),2006,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.6949,0.3469,['Post-test unadjusted (select one from this group)'],Listening comprehension - oral language,With business as usual,['Sample: All'],Literacy  speaking and listening/oral language,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,['Nursery school/pre-school'],"['3', '4', '5']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],5,5,12,['Toolkit: Oral language interventions']
38111600,Bond (1967) OL,1967,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0586,0.0368,['Post-test unadjusted (select one from this group)'],Word reading,With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0586,0.0368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431,NA,121,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],20,"it is not mentioned, it may differ from project to project","it is not mentioned, it may differ from project to project",['Toolkit: Oral language interventions']
38111474,Bonds (1987),1987,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.9764,0.2275,['Post-test unadjusted (select one from this group)'],California Achievement Test(Reading comprehension)-Success approach-Success in Kindergarten Reading and Writing (1980),With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.9764,0.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,2,4,['Nursery school/pre-school'],"['5', '6']",NA,NA,['USA'],['Prospective QED'],"['Large group/class teaching (+6)', 'One to one']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],20,5,80,['Toolkit: Oral language interventions']
38111475,Bortnem (2005),2005,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0193,0.276,['Post-test unadjusted (select one from this group)'],The Expressive Vocabulary Test (EVT) ,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0193,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,4,['Nursery school/pre-school'],"['3', '4', '5']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],12,5,60,['Toolkit: Oral language interventions']
40307487,Bos (1989),1989,['Journal article'],"['Reading comprehension strategies', 'Oral language interventions']","['Toolkit primary outcome', 'Reading primary outcome']",1.6354,0.3267,['Post-test adjusted for baseline attainment'],Comprehension Test (Conceptual items) - Reading strategies,With active control,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6354,0.3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,9,['Secondary/High school'],['16'],NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers', 'External teachers']",4,2,50 ,"['Toolkit: Oral language interventions', 'Toolkit: Reading comprehension strategies']"
38111431,Bos (1990),1990,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.4678,0.3844,['Post-test adjusted for baseline attainment'],Reading comprehension - oral language,With active control,['Sample: Low achievers'],Literacy  speaking and listening/oral language,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.4678,0.3844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,['Middle school'],['13'],NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],7,1.1,50,['Toolkit: Oral language interventions']
38111432,Bos (1992) OL,1992,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7384,0.3818,['Post-test adjusted for baseline attainment'],Vocabulary accuracy - oral language,With active control,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7384,0.3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33  ,NA,NA,"['Primary/elementary school', 'Middle school']","['10', '11', '12', '13']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",3 ,1,50 ,['Toolkit: Oral language interventions']
38111680,Box (1993),1993,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.93,0.3,['Post-test adjusted for baseline attainment'],ESI-Print Concepts (ANCOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.93,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,15,"['Nursery school/pre-school', 'Other educational setting (please specify)']",['4'],NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8,4 ,15,['Toolkit: Oral language interventions']
38111538,Brabham (2002),2002,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5911,0.2316,NA,Reading comprehension - oral language (first grade),With active control,['Sample: All'],Literacy  speaking and listening/oral language,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5911,0.2316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,5,24,['Primary/elementary school'],"['6', '7', '8', '9']",NA,NA,['USA'],['Multisite RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['External teachers'],2,4.,20,['Toolkit: Oral language interventions']
38111333,Brady (1990),1990,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.346,0.5837,['Post-test unadjusted (select one from this group)'],Gates-MacGinitie Comprehension Test,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.346,0.5837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2,['Middle school'],"['10', '11', '12', '13', '14']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],5,5,30,['Toolkit: Oral language interventions']
38111601,Bridge (1983),1983,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2467,0.5607,NA,Reading comprehension - oral language (target words),With active control,"['Sample: Low achievers', 'Sample: All']",Literacy  speaking and listening/oral language,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2467,0.5607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],4,5,25,['Toolkit: Oral language interventions']
38111334,Brimmer (2004),2004,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2109,0.2657,['Post-test adjusted for baseline attainment'],Reading comprehension - oral language,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2109,0.2657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57  ,1,2,['Middle school'],"['11', '12']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],7,1.7,45,['Toolkit: Oral language interventions']
38111478,Brooks (2006),2006,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.752,0.2993,['Post-test unadjusted (select one from this group)'],24-item vocabulary posttest scores -storybook readings with explicit instruction,With active control,['Sample: All'],Literacy  speaking and listening/oral language,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,['Primary/elementary school'],"['5', '6']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],4,5,15,['Toolkit: Oral language interventions']
38111602,Buckner (1978),1978,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7049,0.3596,['Post-test unadjusted (select one from this group)'],Gates-MacGinitie Comprehension ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7049,0.3596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,"['Nursery school/pre-school', 'Primary/elementary school']","['6', '7', '5']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],52,5,not provided,['Toolkit: Oral language interventions']
38111434,Carney (1984),1984,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6491,0.364,['Post-test unadjusted (select one from this group)'],Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6491,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],"['During regular school hours ', 'Unclear/ not specified']",['Research staff'],0.5,2,60,['Toolkit: Oral language interventions']
38111338,Carriedo (1995)  OL 1_1,1995,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3374,0.3685,['Post-test unadjusted (select one from this group)'],Main Ideas Identification test score Text 2,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3374,0.3685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,NA,['Middle school'],"['11', '12']",NA,NA,['Spain'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['No'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",15,2,45,['Toolkit: Oral language interventions']
43090120,Carriedo (1995) OL 1_2,1995,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.12,0.2,['Post-test unadjusted (select one from this group)'],Recall (whole text) - Text 1,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,1,NA,['Middle school'],"['11', '12', '13', '14']",NA,NA,['Spain'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],12,2,45,['Toolkit: Oral language interventions']
38111603,Carrigan (1986),1986,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.8799,0.4283,['Post-test unadjusted (select one from this group)'],Gates-MacGinite Reading Test (L1),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.8799,0.4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,3,['Primary/elementary school'],"['6', '7']",NA,NA,['Canada'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],28,Not provided,Not provided,['Toolkit: Oral language interventions']
38111562,Cashman (1977),1977,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",1.8,0.2,['Post-test adjusted for baseline attainment'],PMAT (ANCOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111  ,1,NA,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],"['No', 'Yes (Please specify)']",['No'],['Yes'],['During regular school hours '],['Lay persons/volunteers'],20,1,50,['Toolkit: Oral language interventions']
38111670,Center (1997),1997,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1137,0.1613,['Post-test adjusted for baseline attainment'],Burt Word Test,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1137,0.1613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,4,NA,['Primary/elementary school'],"['5', '6']",NA,NA,['Australia'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],24,Not given,20,['Toolkit: Oral language interventions']
38111564,Chamberlain (1993) OL,1993,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.8095,0.233,['Post-test unadjusted (select one from this group)'],The New Jersey Test of Reasoning Skills ,With business as usual,['Sample: Exceptional'],Cognitive  reasoning,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,2,4,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['No'],['Yes'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",12,not given,60,['Toolkit: Oral language interventions']
42025488,Chow (2003),2003,['Journal article'],"['Parental engagement', 'Oral language interventions']","['Toolkit primary outcome', 'Reading primary outcome']",0.4584,0.2663,['Post-test unadjusted (select one from this group)'],PPCLS posttest Dialogic v control,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4584,0.2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2,NA,['Primary/elementary school'],"['4', '5']",NA,NA,['Hong Kong (see China)'],['Cluster RCT'],['One to one'],['Yes (Please specify)'],['No'],['Yes'],"['Before/after school', 'Evenings and/or weekends']",['Parents/carers'],8,2,15,['Toolkit: Oral language interventions']
