id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
38224234,Klauer (1992),1992,['Metacognition and self-regulation'],NA,,16,"['Page 13:\n[¬s]"" 16 children and how they were matched to form eight pairs.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,NA,NA,,NA,NA,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38224233,Klauer (1996) 1_1,1996,['Metacognition and self-regulation'],NA,,30,"['Page 5:\n[¬s]""15 children""\n"" 15 children [¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""Paradigmatic\ntraining (N = 15)""\n""Alternative training (N = 15)[¬e]""']",30,,"['Page 6:\n[¬s]""No training control (N = 15)[¬e]""']",15,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Paradigmatic\ntraining (N = 15)""\n""Alternative training (N = 15)[¬e]""']",30,,"['Page 6:\n[¬s]""No training control (N = 15)[¬e]""']",15,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38224235,Klauer (2002),2002,['Metacognition and self-regulation'],NA,,219,"['Page 8:\n[¬s]""Children were pretested about 1 week before and posttested up to 2 weeks after training.\nSix months after posttest 1 a delayed posttest was administered. At that time only 219 children\nwere available: Meanwhile, a new school year had begun, several children had moved to other\nplaces, and others were ill the day when the delayed posttest took place or did not attend\nschool for other reasons on that day. However, attrition did not produce differential groups\nfor the posttest.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 9:\n[¬s]""N 5 139)[¬e]""']",139,,"['Page 9:\n[¬s]""Control group""\n""N 5 140)[¬e]""']",140,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""N 5 111)[¬e]""']",111,,"['Page 9:\n[¬s]""N 5 108)[¬e]""']",108,,NA,NA,,NA,NA,,['Yes'],"['Page 7:\n[¬s]""Two hundred seventy-nine chil-\ndren, mean age 7 years and 1 month, participated.[¬e]""', 'Page 8:\n[¬s]""Children were pretested about 1 week before and posttested up to 2 weeks after training.\nSix months after posttest 1 a delayed posttest was administered. At that time only 219 children\nwere available: Meanwhile, a new school year had begun, several children had moved to other\nplaces, and others were ill the day when the delayed posttest took place or did not attend\nschool for other reasons on that day. However, attrition did not produce differential groups\nfor the posttest.[¬e]""']",NA,,"['Page 9:\n[¬s]""Pretest""\n""Posttest""\n""N 5 139)""\n""N 5 111)[¬e]""']",20.1,,"['Page 7:\n[¬s]""Two hundred seventy-nine chil- dren,[¬e]""', 'Page 8:\n[¬s]""At that time only 219 children were available:[¬e]""']",21.5,
75313918,Liu (2015),2015,NA,NA,,36,"['Page 4:\n[¬s]""36[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""20[¬e]""']",20,,"['Page 3:\n[¬s]""20[¬e]""']",20,,NA,NA,,NA,NA,,NA,8,,NA,10,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,10,,NA,10,
75313894,O'Connor (2014),2014,['Metacognition and self-regulation'],NA,,329,"['Page 2:\n[¬s]""Data on 435 students[¬e]""', 'Page 4:\n[¬s]""Most\nparent–child dyads (n ⫽ 329) enrolled in the study when the\nchildren were in kindergarten. T[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""Half (52%) of the children were boys.[¬e]""']",48,,87,"['Page 4:\n[¬s]""Eighty-seven percent of the children qualified for free or reduced-\nprice lunch program[¬e]""']",,NA,"['Page 2:\n[¬s]""Twenty-two urban\nelementary schools serving low-income families[¬e]""', 'Page 4:\n[¬s]""Approximately 75% of children were Black,\nnon-Hispanic; 16% were Hispanic, non-Black; and the remaining\nchildren were biracial. A[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""Half of the children were in the\nINSIGHTS program (n ⫽ 225)[¬e]""']",225,,"['Page 5:\n[¬s]""the remaining child participants\n(n ⫽ 210) were enrolled in the attention-control condition[¬e]""']",210,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""Most\nparent–child dyads (n ⫽ 329) enrolled in the study when the\nchildren were in kindergarten. T[¬e]""']",165,,"['Page 4:\n[¬s]""Most\nparent–child dyads (n ⫽ 329) enrolled in the study when the\nchildren were in kindergarten. T[¬e]""']",164,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 7:\n[¬s]""Missing data analysis. For the child-level variables, there\nwas 0%–20% missing data across study variables""\n""To achieve\nmaximum power given the sample size (n ⫽ 435), individual\nstudents who were missing data points were compared with stu-\ndents who were not missing data points on all baseline character-\nistics.[¬e]""']",attrition is reported in relation to missingness for specific variables,,NA,NA,,NA,NA,
75313896,Pears (2014),2014,['Metacognition and self-regulation'],NA,,29,"['Page 26:\n[¬s]""KITS Group (n = 25)""\n""SAU Group (n = 14)[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""There were no significant\ndifferences between the KITS and SAU groups on any of the demographic variables except\nfor the significantly higher proportion of girls in the SAU group than in the KITS group,[¬e]""']",NA,,85.5,"['Page 12:\n[¬s]""There were no significant differences between the proportions of\nFRL eligible families in the KITS group in the general population of the KITS schools (87\nand 84%, respectively;[¬e]""']",,NA,"['Page 1:\n[¬s]""with families\nfrom disadvantaged neighborhoods.[¬e]""', 'Page 12:\n[¬s]""Statistics on the number of families receiving FRL\nwere available for each of the schools during the previous school year. For each family\nparticipating in the pilot study, the parent report of family income and size was used to\ndetermine eligibility for FRL using the federal eligibility levels for the previous school year.\nFor example, a child in a family of five whose annual income was at or below $47,712\nwould qualify for FRL[¬e]""']",,NA,NA,,"['Page 26:\n[¬s]""KITS Group (n = 25)[¬e]""']",25,,"['Page 26:\n[¬s]""SAU Group (n = 14)[¬e]""']",14,,NA,NA,,NA,NA,,"['Page 26:\n[¬s]""KITS Group (n = 25)[¬e]""']",25,,"['Page 26:\n[¬s]""SAU Group (n = 14[¬e]""']",14,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40294945,Peskin (2004) MSR,2004,['Metacognition and self-regulation'],NA,,48,"['Page 5:\n[¬s]""Participants consisted of 48 children in Junior Kindergarten,""\n""The control group consisted of 24 children,""\n""The experimental group consisted of 24 children,[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""The control group consisted of 24 children, 11 girls and 13 boys;[¬e]""']",43.75,,NA,NA,,NA,"['Page 5:\n[¬s]"" in eight classrooms in schools situated in low-income neighborhoods of Toronto.[¬e]""', 'Page 6:\n[¬s]"" these low SES children[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""The experimental group consisted of 24 children[¬e]""']",24,,"['Page 5:\n[¬s]""The control group consisted of 24 children,[¬e]""']",24,,NA,NA,,NA,NA,,"['Page 11:\n[¬s]""Experimental (n = 24)[¬e]""']",24,,"['Page 11:\n[¬s]""Control (n = 24)[¬e]""']",24,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
75313922,Pozuelos (2019),2019,NA,NA,,97,"['Page 4:\n[¬s]""97[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 4:\n[¬s]""33[¬e]""']",33,,"['Page 4:\n[¬s]""33[¬e]""']",33,,"['Page 4:\n[¬s]""31[¬e]""']",31,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 7:\n[¬s]""Children who showed a percentage of error 2 standard deviations\n(SD) above the mean in any of the assessment measures (see final n\nfor each task on Table 3) or had a score 2 SD below the mean on the\nintelligence (n = 1 at MT group) test were excluded from analyses of\nthose particular measures.[¬e]""']","There was no attrition, however 1 participant was excluded from analysis as an outlier 2SD form the group mean",,NA,NA,,NA,NA,
75313897,Raver (2011),2011,['Metacognition and self-regulation'],NA,,467,"['Page 7:\n[¬s]""467[¬e]""']",,['Mixed gender'],NA,NA,,100,NA,,head start centres,NA,,NA,NA,,"['Page 7:\n[¬s]""238[¬e]""']",238,,"['Page 7:\n[¬s]""229[¬e]""']",229,,NA,NA,,NA,NA,,NA,238,,NA,229,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
38224188,Riding (1987),1987,['Metacognition and self-regulation'],NA,,64,"['Page 4:\n[¬s]""The subjects were 64 children[¬e]""', 'Page 5:\n[¬s]""The 64 children were then randomly divided, within sexes, into two groups and the resulting four groups of sixteen subjects""\n""wo groups were randomly designated as treatment and two as control.[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]"" Seven children were randomly excluded to give equal groups of boys and girls. The 64 children were then randomly divided, within sexes, into two groups[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 2:\n[¬s]""The performance of 64 five-year-old children on Raven\'s Coloured Progres-\nsive Matrices, the Break-through to Literacy Reading Scheme, and a test of mathematics\nwas noted, and the children were designated as high or low initial performance on each\nby division at the medians. They were then randomly divided within sexes into two\ngroups.[¬e]""']",32,,"['Page 2:\n[¬s]""The performance of 64 five-year-old children on Raven\'s Coloured Progres-\nsive Matrices, the Break-through to Literacy Reading Scheme, and a test of mathematics\nwas noted, and the children were designated as high or low initial performance on each\nby division at the medians. They were then randomly divided within sexes into two\ngroups.[¬e]""']",32,,NA,NA,,NA,NA,,NA,16,,NA,16,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38224245,Roth-van (2002),2002,['Metacognition and self-regulation'],NA,,119,"['Page 16:\n[¬s]"" one hundred and nineteen[¬e]""']",,['Mixed gender'],"['Page 16:\n[¬s]""(60 boys and 59 girls[¬e]""']",49.58,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 16:\n[¬s]""‘‘paradigmatic condition’’ (n ⫽ 41)[¬e]""']",41,,"['Page 16:\n[¬s]""‘‘control\ncondition’’ (n ⫽ 38)[¬e]""']",38,,NA,NA,,NA,NA,,"['Page 16:\n[¬s]""‘‘paradigmatic condition’’ (n ⫽ 41)[¬e]""']",41,,"['Page 16:\n[¬s]""‘‘control\ncondition’’ (n ⫽ 38)[¬e]""']",38,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
75313928,Rueda (2012),2012,['Metacognition and self-regulation'],NA,,37,"['Page 3:\n[¬s]""A total of 37 children""\n""A total of 19 children (10 males; mean\nage: 65.1; SD: 3.73) were assigned to the experimental\ngroup, and 18 (10 males; mean age: 64.3; SD: 2.56) to the\ncontrol group.[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""A total of 37 children (20 males[¬e]""']",45.94,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""A total of 19 children (10 males; mean\nage: 65.1; SD: 3.73) were assigned to the experimental[¬e]""']",19,,"['Page 3:\n[¬s]""nd 18 (10 males; mean age: 64.3; SD: 2.56) to the\ncontrol group[¬e]""']",18,,NA,NA,,NA,NA,,NA,19,,NA,18,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
75313930,Schmitt (2015),2015,['Metacognition and self-regulation'],NA,,188,"['Page 5:\n[¬s]""Full sample\n(N = 188)""\n""English speaker[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""(49% boys)[¬e]""']",51,,100,"['Page 5:\n[¬s]""Although we did not have a direct measure of income,\nall families were eligible for Head Start with income levels below\n100% of the poverty threshold.[¬e]""']",,NA,"['Page 5:\n[¬s]""Parent\neducation (primary reporter) ranged from 2 to 16 years (M = 11.15,\nSD = 2.70). Although we did not have a direct measure of income,\nall families were eligible for Head Start with income levels below\n100% of the poverty threshold.[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""Intervention\ngroup (n = 82)[¬e]""']",83,,"['Page 5:\n[¬s]""Control group\n(n = 106)[¬e]""']",106,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""Intervention\ngroup (n = 82)[¬e]""']",82,,"['Page 5:\n[¬s]""Control group\n(n = 106)[¬e]""']",106,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""Over the duration of the study, the sample decreased from 276 to\n241 (a 14.5% decrease). The percentage of attrition was greater for\nthe control group (19% attrition for the control group; 5% attrition\nfor the intervention group). To test for differential attrition between\nthe groups, t-tests were conducted based on demographic char-\nacteristics (child age, gender, ELL status, parent education, marital\nstatus, maternal age) and baseline self-regulation and achievement\nscores. No signiﬁcant differences emerged between the groups sug-\ngesting that although attrition was higher in the control group,\nthere were no signiﬁcant differences between the groups in demo-\ngraphic characteristics at baseline.""\n""Seven children switched classrooms during the study period,\nhowever, six of these children changed classrooms after the inter-\nvention had taken place and one of the children moved from one\ncontrol classroom to another during the intervention[¬e]""', 'Page 8:\n[¬s]""An intent-to-treat (ITT) analysis was employed to handle attri-\ntion such that children were analyzed as if they remained in the\ngroup to which they were originally assigned (Fisher et al., 1990).\nThis is thought to be a conservative and practical approach for""\n""handling attrition[¬e]""']",NA,,"['Page 6:\n[¬s]""The percentage of attrition was greater for\nthe control group (19% attrition for the control group; 5% attrition\nfor the intervention group).[¬e]""']",5,,"['Page 6:\n[¬s]""Over the duration of the study, the sample decreased from 276 to\n241 (a 14.5% decrease).[¬e]""']",14.5,
