id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
67335214,Blachman (1994),1994,['EY_Early literacy approaches'],NA,,159,"['Page 5:\n[¬s]""84 treatment children and 75 control children[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""37 girls""\n""37 girls""\n""a total sample of 159[¬e]""']",53,,86,"['Page 13:\n[¬s]""(86% of the treatment children and 83% of the control children received free\nor supported lunch)[¬e]""']",,NA,"['Page 5:\n[¬s]""low-income, inner-city schools[¬e]""']",,NA,NA,,"['Page 6:\n[¬s]""leaving a treatment sample of\n87[¬e]""']",87,,"['Page 6:\n[¬s]""78 eligible children at the two control schools[¬e]""']",78,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""84 treatment children[¬e]""']",84,,"['Page 6:\n[¬s]""75 control children[¬e]""']",75,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""Between the kindergarten screening in January and the posttesting in\nMay, six of the 165 children moved (three treatment and three control\nchildren), leaving a total sample of 159.[¬e]""']",NA,,"['Page 6:\n[¬s]""Between the kindergarten screening in January and the posttesting in\nMay, six of the 165 children moved (three treatment and three control\nchildren), leaving a total sample of 159. The 84 treatment children[¬e]""']",3.44,,"['Page 6:\n[¬s]""Between the kindergarten screening in January and the posttesting in May, six of the 165 children moved (three treatment and three control children), leaving a total sample of 159.""\n""84 treatment children""\n""75 control children[¬e]""']",3.63 ,
68127036,Bortnem (2005),2005,['EY_Early literacy approaches'],NA,,59,"['Page 45:\n[¬s]""59 three-, four-, and five-year old children[¬e]""']",,['Mixed gender'],NA,52.54,,NA,NA,,NA,"['Page 45:\n[¬s]""The children participating in this study speak English as their first language.\nThe Head Start program serves children predominantly from low-income families.[¬e]""']",,NA,NA,,NA,29,,NA,24,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,NA,
71969329,Borzekowski (2009) 1_1,2009,['EY_Early literacy approaches'],NA,,160,"['Page 3:\n[¬s]""160 children[¬e]""', 'Page 5:\n[¬s]""At baseline, researchers inter-\nviewed 160 children and 160 parents. Fifty-four families were\nfrom Kota Dukuh, 53 from Munjul, and 53 from Gunung.[¬e]""']",,['Mixed gender'],NA,52,,NA,NA,,32  See Table 1 p6,"['Page 5:\n[¬s]""Researchers recruited through the local community leaders families\nthat had a child between the ages 3 and 6 years old. Families were\npaid US$10 for time and effort involved in participating ($4 at base-\nline and $6 at post-intervention). At baseline, researchers inter-\nviewed 160 children and 160 parents. Fifty-four families were\nfrom Kota Dukuh, 53 from Munjul, and 53 from Gunung. After the\nintervention, researchers were able to re-contact and re-interview\nALL the children and parents.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""58 in the high (N¼ 58) exposure groups.[¬e]""']",58,,"['Page 7:\n[¬s]""54 in the\nResults\nDemographic and household information\nBasic information about the sample appears in Table 1. At the start\nof the experiment, the children were on average 4.9 years old,\nranging in age from 3.5 to 6 years old. According to the parents,\n100 children (62.5%) attended some sort of school. Demographic\nvariables did not differ in a statistically significant way across the\nthree villages where data collection occurred.\nAll participants came from low-income households, and access\nto resources was limited. Table 2 presents information on\nownership of different household items. We did not observe any\nstatistically significant differences in resource access across the\nthree villages. While we observed increasing trends, those households\nwhere an adult had higher levels ofeducation did not have statistically\nsignificant greater access to resources and items.\nMedia use\nAccording to the parents, all participatingchildrenwatched television;\n2% watched one day a week, 22% two to six days a week, and 76%\nevery day or almost every day a week. When asked where their child\nusually watched, 80%said home, 18% said a neighbor’s house, and\n2%a relative’s house. Around 19%ofthe parents said they watched\nalongside their childrenmost ofthe time, 71%someofthe time, and\n11% none of the time. Parents estimated, on average, that their\nchildren watched 12.6 hours of television per week (SD ¼ 9.5,\nrange 1 to 45 hours). While boys watched more that girls (an aver-\nage of 13.8 hours compared to an average of 11.6 hours), this dif-\nference was not statistically significant. We did not observe any\nrelationship between child’s age and estimated number of hours\nwatched per week. The level of education completed by the adult\nhousehold member was associated with estimated number of tele-\nvision hours watched by the child (F¼ 4.0, df¼ 3, 157, p <0.01);\nthose who lived in households where the highest level ofeducation\ncontrol[¬e]""']",54,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74577993,Borzekowski (2009) 1_2,2009,['EY_Early literacy approaches'],NA,,102,"['Page 7:\n[¬s]""54 in the""\n""control, 48 in the low, and 58 in the high (N¼ 58) exposure groups.[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""Table 1. Basic information about the sample (N ¼ 160)[¬e]""']",52,,NA,NA,,NA,"['Page 5:\n[¬s]""These locations were selected because they\nwere remote with extremely limited access to, or poor reception of,\nbroadcast television.[¬e]""', 'Page 6:\n[¬s]""Highest level of education for any adult in the household\nCompleted grade 6 (or less)\nCompleted junior high school\nCompleted senior high school\nBeyond high school\nN (%)\n83 (52)\n77 (48)\n4.9 (.7)\n133 (83)\n26 (16)\n1 (1)\n50 (32)\n42 (26)\n44 (27)\n22 (14)""\n""Table 1. Basic information about the sample (N ¼ 160)[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""48 in the low,[¬e]""']",48,,"['Page 7:\n[¬s]""54 in the\nResults\nDemographic and household information\nBasic information about the sample appears in Table 1. At the start\nof the experiment, the children were on average 4.9 years old,\nranging in age from 3.5 to 6 years old. According to the parents,\n100 children (62.5%) attended some sort of school. Demographic\nvariables did not differ in a statistically significant way across the\nthree villages where data collection occurred.\nAll participants came from low-income households, and access\nto resources was limited. Table 2 presents information on\nownership of different household items. We did not observe any\nstatistically significant differences in resource access across the\nthree villages. While we observed increasing trends, those households\nwhere an adult had higher levels ofeducation did not have statistically\nsignificant greater access to resources and items.\nMedia use\nAccording to the parents, all participatingchildrenwatched television;\n2% watched one day a week, 22% two to six days a week, and 76%\nevery day or almost every day a week. When asked where their child\nusually watched, 80%said home, 18% said a neighbor’s house, and\n2%a relative’s house. Around 19%ofthe parents said they watched\nalongside their childrenmost ofthe time, 71%someofthe time, and\n11% none of the time. Parents estimated, on average, that their\nchildren watched 12.6 hours of television per week (SD ¼ 9.5,\nrange 1 to 45 hours). While boys watched more that girls (an aver-\nage of 13.8 hours compared to an average of 11.6 hours), this dif-\nference was not statistically significant. We did not observe any\nrelationship between child’s age and estimated number of hours\nwatched per week. The level of education completed by the adult\nhousehold member was associated with estimated number of tele-\nvision hours watched by the child (F¼ 4.0, df¼ 3, 157, p <0.01);\nthose who lived in households where the highest level ofeducation\ncontrol[¬e]""']",54,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
67335215,Boyle (2006),2006,"['EY_Early literacy approaches', 'Parental engagement', 'EY_Parental engagement']",NA,,27,"['Page 37:\n[¬s]""Twenty-\nseven children[¬e]""']",,['Mixed gender'],"['Page 38:\n[¬s]""Fifteen o f the children were\nfemale (55.6%)[¬e]""']",55.6,,NA,NA,,NA,"['Page 36:\n[¬s]""Head Start is one\ntype o f early intervention designed to ameliorate or reduce risk o f poverty on future academic\nachievement with the program focus on child well-being and development, and a new\nemphasis on literacy skills and knowledge development.[¬e]""', 'Page 37:\n[¬s]""children enrolled in Head Start programs in Baltimore City and their\nparents/caregivers initially enrolled in the study[¬e]""']",,NA,NA,,"['Page 39:\n[¬s]""6""\n""10[¬e]""']",16,,"['Page 39:\n[¬s]""6""\n""5[¬e]""']",11,,NA,NA,,NA,NA,,"['Page 39:\n[¬s]""6""\n""10[¬e]""']",16,,"['Page 39:\n[¬s]""6""\n""5[¬e]""']",11,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 37:\n[¬s]""Five more parents and their children dropped out prior to the posttesting.""\n""Results are reported for\nonly the 27 children completing the study.[¬e]""']",Provided with whole sample attrition but not by group (intervention/ control),,NA,0,,"['Page 37:\n[¬s]""Five more parents and their children dropped out prior to the posttesting.""\n""Results are reported for\nonly the 27 children completing the study.[¬e]""']",16.625,
68127039,Byrne (1967),1967,['EY_Early literacy approaches'],NA,,23,"['Page 12:\n[¬s]""thirteen youngsters enroll-\ned in Headstart classrooms[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""he children in the experimental group included seven girls and six\nboys, ranging in age fram three years, three months to five years,""\n""In the\ncontrol group, there were seven girls and five boys, whose ages ranged\nfrom three years, seven months to five years, six months[¬e]""']",56.00,,NA,NA,,appears to be a deprived area but no percentage provided,"['Page 5:\n[¬s]""discover the effects of cultural deprivation[¬e]""']",,NA,NA,,NA,13,,NA,10,,NA,NA,,NA,NA,,NA,13,,NA,10,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
67335218,Castle (1994),1994,['EY_Early literacy approaches'],NA,,34,"['Page 6:\n[¬s]""51 were selected to participate in the study.[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""The 24 boys and 27 girls were in their first few months\nof school and were attending five suburban primary schools,[¬e]""']",52.94,,NA,NA,,NA,"['Page 6:\n[¬s]""were attending five suburban primary schools,\nsituated in middle- to low-socioeconomic areas of Auckland, New\nZealand.[¬e]""']",,NA,NA,,NA,17,,NA,17,,NA,NA,,NA,NA,,NA,17,,NA,17,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
77945724,Cooper (2007),2007,['EY_Early literacy approaches'],NA,,95,"['Page 18:\n[¬s]""In the end, pre- and postscores were obtained from 95\nchildren.[¬e]""']",,['No information provided'],NA,NA,,75,"['Page 17:\n[¬s]""Approximately 75% of the study children qualified for\nfree or reduced lunch.[¬e]""']",,NA,NA,,NA,NA,,"['Page 20:\n[¬s]""58 (32 pre–K/26 K) treatment subjects[¬e]""']",58,,"['Page 20:\n[¬s]""37 (16 pre–K/21 K) controls[¬e]""']",37,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
67335197,Cosgrove (2006),2006,['EY_Early literacy approaches'],NA,,466,"['Page 18:\n[¬s]""ELLM (n=222)""\n""-L Control (n=244)[¬e]""']",,['Mixed gender'],"['Page 19:\n[¬s]""Child-level variables\nincluded in the analyses were""\n""and gender.[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 18:\n[¬s]""ELLM (n=222)[¬e]""']",222,,"['Page 18:\n[¬s]""W-L Control (n=244)[¬e]""']",244,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""ELLM (n=222)[¬e]""']",222,,"['Page 18:\n[¬s]""(n=244)[¬e]""']",244,,NA,NA,,NA,NA,,['Yes'],"['Page 18:\n[¬s]""Attrition occurred at both the site and child levels. One wait-list control and one ELLM\nclassroom in the PMSA were withdrawn from the study[¬e]""']",NA,,NA,NA,,"['Page 18:\n[¬s]""child-level attrition occurred, and 21% of the remaining children with\npretest scores were unavailable for posttesting.[¬e]""']",21,
67335198,Davidson (2009),2009,['EY_Early literacy approaches'],NA,,254,"['Page 2:\n[¬s]""254 students[¬e]""']",,['Mixed gender'],"['Page 8:\n[¬s]""Girls""\n""56""\n""59[¬e]""']",45.28,,83.46,"['Page 8:\n[¬s]""Free/reduced lunch""\n""112""\n""100[¬e]""']",,NA,"['Page 2:\n[¬s]""high-poverty[¬e]""']",,NA,NA,,"['Page 9:\n[¬s]""(129 experimental,[¬e]""']",129,,"['Page 9:\n[¬s]""125 control[¬e]""']",125,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""129 experimental[¬e]""']",129,,"['Page 9:\n[¬s]""125 control[¬e]""']",125,,NA,NA,,NA,NA,,['Yes'],"['Page 9:\n[¬s]""Sample Attrition. Pretest scores were obtained for 274 students; complete pre-\nand posttest data were obtained for a total of 254 students (129 experimental,\n125 control). Student attrition (7% attrition rate overall) resulted from students\nmoving out of participating schools, and attrition rates were similar across\nexperimental and control groups (χ2 = .65, p> .05).[¬e]""']",NA,,"['Page 9:\n[¬s]""Student attrition (7% attrition rate overall) resulted from students\nmoving out of participating schools, and attrition rates were similar across\nexperimental and control groups (χ2 = .65, p> .05).[¬e]""']",7,,"['Page 9:\n[¬s]""Student attrition (7% attrition rate overall""\n"") resulted from students\nmoving out of participating schools,[¬e]""']",7,
68655326,Dimova (2020),2020,"['Oral language interventions', 'EY_Early literacy approaches', 'EY_Communication and language approaches']",NA,,1071,"['Page 21:\n[¬s]""192 schools provided data""\n""with an average of 5.7 children per school[¬e]""', 'Page 22:\n[¬s]""1071[¬e]""']",,['Mixed gender'],NA,See Table 12 - only baseline data provided and broken down by control and intervention.,,NA,NA,,NA,"['Page 16:\n[¬s]""Schools meeting the following criteria were eligible for inclusion in the study:""\n""has above average free school meal (FSM) eligibility; 7[¬e]""', 'Page 27:\n[¬s]""While it is usual for an EEF trial to report on pupils eligible for Free School Meals (FSM), and indeed the SAP listed\nthis as a subgroup analysis, this was not actually possible in this trial given the lack of FSM data availability for the\nage-group in the trial.[¬e]""']",,NA,NA,,NA,585,,NA,571,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,9,,NA,7,
