id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
71101043,Donofrio (1989),1989,NA,NA,,83,"['Page 58:\n[¬s]""Three all-day, everyday kindergarten programs, one from\neach school in the district was used as the experimental\ngroup (36 students). Three half-day, everyday kindergarten\nprograms, one from each school in the district randomly\nassigned was used as the control group (47 students).[¬e]""']",,['Mixed gender'],"['Page 71:\n[¬s]""46 males were used in the research\nstudy, which represented 55.4 percent of the total\npopulation and 37 females , which represented\nTable 7\n44.6 percent.[¬e]""']",44.6,,NA,"['Page 58:\n[¬s]""The population used in this\nstudy was representative of the above ethnic and\nsocioeconomic figures.""\n""The\ndistrict is in a lower socioeconomic area with more than 92\npercent of the student population eligible for free\nbreakfast and free lunch government feeding programs.[¬e]""']",,NA,"['Page 58:\n[¬s]""The\ndistrict is in a lower socioeconomic area with more than 92\npercent of the student population eligible for free\nbreakfast and free lunch government feeding programs.[¬e]""']",,NA,NA,,"['Page 58:\n[¬s]""one from\neach school in the district was used as the experimental\ngroup (36 students).[¬e]""']",36,,"['Page 58:\n[¬s]""control group (47 students)[¬e]""']",47,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101077,Duffy (1996),1996,NA,NA,,602,NA,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 200:\n[¬s]""M l[¬e]""']",343,,"['Page 200:\n[¬s]""259[¬e]""']",259,,NA,NA,,NA,NA,,NA,333,,"['Page 100:\n[¬s]""250[¬e]""']",250,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101046,Elicker (1997),1997,NA,NA,,179,"['Page 8:\n[¬s]""The resulting group\nof 179 typically-developing\nkindergarten children (69 full-day & 110 half-day)\ncomprises the sample for this report.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""middle-class Midwest-\nem community. F[¬e]""', 'Page 9:\n[¬s]""Approximately\n13% of families in the total sample had incomes $25,OOO/year or less. I[¬e]""']",,NA,NA,,"['Page 8:\n[¬s]""The resulting group\nof 179 typically-developing\nkindergarten children (69 full-day & 110 half-day)\ncomprises the sample for this report.[¬e]""']",69,,"['Page 8:\n[¬s]""The resulting group\nof 179 typically-developing\nkindergarten children (69 full-day & 110 half-day)\ncomprises the sample for this report.[¬e]""']",110,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,
71101078,Entwisle (1987),1987,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""ample (N =[¬e]""']",341,,"['Page 6:\n[¬s]""ample (N =[¬e]""']",341,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101047,Fields (1989),1989,NA,NA,,NA,"['Page 4:\n[¬s]""sample of 106 kindergarten[¬e]""']",,['Mixed gender'],"['Page 59:\n[¬s]""The group\nconsisted of 32 (56%) females and 25 (44%) males.[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 60:\n[¬s]""(N=57)[¬e]""']",57,,"['Page 60:\n[¬s]""N=49)[¬e]""']",49,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101105,Gullo (1986),1986,NA,NA,,216,"['Page 6:\n[¬s]""Two hundred sixteen children[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""Eighty-two children (40 males, 42 fe-\nmales) attending ""all-day"" kindergarten were\nrandomly selected from 12 classrooms repre-\nsenting three schools districts. Seventy-nine\nchildren (39 males, 40 females) attending ""al-\nternate-day"" kindergarten were randomly se-\nlected from 10classrooms representing three\nschool districts. Fifty-five children (32 males,\n23 females) attending ""half-day"" kindergarten\nwere randomly selected from eight class-\nrooms in one school district. T[¬e]""']",49,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]"". Eighty-two children (40 males, 42 fe-\nmales) attending ""all-day""[¬e]""']",82,,"['Page 6:\n[¬s]""Fifty-five children (32 males,\n23 females) attending ""half-day""[¬e]""']",55,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101079,Gullo (2000),2000,NA,NA,,974,"['Page 4:\n[¬s]""974 second-grade children who attended a large\nMidwestern school district Of these second graders, 730 of them had been enrolled\nin full-day kindergarten in the district, while 244 were enrolled in half-day\nkindergarten.[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""Approximately\nfifty percent of the children were male and fifty percent were female.[¬e]""']",50,,58,"['Page 5:\n[¬s]""Fifty-eight percent of the children were eligible for free lunch.[¬e]""']",,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""Of these second graders, 730 of them had been enrolled\nin full-day kindergarten in the district,[¬e]""']",730,,"['Page 4:\n[¬s]""244 were enrolled in half-day\nkindergarten.[¬e]""']",244,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101049,Hall-Kenyon (2009),2009,NA,NA,,96,"['Page 9:\n[¬s]""96 children (57 treatment, 39 control;[¬e]""']",,['Mixed gender'],NA,47 Table 2,,75 see Table 1 p31,NA,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""64 treatment[¬e]""']",64,,"['Page 9:\n[¬s]""54 control)[¬e]""']",54,,NA,NA,,NA,NA,,NA,57,,NA,39,,NA,NA,,NA,NA,,['Yes'],"['Page 9:\n[¬s]""Over the course of the\nschool year, 22 children (7 treatment, 15 control; 8 ELL, 14 non-ELL across both\ntreatment and control) moved away and were no longer part of the study[¬e]""']",NA,,"['Page 9:\n[¬s]""At the beginning of the year""\n""64 treatment,""\n""All analy-\nses were conducted with the""\n""(57 treatment,[¬e]""']",11%,,"['Page 9:\n[¬s]""At the beginning of the year, 118""\n""All analy-\nses were conducted with the 96 children[¬e]""']",19%,
71101053,Hatcher (1979),1978,NA,NA,,NA,"['Page 5:\n[¬s]""The total sample size was 110 chil\xad\ndren.[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""an equal number of boys and girls,[¬e]""', 'Page 5:\n[¬s]""The total sample size was 110 chil\xad\ndren.[¬e]""', 'Page 71:\n[¬s]""Fifty-six children in the study were boys and fifty-four\nwere girls.[¬e]""']",49,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 72:\n[¬s]""55[¬e]""']",55,,"['Page 72:\n[¬s]""55[¬e]""']",55,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40117175,Hausner (2000),2000,['Extending school time'],NA,,283,"['Page 44:\n[¬s]""283 Kinderga rte n students enrolle d in six elementary schools[¬e]""']",,['Mixed gender'],"['Page 46:\n[¬s]"" Control group was compose d of 76 males and 79 females with N=l55.""\n""Experime nta l group was compose d of 67 males and 61 females with N=l28.[¬e]""']",49,,50,"['Page 44:\n[¬s]""The percentage of low income ranged from 48.5% to 68.9%.""\n"" School A reported 59.6% low income as based on free and reduced lunch counts,""\n""School B reported 68.9% low income as based on free and reduced lunch counts[¬e]""', 'Page 45:\n[¬s]""School C reported 60.4% low income based on free and reduced lunch counts,""\n""School D reported 59.4% low income based on free and reduced lunch counts""\n""School E reported 48.5% low income based on free and reduced lunch counts""\n""School F reported 68.2% low income based on free and reduced lunch counts,[¬e]""']",,NA,NA,,NA,NA,,"['Page 45:\n[¬s]""128 of the lowest[¬e]""', 'Page 46:\n[¬s]""performing students were selected to participa te in a Kindergarte n intervention[¬e]""']",128,,"['Page 46:\n[¬s]""Kindergarte n students not partic ipating in the PAL program form the control group.""\n""Control group was compose d of 76 males and 79 females with N=l55.[¬e]""']",155,,NA,NA,,NA,NA,,"['Page 57:\n[¬s]""128[¬e]""']",128,,"['Page 57:\n[¬s]""155[¬e]""']",155,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
71101054,Hildebrand (1997),1997,NA,NA,,147,"['Page 5:\n[¬s]""Forty-seven children (29 males, 18 females) attended the all-day schedule taught by two teachers in adjacent\nclassrooms. Forty-four children (24 males, 20 females) attended the half-day schedule taught by the same teacher in morning and\nafternoon sessions. Fifty-six children (31 males, 25 females) attended the\nalternate-day schedule[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""n (29 males, 18 females) attended the all-day schedule""\n""(24 males, 20 females) attended the half-day""\n""(31 males, 25 females) attended the\nalternate-day[¬e]""']",NA,,NA,NA,,NA,"['Page 5:\n[¬s]""A midwest, primarily middle-class school district,""\n""a\nrepresentative sampling of middle to lower class students from one and two-parent homes[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""Forty-seven children (29 males, 18 females) attended the all-day schedule[¬e]""']",47,,"['Page 5:\n[¬s]""Forty-four children (24 males, 20 females) attended the half-day schedule taught by the same teacher in morning and\nafternoon sessions. Fifty-six children (31 males, 25 females) attended the\nalternate-day schedule[¬e]""']",100 (44+56),,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""4[¬e]""']",47,,"['Page 8:\n[¬s]""56[¬e]""']",56+44=100,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101055,Hough (1996),1996,NA,NA,,2267,NA,,['No information provided'],NA,NA,,"SES percentages per school provided in table 1, page 5","['Page 5:\n[¬s]""Table 1. Schools Included in Sample [by Geographic Location (GL), Size, and Socio- Economic Status (SES) Reduced Lunches].""\n""Full-day\nKindergarten\nSchools\nIOW\nYork\nPepperdine\nSunshine\nCowden\nPershing\nGray\nNW 294\nNE\nC\nS\nSE\n168\n266\n244\n183\nSW 5\'76\n79.2 %\n68.2%\n25.7\n30.8%\n15.8%\n6.1%\nGL\nSize SES\nHalf-day\nKindergarten\nSchools\n.\nBowerman* NW 300\nShady Dell* NE\nRountree\nHolland**\nSequiota\nJeffries\nWestport*\nC\nS\nSE\n77 . 1 %\n164\n281\n250\n210\nSW 562\nNW 500\n60.7%\n34.6%\n31.5%\n8%\n13.1%\n72.4%[¬e]""']",,NA,NA,,NA,NA,,NA,255,,NA,255,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101056,Humphrey (1980),1980,NA,NA,,Not specified,NA,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 58:\n[¬s]""96[¬e]""']",96,,"['Page 58:\n[¬s]""N=148[¬e]""']",148,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101080,Humphrey (1988),1988,NA,NA,,407,NA,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,96,,NA,140,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101081,Jarvis (1988),1988,NA,NA,,5500,"['Page 9:\n[¬s]""5500[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,"2223 (Monolingual), 217 (Bilingual)",,NA,"255 (Monolingual), 58 (Bilingual)",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,There is assumed to be around 5000 students but not a clear number is given. Also there is difference in number of students for reading and math test,,NA,NA,,NA,NA,
71101057,Johnson (1974),1974,NA,NA,,40,"['Page 1:\n[¬s]""A group of 20\n5-year-olds was assigned to each condition;[¬e]""', 'Page 16:\n[¬s]""Each class\nwas limited to twenty pupils chosen from a population of ninety to\nninety-five kindergarten children.[¬e]""']",,['Mixed gender'],"['Page 16:\n[¬s]""Each group was chosen. so as to\ncontain only five year olds--ten boys and ten girls[¬e]""']",50 Table 1,,30 Table 1,"['Page 16:\n[¬s]""equal distribution of economically disadvan-\ntaged,\' culturally disadvantaged, and middle class children.[¬e]""']",,NA,NA,,NA,NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101082,Koopsman (1991),1991,NA,NA,,267 Treatment = 158,NA,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""Table 1\nWord Attack 1987 through 1989;\nStandard deviatiom, ;roup size\nYear:\n1987\nMean\nAll-day\nHalf-day\nTotal\nYear:\nAll-day\nHalf-day\nTotal\nYear:\nAll-day\nHalf-day\nTotal\n56.604\n48.179\n52.598\n1988\n53.465\n47.846\n50.792\n1989\n54.861\n52.718\n53.842\n(14.734)\n(13.509)\n(14.119)\n43\n39\n82\n.4679\n(20.523)\n(19.287)\n(20.022)\n43\n39\n82\n1.6231\nCohort 1985-1986. Means,\nand ANOVA results.\nStd\nN\n(16.961)\n(15.746)\n(16.835)\n43\n39\n82\nF\n*\n5.400""\n""Table 2\nWord Attack 1988 through 1989; Cohort 1986-1987. Means,\nStandard deviation4, group size and ANOVA results.\nYear:\n1988\nMean\nAll-day\nHalf-day\nTotal\nYear:\nAll-day\nHalf-day\nTotal\n.\np\n.05\np .00:\n56.061\n47.314\n52.751\n1989\n***\n52.791\n41.242\n48.422\n(19.471)\n(17.895)\n(18.893)\n115\n70\n185\n16.254\nStd\nN\n(16.450)\n(18.202)\n(17.131)\n115\n69\n185\nF\n***\n11[¬e]""']",158,,NA,108,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101059,Kruse (2007),2007,NA,NA,,1058,"['Page 73:\n[¬s]""The total sample size included is 1058 students; 747 who attended fidl-\nday kindergarten as a cohort (concurrently in one academic year in one school\ndistrict), and 311 who attended half-day kindergarten as another cohort the\nnext academic year.[¬e]""']",,['Mixed gender'],NA,See Table 6 p80,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 73:\n[¬s]""747 who attended fidl-\nday kindergarten as a cohort[¬e]""']",747,,"['Page 73:\n[¬s]""311 who attended half-day kindergarten as another cohort[¬e]""']",311,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40117260,Lee (2006),2006,['Extending school time'],NA,,8455,"['Page 5:\n[¬s]""Our sample includes the 8,455 ECLS-K chil- dren in these schools (55.7 percent in full-day kindergarten).[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 17:\n[¬s]"" We capture school social composition with two measures: (1) minority enrollment and (2) average SES.[¬e]""']",,['No SES/FSM Information Provided'],NA,,"['Page 24:\n[¬s]""4,600[¬e]""']",4600,,"['Page 24:\n[¬s]""3,855[¬e]""']",3855,,NA,NA,,NA,NA,,NA,4709,,NA,3745,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101083,Lewis (2000),2000,NA,NA,,145,NA,,['Mixed gender'],NA,"Treatment  27.9% Control  27.9% Risk  42.4% (See Table 6, Page 104)",,NA,NA,,NA,"['Page 103:\n[¬s]""The subjects were students in a predominantly white, middle-class, suburban\nschool district in the Capital Region o f New York State.[¬e]""']",,NA,NA,,"['Page 104:\n[¬s]""FDK\nN = 43[¬e]""']",43,,"['Page 104:\n[¬s]""Control\nN * 43[¬e]""']",43,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71101060,Lotowycz (1984),1984,NA,NA,,186,"['Page 6:\n[¬s]""112 all-day kindergarten students and 74 half-day\nkindergarten students.[¬e]""']",,['Mixed gender'],NA,"48.3% female (See Table 9, Page 81)",,NA,NA,,NA,"['Page 43:\n[¬s]""Based on the socioeconomic factors determined by fac\xad\ntor analysis of these eight variables, each school district\nin the state was assigned a factor score. The districts\nwere ranked by factor score and then divided into 10 Dis\xad\ntrict Factor Groups. These District Factor Groups contain\napproximately the same number of school disticts.[¬e]""', 'Page 44:\n[¬s]""District Factor Groups was designated a letter notation\nfrom ""A"" to ""J"" with ""A"" denoting the lowest factor scores.\nAccording to a New Jersey State Department of Education\nstudy (Koffler, 1977), achievement levels within the Dis\xad\ntrict Factor Groups are similar.""\n""The District Factor Groups (DFG) designation for the\ndistricts participating in the kindergarten study are as\nfollows:\nDistrict 1\nH\nDistrict 2\nDistrict 3\nDistrict 4\nDistrict 5\nI\nI\nG\nG\nAll-day group\nAll-day group\nAll-day group\nHalf-day group\nHalf-day group[¬e]""']",,NA,NA,,"['Page 59:\n[¬s]""112 all-day kindergarten students[¬e]""']",112,,"['Page 59:\n[¬s]""74 half-day kindergarten students[¬e]""']",74,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],"['Page 60:\n[¬s]""Data were presented for 18 6 kindergarten stu\xad\ndents representing 112 all-day students and 7 4 half-day\nstudents available to the three data collections.[¬e]""']",NA,,NA,NA,,NA,NA,
71101084,MacRae (1990),1990,NA,NA,,354 or 150,"['Page 110:\n[¬s]""Prior to the first\ngrade year, a sample of 150 students was randomly\nselected from the original population. Data were\ncollected on these students during their first grade\nyear.[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,NA,"['Page 103:\n[¬s]""There is a wide range of socio-economic status\nwithin the district itself, yet generally each school\nserves a fairly homogeneous group. One report on the\nschool district identifies individual schools as High\nSES, Middle SES, Low SES with a few schools of mixed SES.\nThe schools in the study encompass the range of SES\ndifferences within the school district.[¬e]""']",,NA,NA,,NA,156,,NA,198,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
