id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_type_raw,pub_eppi_CLEAN,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_na_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_CLEAN,class_cont_ht,class_total_info,class_total_ht,class_na_raw,class_na_info,class_total_CLEAN,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN,out_other_raw,out_other_ht,out_other_info,out_other_CLEAN,out_info_raw,out_info_raw,out_info_info,out_info_CLEAN,part_other_ht,part_other_info,part_other_CLEAN
40307517,Lovett (2012),2012,"Preliminary efficacy data are reported for a research-based reading intervention designed for struggling readers in high school. PHAST PACES teaches (a) word identification strategies, (b) knowledge of text structures, and (c) reading comprehension strategies. In a quasi-experimental design, 268 intervention and 83 waiting list control students meeting criteria for reading disability were assessed before and after their semester. After 60 to 70 hours of PHAST PACES instruction, struggling readers demonstrated significant gains on standardized tests of word attack, word reading, and passage comprehension and on experimental measures of letter-sound knowledge and multisyllabic word identification relative to control students. An average effect size of.68 was revealed across these outcome measures. One year follow-up data on 197 PHAST PACES students revealed an average trend to decelerated growth after the intervention, except for passage comprehension outcomes that demonstrated continued growth over follow-up.",['Reading comprehension strategies'],NA,,"Journal, Article",['Journal article'],,NA,NA,,['Canada'],,['Secondary/High school'],NA,NA,,High ecological validity,NA,NA,,"['13', '14']",NA,NA,,19,"['Page 4:\n[¬s]""19 high schools[¬e]""']",,,19,"['Page 4:\n[¬s]""19 high schools[¬e]""']",,19,"['Page 4:\n[¬s]""19 high schools[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['No'],NA,NA,,"Non-random, not matched prior to treatment","['Page 4:\n[¬s]""The study was quasi-experimental in that randomization of\nparticipants to the treatment or control condition was con-\ntaminated. The control group consisted of students scheduled\nto receive the PHAST PACES program in the second semester\nof the school year. Because students received a course credit\nfor participation in the PHAST PACES program, assignment\nto the intervention classes was ultimately under the control\nof secondary school personnel responsible for arranging stu-\ndent courses in the first and second semester and generating[¬e]""']",NA,,Individual,NA,NA,,['Prospective QED'],"['Page 4:\n[¬s]""The study was quasi-experimental[¬e]""']",NA,,Yes,"['Page 4:\n[¬s]""The study was quasi-experimental in that randomization of\nparticipants to the treatment or control condition was con-\ntaminated. The control group consisted of students scheduled\nto receive the PHAST PACES program in the second semester\nof the school year. Because students received a course credit\nfor participation in the PHAST PACES program, assignment\nto the intervention classes was ultimately under the control\nof secondary school personnel responsible for arranging stu-\ndent courses in the first and second semester and generating\nindividual timetables for each student. There was a bias by\nhigh school staff to get as many struggling readers as possible\ninto the intervention program in the first semester of the\nschool year.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
40642442,Ludeman (1969),1969,NA,['Setting or streaming'],NA,,Dissertation,['Dissertation or thesis'],,NA,NA,,['USA'],,"['Secondary/High school', 'Middle school']",NA,NA,,High ecological validity,NA,NA,,"['17', '18', '11', '12', '13', '14', '15', '16']",NA,NA,,2 ,NA,,,3 ,NA,,3,"['Page 108:\n[¬s]""Seniors at Lincoln Northeast High School, Lincoln Sontheast High\nSchool, and Lincoln High School, who had completed a six-year secondary\nschool mathematics sequence in either the standard program or in the\naccelerated program, were tested over common mathematics learnings[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['No'],NA,NA,,Retrospective Quasi Experimental Design (QED),"['Page 117:\n[¬s]""Therefore a partial randomization of students was possible by selecting the control group\'s subjects to be statistically analyzed with the non- random experimental group. As pointed out above, total randomization was not possible.[¬e]""']","Participants were already assigned by teachers - however, analysis allowed for partial randomisation",,Individual,NA,NA,,['Retrospective QED  '],"['Page 108:\n[¬s]""The students who constituted the control and experimental groups\nwere pre-deterained; the researcher had no opportunity to randomise\nsubjects in the accelerated program or in the standard program since\nthey were placed in these programs six years prior to the testing. The\nsubjects tested in the accelerated program were designated the experi\xad\nmental group and those students in the standard program were classified\nas the control group.[¬e]""']",NA,,Not applicable,"['Page 117:\n[¬s]""By a process of randomisation an equal sample of control group\nsubjects was obtained above this I. Q. division mark, and a random\nsample in the low I. Q. range was obtained. This randomization was\nexecuted by the use of a table of random numbers applied to the total\ngroup of standard mathematics subjects from all three high schools.?\nTherefore a partial randomization of students was possible by selecting\nthe control group\'s subjects to be statistically analyzed with the non-\nrandom experimental group. As pointed out above, total randomization\nwas not possible.[¬e]""']",NA,,['Yes'],NA,NA,,"['Other types of student outcomes (Please specify)', 'Cognitive outcomes measured (Please specify)']","['Page 32:\n[¬s]""the grade earned in first semester calculus, Analytic Geometry, and Calculus I at the University of Nebraska by students from the two programs in question.[¬e]""', 'Page 115:\n[¬s]"" California Test of Mental Maturity which reveals three I. Q. measures: language, non-language, and a weighted total (taken in grade five).[¬e]""']",NA,,NA,NA,
39253327,Luftig (2003) 1_1,2003,"The effect of two short-term summer school intervention programs on the reading achievement of elementary school children at-risk for academic failure was investigated. Children entering second through fourth grades in the fall were given short (three week) reading intervention programs in either a school- based program or one designed and implemented by a for-profit company specializing in enhancing student academic achievement. Children entering grade one in the fall did not receive the for-profit condition. For children entering grade one, significant reading improvement was found for the summer based program over a control group which received no intervention. For children in grades two through four, children in both the school based and the for-profit groups made significant reading improvement over the control group. The findings are discussed in terms of the relative costs and contact hours of the two intervention programs and the implications of the power of a short-term relatively inexpensive school based program on the reading achievement of students seriously at-risk for reading failure.",['Summer schools'],NA,,"Journal, Article",['Journal article'],,NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['6', '7', '8', '9', '10']",NA,NA,,1,"['Page 4:\n[¬s]""All students in the study received their education in the same school.[¬e]""']",,,1,"['Page 4:\n[¬s]""All students in the study received their education in the same school.[¬e]""']",,1,"['Page 4:\n[¬s]""All students in the study received their education in the same school.[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],Not provided,,NA,,['Yes (Please specify)'],NA,"Technically yes, but for the purposes of this coding, only focussing on school based reading program ",,Unclear,NA,NA,,Not provided/ not available,NA,NA,,['Prospective QED'],"['Page 4:\n[¬s]""students were identified by the school system as being seriously at-risk for reading achievement""\n""The school was chosen by the State[¬e]""', 'Page 5:\n[¬s]""Department of Education to participate in this program and receive funding because of the number of at-risk children enrolled in grades K-6.[¬e]""']",NA,,Not applicable,NA,NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
43090171,Luftig (2003) 1_2,2003,"The effect of two short-term summer school intervention programs on the reading achievement of elementary school children at-risk for academic failure was investigated. Children entering second through fourth grades in the fall were given short (three week) reading intervention programs in either a school- based program or one designed and implemented by a for-profit company specializing in enhancing student academic achievement. Children entering grade one in the fall did not receive the for-profit condition. For children entering grade one, significant reading improvement was found for the summer based program over a control group which received no intervention. For children in grades two through four, children in both the school based and the for-profit groups made significant reading improvement over the control group. The findings are discussed in terms of the relative costs and contact hours of the two intervention programs and the implications of the power of a short-term relatively inexpensive school based program on the reading achievement of students seriously at-risk for reading failure.",['Summer schools'],NA,,"Journal, Article",['Journal article'],,NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['6', '7', '8', '9', '10']",NA,NA,,1,"['Page 4:\n[¬s]""All students in the study received their education in the same school.[¬e]""']",,,1,"['Page 4:\n[¬s]""All students in the study received their education in the same school.[¬e]""']",,1,"['Page 4:\n[¬s]""All students in the study received their education in the same school.[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['Yes (Please specify)'],NA,There are but we concentrate on comparing  a) school-base summer reading program to  c) control,,Unclear,NA,NA,,Not provided/ not available,NA,NA,,['Prospective QED'],NA,NA,,No/Unclear,NA,NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
37092587,Lumbelli (1999),1999,"Can an instructional treatment directly target the cognitive processes which lead to comprehension problem detection in revising? Can such a treatment be effective in enhancing not only the ability to detect such kind of error in revising texts written by others but also the attention to local planning in writing so that comprehensibility be assured? The results of an experimental investigation with 28 6th graders as subjects supported an affirmative answer to these questions. Subjects in the experimental condition, who individually participated in three treatment sessions, significantly outperformed controls in detection of comprehension problems in revising and in comprehensible writing. Some methodological problems are discussed.",['Feedback'],NA,,"Journal, Article",['Journal article'],,NA,NA,,['USA'],,['Middle school'],NA,Referred to as a junior-high school in this study.,,High ecological validity,NA,NA,,"['11', '12']",NA,NA,,NA,NA,,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],Not provided,,NA,,['No'],"['Page 7:\n[¬s]""14 students received the experimental treatment and 14 students worked as the control group.[¬e]""']",NA,,Random (please specify),"['Page 6:\n[¬s]""The subjects were 28 students from junior-high school (6th grade: mean age 11;8), selected from a sample of 200 subjects, on the basis of their scores on a standardised reading comprehension test (MT Reading Comprehension Test, by Cornoldi, Colpo, & il gruppo MT, 1981) and on the Raven\'s Progressive Matrices (Raven, 1938, ®rst series) in order to obtain a group which could be considered homogeneous with respect to linguistic and intellectual abilities.[¬e]""', 'Page 7:\n[¬s]""All the 28 subjects selected were then given a writing test (a speci®c test of the ability to produce comprehensible written texts, which will be described in one of the following sections). They were then matched on the basis of their results, and the paired subjects were randomly assigned to one of two conditions[¬e]""']",NA,,Individual,NA,NA,,['Individual RCT'],NA,NA,,Yes,"['Page 6:\n[¬s]""The subjects were 28 students from junior-high school (6th grade: mean age 11;8), selected from a sample of 200 subjects, on the basis of their scores on a standardised reading comprehension test (MT Reading Comprehension Test, by Cornoldi, Colpo, & il gruppo MT, 1981) and on the Raven\'s Progressive Matrices (Raven, 1938, ®rst series) in order to obtain a group which could be considered homogeneous with respect to linguistic and intellectual abilities.[¬e]""', 'Page 7:\n[¬s]""They were then matched on the basis of their results, and the paired subjects were randomly assigned to one of two conditions[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
40642443,Luttrell (1959),1959,"This study grew out of the establishment of a special sixth grade class for gifted pupils in the Greensboro Public Schools. Eager to experiment with superior children, the investigator considered this an ideal opportunity to compare the academic growth and personality of this group of pupils with a similar group who were still in regular classrooms.",['Setting or streaming'],NA,,Dissertation,['Dissertation or thesis'],,NA,NA,,['USA'],,['Middle school'],"['Page 2:\n[¬s]""They were placed in a now junior high school\nbuilding because classroom space was available there.[¬e]""']",NA,,High ecological validity,NA,"The intervention was carried out over a school year, in a school setting and delivered by a class teacher. ",,"['11', '12']",NA,NA,,1,"['Page 5:\n[¬s]""As opposed to one teacher for the experimental group[¬e]""']",,,5,NA,,6,"['Page 5:\n[¬s]""As opposed to one teacher for the experimental group,\nthe control group was. in eight different classrooms in five\ndifferent schools.[¬e]""']",,NA,NA,NA,1,"['Page 5:\n[¬s]""As opposed to one teacher for the experimental group[¬e]""']",,8,,"['Page 5:\n[¬s]""the control group was. in eight different classrooms in five\ndifferent schools.[¬e]""']",9,NA,NA,NA,,NA,,['No'],NA,NA,,Not assigned - naturally occurring sample,"['Page 2:\n[¬s]""This study grew out of the establishment of a special sixth grade class for gifted pupils in the Greensboro Public Schools.""\n""When the comparison was begun the experimental group\nhad been previously selected.[¬e]""']",NA,,N,NA,NA,,['Prospective QED'],"['Page 2:\n[¬s]""When the comparison was begun the experimental group\nhad been previously selected. The criterion of selection\nfor the class was a Stanford-Binet I.Q. of 130 or above. The\ngroup was composed of seventeen boys and ten girls whose\nrange in intelligence quotients as measured by the instrument •\nwas from 132 to 171 with a mean of llf.8.2.[¬e]""', 'Page 3:\n[¬s]""The selection of the control group was likewise on the\nbasis of the Stanford-Binet I.Q. It was not possible to\nmatch pupil with pupil on the basis of I.Q. The two groups,\nhowever, had the same number of pupils, an equal number of\nboys and girls, and about four points difference In mean I.Q.[¬e]""']",NA,,Not applicable,NA,NA,,['Yes'],NA,NA,,['Other types of student outcomes (Please specify)'],"['Page 56:\n[¬s]""The Mental Health Analysis, consisting oi* 200 questions[¬e]""', 'Page 62:\n[¬s]""Each of the nine teachers whose gifted pupils were\nincluded in this investigation was asked to rate each of the\npupils under study, on the ten items of the Social Traits\nRating Scale in October and again in May.[¬e]""']",NA,,"['Page 26:\n[¬s]""As the first year of the experimental program drew to\na close the investigator was interested in the reactions of\nthe parents to such a xrogram. A questionnaire was presented[¬e]""']",NA,
40307325,Lysynchuk (1990),1990,"Grade 4 and 7 poor comprehenders (N = 72) participated in 13 sessions of reading-strategy instruction or reading practice (control condition). Trained students were instructed to make predictions when reading, to generate questions about text, to summarize what was read, and to clarify points that were hard to understand. The strategies were taught using the reciprocal instruction approach developed by Palincsar and Brown (1984), involving provision of support to students as they needed it and peer teaching of strategies. Control subjects were exposed to the same materials as reciprocally trained students but were given no strategy instruction. The most important finding was a greater increase from before to after training on a standardized test of reading comprehension in the reciprocally trained than in the control condition. This effect is important since standardized comprehension tests measure important reading skills and are used extensively in making curriculum and instruction decisions. The importance of additional research on reciprocal instruction or revised versions of it is considered briefly.","['Reading comprehension strategies', 'Collaborative learning']",NA,,"Journal, Article",['Journal article'],,NA,NA,,['Canada'],,"['Primary/elementary school', 'Middle school']",NA,NA,,Low ecological validity,NA,NA,,"['8', '9', '12', '13']",NA,NA,,8,NA,,,8,NA,,8,"['Page 5:\n[¬s]""The grade 4 stu-\ndents were enrolled in six schools; the grade\n7 participants were in two schools. A[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['No'],NA,NA,,Random (please specify),"['Page 6:\n[¬s]"" 1978). Following the pretest, subjects at each grade were paired on the basis of their pretest scores (two lowest children in a pair, next two low- est, etc.), with one pairmate randomly as- signed to either the control or the recipro- cal-teaching condition[¬e]""']",NA,,Individual,NA,NA,,['Individual RCT'],NA,NA,,Yes,"['Page 6:\n[¬s]""1978). Following\nthe pretest, subjects at each grade were\npaired on the basis of their pretest scores\n(two lowest children in a pair, next two low-\nest, etc.), with one pairmate randomly as-\nsigned to either the control or the recipro-\ncal-teaching condition.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
37092588,MacArthur (1991),1991,"Investigated the impact of a reciprocal peer editing strategy on 29 learning disabled 4th-, 5th-, and 6th-grade students' knowledge about writing and revising, their actual revising activity, and the quality of their writing. Ss learned to work in pairs to help each other improve their compositions. The strategy was taught by special education teachers who were using a process approach to writing instruction in their classrooms and word processing to support the writing process. Ss in the strategy group made more revisions and produced papers of higher quality when revising with peer support than Ss in a process approach control group. On a metacognitive interview, strategy Ss demonstrated greater awareness of substantive criteria for evaluating writing in response to general questions about evaluating and revising particular papers.",['Feedback'],NA,,"Journal, Article",['Journal article'],,NA,NA,,['USA'],,['Primary/elementary school'],NA,students from Grade 4 to 6,,High ecological validity,NA,NA,,"['9', '10', '11', '12']",NA,NA,,NA,NA,,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],Not provided,,NA,,['No'],"['Page 3:\n[¬s]""The strategy group received instruction in the student editor strategy for 6 to 8 weeks within the context of the writing workshop. The control group continued regular writing workship and received strategy instruction following the completion of the study.[¬e]""']",NA,,Random (please specify),"['Page 3:\n[¬s]"" the four classes were randomly as\xad signed to strategy instruction or control conditions.[¬e]""']",Classes randomly assigned to treatment or control - no further details given of randomisation process.,,Individual,NA,NA,,['Individual RCT'],NA,NA,,Yes,"['Page 3:\n[¬s]"" the four classes were randomly as\xad signed to strategy instruction or control conditions[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
37671566,MacLeod (2007),2007,"This article takes up the proposal, originally postulated by George Miller in the US (Miller, 1969) and later taken up by Harry Kay in the UK (Kay, 1972), that psychologists should work through non-psychologists to help alleviate social problems. Specifically it evaluates a reading intervention programme devised by educational psychologists and delivered by teaching assistants specially trained by a psychologist. The article assesses the extent to which a psychologist, working through school personnel, added value to the education process within participating schools, the nature of that value and the challenges that had to be overcome. Results showed significant group level improvements in word recognition abilities amongst readers with delayed reading, although the extent of these improvements varied according to school and age with older pupils benefiting more than younger ones. Girls gained more than boys, but this difference was not statistically significant. It was also demonstrated that the programme could be delivered to schools on a low budget including the training of school personnel and taught effectively by non-professional teachers with minimum disruption. It was concluded that the service-delivery approach taken was in keeping with the new expectations of professional educational psychologists and as such provides a useful model for others operating in a changing service context. ",['Teaching assistants'],NA,,"Journal, Article",['Journal article'],,NA,NA,,"['UK (Select all that apply)', 'England']",,"['Primary/elementary school', 'Secondary/High school']",NA,NA,,High ecological validity,NA,NA,,"['6', '7', '8', '9', '10', '11', '12', '13']",NA,NA,,NA,NA,,,NA,NA,,7,"['Page 10:\n[¬s]""159 pupils aged 6Ð13 drawn from across seven schools took part in the self-voice intervention programme.[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['No'],NA,NA,,Random (please specify),"['Page 10:\n[¬s]""159 pupils aged 6Ð13 drawn from across seven schools took part in the self-voice intervention programme. All pupils had at least one year lag in their reading age relative to their chronological age based on pre-existing within-school assessments.""\n""the pupils were stratified by age and gender before being randomly allocated to experimental or control conditions. [¬e]""']",NA,,Individual,NA,"It is not stated explicitly but is clear that students were assigned at the individual level. Material highlighted demonstrates the intervention and control group being contained within each school and group, and that individual and group comparisons took place.",,['Prospective QED'],NA,NA,,Not applicable,NA,QE design. ,,['Yes'],NA,NA,,['Other types of student outcomes (Please specify)'],"['Page 16:\n[¬s]""by work- ing directly with groups of teachers and teaching assistants as well as through others such as the special needs co-ordinator, the educational psychologist was able to add value to the education process within the school as a whole.[¬e]""']",NA,,"['Page 14:\n[¬s]"" several of them referred to how their own confidence had grown as they developed new skills they could use elsewhere in the classroom. More generally, trained teacher assistants who also imple- mented the programme felt that their expectations of and empathy levels with special needs pupils had been raised and that they were more inclined to give responsive feedback and praise.[¬e]""', 'Page 16:\n[¬s]""by work- ing directly with groups of teachers and teaching assistants as well as through others such as the special needs co-ordinator, the educational psychologist was able to add value to the education process within the school as a whole.[¬e]""']",NA,
38296640,Manchester (2015) 1_1,2015,"Promoting Alternative Thinking Strategies (PATHS) is a school-based social and emotional learning (SEL) curriculum that aims to help children in primary school manage their behaviour, understand their emotions, and work well with others. PATHS consists of a series of lessons that cover topics such as identifying and labelling feelings, controlling impulses, reducing stress, and understanding other people’s perspectives. It is delivered twice weekly in 30–40 minute lessons by teachers to all children in a given class, typically in the slots allocated for Personal, Social and Health Education. This curriculum is supplemented by activities that support the application of new skills during the school day and activities that are sent home to parents that cover the topics taught in class. In this trial, 45 participating schools from Greater Manchester were randomly allocated to implement PATHS for two years (school years 2012–2013 and 2013–2014) or continue their usual practice during the same period. This evaluation focuses on the academic outcomes of the intervention for children in Years 5 and 6 in English/reading and maths. The main trial was funded by the National Institute for Health Research (NIHR) and focused on the impact of PATHS on the social-emotional wellbeing of children in Years 3–5. The outcomes of this study include  social and emotional competence, quality of life, and attendance. The Education Endowment Foundation (EEF) provided additional funding for PATHS training and materials, in addition to the evaluation of the academic outcomes detailed in this report. PATHS materials were provided by Barnardo’s, and training was led by staff from the Evidence-Based Prevention and Intervention Support Centre at Pennsylvania State University (PSU). Teachers implementing PATHS were supported by trained coaches. The findings of the NIHR trial will be published at a later date.",['Social and emotional learning'],NA,,Report,['Technical report'],,NA,NA,,"['UK (Select all that apply)', 'England']",,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['7', '8', '9', '10', '11']",NA,NA,,≤45,"['Page 5:\n[¬s]""45 participating schools[¬e]""']",,,≤45,"['Page 5:\n[¬s]""45 participating schools[¬e]""']",,45,"['Page 5:\n[¬s]"" 45 participating schools[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],Not provided,,NA,,['No'],NA,NA,,Random (please specify),"['Page 13:\n[¬s]""Schools were randomly allocated to the intervention and control arms of the trial independently of the evaluation team by the Manchester Academic Health Science Centre Trials Co-ordination Unit (MAHSC-CTU). The randomisation procedure incorporated a minimisation algorithm to ensure balance across the arms of the trial in terms of the proportions of children eligible for FSM and speaking EAL in participating schools.[¬e]""', 'Page 16:\n[¬s]""All mainstream primary schools in the 10 LAs in Greater Manchester were invited to participate in the project in January 2012.""\n""Schools were randomly allocated to the intervention and control arms ""\n"" For the Year 6 cohort (N = 1,631), there was zero attrition at the school level and 3% (N = 49) at the pupil level. For the Year 5 cohort (N = 1,705) there was 16% (N = 268) attrition at the school level and 19% (N = 320) at the pupil level.[¬e]""']",NA,,School - cluster,"['Page 10:\n[¬s]""The research design was a cluster-randomised controlled trial""\n""Schools were the unit of allocation[¬e]""']",NA,,['Cluster RCT'],"['Page 10:\n[¬s]""The research design was a cluster-randomised controlled trial (Puffer, Torgerson, and Watson, 2005) with two arms: intervention (PATHS) and control (usual practice). Schools were the unit of allocation as PATHS is a universal intervention\x97individual or class randomisation was therefore inappropriate (for example, class-level randomisation would have introduced considerable risk of contamination).[¬e]""']",NA,,Yes,"['Page 13:\n[¬s]""Schools were randomly allocated to the intervention and control arms of the trial independently of the evaluation team by the Manchester Academic Health Science Centre Trials Co-ordination Unit (MAHSC-CTU). The randomisation procedure incorporated a minimisation algorithm to ensure balance across the arms of the trial in terms of the proportions of children eligible for FSM and speaking EAL in participating schools.[¬e]""']",NA,,['Yes'],NA,NA,,['Other types of student outcomes (Please specify)'],"['Page 8:\n[¬s]"" A series of secondary outcomes, including health-related outcomes and quality of life, were also assessed.[¬e]""']",NA,,NA,NA,
46325688,Manchester (2015) 1_2,2015,"Promoting Alternative Thinking Strategies (PATHS) is a school-based social and emotional learning (SEL) curriculum that aims to help children in primary school manage their behaviour, understand their emotions, and work well with others. PATHS consists of a series of lessons that cover topics such as identifying and labelling feelings, controlling impulses, reducing stress, and understanding other people’s perspectives. It is delivered twice weekly in 30–40 minute lessons by teachers to all children in a given class, typically in the slots allocated for Personal, Social and Health Education. This curriculum is supplemented by activities that support the application of new skills during the school day and activities that are sent home to parents that cover the topics taught in class. In this trial, 45 participating schools from Greater Manchester were randomly allocated to implement PATHS for two years (school years 2012–2013 and 2013–2014) or continue their usual practice during the same period. This evaluation focuses on the academic outcomes of the intervention for children in Years 5 and 6 in English/reading and maths. The main trial was funded by the National Institute for Health Research (NIHR) and focused on the impact of PATHS on the social-emotional wellbeing of children in Years 3–5. The outcomes of this study include  social and emotional competence, quality of life, and attendance. The Education Endowment Foundation (EEF) provided additional funding for PATHS training and materials, in addition to the evaluation of the academic outcomes detailed in this report. PATHS materials were provided by Barnardo’s, and training was led by staff from the Evidence-Based Prevention and Intervention Support Centre at Pennsylvania State University (PSU). Teachers implementing PATHS were supported by trained coaches. The findings of the NIHR trial will be published at a later date.",['Social and emotional learning'],NA,,Report,['Technical report'],,"['Page 1:\n[¬s]""Evaluation report and Executive summary\nJune 2015[¬e]""', 'Page 2:\n[¬s]""The Education Endowment Foundation (EEF)[¬e]""']",NA,,['England'],,['Middle school'],NA,NA,,High ecological validity,NA,NA,,"['7', '8', '9', '10', '11']",NA,NA,,23,NA,,,22,NA,,45,"['Page 10:\n[¬s]""From an initial pool of 58 schools, 45 met the criteria outlined in the MoA and were randomly allocated\nto either the intervention or control arm of the trial.[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['No'],NA,NA,,Random (please specify),"['Page 10:\n[¬s]""From an initial pool of 58 schools, 45 met the criteria outlined in the MoA and were randomly allocated\nto either the intervention or control arm of the trial.[¬e]""']",NA,,School - cluster,NA,NA,,['Cluster RCT'],"['Page 10:\n[¬s]""The research design was a cluster-randomised controlled trial (Puffer, Torgerson, and Watson, 2005)\nwith two arms: intervention (PATHS) and control (usual practice).[¬e]""']",NA,,Yes,"['Page 13:\n[¬s]""Schools were randomly allocated to the intervention and control arms of the trial independently of the\nevaluation team by the Manchester Academic Health Science Centre Trials Co-ordination Unit\n(MAHSC-CTU). The randomisation procedure incorporated a minimisation algorithm to ensure balance\nacross the arms of the trial in terms of the proportions of children eligible for FSM and speaking EAL in\nparticipating schools.[¬e]""', 'Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,NA,NA,
40134709,Mannarino (1982),1982,"A social competence program for high risk children is described and evaluated in this paper. Advanced undergraduates majoring in psychology used interpersonal problem-solving techniques to work with 32 maladapting first through third graders who were seen on a small group basis. The intervention program was conducted for 14 weeks. Compared to a control group of 32 children, results indicated that children in the program made siginficantly greater gains in classroom adjustment as rated by teachers. Additionally, socimetric status served as a criterion for evaluating program effectiveness. Results demonstrated that children who participated in the social competence training made significantly greater gains in peer acceptance as measured by a brief sociometric questionnaire than the controls. The implications of these findings and the methodological limitations of the study are discussed.","['Behaviour interventions', 'Social and emotional learning']",NA,,"Journal, Article",['Journal article'],,NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,Low ecological validity,NA,NA,,"['6', '7', '8', '9']",NA,NA,,1,"['Page 3:\n[¬s]""he training program was conducted in an elementary school located in a\nsuburban, working class area.[¬e]""']",,,1,NA,,1,"['Page 3:\n[¬s]""he training program was conducted in an elementary school located in a\nsuburban, working class area.[¬e]""']",,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,['not_provided'],NA,,NA,,['No'],NA,NA,,Random (please specify),"['Page 3:\n[¬s]""Children were then randomly assigned to the experimental group which received social skills training and acontrol group which received no training but who were equal to the experimental group in terms of pre-intervention teacher[¬e]""']",NA,,Individual,"['Page 3:\n[¬s]""Children were then randomly assi[¬e]""']",NA,,['Individual RCT'],"['Page 3:\n[¬s]""This procedure identified 64 high-risk\nchildren, 42 boys and 22 girls. These children ranged in age from 6.5 to 8.8 years.\nChildren were then randomly assigned to the experimental group which received\nsocial skills training and a control group which received no training but who were\nequal to the experimental group in terms of pre-intervention teacher ratings.[¬e]""']",NA,,No/Unclear,NA,NA,,['Yes'],NA,NA,,['Other types of student outcomes (Please specify)'],"['Page 3:\n[¬s]""early school maladju""\n""f the child\'s classroom diffi""\n""ess three areas of children\'s classroom problems: acting-out behaviors; shy-withdrawn behaviors; and learning probl[¬e]""']",NA,,NA,NA,
