ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
42025488,"['Parental engagement', 'Oral language interventions']",Chow (2003),Chow B Wing-Yin  McBride-Chang Catherine   ,2003,Promoting Language and Literacy Development through Parent–Child Reading in Hong Kong Preschoolers,Early Education and Development,NA,"Journal, Article","Eighty-six Hong Kong Chinese kindergarten children were pretested on the Preschool and Primary Chinese Literacy Scale (PPCLS) and the Peabody Picture Vocabulary Test?Third Edition (PPVT-III), and assigned randomly within schools to 1 of 3 conditions, dialogic reading, typical reading and control. After an 8- week intervention, the children were posttested. Results indicated a significant main group effect for performance on both the PPCLS and the PPVT-III, with children in the dialogic reading group benefiting significantly from the intervention. These results indicate that early literacy-related activities in the home have strong and direct effects on both children's literacy growth and language development in Chinese. The success of the dialogic reading technique in this study contributes to the goal of raising global literacy standards and educational achievement.",14,2,233-248,https //doi.org/10.1207/s15566935eed1402_6,NA,NA,NA,NA
42025489,['Parental engagement'],Chow (2008),Chow B W. Y  McBride-Chang C   Cheung H   Chow C S. L  ,2008,Dialogic reading and morphology training in Chinese children  Effects on language and literacy,Developmental Psychology,NA,"Journal, Article","This study investigates the effects of parent-child shared book reading and metalinguistic training on the language and literacy skills of 148 kindergartners in Hong Kong. Children were pretested on Chinese character recognition, vocabulary, morphological awareness, and reading interest and then assigned randomly to 1 of 4 conditions  the dialogic reading with morphology training (DR + MT), dialogic reading (DR), typical reading, or control condition. After a 12-week intervention period, the DR intervention yielded greater gains in vocabulary, and the DR + MT intervention yielded greater improvement in character recognition and morphological awareness. Both interventions enhanced children's reading interest. Results confirm that different home literacy approaches influence children's oral and written language skills differently  Shared book reading promotes language development, whereas parents' explicit metalinguistic training within a shared book reading context better prepares children for learning to read.",44,1,233-244,https //doi.org/10.1037/0012-1649.44.1.233,NA,NA,NA,NA
42025134,['Parental engagement'],Clegg (1971),Clegg B E  ,1971,The effectiveness of learning games used by disadvantaged parents to increase the reading achievement of their children,NA,NA,Dissertation,"This study Investigated the effectiveness of learning games upon reading achievement and I.Q. of economically disadvantaged children. It was hypothesized that children who played learning games with their parents would achieve significantly greater scores in reading and I.Q. than children denied such gaming experience. Thirty second grade children from the Seattle Central Area served as subjects. There were three hypotheses relating the effects of three treatments to four variables  vocabulary, comprehension, composite reading and I.Q. The research design had three major components  1) tests for differences between treatment groups, 2) tests for correlation of certain of the dependent measures, and 3) tests for interaction of I.Q. (high and low) and treatment upon dependent variables. Methods of analyses involved Analysis of Covariance as well as Correlational techniques. Results indicated that 1) the Experimental Treatment resulted in significant differences in vocabulary, composite reading and I.Q. but not for comprehension  2) that certain variables correlated highly with I.Q.  3) that the treatment effects were significant when groups were divided by I.Q.  and 4) that no interaction existed between treatment and I.Q. The researcher concluded that learning games used by economically disadvantaged parents increased the reading achievement and I.Q. scores of their children. Thus it seems that such games can provide useful tools for stimulating learning in such pupils and can provide an avenue for effectively involving parents in their children's learning processes.",NA,NA,NA,NA,https //search.proquest.com/docview/302552555,NA,NA,University of Washington
42025415,['Parental engagement'],Crain-Thoreson (1999),Crain-Thoreson C   Dale P S  ,1999,Enhancing Linguistic Performance  Parents and Teachers as Book Reading Partners for Children with Language Delays,Topics in Early Childhood Special Education,NA,"Journal, Article","In this study, we instructed parents and early childhood special education staff in Dialogic Reading, an interactive language facilitation technique. We compared the effects of this instruction on adult and child language during shared book reading and on children's vocabulary growth in three different treatment conditions. Thirty-two children with language delays were randomly assigned to one of three groups  (a) parent instruction with one-on-one shared book reading practice, (b) staff instruction with one-on-one shared book reading practice, (c) staff instruction without one-on-one shared book reading practice (control group). Children were given standardized tests of vocabulary and were videotaped during shared book reading before and after the 8-week intervention period. Parents and staff showed changes in their shared book reading style consistent with the instruction they had received. After adult instruction in Dialogic Reading, children in all three groups spoke more, made longer utterances, produced more different words, and participated more in shared book reading. The magnitude of change in the children's linguistic performance from pre- to posttest was positively correlated with the magnitude of change in adult behavior. There were no statistically significant changes in children's vocabulary test scores. We interpret these findings as consistent with a Vygotskian model in which children's linguistic performance can be enhanced by a supportive social context. © 1999, Sage Publications. All rights reserved.",19,1,28-39,https //doi.org/10.1177/027112149901900103,NA,NA,NA,NA
45336725,['Parental engagement'],Crain-Thoreson (1999) PE,Crain-Thoreson Catherine   Dale Philip S  ,1999,Enhancing Linguistic Performance  Parents and Teachers as Book Reading Partners for Children with Language Delays,Topics in Early Childhood Special Education,NA,"Journal, Article","In this study, we instructed parents and early childhood special education staff in Dialogic Reading, an interactive language facilitation technique. We compared the effects of this instruction on adult and child language during shared book reading and on children’s vocabulary growth in three different treatment conditions. Thirty two children with language delays were randomly assigned to one of three groups  (a) parent instruction with one-on-one shared book reading practice, (b) staff instruction with one-on-one shared book reading practice, (c) staff instruction without one-on-one shared book reading practice (control group). Children were given standardized tests of vocabulary and were videotaped during shared book reading before and after the 8-week intervention period. Parents and staff showed changes in their shared book reading style consistent with the instruction they had received. After adult instruction in Dialogic Reading, children in all three groups spoke more, made longer utterances, produced more different words, and participated more in shared book reading. The magnitude of change in the children’s linguistic performance from pre- to posttest was positively correlated with the magnitude of change in adult behavior. There were no statistically significant changes in children’s vocabulary test scores. We interpret these findings as consistent with a Vygotskian model in which children’s linguistic performance can be enhanced by a supportive social context.",19,1,28-39,https //doi.org/10.1177/027112149901900103,NA,NA,NA,NA
42025417,['Parental engagement'],DeBaryshe (2007),DeBaryshe B D  Gorecki D M  ,2007,An experimental validation of a preschool emergent literacy curriculum,Early Education and Development,NA,"Journal, Article","The purpose of this study was to evaluate the effectiveness of a preschool emergent literacy enrichment curriculum. Participants were 126 Head Start children, their teachers, and their parents. Matched centers were assigned to 1 of 3 conditions  experimental literacy, experimental math, or control. Teachers in both experimental groups implemented either literacy or math instruction in small groups on a daily basis, and parents and children completed supplementary learning activities at home. The control classroom implemented the ongoing Head Start curriculum. Children in the literacy condition showed the largest gains in phonemic awareness and emergent writing skills  they also made greater gains on emergent reading than did children in the math condition. There were no group differences on expressive vocabulary. Results are discussed in terms of curriculum design and practical issues involved in supporting preschools in the implementation of research-based instructional programs. Copyright © 2007, Lawrence Erlbaum Associates, Inc.",18,1,93-110, https //doi.org/10.1080/10409280701274741,NA,NA,NA,NA
42025436,['Parental engagement'],Doering (1994),Doering William G  ,1994,"The effects of a parent education program on fourth-grade student academic achievement, homework, attitude, and attendance",NA,NA,Dissertation,"The purpose of this study was to determine the effect a parent education program would have on fourth-grade student reading and mathematics standardized test scores, attitudes toward reading and mathematics, attendance, and completion of homework. Benjamin Bloom and Ravindrakumar Dave identified six environmental variables  achievement press, language models, academic guidance, activeness of the family, intellectuality in the home, and work habits in the family. These home environmental characteristics were the theme for the parent education program which was the independent variable in this experiment. The treatment consisted of parent meetings, school newsletters, and home news notes during an academic year. Forty-six nine-year-old children entering the fourth grade in a midwestern elementary school were randomly assigned to experimental and control groups. Effect size was used to determine the treatment effect on the following dependent variables  mathematics and reading achievement scores from the California Achievement Test, mathematics attitude score from the Attitude Toward Mathematics Scale, reading attitude score from a variation of The Attitude Toward Mathematics Scale, and homework completion rate. A t test was computed on attendance. Significance was determined at the.05 level. The findings of this study indicated that the students in the experimental group performed at a higher achievement level than did the students in the control group in both reading and mathematics, but students of the control group showed a greater interest in reading and mathematics. The students in the experimental group were more conscientious than the students in the control group with regard to the completion of homework assignments. Analysis of the attendance data indicated that there was not a significant difference between the experimental and control group with regards to school attendance.",NA,NA,NA,NA,https //search.proquest.com/docview/304056169,NA,NA,Miami University
42024828,['Parental engagement'],Donachy (1976),Donachy W   ,1976,Parent participation in pre-school education.,British Journal of Educational Psychology,NA,"Journal, Article","48 pre‐school children receiving a four‐month programme administered by mothers at home and organised through the local primary school or nursery were compared with 48 children receiving either the ordinary nursery routine or no intervention between tests. Children receiving the parent programme made significant gains on the Stanford‐Binet and Reynell Developmental Language Scales. Children receiving nursery enrichment, but no parent programme, made significant gains also on the Stanford‐Binet, but not on the RDLS. Children receiving no intervention between tests did not make significant gains on either measure. No relationship was established between Stanford‐Binet gains and social class.",46,NA,31-39,https //doi.org/10.1111/j.2044-8279.1976.tb02983.x,NA,NA,NA,NA
38296611,"['Metacognition and self-regulation', 'Parental engagement', 'Extending school time']",Dorsett (2014),Dorsett Richard   Rienzo Cinzia   Niesr Heather Rolfe  Burns Helen   Robertson Barbara-Anne   Thorpe Benjamin   Wall Kate   ,2014,Mind the Gap  Evaluation report and executive summary,NA,NA,Report,"Mind the Gap sought to improve the metacognition and academic attainment of pupils in Year 4. There were two aspects to the intervention. The first involved training teachers in how to embed metacognitive approaches in their work, and how to continue to effectively and strategically involve parents. This training took place over a day and was provided by a consultant. The second component focused on parental engagement and offered families the opportunity to participate in a series of facilitated workshops where children and parents work together to create an animated film. Sessions were coordinated by a practitioner who helped participants to think about how they are learning, create learning goals and reflect on their progress  to be metacognitive about the learning process they were engaged in together. The families were offered 2 hours of workshops per week for 5 weeks (10 hours in total). The project targeted schools in four areas of England  Birmingham, Devon, London and Manchester. It was delivered by the Campaign for Learning, with assessments carried out by Durham University. Delivery started in September 2012 and finished in October 2013. The project was evaluated using a randomised controlled trial, which compared the interventions to a ‘business-as-usual’ control group. It is important to note that it was eligibility for the animation course, not participation, that was randomised, so the results must be regarded as estimating the effect of being offered the animation course (alone or in combination with teacher training, as appropriate) rather than participating in it.",NA,October,NA,NA,https //eric.ed.gov/?id=ED581160,NA,London,NA
42025516,['Parental engagement'],Erion (1994),Erion R J  ,1994,"Parent tutoring, reading instruction and curricular assessment",Dissertation Abstracts International,NA,Dissertation,"The effectiveness of parents as reading tutors for their own children was investigated. Subjects were second grade students identified as poor readers from a small northwestern Pennsylvania school district. They were randomly assigned to one of two groups. The first group received only classroom instruction. The second received classroom instruction and parent tutoring in the area of reading. The instruction provided by parents consisted of repeated reading and word flash cards drawn from material in the basal reading series. Brief training sessions were held for the parents. These consisted of direct instruction, written directions and modeling. Information gathered through curriculum-based measurement (CBM) reading probes given once a week were used to guide instructional decisions. Following these weekly assessments, parents were contacted by phone to discuss progress, possible instructional changes and treatment integrity. The study lasted six weeks. Program outcome was based on pre-test to post-test gain for words correct per minute for the median of three CBM reading probes. In order to make further comparisons the same pre-testing and post-testing was completed for a randomly selected group of second graders identified as average or better readers. At the end of the study, training and consultation were made available to parents of students in the control group. The results were in the predicted direction. The oral reading fluency of the experimental group students improved in relation to that of the control group students. Although an effect size of.52 was obtained, the improvement was not statistically significant. The students who were average or better readers showed the greatest gains in oral fluency. These gains were significantly higher than those of the control group but not the experimental group.",54,NA,NA,NA,https //search.proquest.com/docview/304134156,NA,NA,Indiana University of Pennsylvania
42025494,['Parental engagement'],Evangelou (2007),Evangelou Maria   Brooks Greg   Smith Sally   ,2007,"The Birth to School Study  evidence on the effectiveness of PEEP, an early intervention for children at risk of educational under‐achievement",Oxford Review of Education,NA,"Journal, Article","This article presents the findings of the Birth to School Study (BTSS) a longitudinal evaluation of the Peers Early Education Partnership (PEEP)  a family?focused intervention aimed at promoting early literacy, numeracy and self?esteem in a community at risk of educational underachievement. The main aim of the study was to investigate the effects of PEEP on the children and families from the community it served. Embedded within this aim were dual objectives  to determine if the intervention had an effect within the community as a whole, and simultaneously to determine whether it had an effect on the sub?group of families who participated in the PEEP weekly sessions. Outcomes in favour of the intervention were found for parents and for children's progress in language and early literacy skills, both at community and sub?group level. The study is located within a discussion of social exclusion, the potentially mediating influence of education and the accessibility of literacy skills to intervention and change.",33,5,581-609,https //doi.org/10.1080/03054980701476477,NA,NA,NA,NA
42025517,['Parental engagement'],Fantuzzo (1995),Fantuzzo John W  Davis Gwendolyn Y  Ginsburg Marika D  ,1995,Effects of Parent Involvement in Isolation or in Combination with Peer Tutoring on Student Self-Concept and Mathematics Achievement,NA,NA,Report,Urban at-risk elementary school students (n=72) who experienced both parent involvement (PI) and reciprocal peer tutoring interventions or the PI intervention alone reported higher self-concept and greater gains in mathematics achievement than students in practice control conditions. (SLD),NA,NA,272-81,NA,https //eric.ed.gov/?id=EJ509338,NA,NA,NA
42025509,['Parental engagement'],Fielding-Barnsley (2003),Fielding-Barnsley Ruth   Purdie Nola   ,2003,Early intervention in the home for children at risk of reading failure,Support for Learning,NA,"Journal, Article","In this study, Ruth Fielding‐Barnsley and Nola Purdie evaluate the effects of an eight‐week dialogic reading intervention with an experimental group of 26 at‐risk children in the year prior to formal schooling. The results on measures of literacy taken during the first year of formal schooling, compared with results of a control group of 23 children, will encourage all those working to involve families in early intervention.",18,2,77-82,https //doi.org/10.1111/1467-9604.00284,NA,NA,NA,NA
42025495,"['Parental engagement', 'One to one tuition']",France (1993),France L   Topping K   Revell K   ,1993,Parent‐tutored Cued Spelling,Support for Learning,NA,"Journal, Article","Keith Topping's commitment to parental involvement and peer tutoring is well known. Now, with colleagues Lesley France and Keith Revell, he introduces us to Cued Spelling. The technique is carefully explained and the interested reader will find the ten‐step chart most helpful. The evidence for its effectiveness is most encouraging and we now have another addition to our knowledge of how best to deal with spelling difficulties.",8,1,11-15,https //doi.org/10.1111/j.1467-9604.1993.tb00111.x,NA,NA,NA,NA
42025140,['Parental engagement'],Glass (1978),Glass J M  ,1978,An evaluation of a parental involvement program,NA,NA,Dissertation,"Purpose  One of the major problems in inner-city schools is negative parental attitudes and lack of parental involvement. According to the literature search, schools can help alleviate negative feelings if parents are encouraged to take a more active role in the education of their children  if experiences are provided that will help develop positive attitudes within parents  and if efforts are made to create a more desirable relationship between parents and the school staff. Parental involvement in the school program is extremely important to the effectiveness of the educational program in meeting the needs of children. Therefore, fostering positive parental attitudes and increasing parental involvement in schools have recently become very important goals for educators and administrators alike at all levels of the educational hierarchy. The purpose of this study was to obtain descriptive information pertinent to the effects of a parental involvement program on the attitudes of parents, self-concept, achievement, and attendance of students in an inner-city elementary school. Methods and Procedures  Parents in the study were categorized according to their level involvement in the program of the school. Experimental and control classes were set up in kindergarten, primary, intermediate, and upper levels. Parents were assigned to work in the experimental classes for a designated number of hours per week. Children of parents who were participants in the program were classified according to the level of participation of their parents and whether or not they were recipients of volunteer services in their classrooms. Attitudes of parents, selfconcept, achievement, and attendance of pupils were examined and analyzed. Interviews were conducted with pupils, parents, and teachers in order to investigate their reactions to the program. The statistical methods used for analyzing the data were one-way analysis of variance, two-way analysis of variance with the .05 level of probability as the criterion for significance. The t test was also utilized.",NA,NA,NA,NA,https //search.proquest.com/docview/302856990,NA,NA,Georgia State University
45336742,['Parental engagement'],Guastello (2001) PE,Guastello E F  ,2001,Parents as partners  Improving children's writing,Celebrating the Voices of Literacy  The Twenty-Third Yearbook of the College Reading Association  A Peer Reviewed Publication of the College Reading Association,NA,Report,"This study examined the effects of parental involvement on students' writing ability and scores. Parents attended a training session where they received instruction in new English Language Arts Standards, the stages of the writing process, strategies for developing writing as a recursive process, and in the criteria of a scoring rubric used to evaluate their child's writing. The study consisted of three phases. In Phase 3, parents scored their child's writing sample and discussed areas of improvement with their children based on the information shared in the training session and using a writing rubric. Students in the experimental groups represented three socioeconomic classes. Results indicated that when students had an understanding of the criteria for evaluation, their writing scores improved. Moreover, when their parents became knowledgeable of the writing process and the criteria for evaluation, they were better able to interact with their children to discuss areas in need of improvement. As a result of this study, parents gained a more thorough understanding of the school's expectations for quality writing and parents expressed greater confidence in their ability to be a supportive audience for their child's writing.",NA,NA,279-293,NA,NA,NA,NA,NA
