ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
55203417,"['Parental engagement', 'EY_Parental engagement']",Cadieux (2005),Cadieux Alain ; Boudreault Paul ; ,2005,"The effects of a parent-child paired reading program on reading abilities, phonological awareness and self-concept of at-risk pupils",Reading Improvement,NA,"Journal, Article","There is a body of literature suggesting that involving parents in their children's education is an effective strategy for children at risk of reading failure. In a pre-test/post-test control group design, parents in an experimental group received reading materials and were trained on techniques to stimulate their child during paired reading at home, while a control group only received materials. Reading and general academic abilities were pre- and post-tested, as well as phonological awareness and self-concept. The results show statistically significant gains in general academic abilities and phonological awareness in favor of the experimental group, while no significant gains were noted in reading abilities and self-concept. This report discusses the factors which could explain those results.",42,4,224-238,NA,https://eric.ed.gov/?id=EJ764822,NA,NA,Université du Quebec en Outaouais
74577995,"['Parental engagement', 'EY_Parental engagement']",Chacko (2017) PE,Chacko A ; Fabiano G A; Doctoroff G L; Fortson B ; ,2017,Engaging fathers in effective parenting for preschool children using shared book reading: A randomized controlled trial,Journal of Clinical Child & Adolescent Psychology,NA,"Journal, Article","Engaging fathers and improving their parenting and, in turn, outcomes for their children in preventive/promotion-focused parenting interventions has been a notable, but understudied, challenge in the field. This study evaluated the effects of a novel intervention, Fathers Supporting Success in Preschoolers  A Community Parent Education Program, which focuses on integrating behavioral parent training with shared book reading (i.e., Dialogic Reading) using key conceptual models (i.e., common elements, deployment model, task shifting) to engage and improve father (i.e., male guardians) and child outcomes. One hundred twenty-six low-income, Spanish-speaking fathers and their children were recruited across three Head Startcenters in urban communities and were randomized to the intervention or to a waitlist control condition. Outcomes were obtained before and immediately postintervention and included observed and father-reported parenting and child behaviors, standardized assessments of language, and father self-reported parental stress and depressive symptoms. Attendance data were also collected as a proxy measure of engagement to the intervention. Parenting behaviors (observed and father-reported), child behaviors (father-reported), and language development of the children in the intervention group improved significantly relative to those in the waitlist control condition. Effect sizes (ESs) were in the small to large range across outcomes. Fathers can be engaged in parenting interventions, resulting in improved parent and child outcomes. Greater attention must be given to methods for maximizing parenting within a family and toward developing effective, engaging, and sustainable intervention models for fathers.",47,1,79-93,https://doi.org/10.1080/15374416.2016.1266648,https://www.tandfonline.com/doi/abs/10.1080/15374416.2016.1266648,NA,NA,NA
55203372,"['Parental engagement', 'EY_Parental engagement']",Chao (2006),Chao Pen-Chiang ; Bryan Tanis ; Burstein Karen ; Ergul Cevriye ; ,2006,Family-centered intervention for young children at-risk for language and behavior problems,Early Childhood Education Journal,NA,"Journal, Article","This study investigated the effects of a family-centered intervention that involved parents in weekly assessments and daily routine activities for promoting young children’s language and behavior. Forty-one 3–5-year-old children at-risk for language and behavior problems, recruited from three developmental pre-schools, were randomly assigned to a control and an intervention group that received parent–professional support. Analyses of covariance (ANCOVAs) were used to examine whether groups differed on post-test scores on the Test of Early Language Development—Third Edition and Eyberg Child Behavior Inventory, using pre-test scores as a covariate. Results showed that children in the intervention group outperformed children in the control group on both tests. The study indicated that familycentered intervention is an effective method for empowering parents to identify and implement concrete solutions to their children’s problems, especially when done as part of a professional collaboration.",34,2,147-153,https://doi.org/10.1007/s10643-005-0032-4,https://link.springer.com/article/10.1007/s10643-005-0032-4,NA,NA,NA
74577996,"['EY_Parental engagement', 'Parental engagement']",Cheung (2017) PE,Cheung Sum Kwing; McBride Catherine ; ,2017,Effectiveness of parent-child number board game playing in promoting Chinese kindergarteners' numeracy skills and mathematics interest,Early Education and Development,NA,"Journal, Article","Research Findings  In Study 1, we observed 32 Chinese kindergarteners playing a number board game with their caregivers in dyads. Number board game playing provided important opportunities for kindergarteners and their caregivers to talk about an array of number concepts, but their numeracy-related exchanges rarely went beyond counting. In Study 2, 88 Chinese kindergarteners and their parents were randomly assigned to 1 of 4 groups, namely, the game with parent training group, the game without parent training group, the exercise book group, and the control group. After a 4-week intervention, kindergarteners in the 3 treatment groups who began as relatively unskilled in numeracy showed comparable improvement in 3 numeracy tasks, and the effect sizes were often larger in the game with parent training group than in the game without parent training group. Moreover, kindergarteners in the 2 game groups tended to show relatively heightened mathematics interest. Practice or Policy  Findings of these 2 studies suggest that number board game playing has the potential benefit of promoting kindergarteners' numeracy competence and mathematics interest. Training of parents might even optimize kindergarten children's gains from parent-child number board game playing.",28,5,572-589,https://doi.org/10.1080/10409289.2016.1258932,https://www.tandfonline.com/doi/abs/10.1080/10409289.2016.1258932,NA,NA,NA
42025488,"['Parental engagement', 'Oral language interventions', 'EY_Parental engagement']",Chow (2003),Chow B Wing-Yin; McBride-Chang Catherine ; ,2003,Promoting language and literacy development through parent–child reading in Hong Kong preschoolers,Early Education and Development,NA,"Journal, Article","Eighty-six Hong Kong Chinese kindergarten children were pretested on the Preschool and Primary Chinese Literacy Scale (PPCLS) and the Peabody Picture Vocabulary Test?Third Edition (PPVT-III), and assigned randomly within schools to 1 of 3 conditions, dialogic reading, typical reading and control. After an 8- week intervention, the children were posttested. Results indicated a significant main group effect for performance on both the PPCLS and the PPVT-III, with children in the dialogic reading group benefiting significantly from the intervention. These results indicate that early literacy-related activities in the home have strong and direct effects on both children's literacy growth and language development in Chinese. The success of the dialogic reading technique in this study contributes to the goal of raising global literacy standards and educational achievement.",14,2,233-248,https://doi.org/10.1207/s15566935eed1402_6,https://www.tandfonline.com/doi/abs/10.1207/s15566935eed1402_6,NA,NA,NA
42025489,"['Parental engagement', 'EY_Parental engagement']",Chow (2008),Chow B W. Y; McBride-Chang C ; Cheung H ; Chow C S. L; ,2008,Dialogic reading and morphology training in Chinese children: Effects on language and literacy,Developmental Psychology,NA,"Journal, Article","This study investigates the effects of parent-child shared book reading and metalinguistic training on the language and literacy skills of 148 kindergartners in Hong Kong. Children were pretested on Chinese character recognition, vocabulary, morphological awareness, and reading interest and then assigned randomly to 1 of 4 conditions  the dialogic reading with morphology training (DR + MT), dialogic reading (DR), typical reading, or control condition. After a 12-week intervention period, the DR intervention yielded greater gains in vocabulary, and the DR + MT intervention yielded greater improvement in character recognition and morphological awareness. Both interventions enhanced children's reading interest. Results confirm that different home literacy approaches influence children's oral and written language skills differently  Shared book reading promotes language development, whereas parents' explicit metalinguistic training within a shared book reading context better prepares children for learning to read.",44,1,233-244,https://doi.org/10.1037/0012-1649.44.1.233,https://psycnet.apa.org/doiLanding?doi=10.1037%2F0012-1649.44.1.233,NA,NA,NA
42025415,"['Parental engagement', 'EY_Parental engagement']",Crain-Thoreson (1999),Crain-Thoreson C ; Dale P S; ,1999,Enhancing linguistic performance: Parents and teachers as book reading partners for children with language delays,Topics in Early Childhood Special Education,NA,"Journal, Article","In this study, we instructed parents and early childhood special education staff in Dialogic Reading, an interactive language facilitation technique. We compared the effects of this instruction on adult and child language during shared book reading and on children's vocabulary growth in three different treatment conditions. Thirty-two children with language delays were randomly assigned to one of three groups  (a) parent instruction with one-on-one shared book reading practice, (b) staff instruction with one-on-one shared book reading practice, (c) staff instruction without one-on-one shared book reading practice (control group). Children were given standardized tests of vocabulary and were videotaped during shared book reading before and after the 8-week intervention period. Parents and staff showed changes in their shared book reading style consistent with the instruction they had received. After adult instruction in Dialogic Reading, children in all three groups spoke more, made longer utterances, produced more different words, and participated more in shared book reading. The magnitude of change in the children's linguistic performance from pre- to posttest was positively correlated with the magnitude of change in adult behavior. There were no statistically significant changes in children's vocabulary test scores. We interpret these findings as consistent with a Vygotskian model in which children's linguistic performance can be enhanced by a supportive social context. © 1999, Sage Publications. All rights reserved.",19,1,28-39,https://doi.org/10.1177/027112149901900103,https://journals.sagepub.com/doi/10.1177/027112149901900103,NA,NA,NA
49048252,"['Homework', 'Parental engagement', 'EY_Parental engagement']",Davis (2004),Davis Jill Marie; ,2004,The impact of parental involvement : A study of the relationship between homework and kindergarten Texas Primary Reading Inventory scores,NA,NA,Dissertation,"The purpose of this study was to examine the impact of School Home Links activity guide homework on kindergarten Texas Primary Reading Inventory scores. Student Texas Primary Reading Inventory (TPRI) scores were obtained and analyzed for gains in score from the Middle of Year (MOY) and End of Year (EOY) administration. Parents were provided School Home Links Activity Guide Homework to use with their child on a weekly basis for twelve weeks. This group formed an experimental group. A control group did not receive SHL activity guide homework. For the control and experimental group each student's letter/sound score was entered into SPSS for the MOY and EOY TPRI, and average gains were calculated. Groups of students were isolated and analyzed for gain based upon participation in a district reading program, and/or high or low parental involvement in SHL activity guide homework. Research in the upper grades shows that homework completion and parent involvement positively affect student achievement. Students whose parents are involved in their education reap many benefits. These benefits include higher academic achievement (Davies, 1991). Fuller & Olsen (1998), Davies (1991), and Epstein (1995) believe parent involvement is a stronger indicator of student achievement than socioeconomic status, parent education, ethnicity, or any other indicator. The research supports the use of homework for upper grades. The results of this study remain inconclusive for kindergarten age students. This study shows that there is no statistically significant difference between experimental and control group kindergarten TPRI scores when homework is an independent variable.",NA,NA,NA,NA,https://search.proquest.com/docview/305074502,NA,NA,Texas A&M University
42025417,"['Parental engagement', 'EY_Parental engagement']",DeBaryshe (2007),DeBaryshe B D; Gorecki D M; ,2007,An experimental validation of a preschool emergent literacy curriculum,Early Education and Development,NA,"Journal, Article","The purpose of this study was to evaluate the effectiveness of a preschool emergent literacy enrichment curriculum. Participants were 126 Head Start children, their teachers, and their parents. Matched centers were assigned to 1 of 3 conditions  experimental literacy, experimental math, or control. Teachers in both experimental groups implemented either literacy or math instruction in small groups on a daily basis, and parents and children completed supplementary learning activities at home. The control classroom implemented the ongoing Head Start curriculum. Children in the literacy condition showed the largest gains in phonemic awareness and emergent writing skills  they also made greater gains on emergent reading than did children in the math condition. There were no group differences on expressive vocabulary. Results are discussed in terms of curriculum design and practical issues involved in supporting preschools in the implementation of research-based instructional programs. Copyright © 2007, Lawrence Erlbaum Associates, Inc.",18,1,93-110,https://doi.org/10.1080/10409280701274741,https://www.tandfonline.com/doi/full/10.1080/10409280701274741,NA,NA,NA
42024828,"['Parental engagement', 'EY_Parental engagement']",Donachy (1976),Donachy W ; ,1976,Parent participation in pre-school education.,British Journal of Educational Psychology,NA,"Journal, Article","48 pre‐school children receiving a four‐month programme administered by mothers at home and organised through the local primary school or nursery were compared with 48 children receiving either the ordinary nursery routine or no intervention between tests. Children receiving the parent programme made significant gains on the Stanford‐Binet and Reynell Developmental Language Scales. Children receiving nursery enrichment, but no parent programme, made significant gains also on the Stanford‐Binet, but not on the RDLS. Children receiving no intervention between tests did not make significant gains on either measure. No relationship was established between Stanford‐Binet gains and social class.",46,1,31-39,https://doi.org/10.1111/j.2044-8279.1976.tb02983.x,https://bpspsychub.onlinelibrary.wiley.com/doi/10.1111/j.2044-8279.1976.tb02983.x,NA,NA,NA
73032952,"['Parental engagement', 'EY_Parental engagement']",Dulay (2019) 1_1,Dulay Katrina May; Cheung Sum Kwing; Reyes Philip ; McBride Catherine ; ,2019,"Effects of parent coaching on Filipino children's numeracy, language, and literacy skills",Journal Of Educational Psychology,NA,"Journal, Article","Early childhood interventions that target numeracy, language, and literacy skills can help to mitigate negative educational outcomes among young children from low- to middle-income families in developing countries. The current study evaluates the efficacy of parent coaching programs designed to enrich home numeracy and literacy environments in Cebu City, Philippines. A total of 673 families with 3- to 5-year-old children were randomly assigned to the numeracy, dialogic reading, early literacy skills training, and control groups. Following the 12-week intervention, children in the 578 families that participated in the posttest generally demonstrated a differential pattern of skill gains according to program content. Children in the numeracy group manifested improved basic and complex numeracy skills, and children in the dialogic reading group demonstrated gains in vocabulary knowledge for words in the books that they were exposed to, as well as print and word awareness, to a limited degree. Children in the early literacy skills training group had improved letter name knowledge, phonological awareness, and print and word awareness skills. Evidence of cross-domain transfer from early literacy skills training to some numeracy skills, as well as variations according to socioeconomic status, level of parental involvement, and teacher assignment in the program, were observed in the results. Results are discussed in relation to the specificity of program effects, cross-domain transfer effects, and improvements needed to maximize intervention program benefits among the children who need them the most. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",111,4,641-662,https://doi.org/10.1037/EDU0000315,https://psycnet.apa.org/doiLanding?doi=10.1037/EDU0000315,NA,NA,NA
73032953,"['Parental engagement', 'EY_Parental engagement']",Dulay (2019) 1_2,Dulay Katrina May; Cheung Sum Kwing; Reyes Philip ; McBride Catherine ; ,2019,"Effects of parent coaching on Filipino children's numeracy, language, and literacy skills",Journal Of Educational Psychology,NA,"Journal, Article","Early childhood interventions that target numeracy, language, and literacy skills can help to mitigate negative educational outcomes among young children from low- to middle-income families in developing countries. The current study evaluates the efficacy of parent coaching programs designed to enrich home numeracy and literacy environments in Cebu City, Philippines. A total of 673 families with 3- to 5-year-old children were randomly assigned to the numeracy, dialogic reading, early literacy skills training, and control groups. Following the 12-week intervention, children in the 578 families that participated in the posttest generally demonstrated a differential pattern of skill gains according to program content. Children in the numeracy group manifested improved basic and complex numeracy skills, and children in the dialogic reading group demonstrated gains in vocabulary knowledge for words in the books that they were exposed to, as well as print and word awareness, to a limited degree. Children in the early literacy skills training group had improved letter name knowledge, phonological awareness, and print and word awareness skills. Evidence of cross-domain transfer from early literacy skills training to some numeracy skills, as well as variations according to socioeconomic status, level of parental involvement, and teacher assignment in the program, were observed in the results. Results are discussed in relation to the specificity of program effects, cross-domain transfer effects, and improvements needed to maximize intervention program benefits among the children who need them the most. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",111,4,641-662,https://doi.org/10.1037/EDU0000315,https://psycnet.apa.org/doiLanding?doi=10.1037/EDU0000315,NA,NA,NA
73032954,"['Parental engagement', 'EY_Parental engagement']",Dulay (2019) 1_3,Dulay Katrina May; Cheung Sum Kwing; Reyes Philip ; McBride Catherine ; ,2019,"Effects of parent coaching on Filipino children's numeracy, language, and literacy skills",Journal Of Educational Psychology,NA,"Journal, Article","Early childhood interventions that target numeracy, language, and literacy skills can help to mitigate negative educational outcomes among young children from low- to middle-income families in developing countries. The current study evaluates the efficacy of parent coaching programs designed to enrich home numeracy and literacy environments in Cebu City, Philippines. A total of 673 families with 3- to 5-year-old children were randomly assigned to the numeracy, dialogic reading, early literacy skills training, and control groups. Following the 12-week intervention, children in the 578 families that participated in the posttest generally demonstrated a differential pattern of skill gains according to program content. Children in the numeracy group manifested improved basic and complex numeracy skills, and children in the dialogic reading group demonstrated gains in vocabulary knowledge for words in the books that they were exposed to, as well as print and word awareness, to a limited degree. Children in the early literacy skills training group had improved letter name knowledge, phonological awareness, and print and word awareness skills. Evidence of cross-domain transfer from early literacy skills training to some numeracy skills, as well as variations according to socioeconomic status, level of parental involvement, and teacher assignment in the program, were observed in the results. Results are discussed in relation to the specificity of program effects, cross-domain transfer effects, and improvements needed to maximize intervention program benefits among the children who need them the most. ",111,4,641-662,https://doi.org/10.1037/EDU0000315,https://psycnet.apa.org/doiLanding?doi=10.1037/EDU0000315,NA,NA,NA
