id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
40134230,Coie (1984),1984,['Journal article'],"['Behaviour interventions', 'Social and emotional learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.452,0.4543,['Post-test adjusted for baseline attainment'],California Achievement Test (Reading Comprehension),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.452,0.4543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,16,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Multisite RCT'],"['Small group/intensive support (3-5)', 'One to one']",['Yes (Please specify)'],['No'],['No'],"['During regular school hours ', 'Before/after school']",['Research staff'],12,1,45,['Toolkit: Social and emotional learning']
40134147,Conduct (2002),2002,['Journal article'],"['Behaviour interventions', 'Social and emotional learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.0697,0.067,['Post-test adjusted for baseline attainment'],Spache Reading - Be. Int.h,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0697,0.067,NA,NA,NA,['Mathematics primary outcome'],0.0248,0.067,NA,NA,NA,NA,NA,NA,891,54,401,['Primary/elementary school'],"['6', '7', '8', '9']",FALSE,35.0,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Evenings and/or weekends']","['Class teachers', 'External teachers', 'Teaching assistants']",114,3,50,['Toolkit: Social and emotional learning']
43100213,Cook (1999),1999,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0154,0.0183,['Post-test adjusted for baseline attainment'],Maryland Functional Math Scores  All cohorts,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0154,0.0183,NA,NA,NA,NA,NA,NA,12398,21,NA,['Middle school'],"['12', '13']",NA,NA,['USA'],['Cluster RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],"['During regular school hours ', 'Before/after school', 'Evenings and/or weekends', 'Summer/ holiday period']",['Research staff'],76,5,360,['Toolkit: Social and emotional learning']
43100144,Cowen (1966),1966,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0182,0.1798,['Post-test unadjusted (select one from this group)'],SRA  Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0182,0.1798,NA,NA,NA,['Mathematics primary outcome'],0.0068,0.1806,['Science primary outcome'],0.0018,0.1798,NA,NA,NA,124 ,3,NA,['Primary/elementary school'],"['6', '7', '8', '9']",NA,NA,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],"['During regular school hours ', 'Before/after school']",['Other school staff'],114,NA,NA,['Toolkit: Social and emotional learning']
43100068,Felner (1982),1982,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.416,0.1622,['Post-test unadjusted (select one from this group)'],GPA  combined -Transition project,With business as usual,['Sample: Average'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,1,NA,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,NA,['Toolkit: Social and emotional learning']
43100769,Flay (2001) 1_1,2001,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5378,0.0136,['Post-test unadjusted (select one from this group)'],Reading Achievement,With business as usual,NA,Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5378,0.0136,NA,NA,NA,['Mathematics primary outcome'],0.8374,0.0138,NA,NA,NA,NA,NA,NA,25752 ,36,NA,['Primary/elementary school'],['No information provided'],FALSE,43.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],70,4,20,['Toolkit: Social and emotional learning']
46325673,Flay (2001) 1_2,2001,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8253,0.019,['Post-test unadjusted (select one from this group)'],SAT-3 Reading,With business as usual,NA,Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.8253,0.019,NA,NA,NA,['Mathematics primary outcome'],0.8628,0.0191,NA,NA,NA,NA,NA,NA,10416,24,NA,['Middle school'],"['11', '12']",FALSE,30.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Before/after school']","['Class teachers', 'Parents/carers']",105,4,20,['Toolkit: Social and emotional learning']
43100649,Flay (2006),2006,['Technical report'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.73,0.016,['Pre-post gain'],HCPS - Reading -Positive Action,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.73,0.016,NA,NA,NA,['Mathematics primary outcome'],0.34,0.037,NA,NA,NA,NA,NA,NA,5066,20,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10']",TRUE,59.0,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],114,4 ,15,['Toolkit: Social and emotional learning']
43100523,Foley (2001),2001,['Technical report'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0285,0.0539,['Post-test adjusted for baseline attainment'],Reading Scale Scores (Grade 4),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0285,0.0539,NA,NA,NA,['Mathematics primary outcome'],0.383,0.0523,NA,NA,NA,NA,NA,NA,6014 ,NA,NA,['Primary/elementary school'],"['7', '8', '9', '10']",TRUE,74.5,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['No'],['Before/after school'],['External teachers'],10,5,180,['Toolkit: Social and emotional learning']
43100029,Gottfredson (1986),1986,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.0286,0.0746,['Post-test unadjusted (select one from this group)'],Average Grade (posttest),With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers not available - analysis focussed on whole schools as units of comparison,9,NA,"['Middle school', 'Secondary/High school']","['11', '12', '13', '14', '15', '16', '17', '18']",NA,NA,['USA'],['Individual RCT'],"['Large group/class teaching (+6)', 'Other (Explain in notes)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants', 'External teachers']",NA,5,NA,['Toolkit: Social and emotional learning']
47269808,Grant (1995) SEL,1995,['Dissertation or thesis'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.8787,0.1563,['Post-test unadjusted (select one from this group)'],Coopersmith Self-Esteem Inventory,With business as usual,['Sample: All'],Curriculum  other,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,1,NA,['Middle school'],"['10', '11']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],18,2,50,['Toolkit: Social and emotional learning']
43100061,Hawkins (1999),1999,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.1824,0.1078,['Post-test unadjusted (select one from this group)'],GPA,With business as usual,['Sample: All'],Combined subjects,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,8,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",TRUE,56.1,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Before/after school']","['Class teachers', 'Parents/carers']",228,NA,1800,['Toolkit: Social and emotional learning']
43100235,Horner (2009),2009,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5783,0.2691,['Post-test unadjusted (select one from this group)'],State Reading Test (t-test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5783,0.2691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,66,NA,['Primary/elementary school'],"['9', '8']",TRUE,51.0,['USA'],['Cluster RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Unclear/not specified'],114,NA,NA,['Toolkit: Social and emotional learning']
43100100,Hundert (1999),1999,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0952,0.0556,['Post-test unadjusted (select one from this group)'],Reading Skills,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0952,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,NA,NA,['Primary/elementary school'],"['5', '6', '7', '8', '9']",NA,NA,['Canada'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],NA,NA,NA,['Toolkit: Social and emotional learning']
43100662,Jones (2010),2010,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2296,0.0657,['Post-test unadjusted (select one from this group)'],Reading Achievement (Wave 2 means/SDs),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2296,0.0657,NA,NA,NA,['Mathematics primary outcome'],-0.1353,0.0655,NA,NA,NA,NA,NA,NA,942,18,NA,['Primary/elementary school'],"['8', '9']",TRUE,61.8,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],114,1,40,['Toolkit: Social and emotional learning']
43100230,Kutnick (2008),2008,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.76,0.06,['Post-test adjusted for baseline attainment AND clustering'],Reading,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.76,0.06,NA,NA,NA,['Mathematics primary outcome'],0.71,0.13,NA,NA,NA,NA,NA,NA,661,NA,38,['Primary/elementary school'],"['5', '6', '7']",FALSE,12.5,"['UK (Select all that apply)', 'England']",['Prospective QED'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],38,3,60,['Toolkit: Social and emotional learning']
43100272,Linares (2005),2005,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1229,0.2283,['Post-test unadjusted (select one from this group)'],CTBS Reading Test,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1229,0.2283,NA,NA,NA,['Mathematics primary outcome'],-0.3099,0.2295,NA,NA,NA,NA,NA,NA,119,NA,13,['Primary/elementary school'],"['8', '9', '10', '11']",TRUE,57.5,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],76,1,30,['Toolkit: Social and emotional learning']
38296640,Manchester (2015) 1_1,2015,['Technical report'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0324,0.0599,['Post-test adjusted for baseline attainment AND clustering'],Year 5 Reading INCAS,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0324,0.0599,NA,NA,NA,['Mathematics primary outcome'],-0.0255,0.0602,NA,NA,NA,NA,NA,NA,1134  ,45,NA,['Primary/elementary school'],"['7', '8', '9', '10', '11']",FALSE,31.6,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Evenings and/or weekends']",['Class teachers'],38,2,40,['Toolkit: Social and emotional learning']
46325688,Manchester (2015) 1_2,2015,['Technical report'],['Social and emotional learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0628,0.0503,['Post-test unadjusted (select one from this group)'],KS2 math ,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],['Reading primary outcome'],0.0486,0.0503,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0628,0.0503,NA,NA,NA,NA,NA,NA,1582 ,45,NA,['Middle school'],"['7', '8', '9', '10', '11']",FALSE,31.6,['England'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Class teachers'],20,2,40,['Toolkit: Social and emotional learning']
40134709,Mannarino (1982),1982,['Journal article'],"['Behaviour interventions', 'Social and emotional learning']","['Toolkit primary outcome', 'Other outcome']",1.2025,0.273,['Pre-post gain'],CARS  Learning (15 items) - Beh. Int.,With business as usual,['Sample: Low achievers'],Cognitive  other,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1,NA,['Primary/elementary school'],"['6', '7', '8', '9']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],14,1,60,['Toolkit: Social and emotional learning']
43100236,Morris (2013),2013,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.1258,0.1264,['Post-test adjusted for baseline attainment'],ARS Language and Literacy Skills,With business as usual,['Sample: All'],Languages,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,['Mathematics primary outcome'],0.0193,0.1263,NA,NA,NA,NA,NA,NA,251 ,51,NA,['Nursery school/pre-school'],['4'],NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],"['Evenings and/or weekends', 'Other (please specify)']",['Class teachers'],38,1,360,['Toolkit: Social and emotional learning']
43100745,Munoz (2006),2006,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.06,0.035,['Post-test adjusted for baseline attainment'],Reading Skills,With business as usual,['Sample: Low achievers'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.06,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039 ,16,NA,['Primary/elementary school'],"['8', '9', '10', '11']",FALSE,42.345,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,NA,NA,['Toolkit: Social and emotional learning']
43100641,Murray (2005) 1_1,2005,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.2564,0.29,['Post-test unadjusted (select one from this group)'],GPA,With business as usual,['Sample: Low achievers'],Combined subjects,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",TRUE,100.0,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],20,1,NA,['Toolkit: Social and emotional learning']
46325694,Murray (2005) 1_2,2005,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.6282,0.2963,['Post-test unadjusted (select one from this group)'],GPA,With business as usual,['Sample: Low achievers'],Combined subjects,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",TRUE,100.0,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],"['During regular school hours ', 'Before/after school']",['Class teachers'],20,1,NA,['Toolkit: Social and emotional learning']
43100124,Nelson (2002),2002,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.3145,0.0543,['Post-test unadjusted (select one from this group)'],CTBS Maths,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.3145,0.0543,NA,NA,NA,['Mathematics primary outcome'],-0.9022,0.0567,['Science primary outcome'],-0.8115,0.0562,NA,NA,NA,"1,372",14,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10', '11']",FALSE,48.5,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['Yes'],['Yes'],['During regular school hours '],['Unclear/not specified'],76,NA,NA,['Toolkit: Social and emotional learning']
