id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
38111334,Brimmer (2004),2004,['Oral language interventions'],NA,,57  ,"['Page 29:\n[¬s]""57""\n"" 29 students in one class and 28 students[¬e]""', 'Page 85:\n[¬s]""29 students in the intervention group and 28 students in the instructed control group[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 85:\n[¬s]"" There were 29 students in the intervention group[¬e]""']",29,,"['Page 85:\n[¬s]""28 students in the instructed control group.[¬e]""']",28,,NA,NA,,NA,NA,,NA,NA,,NA,28,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
38111478,Brooks (2006),2006,['Oral language interventions'],NA,,78,"['Page 44:\n[¬s]""78 students[¬e]""']",,['Mixed gender'],"['Page 44:\n[¬s]""(46 girls and 32 boys)[¬e]""']",59% girls,,NA,"['Page 44:\n[¬s]""Students who receive free or reduced lunch make up 37% of the population[¬e]""']",,NA,NA,,NA,NA,,"['Page 52:\n[¬s]""Analyses included all participants, as well as those categorized receiving storybook readings with explicit instruction of target words (n=28),[¬e]""']",28,,"['Page 52:\n[¬s]""and those who 39[¬e]""', 'Page 53:\n[¬s]""participated in phonics activities (n=21)[¬e]""']",21,,NA,NA,,NA,NA,,"['Page 52:\n[¬s]""categorized receiving storybook readings with explicit instruction of target words (n=28),[¬e]""']",28,,"['Page 18:\n[¬s]""and a control group that participated in phonics games.[¬e]""', 'Page 52:\n[¬s]""those who 39[¬e]""', 'Page 53:\n[¬s]""participated in phonics activities (n=21).[¬e]""']",21,,NA,NA,,NA,NA,,['No'],"['Page 52:\n[¬s]""Analyses included all participants, as well as those categorized receiving storybook readings with explicit instruction of target words (n=28), storybook reading without explicit instruction of target words (n=27), and those who 39[¬e]""', 'Page 53:\n[¬s]""participated in phonics activities (n=21).[¬e]""']",NA,,NA,NA,,NA,NA,
38111602,Buckner (1978),1978,['Oral language interventions'],NA,,44,NA,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 1:\n[¬s]""22 students[¬e]""']",22,,"['Page 1:\n[¬s]"" 22 students[¬e]""']",22,,NA,NA,,NA,NA,,"['Page 1:\n[¬s]""22[¬e]""']",22,,"['Page 1:\n[¬s]""22[¬e]""']",22,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
38111434,Carney (1984),1984,['Oral language interventions'],NA,,35,"['Page 1:\n[¬s]"" Thirty-five fifth grade students""\n"" experimental [N = 18""\n"" control (N = 17""\n""Three subjects, two from the ex\xad perimental and one from the con\xad trol group, did not complete all as\xad pects of testing and were deleted from the analysis of data.[¬e]""']",,['Mixed gender'],"['Page 1:\n[¬s]"" experimental [N = 18 (10 boys; 8 girls)] and control (N = 17 (9 boys; 8 girls)] groups.[¬e]""']",NA,,NA,NA,,NA,"['Page 1:\n[¬s]"" lower middle class elementary school[¬e]""']",,NA,NA,,"['Page 1:\n[¬s]""experimental [N = 18[¬e]""']",18,,"['Page 1:\n[¬s]""control (N = 17[¬e]""']",17,,NA,NA,,NA,NA,,"['Page 2:\n[¬s]""16[¬e]""']",16,,"['Page 2:\n[¬s]""16[¬e]""']",16,,NA,NA,,NA,NA,,['Yes'],"['Page 1:\n[¬s]""Three subjects, two from the ex\xad perimental and one from the con\xad trol group, did not complete all as\xad pects of testing and were deleted from the analysis of data.[¬e]""']",NA,,"['Page 2:\n[¬s]""Preteaching 18 (16)[¬e]""']",11.111,,"['Page 2:\n[¬s]""Preteaching 18 (16)""\n""No Preteaching 17 (16)[¬e]""']",8.571%,
38111338,Carriedo (1995)  OL 1_1,1995,['Oral language interventions'],NA,,31,"['Page 3:\n[¬s]""Thirty one students[¬e]""']",,['No information provided'],NA,NA,,Approximately 33% - although this number is a problem as this is a combination of those living in slums and those with divorced/imprisoned parents.,"['Page 3:\n[¬s]""A third of the children belonged to families that may be classified as marginal (living in slums) or problematic (parents were divorced or in prison).[¬e]""']",,NA,"['Page 3:\n[¬s]"" A third of the children belonged to families that may be classified as marginal (living in slums) or problematic (parents were divorced or in prison).[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]""Subjects. Thirty one students, eleven to twelve years old (6th grade), divided in two groups randomly assigned to each c ondition, experimental and control.[¬e]""', 'Page 5:\n[¬s]""Table 1 Study 1: Means and ANOVA results on each one of the variables: Standard tests and general questions""\n""Variable Exper. n=14 Control n=16 F P Variable Exper. n=14 Control n=16 F P[¬e]""']",15,,"['Page 5:\n[¬s]""Table 1 Study 1: Means and ANOVA results on each one of the variables: Standard tests and general questions""\n""Variable Exper. n=14 Control n=16 F P Variable Exper. n=14 Control n=16 F P[¬e]""']",16,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Study I: Means and ANO VA results on each one of the variables: specific questions[¬e]""']",14,,"['Page 6:\n[¬s]""Control w=16[¬e]""']",16,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,6.667% ,,NA,3.226% ,
43090120,Carriedo (1995) OL 1_2,1995,['Oral language interventions'],NA,,104,"['Page 7:\n[¬s]"" 58 sub\xad jects participated in the study as an experimental group, and 46 as a control group.[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,"(In the first study  ""A third of the children belonged to families that may be classified as marginal or problematic."" They don't say anything in the second study.)",NA,,NA,NA,,"['Page 7:\n[¬s]""58 sub\xad jects participated in the study as an experimental group[¬e]""']",58,,"['Page 7:\n[¬s]""46 as a control group.[¬e]""']",46,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
38111603,Carrigan (1986),1986,['Oral language interventions'],NA,,57,"['Page 39:\n[¬s]""There were thirty-nine students i n the control\ngroup""\n""The thir d classroom was the\nexperimental group, using LEA as the basis of language arts\ninstruction. In thi s group, there were eighteen subjects[¬e]""']",,['Mixed gender'],"['Page 39:\n[¬s]""here were thirty-nine students i n the control\ngroup, eighteen LI students, twenty-one L2 students, twenty\nboys, and nineteen girls . The thir d classroom was the\nexperimental group, using LEA as the basis of language arts\ninstruction. In thi s group, there were eighteen subjects,\nnine LI students, nine L2 students, twelve boys, and si x\ngirls .[¬e]""']",NA,,NA,NA,,NA,"['Page 40:\n[¬s]""The school was situated i n a low to middle socio-\neconomic, urban neighbourhood,[¬e]""']",,NA,NA,,"['Page 39:\n[¬s]""09[¬e]""']",18,,"['Page 39:\n[¬s]""18[¬e]""']",39,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0%,,NA,0%,
38111562,Cashman (1977),1977,['Oral language interventions'],NA,,111  ,"['Page 17:\n[¬s]""111 formed the final foundation for the experiment. Of these, 60 were in the experimental group, and 51 [¬e]""']",,['Mixed gender'],NA,56.02,,NA,NA,,The children were told to have the same SES background,"['Page 6:\n[¬s]"" The children were all from the same school, having the same curriculum, the same length of school day, the same quality of teachers and the same socioeconomic background.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""25 25 21[¬e]""']",71,,"['Page 8:\n[¬s]""25 24 21[¬e]""']",70,,NA,NA,,NA,NA,,"['Page 17:\n[¬s]""60[¬e]""']",60,,"['Page 17:\n[¬s]""51[¬e]""']",51,,NA,NA,,NA,NA,,['Yes'],"['Page 17:\n[¬s]"" Of the oriqinal 141 children 120 appeared for the re-test or post-test. The remainder had moved, dropped out of the program, or simply lost interest. After the tests had been given, the tests of those children who had missed three or more meeting* in the program were set aside. The remain\xad ing 111 formed the final foundation for the experiment. Of these, 60 were in the experimental group, and 51 were in the control group. The pre-test and post-test scores of only these children were used in the statistical evaluation.[¬e]""']",NA,,"['Page 17:\n[¬s]""60[¬e]""', 'Page 7:\n[¬s]""25 25 21[¬e]""']",15.492,,"['Page 17:\n[¬s]"" oriqinal 141 children""\n"" remain\xad ing 111[¬e]""']",21.276%,
38111670,Center (1997),1997,['Oral language interventions'],NA,,156,"['Page 8:\n[¬s]""87 students in the two experimental schools and 69 students in the two control schools[¬e]""']",,['Mixed gender'],"['Page 9:\n[¬s]""Within the experimental group, 59.9% were boys and 40.2% were girls. Within the control group, however, there was a more equal distribution, with 52.2% boys and 47.8% girls.[¬e]""']",44,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 8:\n[¬s]""87 students in the two experimental schools [¬e]""']",87,,"['Page 8:\n[¬s]""69 students in the two control schools[¬e]""']",69,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
38111564,Chamberlain (1993) OL,1993,['Oral language interventions'],NA,,80,"['Page 65:\n[¬s]"" each of the four classes contributed 10 experimental and 10 control subjects[¬e]""', 'Page 8:\n[¬s]""80 students[¬e]""']",,['Mixed gender'],NA,Not stated but assumed based on names of participants,,NA,NA,,NA,"['Page 63:\n[¬s]"" A full span of socioeconomic ranges were represented,[¬e]""']",,NA,NA,,"['Page 65:\n[¬s]"" the two experimental groups were each composed of 20 students[¬e]""']",40,,"['Page 65:\n[¬s]""The control groups were also composed of 20 students each[¬e]""']",40,,NA,NA,,NA,NA,,"['Page 86:\n[¬s]""40 Experimental[¬e]""']",40,,"['Page 86:\n[¬s]""40 Control[¬e]""']",40,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
42025488,Chow (2003),2003,"['Parental engagement', 'Oral language interventions']",NA,,57,NA,,['Mixed gender'],"['Page 14:\n[¬s]"" the sex ratio and the pretest scores were not fully balanced across groups, though there were no significant differences found. [¬e]""', 'Page 7:\n[¬s]""A demographic information questionnaire was administered at the pretest. It consisted of questions about participating children\x92s school, class, sex, date of birth, maternal education level, maternal occupation, paternal education level and paternal occupation.[¬e]""']",Numbers not given.,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,29,,NA,29,,NA,NA,,NA,NA,,NA,29,,NA,29,,NA,27,,NA,27,,['No'],NA,NA,,NA,NA,,NA,NA,
47269788,Clarke (2010) OL,2010,['Oral language interventions'],NA,,84,"['Page 3:\n[¬s]""Eighty-four children[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,NA,"['Page 2:\n[¬s]""The\nsocioeconomic backgrounds of the schools varied from very\nlow to high (as assessed by parental income, parental educa-\ntional level, and percentage of children eligible for free school\nmeals).[¬e]""']",,NA,NA,,NA,40,,NA,40,,NA,NA,,NA,NA,,NA,37,,NA,38,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,7.5%,,NA,6.25%,
38111604,Cleland (1964),1964,['Oral language interventions'],NA,,500,"['Page 156:\n[¬s]""Approximately 500 pupils comprised the final total pupil population at the close of the first grade school term. Population losses are attributed to population mobility and failure of teachers to conform to the experimental conditions, per instruc\xad tional approach.[¬e]""']",,['Mixed gender'],NA,NA,,"Table will not highlight correctly.   Socio-economic position worked out and children placed into 'upper' (20-58), 'mid' (59-96) or 'lower' (97-34)  There were 198 children classed as 'upper', 200 classed as 'mid' and 106 classed as 'low'. ","['Page 51:\n[¬s]""2. Index of Social Position 40.75 77.14 103.24 1493.60*[¬e]""']",,NA,NA,,NA,NA,,"['Page 101:\n[¬s]""Total number of pupils in Method A = 252.\nTotal number of pupils in Method B = 252.\nMethod A = The Integrated Experience Approach to Commu;dcation.\nMethod B = The Co-ordinated Language Arts Approach.[¬e]""']",252,,"['Page 101:\n[¬s]""Total number of pupils in Method A = 252.\nTotal number of pupils in Method B = 252.\nMethod A = The Integrated Experience Approach to Commu;dcation.\nMethod B = The Co-ordinated Language Arts Approach.[¬e]""']",252,,NA,NA,,NA,NA,,"['Page 101:\n[¬s]""Total number of pupils in Method A = 252.\nTotal number of pupils in Method B = 252.\nMethod A = The Integrated Experience Approach to Commu;dcation.\nMethod B = The Co-ordinated Language Arts Approach.[¬e]""']",252,,"['Page 101:\n[¬s]""Total number of pupils in Method A = 252.\nTotal number of pupils in Method B = 252.\nMethod A = The Integrated Experience Approach to Commu;dcation.\nMethod B = The Co-ordinated Language Arts Approach.[¬e]""']",252,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
47269790,Conte (1989) OL,1989,['Oral language interventions'],NA,,26,"['Page 4:\n[¬s]""leaving 13 subjects\nin each group: 9 resource and 4 regular class students in the experimental\ngroup and 7 resource and 6 regular class students in the control group.[¬e]""']",,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,15,,"['Page 4:\n[¬s]""eaving 13 subjects\nin each group:[¬e]""']",15,,NA,NA,,NA,NA,,NA,13,,NA,13,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,13.3%,,NA,6.67%,
38111644,Coyne (2004),2004,['Oral language interventions'],NA,,64,"['Page 9:\n[¬s]"" storybook intervention (n = 34) and the control group (n = 30)[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 9:\n[¬s]""For purposes of these analyses, we looked at student data from two of the three in-\ntervention groups, the group that received the storybook intervention (n = 34) and the\ncontrol group (n = 30) that received a sounds and letters module of a commercial read-\ning program (Open Court; Adams et al., 2000).[¬e]""']",34,,"['Page 9:\n[¬s]""For purposes of these analyses, we looked at student data from two of the three in-\ntervention groups, the group that received the storybook intervention (n = 34) and the\ncontrol group (n = 30) that received a sounds and letters module of a commercial read-\ning program (Open Court; Adams et al., 2000).[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""34[¬e]""']",34,,"['Page 10:\n[¬s]""30[¬e]""']",30,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 10:\n[¬s]""vocabulary outcomes. Descriptive statistics for participants on measures of vocabulary\nare displayed in Table 3. The sample sizes at each testing period vary slightly due to\nattrition and missing data. Information on sample sizes at each measurement point are\nincluded in the table.[¬e]""']","Numbers(n) are indicated to vary due to attrition and missing data, it is not clear as to which variability is attributable to either of these two reasons",,NA,NA,,NA,NA,
38111435,Coyne (2007),2010,['Oral language interventions'],NA,,124,"['Page 8:\n[¬s]""124[¬e]""']",,['Mixed gender'],NA,49,,% students on FSM/reduced lunch   School A  81% School B  91% School C  73% ,"['Page 7:\n[¬s]""School demographics[¬e]""']",,NA,"['Page 7:\n[¬s]""School demographics[¬e]""']",,NA,NA,,"['Page 8:\n[¬s]""Permission forms were sent home to all kindergarten students in the three schools. A total of 134 permission forms were returned, which represented of a return rate of more than 85%. In consultation with teachers, 6 students were not included in the study based on signi\x1ecant behavioral and/or intellectual disabilities. Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female)[¬e]""']",82,,"['Page 8:\n[¬s]""Permission forms were sent home to all kindergarten students in the three schools. A total of 134 permission forms were returned, which represented of a return rate of more than 85%. In consultation with teachers, 6 students were not included in the study based on signi\x1ecant behavioral and/or intellectual disabilities. Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",46,,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""Table 2. Pretest scores Control Treatment M S D M S D Target word measure (de\x1enition question) 4.83 3.87 5.35 6.05 Peabody Picture Vocabulary Test pretest 89.66 14.97 93.91 17.16[¬e]""', 'Page 8:\n[¬s]""Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",80,,"['Page 8:\n[¬s]"" Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",NA,,NA,NA,,NA,NA,,['Yes'],"['Page 8:\n[¬s]""Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study.[¬e]""']",NA,,"['Page 8:\n[¬s]""Permission forms were sent home to all kindergarten students in the three schools. A total of 134 permission forms were returned, which represented of a return rate of more than 85%. In consultation with teachers, 6 students were not included in the study based on signi\x1ecant behavioral and/or intellectual disabilities. Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",2.439%,,"['Page 8:\n[¬s]""Permission forms were sent home to all kindergarten students in the three schools. A total of 134 permission forms were returned, which represented of a return rate of more than 85%. In consultation with teachers, 6 students were not included in the study based on signi\x1ecant behavioral and/or intellectual disabilities. Over the course of the study, 4 students moved (2 treatment, 2 control), resulting in 124 students completing the study. Eighty students were in the treatment group (40 male, 40 female), and 44 students were in the control group (23 male, 21 female).[¬e]""']",3.125% ,
38111643,Coyne (2007) 1_1,2007,['Oral language interventions'],NA,,31,"['Page 4:\n[¬s]""31 students[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""15 males and 16 females[¬e]""']",51.6,,NA,NA,,"55% of school eligible for free/reduced meals refers to entire sample, not sample for just Study 1.","['Page 3:\n[¬s]""55% of the students qualify for free or reduced- priced meals out of a total enrollment of 300[¬e]""']",,NA,NA,,NA,16,,NA,15,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""One student was not able to participate due to a scheduling conflict, which resulted in a final group of 31 students who completed the study.[¬e]""']",Overall attrition only given,,NA,NA,,NA,3.125%,
40294900,Coyne (2007) 1_2,2007,['Oral language interventions'],NA,,32,NA,,['Mixed gender'],NA,31.25,,NA,NA,,"In the school, 57% of the students qualify for free or reduced-priced meals",NA,,NA,NA,,"['Page 4:\n[¬s]""32 students[¬e]""']",16,,"['Page 4:\n[¬s]""32 students[¬e]""']",16,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""32 students[¬e]""']",16,,"['Page 4:\n[¬s]""32 students[¬e]""']",16,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
38111539,Crain-Thoreson (1999) OL,1999,['Oral language interventions'],NA,,22,"['Page 4:\n[¬s]""Staff/practice, n = 13, and Staff/control, n = 9.[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""(22 boys and 10 girls)[¬e]""']",31 ,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 4:\n[¬s]""Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9.[¬e]""']",13,,"['Page 4:\n[¬s]""Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9.[¬e]""']",9,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""TABLE 1. Description of Treatment Groups -- Note. Standard deviations are in parentheses. Maternal ed. = mother\x92s education (1 = < high school; 2 = high school; 3 = some postsecondary; 4 = 4-year college degree; 5 = advanced degree); PPVT-R = Peabody Picture Vocabulary Test-Revised (Dunn & Dunn, 1981); EOWPVT-R = Expressive One-Word Picture Vocabulary Test-Revised (Gardner, 1990); MLU = mean length of utterance. an = 10. bn = 13. cn = 9.[¬e]""']",13,,"['Page 4:\n[¬s]""Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9. Table 1 provides information on the three groups of final partic- ipants for demographic variables and for the receptive and expressive language measures.[¬e]""']",9,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]"" Children within each triad were then randomly assigned to the Parent (n = 13), Staff/practice (n = 13), or Staff/control (n = 11) group. (This procedure was followed within each of the three school districts participating in the study, leading to initially unequal numbers of participants in each group.) Five children did not complete the study. Three families dropped out of the parent group, due in one case to illness and in the two other cases to a reported lack of time. Two children in the control group did not complete the study due in one case to illness and in the other case to lack of compliance by the child during posttest video- taping. Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9. Table 1 provides information on the three groups of final partic- ipants for demographic variables and for the receptive and expressive language measures.[¬e]""']",NA,,"['Page 4:\n[¬s]"" Children within each triad were then randomly assigned to the Parent (n = 13), Staff/practice (n = 13), or Staff/control (n = 11) group. (This procedure was followed within each of the three school districts participating in the study, leading to initially unequal numbers of participants in each group.) Five children did not complete the study. Three families dropped out of the parent group, due in one case to illness and in the two other cases to a reported lack of time. Two children in the control group did not complete the study due in one case to illness and in the other case to lack of compliance by the child during posttest video- taping. Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9. Table 1 provides information on the three groups of final partic- ipants for demographic variables and for the receptive and expressive language measures.[¬e]""']",0,,"['Page 4:\n[¬s]"" Children within each triad were then randomly assigned to the Parent (n = 13), Staff/practice (n = 13), or Staff/control (n = 11) group. (This procedure was followed within each of the three school districts participating in the study, leading to initially unequal numbers of participants in each group.) Five children did not complete the study. Three families dropped out of the parent group, due in one case to illness and in the two other cases to a reported lack of time. Two children in the control group did not complete the study due in one case to illness and in the other case to lack of compliance by the child during posttest video- taping. Thus, final group sizes were Parent, n = 10, Staff/practice, n = 13, and Staff/control, n = 9. Table 1 provides information on the three groups of final partic- ipants for demographic variables and for the receptive and expressive language measures.[¬e]""']",9.09,
38111484,Crevecoeur (2008),2008,['Oral language interventions'],NA,,74 ,NA,,['No information provided'],NA,NA,,NA,"['Page 62:\n[¬s]""School A""\n""A large percentage of students (80.8%) were eligible to receive free or reduced-price lunch""\n""SchoolB""\n""A large percentage of students (91.3) were eligible to receive free or reduced- price lunch[¬e]""', 'Page 63:\n[¬s]""SchoolC""\n"" A large percentage of students (73.2) were eligible to receive free or reduced-price lunch[¬e]""']",,NA,NA,,NA,NA,,"['Page 1:\n[¬s]""EOLs, n = 49)[¬e]""', 'Page 64:\n[¬s]""49[¬e]""']",49,,"['Page 64:\n[¬s]""25[¬e]""']",25,,NA,NA,,NA,NA,,"['Page 85:\n[¬s]""49[¬e]""']",49,,"['Page 85:\n[¬s]""25[¬e]""']",25,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38111436,Dole (1995),1995,['Oral language interventions'],NA,,43,"['Page 4:\n[¬s]"" Students in our study were 43 tenth-grade stud[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 4:\n[¬s]""iddle-sized private school in a large western U.S. city. The school drew from primarily middle to upper-middle income fam- ilies, and 95% of the students enroll in college upon completion of their high school educat[¬e]""']",,NA,NA,,NA,22,,"['Page 4:\n[¬s]""Students in our study were 43 tenth-grade students\nfrom two classrooms in a middle-sized private\nschool in a large western U.S. city. The school drew\nfrom primarily middle to upper-middle income fam-\nilies, and 95% of the students enroll in college upon\ncompletion of their high school educat[¬e]""']",21,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""Students in our study were 43 tenth-grade students\nfrom two classrooms in a middle-sized private\nschool in a large western U.S. cit[¬e]""']",22,,"['Page 4:\n[¬s]""Students in our study were 43 tenth-grade students\nfrom two classrooms in a middle-sized private\nschool in a large western U.S. cit[¬e]""']",NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 4:\n[¬s]""Students in our study were 43 tenth-grade students\nfrom two classrooms in a middle-sized private\nschool in a large western U.S. city. The school drew\nfrom primarily middle to upper-middle income fam-\nilies, and 95% of the students enroll in college upon\ncompletion of their high school educa[¬e]""', 'Page 8:\n[¬s]""Table 2\nMeans (and standard deviations) on comprehension tests for alternative\nand traditional group[¬e]""']","Study doe not explain numbers per intervention and control, but merely states that 43 students were involved. Here, i assume 22 in the intervention and 21 in the control. These divisions are not reported in that analysis either, hence this assumption",,NA,NA,,NA,NA,
38111345,Ehlinger (1988) OL,1988,['Oral language interventions'],NA,,97,"['Page 86:\n[¬s]""Control 24""\n"" ""\n"" Passive 24""\n"" ""\n"" Active 25""\n"" ""\n"" Fullrange 24""\n"" N=97[¬e]""']",,['Mixed gender'],NA,52.08,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 83:\n[¬s]"" From this population, a sample of 100 subjects who could adequately read material at a seventh to eighth grade level, but who had[¬e]""', 'Page 84:\n[¬s]""difficulty monitoring their comprehension were selected and randomly assigned to one of four treatment groups.[¬e]""', 'Page 85:\n[¬s]"" In addition, during the duration of the study three subjects were dropped from the study, one due to school attendance problems, one for truancy problems, and one for an unexpected deer hunting vacation. Of those three (two boys and one girl), there was one each from the control group, the passive cognitive modeling group, and the fullrange cognitive modeling group.[¬e]""']",25,,"['Page 83:\n[¬s]"" From this population, a sample of 100 subjects who could adequately read material at a seventh to eighth grade level, but who had[¬e]""', 'Page 84:\n[¬s]""difficulty monitoring their comprehension were selected and randomly assigned to one of four treatment groups.[¬e]""', 'Page 85:\n[¬s]"" In addition, during the duration of the study three subjects were dropped from the study, one due to school attendance problems, one for truancy problems, and one for an unexpected deer hunting vacation. Of those three (two boys and one girl), there was one each from the control group, the passive cognitive modeling group, and the fullrange cognitive modeling group.[¬e]""']",25,,NA,NA,,NA,NA,,"['Page 152:\n[¬s]""Passive 24 15.125 2 .559 11 - 19[¬e]""']",24,,"['Page 152:\n[¬s]""Control 24 15.583 2. 244 9-20[¬e]""']",24,,NA,NA,,NA,NA,,['Yes'],"['Page 85:\n[¬s]""In addition, during the duration of the study three subjects were dropped from the study, one due to school attendance problems, one for truancy problems, and one for an unexpected deer hunting vacation. Of those three (two boys and one girl), there was one each from the control group, the passive cognitive modeling group, and the fullrange cognitive modeling group.[¬e]""']",NA,,"['Page 85:\n[¬s]"" Of those three (two boys and one girl), there was one each from the control group, the passive cognitive modeling group, and the fullrange cognitive modeling group.[¬e]""']",2,,"['Page 85:\n[¬s]""In addition, during the duration of the study three subjects were dropped from the study, one due to school attendance problems, one for truancy problems, and one for an unexpected deer hunting vacation. Of those three (two boys and one girl), there was one each from the control group, the passive cognitive modeling group, and the fullrange cognitive modeling group.[¬e]""']",4,
38111346,Englert (1991),1991,['Oral language interventions'],NA,,18,"['Page 3:\n[¬s]""Eleven students were assigned to the POSSE intervention""\n""7 students were in the control condition[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""Eleven students were assigned to the POSSE intervention[¬e]""']",11,,"['Page 3:\n[¬s]""the remaining 17 students were in the control condition[¬e]""']",17,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Eleven[¬e]""']",11,,"['Page 3:\n[¬s]""17[¬e]""']",17,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
