id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
40117120,Consolie (1999),1999,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",1.027,0.1748,['Post-test unadjusted (select one from this group)'],Iowa Test of Basic Skills (ITBS) - Reading Subtest,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.027,0.1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,2,NA,['Primary/elementary school'],"['10', '11']",TRUE,98.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],"['During regular school hours ', 'Summer/ holiday period']",['Class teachers'],No information,No information ,No information,['Toolkit: Extending school time']
40117121,Costa (1987),1987,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3385,0.4935,NA,SAT Reading Grade 6,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.3385,0.4935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58200,61,NA,"['Primary/elementary school', 'Other educational setting (please specify)']","['7', '8', '9', '10', '11']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],"['During regular school hours ', 'Summer/ holiday period', 'Other (please specify)']",['Class teachers'],38,No information provided,No information provided,NA
40117246,DeCicca (2007),2007,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.195,0.052,['Post-test adjusted for baseline attainment AND clustering'],Combined - Reading ES (overall),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.195,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8164,714,NA,['Nursery school/pre-school'],"['5', '6']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],40,5,180,['Toolkit: Extending school time']
40117123,DeLaro (1994),1994,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0629,0.0078,['Post-test unadjusted (select one from this group)'],Reading,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0629,0.0078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,['Primary/elementary school'],"['8', '9']",FALSE,42.0,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],40,5,60,['Toolkit: Extending school time']
38296611,Dorsett (2014),2014,['Technical report'],"['Metacognition and self-regulation', 'Parental engagement', 'Extending school time']","['Toolkit primary outcome', 'Other outcome']",-0.141,0.283,['Post-test adjusted for baseline attainment AND clustering'],KS2 MathEng Combined (inCAS) - Metacognition PETT,With business as usual,['Sample: All'],Combined subjects,['Test type: Standardised test '],['Reading primary outcome'],-0.069,0.249,NA,NA,NA,['Mathematics primary outcome'],-0.167,0.219,NA,NA,NA,NA,NA,NA,491,51,65,['Primary/elementary school'],"['7', '8', '9', '10']",FALSE,27.0,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Before/after school']","['Class teachers', 'External teachers']",5,1,120,"['Toolkit: Metacognition and self-regulation', 'Toolkit: Parental engagement']"
40117126,Dunn (1996),1996,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4505,0.17,['Pre-post gain'],TAAS  Reading (RC)-Extend School,With business as usual,['Sample: All'],Literacy  reading other,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4505,0.17,NA,NA,NA,['Mathematics primary outcome'],-0.2724,0.1723,NA,NA,NA,NA,NA,NA,615,6,NA,['Primary/elementary school'],"['8', '9', '10']",FALSE,40.0,['USA'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],120,5,60,['Toolkit: Extending school time']
40117194,Dynarski (2004),2004,['Technical report'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.04,0.01,['Post-test unadjusted (select one from this group)'],Grade in English ,With business as usual,['Sample: All'],Literacy  reading other,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.04,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6572 ,12,NA,"['Primary/elementary school', 'Middle school', 'Other educational setting (please specify)']","['5', '6', '7', '8', '9', '10', '11', '12', '13']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['Yes'],['No'],['Before/after school'],"['Teaching assistants', 'External teachers']",40,5,90,['Toolkit: Extending school time']
40117128,Elsberry (1992),1992,['Technical report'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5268,0.1407,['Post-test unadjusted (select one from this group)'],TAAS  reading  3rd+5th comb. -fixed effect-extend school,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5268,0.1407,NA,NA,NA,['Mathematics primary outcome'],0.5119,0.1408,NA,NA,NA,NA,NA,NA,1322,2,NA,['Primary/elementary school'],"['5', '6', '7', '8', '9', '10', '11', '12']",TRUE,91.0,['USA'],['Prospective QED'],"['Large group/class teaching (+6)', 'Other (Explain in notes)']",['No'],['No'],['No'],['During regular school hours '],['Research staff'],40,5,60,['Toolkit: Extending school time']
40117129,Espinosa (2000),2000,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1519,0.1136,['Post-test unadjusted (select one from this group)'],ITBS Reading,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1519,0.1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,10,NA,['Primary/elementary school'],"['8', '9', '10']",TRUE,87.0,['USA'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['No'],"['During regular school hours ', 'Summer/ holiday period']",['Class teachers'],120,5,60,['Toolkit: Extending school time']
40117274,Finch (1997),1997,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0958,0.2392,NA,MEAP ,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0958,0.2392,NA,NA,NA,NA,NA,NA,70,1,NA,['Middle school'],"['12', '13']",FALSE,47.0,['USA'],['Individual RCT'],['Student alone (self-administered)'],['Unclear/ Not specified'],['Yes'],['No'],['Before/after school'],['Digital technology'],5,5,45,NA
40117132,Gandara (1994),1994,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3865,0.235,['Post-test unadjusted (select one from this group)'],Palm - CTBS - Reading ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3865,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2785,6,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10']",TRUE,70.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['Summer/ holiday period'],['Class teachers'],No info given,No info given,No info given,['Toolkit: Extending school time']
40117276,Gentilcore (2002),2002,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Other outcome']",0.0004,0.179,['Post-test unadjusted (select one from this group)'],ELA-post test means and SDs,With business as usual,['Sample: All'],Languages,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,1,NA,['Middle school'],"['13', '14']",FALSE,1.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['Before/after school'],['Class teachers'],3,3,60,['Toolkit: Extending school time']
40117250,Gottfredson (2010),2010,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Other outcome']",0.0,0.0981,['Post-test adjusted for baseline attainment AND clustering'],Academic performance - extending school time,With business as usual,['Sample: All'],NA,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291,5,NA,['Middle school'],"['11', '12', '13', '14']",FALSE,37.0,['USA'],['Individual RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],"['Class teachers', 'Unclear/not specified']",30,3,180,['Toolkit: Extending school time']
40117251,Grolnick (2007),2007,['Journal article'],['Extending school time'],['Toolkit primary outcome'],0.0438,0.2108,['Post-test adjusted for baseline attainment'],Perceived competence - English,With business as usual,['Sample: All'],Literacy  speaking and listening/oral language,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,NA,"['Other educational setting (please specify)', 'Middle school']","['12', '13']",TRUE,56.0,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],"['Research staff', 'Class teachers']",15,3,90,['Toolkit: Extending school time']
40117134,Haenn (1996),1996,['Technical report'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.306,0.22,['Pre-post gain'],Reading achievement - extended school time (School A),With business as usual,['Sample: All'],Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",-0.306,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064,2,NA,['Primary/elementary school'],"['5', '6', '7', '8', '9', '10', '11']",FALSE,22.0,['USA'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],40,5,60,['Toolkit: Extending school time']
40117135,Hasselmeier (1997),1997,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",0.502,0.0603,['Post-test unadjusted (select one from this group)'],"T.A.A.S. (Texas Assessment of Academic Skills) - combined Grade 3, 4 and 5 scores",With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",0.502,0.0603,NA,NA,NA,"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",0.502,0.0603,NA,NA,NA,NA,NA,NA,1239,2,NA,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],12,5,60,['Toolkit: Extending school time']
40117175,Hausner (2000),2000,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1394,0.1196,['Post-test adjusted for baseline attainment'],Letter Identification (t-test),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1394,0.1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,6,NA,['Primary/elementary school'],"['5', '6']",TRUE,50.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],['Class teachers'],30,5,120,['Toolkit: Extending school time']
40117136,Heaberlin (2000),2000,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0008,0.0797,NA,All Grades (1 to 5) - Total Reading Subtest NCE Scores on the ITBS,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.0008,0.0797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,2,20,['Primary/elementary school'],"['5', '6', '7', '8', '9', '10']",TRUE,75.0,['USA'],['Prospective QED'],"['Large group/class teaching (+6)', 'Other (Explain in notes)']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],40,5,60,NA
40117252,Hirsch (2011),2011,['Technical report'],['Extending school time'],['Toolkit primary outcome'],0.1012,0.1146,['Post-test unadjusted (select one from this group)'],Grade point average score(GPA)-extending school Time ,With active control,['Sample: All'],Curriculum  other,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,10,NA,['Secondary/High school'],"['14', '15', '16', '17']",TRUE,92.0,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['Yes'],['Before/after school'],['Lay persons/volunteers'],20,3,180,['Toolkit: Extending school time']
40117253,Hobbs (2012),2012,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0354,0.1491,['Post-test adjusted for baseline attainment'],Mathematics accuracy - extending school time,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0354,0.1491,NA,NA,NA,NA,NA,NA,180,2,NA,"['Primary/elementary school', 'Middle school']","['13', '14', '8', '9', '10', '11', '12']",TRUE,81.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['Before/after school'],"['Class teachers', 'Lay persons/volunteers']",40,5,180,['Toolkit: Extending school time']
40117137,Johnson (1984),1984,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",1.05,0.07,['Post-test adjusted for baseline attainment'],CTBS Reading (ANOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",1.05,0.07,NA,NA,NA,"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",1.05,0.07,NA,NA,NA,NA,NA,NA,1041 ,24,NA,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['No'],['Before/after school'],['Unclear/not specified'],no information provided,no information provided,no information provided,['Toolkit: Extending school time']
40117257,Kauh (2011),2011,['Technical report'],['Extending school time'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",-0.01,0.04,['Post-test unadjusted (select one from this group)'], English Language Arts (ELA) GPA score-extending school time,With business as usual,['Sample: All'],Languages,['Test type: National test'],NA,NA,NA,NA,NA,NA,['Mathematics primary outcome'],0.09,0.04,['Science primary outcome'],0.01,0.04,NA,NA,NA,763  ,6,NA,['Middle school'],"['11', '12']",TRUE,92.0,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],['Unclear/not specified'],52,2,120,['Toolkit: Extending school time']
40117138,Kneese (1996),1996,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3104,0.0807,['Post-test unadjusted (select one from this group)'],NAPT NCE Reading (post test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3104,0.0807,NA,NA,NA,['Mathematics primary outcome'],0.2817,0.0806,NA,NA,NA,NA,NA,NA,622,10,NA,"['Primary/elementary school', 'Middle school']","['9', '10', '11', '12']",TRUE,50.0,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],40,5,NA,['Toolkit: Extending school time']
40117141,Kneese (2000),2000,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0,0.0615,['Post-test unadjusted (select one from this group)'],NEA Reading (gain score),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0,0.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117,6,NA,['Primary/elementary school'],"['8', '9', '10', '11', '12', '13']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],80,5,60,['Toolkit: Extending school time']
40117142,Kuner-Roth (1985),1985,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4496,0.1156,['Post-test adjusted for baseline attainment'],Iowa Tests of Basic Skills (ITBS) Reading,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4496,0.1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,"['Primary/elementary school', 'Middle school']","['8', '9', '10', '11', '12', '13']",FALSE,7.0,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],250,5,60,['Toolkit: Extending school time']
40117259,Langberg (2007),2007,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3419,0.2932,['Post-test unadjusted (select one from this group)'],Academic Grades - Language Arts,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3419,0.2932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2,NA,['Middle school'],"['11', '12', '13']",TRUE,50.0,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['Yes'],['Yes'],['Before/after school'],"['Research staff', 'Class teachers', 'Teaching assistants']",16,4,120,['Toolkit: Extending school time']
40117258,Langberg (2008),2008,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Other outcome']",0.2702,0.346,['Post-test adjusted for baseline attainment'],Academic performance - homework,With active control,['Sample: Low achievers'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,NA,['Primary/elementary school'],"['9', '10', '11', '12', '13', '14']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'One to one']",['Yes (Please specify)'],['No'],['Yes'],['Before/after school'],['Lay persons/volunteers'],8,2,75,['Toolkit: Extending school time']
40117206,Lauver (2002),2002,['Dissertation or thesis'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0871,0.1763,['Post-test unadjusted (select one from this group)'],SAT-9 Reading Comprehension test score-extending school time ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0871,0.1763,NA,NA,NA,['Mathematics primary outcome'],0.1081,0.1771,NA,NA,NA,NA,NA,NA,227,1,NA,['Middle school'],"['10', '11', '12', '13', '14', '15']",TRUE,80.0,['USA'],['Individual RCT'],"['Other (Explain in notes)', 'Large group/class teaching (+6)']",['No'],['No'],['No'],['Evenings and/or weekends'],"['Class teachers', 'Unclear/not specified']",24,4,120,['Toolkit: Extending school time']
40117260,Lee (2006),2006,['Journal article'],['Extending school time'],"['Toolkit primary outcome', 'Reading primary outcome']",0.93,0.05,['Post-test adjusted for baseline attainment AND clustering'],Literacy comprehension - Extnding School Time,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.93,0.05,NA,NA,NA,['Mathematics primary outcome'],0.75,0.05,NA,NA,NA,NA,NA,NA,8455,504,NA,['Primary/elementary school'],"['5', '6']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],40,5,60,['Toolkit: Extending school time']
