id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
40307271,Berkeley (2007) RC,2007,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0746,0.3126,['Post-test unadjusted (select one from this group)'],Passage - ReadComp-RCS vs RN),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0746,0.3126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,7,"['Secondary/High school', 'Middle school']","['12', '13', '14', '15']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",8 ,2,30 ,['Toolkit: Reading comprehension strategies']
40307482,Berkeley (2011),2011,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.9224,0.3388,['Post-test unadjusted (select one from this group)'],Comprehension summarization test,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.9224,0.3388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39 ,2,7,"['Middle school', 'Secondary/High school']","['12', '13', '14', '15']",NA,NA,['USA'],['Multisite RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],"['Research staff', 'Other school staff']",4 ,3,30,['Toolkit: Reading comprehension strategies']
46325668,Berninger (2003) RC,2003,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.0011,0.3077,['Post-test unadjusted (select one from this group)'],Word ID,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.0011,0.3077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,8,NA,['Primary/elementary school'],"['7', '8']",NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['External teachers'],12 ,2,20,['Toolkit: Reading comprehension strategies']
47269772,Bird (1984) RC,1984,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Other outcome']",0.4625,0.2408,NA,Ross Test of Higher Cognitive Processes,With business as usual,NA,Cognitive  reasoning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'], ,5, ,['Toolkit: Reading comprehension strategies']
40307272,Block (1993),1993,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.0363,0.1135,['Post-test unadjusted (select one from this group)'],Iowa Tests of Basic Skills - RC 2,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.0363,0.1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,3,48,"['Primary/elementary school', 'Middle school']","['7', '8', '9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],32 ,2,90,['Toolkit: Reading comprehension strategies']
40307487,Bos (1989),1989,['Journal article'],"['Reading comprehension strategies', 'Oral language interventions']","['Toolkit primary outcome', 'Reading primary outcome']",1.6354,0.3267,['Post-test adjusted for baseline attainment'],Comprehension Test (Conceptual items) - Reading strategies,With active control,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6354,0.3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,9,['Secondary/High school'],['16'],NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers', 'External teachers']",4,2,50 ,"['Toolkit: Oral language interventions', 'Toolkit: Reading comprehension strategies']"
40307385,Bos (1990),1990,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.4031,0.358,['Post-test adjusted for baseline attainment'],Comprehension Test - Reading Comprehension Strategies,With active control,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.4031,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,['Middle school'],NA,NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],7 ,NA,50,['Toolkit: Reading comprehension strategies']
40307386,Bos (1992) RC,1992,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7384,0.3818,['Post-test unadjusted (select one from this group)'],Multiple Choice Test ,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7384,0.3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,"['Primary/elementary school', 'Middle school']",NA,NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],5,Not specified,50,['Toolkit: Reading comprehension strategies']
40307418,Bossert (1996),1996,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8509,0.3714,['Post-test unadjusted (select one from this group)'],Proximate Text Explicit ,With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8509,0.3714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,NA,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],NA,['Yes'],['No'],['During regular school hours '],['Digital technology'],2,1,30,['Toolkit: Reading comprehension strategies']
40307273,Bottomley (1993) 1_1,1993,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6325,0.769,['Post-test unadjusted (select one from this group)'],MEAP narrative & expository,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.6325,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,2,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],9,4,40,['Toolkit: Reading comprehension strategies']
43090115,Bottomley (1993) 1_2,1993,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.3762,1.0319,['Post-test unadjusted (select one from this group)'],MEAP narrative & expository combined,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.3762,1.0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,2,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",9 ,4,40,['Toolkit: Reading comprehension strategies']
40307489,Boyle (1996),1996,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3395,0.3682,['Pre-post gain'],Formal Reading Inventory - Reading Comprehension Strategies,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3395,0.3682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,2,['Middle school'],"['11', '12', '13', '14']",NA,NA,['USA'],['Individual RCT'],NA,['Unclear/ Not specified'],NA,NA,['During regular school hours '],['Research staff'],3,4,50,['Toolkit: Reading comprehension strategies']
40307228,Boyle (2000),2000,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.1754,0.4484,['Post-test unadjusted (select one from this group)'],Literal Comprehension (2-topic passage ) - Reading Comprehension Strategies,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.1754,0.4484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,NA,['Secondary/High school'],"['14', '15', '16']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],NA,NA,['During regular school hours '],NA,2,2.5 ,50,['Toolkit: Reading comprehension strategies']
40307274,Brady (1990),1990,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5161,0.5094,NA,Gates-MacGinitie Comprehension,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.5161,0.5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2,['Middle school'],"['10', '11', '12', '13', '14']",NA,NA,['USA'],['Regression Discontinuity with randomisation'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",5,5,45,['Toolkit: Reading comprehension strategies']
47269776,Bramlett (1994) RC,1994,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0759,0.1011,NA,California Achievement Test (Total Reading),With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.0759,0.1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,NA,18,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Class teachers'], ,5, ,['Toolkit: Reading comprehension strategies']
40307453,Brand-Gruwel (1998),1998,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3308,0.161,['Post-test unadjusted (select one from this group)'],Strategic Reading Test,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3308,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,26,NA,"['Primary/elementary school', 'Other educational setting (please specify)']","['9', '10', '11']",NA,NA,['The Netherlands'],['Regression Discontinuity - not randomised'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],10 ,2,45,['Toolkit: Reading comprehension strategies']
40307276,Burke (1992) RC,1992,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3904,0.2,['Post-test unadjusted (select one from this group)'],CTBS Comprehension (T4 - teacher 1 and 2 combined),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3904,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,8,['Middle school'],"['13', '14']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8 , ,45,['Toolkit: Reading comprehension strategies']
40307491,Calhoon (2005),2005,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.9583,0.343,['Pre-post gain'],Passage comprehension (gain score) - Reading Comprehension Strategies,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.9583,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,4,['Middle school'],"['11', '12', '13', '14']",NA,NA,['USA'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],31 ,3, ,['Toolkit: Reading comprehension strategies']
40307493,Cantrell (2010),2010,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2427,0.1165,['Post-test adjusted for baseline attainment AND clustering'],Reading Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2427,0.1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,23,NA,"['Middle school', 'Secondary/High school']","['11', '12', '14', '15']",NA,NA,['USA'],['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['External teachers'],35,5,60,['Toolkit: Reading comprehension strategies']
40307441,Carnine (1984),1984,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6124,0.4195,['Post-test unadjusted (select one from this group)'],Embedded passage transfer test ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6124,0.4195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,3,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Multisite RCT'],['One to one'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],1 , , ,['Toolkit: Reading comprehension strategies']
40307278,Carr (1989) RC,1989,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3623,0.3786,['Post-test unadjusted (select one from this group)'],Reading Grades Post test ,With business as usual,['Sample: All'],Literacy  reading other,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3623,0.3786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,NA,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],3,2,30,['Toolkit: Reading comprehension strategies']
40307279,Carriedo (1995) RC 1_1,1995,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.337,0.368,['Post-test unadjusted (select one from this group)'],Main Ideas Identification test score Text 2,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.337,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,NA,['Primary/elementary school'],"['11', '12']",NA,NA,['Spain'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",15 ,2,60,['Toolkit: Reading comprehension strategies']
43090119,Carriedo (1995) RC 1_2,1995,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.12,0.2,['Post-test unadjusted (select one from this group)'],Recall (whole text) - Text 1,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.12,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,1,NA,['Middle school'],"['11', '12', '13', '14']",NA,NA,['Spain'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],12,2,45,['Toolkit: Reading comprehension strategies']
43099533,Chamberlain (2007),2007,['Journal article'],"['Collaborative learning', 'Metacognition and self-regulation', 'Reading comprehension strategies']","['Toolkit primary outcome', 'Reading primary outcome']",0.1343,0.0995,['Post-test adjusted for baseline attainment'],Gates Total,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1343,0.0995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,2,NA,['Middle school'],"['11', '12']",TRUE,69.0,['USA'],['Multisite RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],22,5,55,"['Toolkit: Collaborative learning', 'Toolkit: Metacognition and self-regulation', 'Toolkit: Reading comprehension strategies']"
40307494,Chan (1991),1991,['Journal article'],"['Reading comprehension strategies', 'Metacognition and self-regulation']","['Toolkit primary outcome', 'Reading primary outcome']",0.2596,0.2613,['Post-test unadjusted (select one from this group)'],Overall primary Comprehension ES,With business as usual,['Sample: Average'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2596,0.2613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3,NA,['Primary/elementary school'],"['8', '9', '10', '11', '12']",NA,NA,['Australia'],['Individual RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],1,5,40,['Toolkit: Reading comprehension strategies']
40307495,Clarke (2010) RC,2010,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1161,0.3089,['Post-test unadjusted (select one from this group)'],NARA II Reading Comprehension (TC vs Control),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1161,0.3089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,20,NA,['Primary/elementary school'],"['8', '9']",NA,NA,"['UK (Select all that apply)', 'England']",['Multisite RCT'],"['One to one', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Teaching assistants'],20,3,30,['Toolkit: Reading comprehension strategies']
38296678,Crawford (2014),2014,['Technical report'],"['Reading comprehension strategies', 'Collaborative learning', 'Metacognition and self-regulation']","['Toolkit primary outcome', 'Reading primary outcome']",0.09,0.066,['Post-test adjusted for baseline attainment AND clustering'],Collaborative Learning - reading comprehension ART,With active control,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.09,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2202,41,NA,['Secondary/High school'],"['12', '11']",FALSE,33.48,"['UK (Select all that apply)', 'England']",['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",32,4,60,['Toolkit: Collaborative learning']
40307281,Dao (1993),1993,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.1968,0.3125,['Post-test unadjusted (select one from this group)'],Nelson Reading Comprehension (t-test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.1968,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,NA,['Primary/elementary school'],"['9', '10', '11', '12']",TRUE,100.0,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],"['Yes (Please specify)', 'No']",['No'],['No'],['During regular school hours '],"['External teachers', 'Peers']",4,5,30 ,['Toolkit: Reading comprehension strategies']
