id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
40642369,Alam (1968),1968,['Setting or streaming'],NA,['Yes'],NA,for paragraph meaning here - primary outcome,,"['Page 114:\n[¬s]""(n = 16)[¬e]""']",16,,NA,NA,,NA,NA,,"['Page 114:\n[¬s]""55[¬e]""']",55,,"['Page 114:\n[¬s]""(3.0)[¬e]""']",3,,NA,NA,,NA,NA,,NA,NA,,"['Page 114:\n[¬s]""Contro 1 (n => 16)[¬e]""']",16,,NA,NA,,NA,NA,,"['Page 114:\n[¬s]""51[¬e]""']",51,,"['Page 114:\n[¬s]""(5.7)[¬e]""']",5.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
40307479,Alfassi (1998),1998,['Reading comprehension strategies'],NA,['Yes'],NA,NA,,"['Page 9:\n[¬s]""perimental group (strategy instruction, reciprocal teaching-\nGroup 1) consisted of 53 students who we[¬e]""']",53,,"['Page 12:\n[¬s]""3 (1[¬e]""']",34.83,,"['Page 12:\n[¬s]""0.45)[¬e]""']",10.45,,"['Page 12:\n[¬s]""29 ([¬e]""']",42.29,,"['Page 12:\n[¬s]""3.60)[¬e]""']",13.60,,NA,NA,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""he control group (skill acquisition--Group 2) included the remain-\ning 22 students f[¬e]""']",22,,"['Page 12:\n[¬s]""9 (1[¬e]""']",40.19,,"['Page 12:\n[¬s]"".23)[¬e]""']",14.23,,"['Page 12:\n[¬s]""3 ([¬e]""']",45.33,,"['Page 12:\n[¬s]"".37)[¬e]""']",11.37,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 11:\n[¬s]""Phase 4--Follow-Up. Eight weeks later, all students read two Reading\nAssessment Passages and answered questions related to the readings. After\nseveral weeks, school officials administered the Gates-MacGinitie Reading\nTests to all students.[¬e]""']",NA,
46887859,Algozzine (2009),2009,['Feedback'],NA,['Yes'],"['Page 9:\n[¬s]""TABLE 3\nMeans, Standard Deviations, and Analysis of Variance Summary Table for Full-Year Participants[¬e]""']",NA,,"['Page 4:\n[¬s]""50 children[¬e]""']",50,,"['Page 9:\n[¬s]""36.70[¬e]""']",36.70,,"['Page 9:\n[¬s]""12.66[¬e]""']",12.66,,"['Page 9:\n[¬s]""82.12[¬e]""']",82.12,,"['Page 9:\n[¬s]""22.01[¬e]""']",22.01,,NA,NA,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""50 children[¬e]""']",50,,"['Page 9:\n[¬s]""33.18[¬e]""']",33.18,,"['Page 9:\n[¬s]""9.00[¬e]""']",9.00,,"['Page 9:\n[¬s]""66.90[¬e]""']",66.90,,"['Page 9:\n[¬s]""15.40[¬e]""']",15.40,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
39253274,Allen (2003),2003,['Summer schools'],NA,['Yes'],NA,NA,,NA,18,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,12,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
47269764,Allerhand (1965) SS,1965,['Summer schools'],NA,['Yes'],NA,NA,,"['Page 44:\n[¬s]""N mm 56[¬e]""']",56,,NA,151.01,,NA,NA,,NA,190.19,,NA,NA,,"['Page 44:\n[¬s]""42.79[¬e]""']",42.79,,"['Page 44:\n[¬s]""24.87[¬e]""']",24.87,,NA,NA,,"['Page 44:\n[¬s]""N mm 87[¬e]""']",87,,NA,157.85,,NA,NA,,NA,187.23,,NA,NA,,"['Page 44:\n[¬s]""35.07[¬e]""']",35.07,,"['Page 44:\n[¬s]""24.25[¬e]""']",24.25,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
39717210,Allor (2004),2004,['One to one tuition'],NA,['Yes'],"['Page 7:\n[¬s]""TABLE 4 Cohort 1 Pretest to Posttest Achievement Scores (Raw Scores, Except Woodcock-Johnson-R Scores are Standard Scores)[¬e]""']",NA,,"['Page 7:\n[¬s]""Tutoring (n = 61)[¬e]""', 'Page 8:\n[¬s]""Tutoring (n = 76)[¬e]""']",61,,"['Page 7:\n[¬s]""90.92[¬e]""', 'Page 8:\n[¬s]""95.21[¬e]""']",90.92,,"['Page 7:\n[¬s]""8.82[¬e]""', 'Page 8:\n[¬s]""8.9[¬e]""']",8.82,,"['Page 7:\n[¬s]""89.02[¬e]""', 'Page 8:\n[¬s]""95.22[¬e]""']",89.02,,"['Page 7:\n[¬s]""11.04[¬e]""', 'Page 8:\n[¬s]""10.06[¬e]""']",11.04,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""Contrast (n = 25)[¬e]""', 'Page 8:\n[¬s]""Contrast (n = 81)[¬e]""']",25,,"['Page 7:\n[¬s]""91.32[¬e]""', 'Page 8:\n[¬s]""94.99[¬e]""']",91.32,,"['Page 7:\n[¬s]""(8.30)[¬e]""', 'Page 8:\n[¬s]""(8.11)[¬e]""']",8.3,,"['Page 7:\n[¬s]""83.76[¬e]""', 'Page 8:\n[¬s]""96.64[¬e]""']",83.78,,"['Page 7:\n[¬s]""12.03[¬e]""', 'Page 8:\n[¬s]""10.53)[¬e]""']",12.03,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43100014,Allor (2004) 1_1,2004,['Phonics'],NA,['Yes'],NA,NA,,NA,61,,NA,90.92,,NA,8.82,,NA,89.02,,NA,11.04,,NA,NA,,NA,NA,,NA,NA,,NA,25,,NA,91.32,,NA,8.30,,NA,83.76,,NA,12.03,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,there is a second cohort of pupils,
46325665,Allor (2004) 1_2,2004,['Phonics'],NA,['Yes'],NA,NA,,NA,76,,NA,95.21,,NA,8.90,,NA,95.22,,NA,10.06,,NA,NA,,NA,NA,,NA,NA,,NA,81,,NA,94.99,,NA,8.11,,NA,96.64,,NA,10.53,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
37133863,Allsopp (1995),1995,['Peer tutoring'],NA,['Yes'],NA,NA,,NA,140,,NA,7.91,,NA,NA,,NA,17.34,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,122,,NA,8.44,,NA,NA,,NA,17.06,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 99:\n[¬s]""and a maintenance test measuring algebra equation and word problem-solving ability.""\n"" The maintenance test (see Appendix C) was developed by the researcher and included items which assessed the same skills as those assessed in the pretest and maintenance test.[¬e]""']",NA,
40307416,Alvermann (1988),1988,['Reading comprehension strategies'],NA,['Yes'],NA,NA,,NA,15,,NA,NA,,NA,NA,,NA,76.92,,NA,3.79,,NA,NA,,NA,NA,,NA,NA,,NA,15,,NA,NA,,NA,NA,,NA,79.3,,NA,3.71,,NA,NA,,NA,NA,,NA,NA,,NA,15,,NA,NA,,NA,NA,,NA,60.2,,NA,3.64,,NA,NA,,NA,NA,,NA,NA,,NA,15,,NA,NA,,NA,NA,,NA,44.82,,NA,3.9,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
46887861,Amendum (2011),2011,['Feedback'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
40307267,Anderberg (1996),1996,['Reading comprehension strategies'],NA,['Yes'],NA,"DRP ELP/LEP (treatment, control) split by ELD/LEP groups, averages are not provided here",,NA,53,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,50,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
40307481,Anders (1984),1984,['Reading comprehension strategies'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
37092749,Anderson (1973),1973,['Feedback'],NA,['Yes'],"['Page 90:\n[¬s]""table 11 KEANS, STANDARD DEVIATIONS, AND t-TEST FOR CORRELATED SAMPLES: 85ML AND CONV GROUPS ON UNITS ONE AND THREE WITH TIME-ON-TASK AND ORIGINAL PER CENT CORRECT AS CRITERIA[¬e]""']",NA,,NA,NA,,NA,64.8,,NA,12.0,,NA,75.5,,NA,13.8,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,65.3,,NA,13.6,,NA,49.1,,NA,18.3,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
50307044,Anderson (2006),2006,['Mentoring'],NA,['Yes'],NA,NA,,"['Page 79:\n[¬s]""SM\nn = 15[¬e]""']",15,,"['Page 80:\n[¬s]""2.48[¬e]""']",2.48,,"['Page 80:\n[¬s]""2.48""\n""0.55[¬e]""']",.55,,"['Page 80:\n[¬s]""2.81[¬e]""']",2.81,,"['Page 80:\n[¬s]""(0.46)[¬e]""']",.46,,NA,NA,,NA,NA,,NA,NA,,"['Page 79:\n[¬s]""Wait-List\nControl\nN= 30[¬e]""']",30,,"['Page 80:\n[¬s]""2.55[¬e]""']",2.55,,"['Page 80:\n[¬s]""(0.54)[¬e]""']",.54,,"['Page 80:\n[¬s]""2.91[¬e]""']",2.91,,"['Page 80:\n[¬s]""(0.45[¬e]""']",.45,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
37092571,Andrade (2008),2008,['Feedback'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43090112,Aram (2004) Ph,2004,['Phonics'],NA,['Yes'],NA,NA,,"['Page 11:\n[¬s]""(N= 36[¬e]""']",36,,"['Page 11:\n[¬s]""10.39[¬e]""']",10.39,,"['Page 11:\n[¬s]""2.72[¬e]""', 'Page 11:\n[¬s]""2.72[¬e]""']",2.72,,"['Page 11:\n[¬s]""16.06[¬e]""']",16.06,,"['Page 11:\n[¬s]""2.61[¬e]""']",2.61,,NA,NA,,NA,NA,,NA,Pre-test descriptive statistics are based on initial sample size of 38,,"['Page 11:\n[¬s]""(N= 24[¬e]""']",24,,"['Page 11:\n[¬s]""11.54[¬e]""']",11.54,,"['Page 11:\n[¬s]""3.59[¬e]""']",3.59,,"['Page 11:\n[¬s]""11.91[¬e]""']",11.91,,"['Page 11:\n[¬s]""4.07[¬e]""']",4.07,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
