id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
40642369,Alam (1968),1968,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",0.898,0.3709,['Post-test unadjusted (select one from this group)'],HIGH_GIFTED_Parag. Mean - S&S,With business as usual,['Sample: Exceptional'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.898,0.3709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32 ,1,NA,['Middle school'],"['14', '15']",NA,NA,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],216,No information provided,No information provided ,['Toolkit: Setting or streaming']
40307479,Alfassi (1998),1998,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2315,0.2544,['Post-test unadjusted (select one from this group)'],MacGinitie - Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2315,0.2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,2,8,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",4,5,45,['Toolkit: Reading comprehension strategies']
46887859,Algozzine (2009),2009,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7951,0.2081,['Post-test unadjusted (select one from this group)'],ORF - Oral Reading Fluency (Means/SD),With business as usual,['Sample: Low achievers'],Literacy  speaking and listening/oral language,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7951,0.2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,14,NA,['Primary/elementary school'],"['7', '8']",TRUE,70.0,['USA'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,3,12,['Toolkit: Feedback']
39253274,Allen (2003),2003,['Dissertation or thesis'],['Summer schools'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0395,0.3727,['Post-test unadjusted (select one from this group)'],Reading Ability- Summer Schools group,With active control,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0395,0.3727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,1,['Primary/elementary school'],"['6', '5']",TRUE,50.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['Summer/ holiday period'],['Class teachers'],2.6,5,180,['Toolkit: Summer schools']
47269764,Allerhand (1965) SS,1965,['Technical report'],['Summer schools'],"['Toolkit primary outcome', 'Other outcome']",0.2822,0.1722,['Pre-post gain'],Preschool Inventory Scores,With business as usual,['Sample: All'],Cognitive  other,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228 ,17,25,['Primary/elementary school'],"['5', '6']",TRUE,80.0,['USA'],['Individual RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['No'],['Summer/ holiday period'],['Class teachers'],Not specified,not specified,not specified,"['Toolkit: Early years intervention', 'Toolkit: Summer schools']"
39717210,Allor (2004),2004,['Journal article'],['One to one tuition'],"['Toolkit primary outcome', 'Reading primary outcome']",0.53,0.24,['Post-test adjusted for baseline attainment'],WJR Passage Comprehension (cohort 1),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.53,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,12,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['External teachers'],24,3.5,20,['Toolkit: One to one tuition']
43100014,Allor (2004) 1_1,2004,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.46,0.2402,['Post-test unadjusted (select one from this group)'],WJ-R comprehension,With business as usual,['Sample: Low achievers'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.46,0.2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,8,8,['Primary/elementary school'],"['6', '7']",TRUE,86.5,['USA'],['Multisite RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Lay persons/volunteers']",24,3.5 ,17,['Toolkit: Phonics']
46325665,Allor (2004) 1_2,2004,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1371,0.1599,['Post-test unadjusted (select one from this group)'],WJ-R Comprehension,With business as usual,['Sample: Low achievers'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1371,0.1599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,10,8,['Primary/elementary school'],"['6', '7']",TRUE,86.5,['USA'],['Multisite RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Lay persons/volunteers']",24,3.5 ,17,['Toolkit: Phonics']
37133863,Allsopp (1995),1995,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1596,0.1241,['Post-test adjusted for baseline attainment'],TE Algebra problem solving post-test Tutees,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1596,0.1241,NA,NA,NA,NA,NA,NA,262,3,14,['Middle school'],"['12', '13', '14', '15']",NA,NA,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",5,3.5 , ,['Toolkit: Peer Tutoring']
40307416,Alvermann (1988),1988,['Journal article'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.6269,0.2565,['Post-test unadjusted (select one from this group)'],Percent correct High Comprehenders Graphic Organiser v control,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.6269,0.2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1,NA,['Secondary/High school'],"['15', '16']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],1 ,1 ,55,['Toolkit: Metacognition and self-regulation']
46887861,Amendum (2011),2011,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3956,0.113,['Post-test adjusted for baseline attainment'],Reading Comprehension Scores,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3956,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,8,43,['Primary/elementary school'],"['6', '7', '8']",TRUE,66.0,['USA'],['Cluster RCT'],['One to one'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],10,3,45,['Toolkit: Digital technology']
40307267,Anderberg (1996),1996,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",0.14,0.197,['Post-test adjusted for baseline attainment'],DRP Test (ANCOVA),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.14,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,2,8,['Primary/elementary school'],"['10', '9']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],3.1,5, ,['Toolkit: Reading comprehension strategies']
40307481,Anders (1984),1984,['Conference paper'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6616,0.2971,['Post-test unadjusted (select one from this group)'],Comprehension test (total),With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6616,0.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],2,2,50,['Toolkit: Reading comprehension strategies']
37092749,Anderson (1973),1973,['Dissertation or thesis'],['Feedback'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1547,0.231,['Pre-post gain'],SCORE Mathematics total ,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1547,0.231,NA,NA,NA,NA,NA,NA,82,1,3,['Middle school'],"['13', '14']",NA,NA,['USA'],"['Individual RCT', 'Retrospective QED  ']",['One to one'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],1,3,60,['Toolkit: Feedback']
50307044,Anderson (2006),2006,['Dissertation or thesis'],['Mentoring'],"['Toolkit primary outcome', 'Other outcome']",-0.2167,0.3171,['Post-test unadjusted (select one from this group)'],Quarterly grades,With business as usual,['Sample: Low achievers'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,NA,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],['External teachers'],8,1, ,['Toolkit: Mentoring']
37092571,Andrade (2008),2008,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.8653,0.1984,['Post-test adjusted for baseline attainment'],VERB 6+1 Trait Writing,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,7,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",1 ,1,60,['Toolkit: Feedback']
43090112,Aram (2004) Ph,2004,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2534,0.2889,['Post-test unadjusted (select one from this group)'],Phonological Awareness -  Phonics Strand ,With business as usual,['Sample: All'],Literacy  decoding/phonics,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.2534,0.2889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,4,NA,['Nursery school/pre-school'],"['3', '4']",NA,NA,['Israel'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Lay persons/volunteers'],33,2,30 ,['Toolkit: Phonics']
37093532,Arblaster (1991),1991,['Journal article'],"['Peer tutoring', 'Mastery learning']","['Toolkit primary outcome', 'Reading primary outcome']",1.687,0.4016,['Pre-post gain'],TE Burt Word Reading Test gains Tutees,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.687,0.4016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,2,['Primary/elementary school'],['No information provided'],NA,NA,"['UK (Select all that apply)', 'England']",['Prospective QED'],['Paired learning'],['Unclear/ Not specified'],['No'],['Yes'],"['Unclear/ not specified', 'During regular school hours ']","['Class teachers', 'Peers']",35,5,NA,"['Toolkit: Mastery learning', 'Toolkit: Peer Tutoring']"
40134380,Arbuthnot (1986),1986,['Journal article'],['Behaviour interventions'],"['Toolkit primary outcome', 'Other outcome']",0.6763,0.3156,['Post-test adjusted for baseline attainment'],GPA (Grades),With business as usual,['Sample: All'],Literacy  reading other,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,4,NA,['Secondary/High school'],"['13', '14', '15', '16', '17']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],18,1,45,['Toolkit: Behaviour interventions']
43100503,Arbuthnot (1986),1986,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.67,0.32,['Post-test adjusted for baseline attainment'],Grades (GPA) f-value,With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,4,NA,"['Middle school', 'Secondary/High school']","['13', '14', '15', '16', '17']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],18,1,45,['Toolkit: Social and emotional learning']
43099924,Archer (1981),1981,['Dissertation or thesis'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2071,0.4096,['Post-test unadjusted (select one from this group)'],Woodcock Word Identification,With active control,['Sample: Low achievers'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2071,0.4096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,6,NA,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['USA'],['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],2.1,5,30,['Toolkit: Phonics']
47515942,Armour-Thomas (1987),1987,['Conference paper'],['Feedback'],"['Toolkit primary outcome', 'Other outcome']",0.5069,0.2452,['Post-test adjusted for baseline attainment'],Boehm Test of Basic Concepts (Combined intervention),With business as usual,['Sample: All'],Cognitive  other,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,5,['Nursery school/pre-school'],['5'],NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],['No'],['Yes'],['No'],['Unclear/ not specified'],['Digital technology'],6, , ,['Toolkit: Feedback']
40307380,Armstrong (2000),2000,['Dissertation or thesis'],['Reading comprehension strategies'],"['Toolkit primary outcome', 'Science primary outcome']",0.2489,0.1269,['Post-test unadjusted (select one from this group)'],Science Achievement ,With business as usual,['Sample: Low achievers'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.2489,0.1269,NA,NA,NA,46 ,1,2,['Middle school'],"['11', '12']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],10,5,45,['Toolkit: Reading comprehension strategies']
37092572,Arter (1994),1994,['Conference paper'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.3,0.18,['Post-test unadjusted (select one from this group)'],TEACH Writing-Ideas,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,6,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Class teachers'],20,3,60,['Toolkit: Feedback']
43100188,Artley (1985),1985,['Dissertation or thesis'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.259,0.077,['Pre-post gain'],Iowa test of basic skills,With business as usual,['Sample: All'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,1,4,['Secondary/High school'],"['12', '13', '14']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",NA,NA,NA,['Toolkit: Social and emotional learning']
43100726,Ashdown (2011) 1_1,2011,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.045,0.3086,['Post-test unadjusted (select one from this group)'],Inde-pendent  Text  Reading  Level,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.045,0.3086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1,2,['Primary/elementary school'],"['5', '6']",NA,NA,['Australia'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],2,3,20 ,['Toolkit: Social and emotional learning']
46325666,Ashdown (2011) 1_2,2011,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2806,0.2663,['Post-test unadjusted (select one from this group)'],Independent  Text  Reading  Level,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2806,0.2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,2,['Primary/elementary school'],"['6', '7']",NA,NA,['Australia'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],10,NA,NA,['Toolkit: Social and emotional learning']
37093533,Atherley (1989),1989,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6814,0.3356,['Pre-post gain'],REC Primary Reading Test gains (Reciprocal PT),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.6814,0.3356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,2,['Primary/elementary school'],['10'],NA,NA,"['UK (Select all that apply)', 'England']",['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",12 ,5,15 ,['Toolkit: Peer Tutoring']
43100405,August (2002),2002,['Journal article'],['Social and emotional learning'],"['Toolkit primary outcome', 'Other outcome']",0.337,0.14,['Post-test adjusted for baseline attainment'],Academic Achievement (f-test  F value of interaction treatment x time),With business as usual,['Sample: All'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,20,NA,['Primary/elementary school'],"['6', '7', '8', '9']",FALSE,12.5,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Evenings and/or weekends', 'Summer/ holiday period']","['Class teachers', 'External teachers', 'Peers']",114,NA,NA,['Toolkit: Social and emotional learning']
37061105,Aumiller (1963),1963,['Dissertation or thesis'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",-0.0058,0.1451,['Post-test unadjusted (select one from this group)'],SCORE G3&G5 - TMI Spelling Program - Modern English,With business as usual,['Sample: Average'],Literacy  spelling,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3,NA,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],22,5,30,['Toolkit: Feedback']
