ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
38111602,"['Oral language interventions', 'EY_Communication and language approaches']",Buckner (1978),Buckner John H; Morsillo C M; Sample E E; ,1978,Supportive evidence for the language experience approach at the kindergarten level,NA,NA,Report,"This study compared the first grade reading comprehension and vocabulary scores of children who were exposed to a Language Experience Approach in kindergarten to the scores of children who participated in a traditional kindergarten reading readiness program. Two groups of 22 students each were matched for sex and for scores on standardized reading readiness tests administered at the end of the kindergarten year. Students in the experimental group had participated in the Language Experience program while students in the control group had participated in the traditional readiness class. Students from both groups were randomly placed into first grade levels and received reading instruction through a basal reading program. The Gates-MacGintie Test, Primary Form A, was administered to all students at the end of first grade. Scores from the comprehension and vocabulary sections of the test were used to compare the reading progress of the experimental and control groups. Results indicated significantly higher scores on both subtests for the students who were exposed to the Language Experience program. The results suggested that the Language Experience program should be continued and should be expanded to include all kindergarten students. (BD)",1,NA,15-29,NA,https://eric.ed.gov/?id=ED157635,Graduate Student Association Journal,NA,NA
38111670,"['Oral language interventions', 'EY_Communication and language approaches']",Center (1997),Center Y ; Freeman L ; ,1997,A trial evaluation of SWELL (Schoolwide Early Language and Literacy): A whole class early literacy program for at-risk and disadvantaged children,"International Journal of Disability, Development and Education",NA,"Journal, Article","An evaluation of the Schoolwide Early Language and Literacy program (SWELL) was undertaken in four schools. Two schools participated in the SWELL program in the kindergarten year. The other two schools pursued the regular kindergarten curriculum. Pre- and post-tests were made on a sample of kindergarten students in all four schools (between-school evaluation). Post-tests only were performed on a sample of Year 1 students who had not been exposed to SWELL (within-schools evaluation). End-of-year assessments indicated that experimental students outperformed control students on words read in context, but not on words read in isolation (between-schools evaluation). A similar but non-significant trend was observed between kindergarten and Year 1 students in the experimental schools, but was not evident for control schools (within-schools evaluation). Implications for at-risk and disadvantaged students are discussed.",44,1,21-39,https://doi.org/10.1080/0156655970440103,https://www.tandfonline.com/doi/abs/10.1080/0156655970440103,NA,NA,NA
42025488,"['Parental engagement', 'Oral language interventions', 'EY_Parental engagement', 'EY_Communication and language approaches']",Chow (2003),Chow B Wing-Yin; McBride-Chang Catherine ; ,2003,Promoting language and literacy development through parent–child reading in Hong Kong preschoolers,Early Education and Development,NA,"Journal, Article","Eighty-six Hong Kong Chinese kindergarten children were pretested on the Preschool and Primary Chinese Literacy Scale (PPCLS) and the Peabody Picture Vocabulary Test?Third Edition (PPVT-III), and assigned randomly within schools to 1 of 3 conditions, dialogic reading, typical reading and control. After an 8- week intervention, the children were posttested. Results indicated a significant main group effect for performance on both the PPCLS and the PPVT-III, with children in the dialogic reading group benefiting significantly from the intervention. These results indicate that early literacy-related activities in the home have strong and direct effects on both children's literacy growth and language development in Chinese. The success of the dialogic reading technique in this study contributes to the goal of raising global literacy standards and educational achievement.",14,2,233-248,https://doi.org/10.1207/s15566935eed1402_6,https://www.tandfonline.com/doi/abs/10.1207/s15566935eed1402_6,NA,NA,NA
77945725,['EY_Communication and language approaches'],Correll (2008),Correll K ; ,2008,A program evaluation of a conversational instruction program for the vocabulary development of four-year-old students in preschool classes,NA,NA,Dissertation,"The study evaluated the effect of a twelve-week program of conversational language instruction on the vocabulary development of four-year-old students in preschool classes. It also ascertained teachers' perceptions of the program. A mixed methods approach was used to answer the following research questions  1. Is there a significant difference between the vocabulary scores of four [1] year-old children who received oral language instruction through a conversational classroom program and those who did not, as measured by the Peabody Picture Vocabulary Test, Fourth Edition? 2. What are the perceptions of teachers regarding the program, immediately after they receive training in its use, and after they implement it for twelve weeks with their students, as ascertained by questionnaires and interviews? The study was conducted in two private preschools in a suburb of a large southwestern city. There were 37 four year olds in three control classes in one school, and 42 four year olds in three experimental classes in other school. The Peabody Picture Vocabulary Tests, Form A and Form B, were used as pretest and posttest for both groups. Before beginning the twelve-week treatment, the teachers of the experimental classes were trained in using conversation as a tool development of four year olds. These teachers provided questionnaire data and interview data immediately after the training sessions and again after the twelve [1] week implementation of the program in their classrooms, In answer to the first research question, the statistical analysis of the data showed that there was a significant difference between the vocabulary scores of four year olds who received oral language instruction through the conversational classroom program and those who did not, as measured by the Peabody Picture Vocabulary Test. The posttest scores of the experimental group were significantly higher than those of the control group. In answer to the second research question, the teachers' perceptions of the conversational program were primarily positive, as ascertained from interviews and questionnaires. They felt that they benefited from the training and that their students' vocabularies benefited from the implementation of the program.",NA,NA,NA,NA,https://www.proquest.com/docview/304601806,NA,NA,University of Houston
38111644,"['Oral language interventions', 'EY_Communication and language approaches']",Coyne (2004),Coyne Michael D; Simmons Deborah C; Kame'enui Edward J; Stoolmiller Michael ; ,2004,Teaching vocabulary during shared storybook readings: An examination of differential effects,Exceptionality,NA,"Journal, Article","A storybook intervention for kindergarten children that integrates principles of explicit vocabulary instruction within the shared storybook reading experience is described with findings from an experimental study demonstrating the effects of this intervention on the vocabulary development of kindergarten students at risk of reading difficulty. Results indicated that in comparison to students in the control group, students in the intervention with lower receptive vocabulary skills demonstrated greater gains in explicitly taught vocabulary than did students with higher receptive vocabulary. Findings suggest that the explicit teaching of word meanings within storybook readings may help to narrow, or at least halt, the widening vocabulary gap among students.",12,3,145-162,https://doi.org/10.1207/s15327035ex1203_3,https://www.tandfonline.com/doi/abs/10.1207/s15327035ex1203_3,NA,NA,NA
38111435,"['Oral language interventions', 'EY_Communication and language approaches']",Coyne (2007),Coyne M D; McCoach D Betsy; Loftus S ; Zipoli Jr R; Ruby M ; Crevecoeur Y C; Kapp S ; ,2010,Direct and extended vocabulary instruction in kindergarten: Investigating transfer effects,Journal of Research on Educational Effectiveness,NA,"Journal, Article","The purpose of this study was to investigate the efficacy of an 18-week program of direct and extended vocabulary instruction with kindergarten students on both proximal measures of target word knowledge and transfer measures of generalized language and literacy. A second purpose was to examine whether treatment effects would be moderated by initial receptive vocabulary knowledge measured at pretest. In a quasi-experimental design, 80 kindergarten students from schools serving large at-risk populations were taught the meanings of 54 vocabulary words within interactive story read alouds over 36 half-hour instructional lessons (2 lessons per week over 18 weeks).An additional 44 students served as a no-treatment control. Findings indicated that students who received vocabulary instruction outperformed controls on a measure of target word knowledge as well as measures of generalized receptive vocabulary and listening comprehension. In addition, initial receptive vocabulary was strongly related to posttest performance on all measures. Implications are discussed in relation to supporting vocabulary development in the early grades within a multitier framework of instruction and intervention. © Taylor & Francis Group, LLC.",3,2,93-120,https://doi.org/10.1080/19345741003592410,https://www.tandfonline.com/doi/abs/10.1080/19345741003592410,NA,NA,NA
38111643,"['Oral language interventions', 'EY_Communication and language approaches']",Coyne (2007) 1_1,Coyne Michael D; McCoach D Betsy; Kapp Sharon ; ,2007,Vocabulary intervention for kindergarten students: Comparing extended instruction to embedded instruction and incidental exposure,Learning Disability Quarterly,NA,"Journal, Article","The purpose of the two studies reported in this article was to evaluate the effectiveness of extended vocabulary instruction during storybook reading with kindergarten students within a small-group intervention setting. Extended vocabulary instruction is characterized by explicit teaching that includes both contextual and definitional information, multiple exposures to target words in varied contexts, and experiences that promote deep processing of word meanings. In Study One, we compared extended instruction of target words to incidental exposure. In Study Two, we compared extended instruction to embedded instruction (i.e., providing simple definitions within the context of the story). Our findings indicated that extended instruction resulted in greater word learning than either incidental exposure or embedded instruction. Moreover, students maintained much of their understanding of word meanings six to eight weeks after instruction. Implications are discussed in relation to a tri-level approach to vocabulary instruction and intervention for kindergarten students at risk for language and reading disabilities.",30,2,74-88,https://doi.org/10.2307/30035543,https://journals.sagepub.com/doi/10.2307/30035543,NA,NA,NA
40294900,"['Oral language interventions', 'EY_Communication and language approaches']",Coyne (2007) 1_2,Coyne Michael D; McCoach D Betsy; Kapp Sharon ; ,2007,Vocabulary intervention for kindergarten students: Comparing extended instruction to embedded instruction and incidental exposure,Learning Disability Quarterly,NA,"Journal, Article","The purpose of the two studies reported in this article was to evaluate the effectiveness of extended vocabulary instruction during storybook reading with kindergarten students within a small-group intervention setting. Extended vocabulary instruction is characterized by explicit teaching that includes both contextual and definitional information, multiple exposures to target words in varied contexts, and experiences that promote deep processing of word meanings. In Study One, we compared extended instruction of target words to incidental exposure. In Study Two, we compared extended instruction to embedded instruction (i.e., providing simple definitions within the context of the story). Our findings indicated that extended instruction resulted in greater word learning than either incidental exposure or embedded instruction. Moreover, students maintained much of their understanding of word meanings six to eight weeks after instruction. Implications are discussed in relation to a tri-level approach to vocabulary instruction and intervention for kindergarten students at risk for language and reading disabilities.",30,2,74-88,https://doi.org/10.2307/30035543,https://journals.sagepub.com/doi/10.2307/30035543,NA,NA,NA
38111539,"['Oral language interventions', 'EY_Communication and language approaches']",Crain-Thoreson (1999) OL,Crain-Thoreson Catherine ; Dale Philip S; ,1999,Enhancing linguistic performance: Parents and teachers as book reading partners for children with language delays,Topics in Early Childhood Special Education,NA,"Journal, Article","In this study, we instructed parents and early childhood special education staff in Dialogic Reading, an interactive language facilitation technique. We compared the effects of this instruction on adult and child language during shared book reading and on children’s vocabulary growth in three different treatment conditions. Thirty two children with language delays were randomly assigned to one of three groups  (a) parent instruction with one-on-one shared book reading practice, (b) staff instruction with one-on-one shared book reading practice, (c) staff instruction without one-on-one shared book reading practice (control group). Children were given standardized tests of vocabulary and were videotaped during shared book reading before and after the 8-week intervention period. Parents and staff showed changes in their shared book reading style consistent with the instruction they had received. After adult instruction in Dialogic Reading, children in all three groups spoke more, made longer utterances, produced more different words, and participated more in shared book reading. The magnitude of change in the children’s linguistic performance from pre- to posttest was positively correlated with the magnitude of change in adult behavior. There were no statistically significant changes in children’s vocabulary test scores. We interpret these findings as consistent with a Vygotskian model in which children’s linguistic performance can be enhanced by a supportive social context.",19,1,28-39,https://doi.org/10.1177/027112149901900103,https://journals.sagepub.com/doi/10.1177/027112149901900103,NA,NA,NA
38111484,"['Oral language interventions', 'EY_Communication and language approaches']",Crevecoeur (2008),Crevecoeur Yvel ; ,2008,Investigating the effects of a kindergarten vocabulary intervention on the word learning of English-language learners,NA,NA,Dissertation,"The purpose of this dissertation study was to reanalyze the data from Year 03 of Project VITAL, an 18-week vocabulary intervention study, to determine how English-language learners (ELLs) responded to direct vocabulary intervention compared to English-only learners (EOLs) using the simple view of reading (Gough & Tunmer, 1986) as its theoretical framework. Participants included 122 kindergarteners from three elementary schools within three separate school districts in the northeastern United States who were assigned to either a treatment condition (ELLS, n = 31 EOLs, n = 49) or no-treatment condition (ELLs, n = 17 EOLs, n = 25). Interventionists were trained to deliver direct vocabulary instruction using one of 18 storybooks twice per week in 20-25 minute sessions. The research design of the study employed a pretest, posttest, quasi- experimental group design. Analyses consisted of two-by-two analyses of variance (2 x 2 ANOVAs), with two between-subjects factors (instructional condition x language status), and t-tests to examine the effects of vocabulary intervention on the word learning of ELLs and EOLs, and hierarchical multiple regression (HMR) to investigate word learning differences between ELLs and EOLs using pretest PPVT-III to predict posttest target-word and general, receptive vocabulary knowledge. Participants' knowledge of vocabulary was individually assessed with a researcher-developed measure of target-word knowledge (TWKM) and the Peabody Picture Vocabulary Test-III (PPVT-III Dunn & Dunn, 1997). Results for 2 x 2 ANOVAs and t-tests indicated that EOLs significantly outperformed ELLs on dependent measures with evidence on an interaction effect on TWKM. HMR results indicated (a) centered pretest PPVT-III accounted for a statistically significant proportion of the variance in posttest measures for participants in the treatment condition and (b) language status did not explain any additional variance in posttest measures above pretest PPVT-III. Each of the two mediation models using the independent variable, language status mediating variable, centered pretest PPVT-III and dependent measures TWKM and PPVT-III resulted in full mediation. Major findings indicated that treatment ELLs and treatment EOLs did equally well on posttest if they had similar initial general, receptive vocabulary knowledge on PPVT-III. Implications, limitations, and directions for future research are discussed.",NA,NA,NA,NA,https://www.proquest.com/docview/304630451,NA,Storrs,University of Connecticut
68655326,"['Oral language interventions', 'EY_Early literacy approaches', 'EY_Communication and language approaches']",Dimova (2020),Dimova S ; Ilie S ; Brown E R; Broeks M ; Culora A ; Sutherland A ; ,2020,The Nuffield Early Language Intervention ,NA,NA,Report,"The Nuffield Early Language Intervention (NELI) programme is designed to improve the language skills of reception pupils (aged 4–5) and involves scripted individual and small-group language teaching sessions delivered by trained teaching assistants (TAs). NELI is published by Oxford University Press and was delivered in this trial by the University of Oxford in partnership with Elklan. The 20-week intervention consists of two 15-minute individual sessions and three 30-minute small group sessions each week. The children selected to participate in this trial were the five children in each classroom who obtained the lowest scores on a school-administered app-based assessment of oral language skills (LanguageScreen).The programme focuses on developing children’s narrative, vocabulary, and listening skills, while phonological awareness and letter sound knowledge are also developed during the second half of the programme. Training includes an initial two-day course for TAs followed by a half-day workshop half-way through the programme in addition to ongoing online support. Teachers also receive an initial half-day of training so that they can understand the programme and support TAs. This project was a randomised controlled trial  193 schools participated, 97 of which received the programme while 96 did not, the latter forming the control group. The process evaluation involved observations of the training, surveys with school staff, case studies in six schools (which used interviews with school staff), and analyses of TA training logs and online resource use. This project was co-funded with the financial support of Intermediate Capital Group (ICG). The trial took place between June 2018 and November 2019.",NA,NA,NA,NA,https://educationendowmentfoundation.org.uk/public/files/Nuffield_Early_Language_Intervention.pdf,NA,NA,Education Endowment Foundation
38111287,"['Oral language interventions', 'EY_Communication and language approaches']",Feitelson (1993),Feitelson Dina ; Goldstein Z ; Iraqui J ; Share D L; ,1993,Effects of listening to story reading on aspects of literacy acquisition in a diglossic situation,Reading Research Quarterly,NA,"Journal, Article","The high rate of reading difficulties among Arab elementary students is generally attibuted to the fact that beginning reading instruction is in literacy arabic, whereas prior to school entry all speech addressed to children is in a local vernacular. One side effect of young children's lack of familiarity with literacy language is that parents do not read to children from books. The present study investigated whether listening to stories in literary Arabic would have salutary effects on kindergarten children's emergent literacy skills. The 258 children in the experimental treatment listened to teachers' story reading daily for 5 months. Teachers in the control classes (49 children) pursued a Ministry of Education program to enhance expressive language skills. In posttest measures of listening comprehension and picture-storytelling, children in the experimental classess outperformed control classes on comprehension and active use of language. These differences in picture-storytelling were significant at the .01 level for type-token ratio, proportion of clauses, expression of causal connections, and use of story endings. These results demonstrate that children can acquire a second register through exposure in school without the language of their home being stigmatized or abandoned.",28,1,70-79,https://doi.org/10.2307/747817,https://www.jstor.org/stable/747817,NA,NA,NA
55203434,"['EY_Communication and language approaches', 'EY_Self-regulation strategies', 'Metacognition and self-regulation', 'Oral language interventions', 'Parental engagement', 'EY_Parental engagement']",Ford (2009),Ford Ruth M; McDougall Sine J. P; Evans Daphne ; ,2009,Parent‐delivered compensatory education for children at risk of educational failure: Improving the academic and self‐regulatory skills of a Sure Start preschool sample,British Journal of Psychology,NA,"Journal, Article","Thirty preschoolers from low‐income families participated in a 12‐month intervention programme, funded by Sure Start, which engaged them in scaffolded educational activities delivered at home by their mothers. Immediately following the programme, the intervention group outperformed matched controls in tests of academic knowledge, receptive vocabulary, and inhibitory control, but not short‐term memory or theory of mind. Teachers' ratings of children's capabilities upon school entry favoured the intervention group, especially in terms of listening, responding, writing, mathematics, and personal/social skills. Superior inhibitory control, short‐term memory, and numerical skills were associated with higher ratings whereas theory of mind made a unique, negative contribution to responding. We discuss the implications of these findings for efforts to nurture the development of cognitive self‐regulation and school readiness during early childhood.",100,4,773-797,https://doi.org/10.1348/000712609X406762,https://bpspsychub.onlinelibrary.wiley.com/doi/full/10.1348/000712609X406762,NA,NA,NA
