id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
38111604,Cleland (1964),1964,['Oral language interventions'],NA,Reading (F),"From F value 9.99 (Table 17). The Stanford Achievement Test, Primary I Battery was designed for the middle of grade one to the middle of grade two. The following sub­ tests are included  word reading, paragraph meaning, vocabulary, spelling, word study skills, and arithmetic. Test subsection relia­ bility for grade one ranges from ,79 to .95. Assurance of complete content validity, as yet, remains questionable. . Normative sampling for standardization procedures are carefully described in the test manual.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.2816,0.0895,0.1061,0.4571,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Reading (F),"From F value 9.99 (Table 17). The Stanford Achievement Test, Primary I Battery was designed for the middle of grade one to the middle of grade two. The following sub­ tests are included  word reading, paragraph meaning, vocabulary, spelling, word study skills, and arithmetic. Test subsection relia­ bility for grade one ranges from ,79 to .95. Assurance of complete content validity, as yet, remains questionable. . Normative sampling for standardization procedures are carefully described in the test manual.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.2816,0.0895,0.1061,0.4571,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269790,Conte (1989) OL,1989,['Oral language interventions'],NA,Ekwell Oral Reading,F-value used to calculate the effect sixe for the Oral Reading section of the Ekwall instructional grade level,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,1.0213,0.589,-0.1331,2.1757,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Ekwell Oral Reading,F-value used to calculate the effect sixe for the Oral Reading section of the Ekwall instructional grade level,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,1.0213,0.589,-0.1331,2.1757,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111644,Coyne (2004),2004,['Oral language interventions'],NA,Vocabulary Growth test score(taught vocabulary)-oral language,"At pre- and posttest, all participants were administered a measure assessing selected vocabulary from the stories used in storybook intervention. The National Reading Panel (2000) concluded that specific vocabulary growth is best assessed through researcher- developed measures because these measures are more sensitive to gains achieved through instruction than are standardized tools. To assess specific vocabulary growth, we developed a 20-word instrument in which students were asked to produce word meanings or tell anything they knew about target words. Ten specific words were randomly selected from the pool of explicitly taught vocabulary, and the remaining 10 words were randomly selected from the pool of words that appeared in the stories but received no explicit instructional emphasis. No more than one word per story occurred in the measure. The measure was individually administered at pre- and postintervention in two separate sessions of 10 words each. Each assessment item consisted of two questions  (a) asking the definition of the word (e.g., “What is a principal?” “What does roared mean?”), and (b) asking a what, when, or how question (e.g., “What does a principal do?” “What do you do when you roar?”). To guide scoring, definitions for each word were specified, including dictionary definitions, synonyms, and the informal definition used during storybook instruction. A panel of four scorers further determined the criteria, awarding points to responses that did not match the listed definitions or synonyms. Student responses were scored on a scale of 0 to 3 points per word. A score of 3 was awarded to responses matching the listed definitions or synonyms  responses that had no relation to the listed definitions received 0 points. A separate total score was calculated for each student for taught words and untaught words. Total possible scores on each of the assessments ranged from 0 to 30 points. Interscorer reliability calculated on 10% of the words was above 90%.","['Toolkit primary outcome', 'Reading primary outcome']",34.0,15.38,5.54,30.0,11.8,4.83,0.6775,0.258,0.1718,1.1832,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],Vocabulary Growth test score(taught vocabulary)-oral language,"At pre- and posttest, all participants were administered a measure assessing selected vocabulary from the stories used in storybook intervention. The National Reading Panel (2000) concluded that specific vocabulary growth is best assessed through researcher- developed measures because these measures are more sensitive to gains achieved through instruction than are standardized tools. To assess specific vocabulary growth, we developed a 20-word instrument in which students were asked to produce word meanings or tell anything they knew about target words. Ten specific words were randomly selected from the pool of explicitly taught vocabulary, and the remaining 10 words were randomly selected from the pool of words that appeared in the stories but received no explicit instructional emphasis. No more than one word per story occurred in the measure. The measure was individually administered at pre- and postintervention in two separate sessions of 10 words each. Each assessment item consisted of two questions  (a) asking the definition of the word (e.g., “What is a principal?” “What does roared mean?”), and (b) asking a what, when, or how question (e.g., “What does a principal do?” “What do you do when you roar?”). To guide scoring, definitions for each word were specified, including dictionary definitions, synonyms, and the informal definition used during storybook instruction. A panel of four scorers further determined the criteria, awarding points to responses that did not match the listed definitions or synonyms. Student responses were scored on a scale of 0 to 3 points per word. A score of 3 was awarded to responses matching the listed definitions or synonyms  responses that had no relation to the listed definitions received 0 points. A separate total score was calculated for each student for taught words and untaught words. Total possible scores on each of the assessments ranged from 0 to 30 points. Interscorer reliability calculated on 10% of the words was above 90%.","['Toolkit primary outcome', 'Reading primary outcome']",34.0,15.38,5.54,30.0,11.8,4.83,0.6775,0.258,0.1718,1.1832,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111435,Coyne (2007),2010,['Oral language interventions'],NA,Listening comprehension-direct and extended vocabulary instruction,"We used an adapted version of the SNAP (Strong, 1998) to assess students’ listening comprehension. In the SNAP, students listen to a story read aloud while following along with pictures in a wordless storybook. We adapted the SNAP by incorporating 18 of our target words into the story, which had 395 total words. We selected target words that were representative of the words taught throughout the intervention and could be integrated in the story. Each of the words that were incorporated into the SNAP was also assessed as part of the target word measure. Following the reading, students were asked 10 questions about the story that were both literal and inferential. We adapted 5 of the questions so that they included a target word in the question (e.g., What happened when Joe grasped at the frog?) Answers to questions were scored as either correct or incorrect. The internal consistency reliability for this measure was .69.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.42,0.214,0.0006,0.8394,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Listening comprehension-direct and extended vocabulary instruction,"We used an adapted version of the SNAP (Strong, 1998) to assess students’ listening comprehension. In the SNAP, students listen to a story read aloud while following along with pictures in a wordless storybook. We adapted the SNAP by incorporating 18 of our target words into the story, which had 395 total words. We selected target words that were representative of the words taught throughout the intervention and could be integrated in the story. Each of the words that were incorporated into the SNAP was also assessed as part of the target word measure. Following the reading, students were asked 10 questions about the story that were both literal and inferential. We adapted 5 of the questions so that they included a target word in the question (e.g., What happened when Joe grasped at the frog?) Answers to questions were scored as either correct or incorrect. The internal consistency reliability for this measure was .69.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.42,0.214,0.0006,0.8394,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111643,Coyne (2007) 1_1,2007,['Oral language interventions'],NA,Context Comprehension,"Receptive measure of understanding story words in context (context). The context measure is an experimenter-developed individual assessment that measures students' understanding of target words used in novel contexts. Students are read questions that require a yes or no answer. Each target word is represented by two questions, one that corresponds to the correct usage and one that corresponds to an incorrect usage (M. G. McKeown, personal communication, January 13, 2004). Students receive 1 point for each correct answer and 0 points for each incorrect answer. The two questions for each of the six target words are separated and distributed across the measure. Each student receives a separate total score for taught target words and untaught target words. The maximum possible score for either taught or untaught words is 6 (i.e., 2 points possible for each of three words).","['Toolkit primary outcome', 'Reading primary outcome']",16.0,4.81,1.11,16.0,3.32,1.25,1.2287,0.3897,0.4648,1.9926,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Context Comprehension,"Receptive measure of understanding story words in context (context). The context measure is an experimenter-developed individual assessment that measures students' understanding of target words used in novel contexts. Students are read questions that require a yes or no answer. Each target word is represented by two questions, one that corresponds to the correct usage and one that corresponds to an incorrect usage (M. G. McKeown, personal communication, January 13, 2004). Students receive 1 point for each correct answer and 0 points for each incorrect answer. The two questions for each of the six target words are separated and distributed across the measure. Each student receives a separate total score for taught target words and untaught target words. The maximum possible score for either taught or untaught words is 6 (i.e., 2 points possible for each of three words).","['Toolkit primary outcome', 'Reading primary outcome']",16.0,4.81,1.11,16.0,3.32,1.25,1.2287,0.3897,0.4648,1.9926,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40294900,Coyne (2007) 1_2,2007,['Oral language interventions'],NA,Context,"Receptive measure of understanding story words in context (context). The context measure is an experimenter-developed individual assessment that measures students' understanding of target words used in novel contexts. Students are read questions that require a yes or no answer. Each target word is represented by two questions, one that corresponds to the correct usage and one that corresponds to an incorrect usage (M. G. McKeown, personal communication, January 13, 2004). Students receive 1 point for each correct answer and 0 points for each incorrect answer. The two questions for each of the six target words are separated and distributed across the measure. Each student receives a separate total score for taught target words and untaught target words. The maximum possible score for either taught or untaught words is 6 (i.e., 2 points possible for each of three words).","['Toolkit primary outcome', 'Reading primary outcome']",16.0,4.84,1.1,16.0,3.26,1.09,1.4065,0.4003,0.6219,2.1911,Primary outcome,NA,With business as usual,NA,Literacy: speaking and listening/oral language,NA,Context,"Receptive measure of understanding story words in context (context). The context measure is an experimenter-developed individual assessment that measures students' understanding of target words used in novel contexts. Students are read questions that require a yes or no answer. Each target word is represented by two questions, one that corresponds to the correct usage and one that corresponds to an incorrect usage (M. G. McKeown, personal communication, January 13, 2004). Students receive 1 point for each correct answer and 0 points for each incorrect answer. The two questions for each of the six target words are separated and distributed across the measure. Each student receives a separate total score for taught target words and untaught target words. The maximum possible score for either taught or untaught words is 6 (i.e., 2 points possible for each of three words).","['Toolkit primary outcome', 'Reading primary outcome']",16.0,4.84,1.1,16.0,3.26,1.09,1.4065,0.4003,0.6219,2.1911,Primary outcome,NA,With business as usual,NA,Literacy: speaking and listening/oral language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111539,Crain-Thoreson (1999) OL,1999,['Oral language interventions'],NA,Vocabulary accuracy - oral language ,Measured using the Peabody Picture Vocabulary Test-Revised (PPVT-R). No clear description for the test.,"['Toolkit primary outcome', 'Reading primary outcome']",13.0,61.2,21.8,9.0,62.0,16.2,-0.039,0.4337,-0.889,0.811,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Vocabulary accuracy - oral language ,Measured using the Peabody Picture Vocabulary Test-Revised (PPVT-R). No clear description for the test.,"['Toolkit primary outcome', 'Reading primary outcome']",13.0,61.2,21.8,9.0,62.0,16.2,-0.039,0.4337,-0.889,0.811,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111484,Crevecoeur (2008),2008,['Oral language interventions'],NA,PPVT-III (Vocabulory Test-Post test means/SDs),"Peabody Picture Vocabulary Test-Ill [PPVT-III] post test means and SDs extracted for ES calculation.   The PPVT-III is an untimed, individually administered, standardized, norm-referenced measure. The PPVT was administered at pre- and posttest to assess general, receptive vocabulary knowledge. Examiners ask respondents to point to a picture representing an orally stated vocabulary word on a plate of four pictures  the three remaining pictures are distractors. The PPVT-III is arranged in order of increasing vocabulary difficulty, and the average testing time takes between 11 and 12 minutes.","['Toolkit primary outcome', 'Reading primary outcome']",49.0,102.53,13.73,25.0,94.96,10.04,0.5936,0.2508,0.1019,1.0852,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],PPVT-III (Vocabulory Test-Post test means/SDs),"Peabody Picture Vocabulary Test-Ill [PPVT-III] post test means and SDs extracted for ES calculation.   The PPVT-III is an untimed, individually administered, standardized, norm-referenced measure. The PPVT was administered at pre- and posttest to assess general, receptive vocabulary knowledge. Examiners ask respondents to point to a picture representing an orally stated vocabulary word on a plate of four pictures  the three remaining pictures are distractors. The PPVT-III is arranged in order of increasing vocabulary difficulty, and the average testing time takes between 11 and 12 minutes.","['Toolkit primary outcome', 'Reading primary outcome']",49.0,102.53,13.73,25.0,94.96,10.04,0.5936,0.2508,0.1019,1.0852,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111436,Dole (1995),1995,['Oral language interventions'],NA,Vocabulary test score(Part 11)-oral language,"A vocabulary test was administered as a pretest at the beginning of the study and again as a posttest after the first two novels, The Spy Who Came in from the Cold and The Call of the Wild .Part II of the vocabulary test was a multiple choice test of 55 words that we determined to be of secondary importance to the two novels. Words of secondary importance were those that described minor characters and subplots in the two  novels. ","['Toolkit primary outcome', 'Reading primary outcome']",22.0,63.37,15.64,21.0,54.08,9.81,0.6948,0.315,0.0774,1.3123,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],Vocabulary test score(Part 11)-oral language,"A vocabulary test was administered as a pretest at the beginning of the study and again as a posttest after the first two novels, The Spy Who Came in from the Cold and The Call of the Wild .Part II of the vocabulary test was a multiple choice test of 55 words that we determined to be of secondary importance to the two novels. Words of secondary importance were those that described minor characters and subplots in the two  novels. ","['Toolkit primary outcome', 'Reading primary outcome']",22.0,63.37,15.64,21.0,54.08,9.81,0.6948,0.315,0.0774,1.3123,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111345,Ehlinger (1988) OL,1988,['Oral language interventions'],NA,Reading comprehension - oral language ,"A scoring procedure for passage 3 oral retellings was modified from an existing procedure. The procedure allows for the assessment of three variables within each retelling - major generalization, correct and relevant details, and the coherence of the expression. The procedure was adapted to include inferences and distortions.","['Toolkit primary outcome', 'Reading primary outcome']",24.0,14.58,5.59,24.0,12.13,7.37,0.3684,0.2913,-0.2026,0.9394,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Reading comprehension - oral language ,"A scoring procedure for passage 3 oral retellings was modified from an existing procedure. The procedure allows for the assessment of three variables within each retelling - major generalization, correct and relevant details, and the coherence of the expression. The procedure was adapted to include inferences and distortions.","['Toolkit primary outcome', 'Reading primary outcome']",24.0,14.58,5.59,24.0,12.13,7.37,0.3684,0.2913,-0.2026,0.9394,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111346,Englert (1991),1991,['Oral language interventions'],NA,Total Recall Scores,"To assess their ability to comprehend, students were asked to produce a written recall after reading an expository text. Each student's written recall was assigned three scores. The total recall score showed the total number of ideas recalled from the original passages.","['Toolkit primary outcome', 'Reading primary outcome']",11.0,8.64,3.17,17.0,3.57,2.31,1.841,0.4692,0.9213,2.7607,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Total Recall Scores,"To assess their ability to comprehend, students were asked to produce a written recall after reading an expository text. Each student's written recall was assigned three scores. The total recall score showed the total number of ideas recalled from the original passages.","['Toolkit primary outcome', 'Reading primary outcome']",11.0,8.64,3.17,17.0,3.57,2.31,1.841,0.4692,0.9213,2.7607,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111347,Englert (1994),1994,['Oral language interventions'],NA,Comprehension - Total Recall Score,"Two expository passages were developed for the pretest and posttest to evaluate students' written recall. The use of this task was supported by previous re­ search suggesting that successful com­prehension performance is associated with free-recall and summarization abilities (Meyer, Brandt, & Bluth, 1980  Spivey, 1984).","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.612,0.2062,0.2078,1.0162,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],Comprehension - Total Recall Score,"Two expository passages were developed for the pretest and posttest to evaluate students' written recall. The use of this task was supported by previous re­ search suggesting that successful com­prehension performance is associated with free-recall and summarization abilities (Meyer, Brandt, & Bluth, 1980  Spivey, 1984).","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.612,0.2062,0.2078,1.0162,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111491,Ewers (1999),1999,['Oral language interventions'],NA,Senechal Vocabulary Test - Adapted (SVT-A),"The dependent variable, vocabulary acquisition, was operational­ ized as the number of target words correct on the posttest SVT- A that were incorrect on the pretest SVT-A. These results compare Active and Passive Participation for the combined High and Low Vocubulary Group. Data from Table 1. Results out of a maximum of 10. ","['Toolkit primary outcome', 'Reading primary outcome']",33.0,4.031,1.548,33.0,2.451,1.311,1.0885,0.2649,0.5694,1.6077,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],Senechal Vocabulary Test - Adapted (SVT-A),"The dependent variable, vocabulary acquisition, was operational­ ized as the number of target words correct on the posttest SVT- A that were incorrect on the pretest SVT-A. These results compare Active and Passive Participation for the combined High and Low Vocubulary Group. Data from Table 1. Results out of a maximum of 10. ","['Toolkit primary outcome', 'Reading primary outcome']",33.0,4.031,1.548,33.0,2.451,1.311,1.0885,0.2649,0.5694,1.6077,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111288,Feitelson (1986),1986,['Oral language interventions'],NA,Technical Reading - Story listening (means) [ES sign to be flipped],"Reading. [ Low scores therefore reflected better performance. ] Children's ability to decode was assessed by having them read aloud an illustrated 32 word passage adapted from a first grade reader not in use in the School District. Slight changes were intro- duced in order to ensure that the passage would include as many Hebrew vowels, consonants, and digraphs as possible. Except for three consonants and two irregular uses of vowels the passage did indeed tap knowledge of all uses of vowels, consonants and digraphs possible in Hebrew (Kita, 1984). The score for technical reading was a count of the total regardless of type. Low scores therefore reflected better performance. ","['Toolkit primary outcome', 'Reading primary outcome']",31.0,1.772,2.265,57.0,6.772,10.389,-0.5838,0.2277,-1.03,-0.1376,Primary outcome,['Sample: Average'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],Technical Reading - Story listening (means) [ES sign to be flipped],"Reading. [ Low scores therefore reflected better performance. ] Children's ability to decode was assessed by having them read aloud an illustrated 32 word passage adapted from a first grade reader not in use in the School District. Slight changes were intro- duced in order to ensure that the passage would include as many Hebrew vowels, consonants, and digraphs as possible. Except for three consonants and two irregular uses of vowels the passage did indeed tap knowledge of all uses of vowels, consonants and digraphs possible in Hebrew (Kita, 1984). The score for technical reading was a count of the total regardless of type. Low scores therefore reflected better performance. ","['Toolkit primary outcome', 'Reading primary outcome']",31.0,1.772,2.265,57.0,6.772,10.389,-0.5838,0.2277,-1.03,-0.1376,Primary outcome,['Sample: Average'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111287,Feitelson (1993),1993,['Oral language interventions'],NA,Listening comprehension - Story text (means),"Part 1  Listening comprehension with no suitable test for kindergarten-aged childrenavailable in Arabic, one was constructed modeledafter those used in studies of Hebrew-speaking kindergartners(Eshel, 1991). The test contained four shortpassages in FusHa, each ending with a question andfour multiple choice answers, and one long passagewith three questions. Each correct answer received ascore of 1. A score of 7 was therefore the highest a childcould obtain. Test-retest reliability, established in twokindergarten classes in another town, was r = .76. Asthis was close to the value of .80 recommended byNunnally (1978) for research purposes, reliability wasjudged to be satisfactory.","['Toolkit primary outcome', 'Other outcome']",86.0,6.0,1.56,49.0,3.68,1.54,1.4856,0.2011,1.0914,1.8799,Primary outcome,['Sample: Average'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: speaking and listening/oral language,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
