id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_eppi_CLEAN,pub_type_raw,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,school_na_CLEAN,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_ht,class_cont_CLEAN,class_total_info,class_total_ht,class_total_CLEAN,class_na_raw,class_na_info,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN
38111538,Brabham (2002),2002,"Effects of just reading, performance reading, and interactional reading-aloud styles on learning were assessed for 117 1st graders and 129 3rd graders. Preservice teachers, trained and guided by scripted procedures, read 2 informational storybooks to students using 1 of the styles. Multivariate analyses of variance and univariate tests showed that reading-aloud styles produced statistically significant effects on vocabulary acquisition and comprehension and similar results at each grade level. Differences in comprehension means for reading style treatments were statistically significant for 1 book only. Vocabulary acquisition was facilitated more by interactional reading than performance reading. Both verbally mediated styles resulted in greater vocabulary learning than just reading. Results extend previous findings on reading-aloud styles and are congruent with sociolinguistic and transactional theories.",['Oral language interventions'],NA,,"Journal, Article",,NA,NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['6', '7', '8', '9']",NA,NA,,5,NA,,5,"['Page 3:\n[¬s]"" The 24 classrooms were distributed across five schools in a large, countywide system in the southeastern United States.[¬e]""']",,5,"['Page 3:\n[¬s]""The 24 classrooms were distributed across five schools in a large, countywide system in the southeastern United States.[¬e]""']",,NA,NA,NA,,24,"['Page 3:\n[¬s]""The 24 classrooms were distributed across five schools in a large, countywide system in the southeastern United States.[¬e]""']",,24,"['Page 3:\n[¬s]"" The 24 classrooms were distributed across five schools in a large, countywide system in the southeastern United States.[¬e]""']",,24,"['Page 3:\n[¬s]"" The 24 classrooms were distributed across five schools in a large, countywide system in the southeastern United States.[¬e]""']",,NA,NA,NA,,['No'],NA,"Although there are 3 arms to this study I am only considering 2  interactional reading = intervention, just reading = control",,Random (please specify),"['Page 3:\n[¬s]""From a pool of children with permission to participate in the study, 15 groups of 12 students were randomly selected from 12 first-grade and 12 third-grade classrooms. The 24 classrooms were distributed across five schools""\n""At both grade levels, 5 groups (60 students) were randomly selected for each of the three reading-aloud styles designated as treatment conditions (180 per grade). [¬e]""']",Random but by grade level.,,Not provided/ not available,"['Page 3:\n[¬s]""15 groups""\n""from 12 first-grade and 12 third-grade classrooms""\n""across five schools""\n""At both grade levels, 5 groups (60 students) were randomly selected for each of the three reading-aloud styles [¬e]""']","Pupils were allocated randomly and assignment took account of grade level, however, it is not clear whether this assignment was at the individual level or school - multi-site. The highlighted material is all the information that is provided.",,['Multisite RCT'],"['Page 3:\n[¬s]""From a pool of children with permission to participate in the study, 15 groups of 12 students were randomly selected from 12 first-grade and 12 third-grade classrooms. The 24 classrooms were distributed across five schools in a large, countywide system in the southeastern United States. Schools were professional development sites for preservice teachers\x92 field experiences and served a broad ethnic distribution of families ranging from low to upper-middle income levels and living in rural, urban, and suburban neighborhoods. At both grade levels, 5 groups (60 students) were randomly selected for each of the three reading-aloud styles designated as treatment conditions (180 per grade)[¬e]""']",NA,,NA,NA,NA,
38111333,Brady (1990),1990,"The effects of two strategies for improving reading comprehension, semantic mapping and reciprocal teaching, were investigated with fifth through eighth grade students. The reciprocal teaching group (RT) learned the four reciprocal teaching activities of questioning, summarizing, clarifying, and predicting developed by Palincsar. The semantic mapping and reciprocal teaching group (SMART) received the same instruction as the RT group plus instruction in two semantic mapping strategies. The control group was taught none of these strategies. The training occurred over a period of twenty-five days. The instructor provided explicit instruction and modeling during the introductory phase, supportive scaffolding as students began to practice the strategies, and gradually faded out of participation by the conclusion of the study. The eighteen students were bilingual Alaska Natives from a rural village in southwest Alaska. Reading ability, as measured on a standardized achievement test, was generally low. One student read at grade level, and the others were two or more grades below grade level. The study used an experimental control group design with measurement of student achievement during baseline, instruction, maintenance, and three-month follow-up. Students' reading performance was measured on daily comprehension tests, Gates-MacGinitie reading tests, and generalization probes in both science and social studies. The experiment resulted in three major findings. First, comparisons between the patterns of growth for the two instructional groups revealed no significant differences on any measure. Second, comparisons between the growth pattern of the combined instructional groups and that of the control group showed significant differences on all measures. The average growth for the instructional groups was 29% on the daily comprehension tests and more than a year on the Gates-MacGinitie Reading Comprehension Test. The third finding was varying patterns of improvement for students in low, medium, and high ability groups, depending on the measure. Low students consistently outperformed the medium and high groups in baseline to maintenance comparisons on the daily comprehension tests. On the Gates-MacGinitie comprehension test, the low and high groups outperformed the middle group.",['Oral language interventions'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Middle school'],NA,NA,,High ecological validity,NA,NA,,"['10', '11', '12', '13', '14']",NA,NA,,1,"['Page 46:\n[¬s]""The training was conducted by me, the regular classroom teacher in the combined 7th-8th grade classroom during October and November.[¬e]""']",,1,"['Page 46:\n[¬s]""The training was conducted by me, the regular classroom teacher in the combined 7th-8th grade classroom during October and November.[¬e]""']",,1,"['Page 46:\n[¬s]""The training was conducted by me, the regular classroom teacher in the combined 7th-8th grade classroom during October and November.[¬e]""']",,NA,NA,NA,,2,"['Page 43:\n[¬s]""Eighteen Native Alaskan students, drawn from two classes, participated in the experiment: sixteen students from a combined 7th-8th grade room, and two from a combined 5th-6th grade class. ""\n""The eighteen students were ranked from lowest to highest on baseline measures of reading comprehension. The results are shown in Table 4. Students then were assigned to one of the three groups by a stratified random assignment procedure.[¬e]""']",,2,"['Page 43:\n[¬s]""Eighteen Native Alaskan students, drawn from two classes, participated in the experiment: sixteen students from a combined 7th-8th grade room, and two from a combined 5th-6th grade class.""\n""The eighteen students were ranked from lowest to highest on baseline measures of reading comprehension. The results are shown in Table 4. Students then were assigned to one of the three groups by a stratified random assignment procedure. [¬e]""']",,2,"['Page 43:\n[¬s]""two classes[¬e]""']",,NA,NA,NA,,['Yes (Please specify)'],"['Page 2:\n[¬s]""The reciprocal teaching group (RT) learned the four reciprocal teaching activities of questioning, summarizing, clarifying, and predicting developed by Palincsar. The semantic mapping and reciprocal teaching group (SMART) received the same instruction as the RT group plus instruction in two semantic mapping strategies. The control group was taught none of these strategies.[¬e]""']",NA,,Random (please specify),"['Page 43:\n[¬s]""Students then were assigned to one of the three groups by a stratified random assignment procedure. Specifically, from the pool of the three lowest students, one was randomly assigned to the reciprocal teaching group, one to the SMART group, and one to the control group. A similar procedure was followed for each other group of three students. The resulting groups each consisted of six students and represented a generally equivalent range of reading performance. [¬e]""']",NA,,Individual,NA,NA,,['Individual RCT'],"['Page 43:\n[¬s]""Students then were assigned to one of the three groups by a stratified random assignment procedure. Specifically, from the pool of the three lowest students, one was randomly assigned to the reciprocal teaching group, one to the SMART group, and one to the control group. A similar procedure was followed for each other group of three students. The resulting groups each consisted of six students and represented a generally equivalent range of reading performance.[¬e]""']",The involvement of the teacher in training and conducting the interventions and the introduction of the study 'The Problem' suggests that the study is held in one school with two classes in which the teacher/author works. ,,Yes,"['Page 43:\n[¬s]""Students then were assigned to one of the three groups by a stratified random assignment procedure. Specifically, from the pool of the three lowest students, one was randomly assigned to the reciprocal teaching group, one to the SMART group, and one to the control group. A similar procedure was followed for each other group of three students. The resulting groups each consisted of six students and represented a generally equivalent range of reading performance.[¬e]""']",NA,
38111601,Bridge (1983),1983,No abstract. See full text,['Oral language interventions'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,High ecological validity,NA,NA,,"['6', '7']",NA,NA,,1,"['Page 2:\n[¬s]""Children from different first grade classrooms in a public elementary school in a medium sized Kentucky city participated.[¬e]""']",,1,"['Page 2:\n[¬s]""Children from different first grade classrooms in a public elementary school in a medium sized Kentucky city participated.[¬e]""']",,1,"['Page 2:\n[¬s]""Children from different first grade classrooms in a public elementary school in a medium sized Kentucky city participated.[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],NA,"['Page 2:\n[¬s]""Children from different first grade classrooms in a public elementary school in a medium sized Kentucky city participated.[¬e]""']",,['No'],NA,NA,,"Non-random, but matched","['Page 2:\n[¬s]""These children also made up the lowest reading group in each of the respective first grade classrooms.""\n""Eighteen children were originally selected, based upon their reading group placement and their scores on the Metropolitan Readiness Tests given at the beginning of first grade.""\n"" T""\n""tests indicated that the scores of the two groups did not differ significantly from each other, t(16) -.37, p > .05.[¬e]""']",NA,,Class,"['Page 2:\n[¬s]""Children from different first grade classrooms in a public elementary school in a medium sized Kentucky city participated.[¬e]""']",NA,,['Prospective QED'],"['Page 3:\n[¬s]""The experimental group was taught by one of the authors, who is a first grade teacher in the school in which the study was conducted. Two of these children remained in the auth\xad or’s classroom throughout the day, while the other six came to her class\xad room from two other rooms only during the 25 minute instructional session each day.[¬e]""']",NA,,No/Unclear,NA,NA,
38111334,Brimmer (2004),2004,"The purpose of this study is to investigate how instruction in thinking aloud procedures helps promote reading comprehension of expository texts with intermediate grade level students. The study is an exploration of how intermediate grade students employed thinking aloud procedures to monitor their comprehension and used fix-up strategies to help them when they experienced difficulty understanding expository texts. The study is based on the following research question  What are the effects of direct instruction in thinking aloud procedures on intermediate grade students' comprehension of expository texts? This study is quantitative research with a quasi-experimental design involving two treatment groups. Throughout the study, both the intervention group and instructed control group read the same expository text materials. The intervention group used thinking aloud procedures while the instructed control group identified various types of expository text structures when reading. The dependent variable is the comprehension of expository texts. The independent variable is the instruction in thinking aloud procedures or expository text structures. In addition to the two conditions, the study has three measures  a pretest, a posttest, and a one-month posttest. The study also includes data from structured interviews of students that queried their awareness of good reading behaviors. The researcher tape-recorded interviews of ten students in each group and transcribed the individual responses. The results of the pretest and posttest of the Degrees of Reading Power (2000a) indicate that there was no significant difference between the think-aloud group and the text structures group in their comprehension of expository texts. The findings from the pretest and posttest using a modified Metacomprehension Strategy Index (Schmitt, 1990) indicated that there was no significant difference between the think-aloud group and the text structures group in their awareness of metacognitive behaviors. The participants in the interview format indicated that students in the think-aloud group had a greater awareness of comprehension-monitoring strategies than did the students in the text structures group. While there were no significant differences attributable to using think-alouds, this treatment group may have a greater awareness of comprehension-monitoring strategies than the text structures group.",['Oral language interventions'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Middle school'],NA,NA,,Unclear,"['Page 35:\n[¬s]""it remains to be determined if the results of this study can be replicated when regular classroom teachers implement the intervention[¬e]""']",NA,,"['11', '12']",NA,NA,,1,"['Page 29:\n[¬s]""The population of this study was 57 intermediate grade level students from two classrooms within the same school.[¬e]""']",,1,"['Page 29:\n[¬s]""The population of this study was 57 intermediate grade level students from two classrooms within the same school.[¬e]""']",,1,"['Page 29:\n[¬s]""’4 ?”?#7\'81”“ ” x 8’1— —8#0; &\'— EF 1“8463401\'84 j6\'04 74z47 —8#04“8— x6”3 8&” 27\'——6””3— &18’1“ 8’4 —\'34 —2’””7L""\n""T[¬e]""']",,NA,NA,NA,,1,"['Page 30:\n[¬s]"" In this study, students remained in their normally scheduled language arts and social studies classrooms to cause as little disruption as possible in their classroom routine.[¬e]""']",,1,"['Page 30:\n[¬s]"" In this study, students remained in their normally scheduled language arts and social studies classrooms to cause as little disruption as possible in their classroom routine.[¬e]""']",,2,"['Page 29:\n[¬s]""The population of this study was 57 intermediate grade level students from two classrooms within the same schoo[¬e]""']",,NA,NA,NA,,['No'],NA,NA,,"Non-random, not matched prior to treatment","['Page 35:\n[¬s]""They could not be randomly assigned because they were already scheduled into periods of time for their language arts and social studies instruction[¬e]""']",NA,,Class,"['Page 29:\n[¬s]""29 students in one class and 28 students[¬e]""', 'Page 30:\n[¬s]""n the other clas[¬e]""']",NA,,['Prospective QED'],"['Page 10:\n[¬s]""This study is quantitative research with a quasi-experimental design involving two treatment groups.[¬e]""', 'Page 30:\n[¬s]"" The students were not randomly assigned to the intervention group or the control group. Hence, when random assignment is not possible, the research study is referred to as quasi-experimental.[¬e]""', 'Page 67:\n[¬s]""This study is quantitative research with a quasi-experimental design involving two treatment groups. The two groups are an intervention group, which was trained in think-aloud procedures, and an instructed control group, which received the instruction in expository text structures during their social studies period[¬e]""']",NA,,Not applicable,NA,NA,
38111478,Brooks (2006),2006,"The purpose of the study was to examine the effect of storybook readings with explicit instruction of target words on the vocabulary acquisition of primary grade students. The secondary focus of the research sought to investigate vocabulary learning through storybook readings as it relates to students' entering vocabulary knowledge. The study involved 78 kindergarten students who were randomly assigned to one of three groups  Storybook reading with explicit instruction of target words, storybook reading without explicit instruction of target words, and a control group. The Peabody-Picture Vocabulary Test-III was used to assess receptive vocabulary knowledge. Data analysis indicated that there was a statistical difference between students who received storybook readings with explicit instruction and students who were not exposed to storybook readings. A trend was noted between the explicit storybook group with explicit instruction, which had higher mean scores, and the storybook reading only group. However, statistically significant differences were not indicated. Students with higher initial vocabularies made greater vocabulary knowledge gains on the vocabulary posttest measure suggesting a ""rich-get richer effect"" pertaining to vocabulary acquisition.",['Oral language interventions'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,Note  Kindgarten students (first year of primary level),,High ecological validity,NA,NA,,"['5', '6']",NA,NA,,NA,NA,,NA,NA,,NA,"['Page 44:\n[¬s]"" The participating school district is located in a suburban area in north central Alabama.[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],NA,"['Page 18:\n[¬s]""The students were randomly assigned to three groups within one of five classroom settings: storybook reading with explicit instruction of target words, storybook reading without explicit instruction of target words, and a control group that participated in phonics games[¬e]""', 'Page 44:\n[¬s]""Setting and Participants The study was conducted in the first nine-week grading period of the 2005-2006 school year. The participating school district is located in a suburban area in north central Alabama. The school has an enrollment of 715 students in pre kindergarten through second grade.[¬e]""']",,['No'],NA,"Please note  While there are three arms in this study, only two arms were coded.   Treatment  Story telling with explicit instruction of target words  Comparison  Control group (traditional instruction) ",,Random (please specify),"['Page 44:\n[¬s]""he Research Randomizer computerized random number generator (Urbaniak & Plous, 2001) was used to randomly assign students to one of three groups [¬e]""']",NA,,Individual,NA,NA,,['Individual RCT'],"['Page 18:\n[¬s]""The students were randomly assigned to three groups within one of five classroom settings: storybook reading with explicit instruction of target words, storybook reading without explicit instruction of target words, and a control group that participated in phonics games.[¬e]""', 'Page 44:\n[¬s]""The Research Randomizer computerized random number generator (Urbaniak & Plous, 2001) was used to randomly assign students to one of three groups within each classroom setting: (1) storybook reading with instruction of target words, (2) storybook reading without instruction of target words, and (3) a control group that participated independently with phonics activities.[¬e]""']",NA,,Yes,"['Page 44:\n[¬s]""The Research Randomizer computerized random number generator (Urbaniak & Plous, 2001) was used to randomly assign students to one of three groups within each classroom setting: (1) storybook reading with instruction of target words, (2) storybook reading without instruction of target words, and (3) a control group that participated independently with phonics activities.[¬e]""']",NA,
38111602,Buckner (1978),1978,"This study compared the first grade reading comprehension and vocabulary scores of children who were exposed to a Language Experience Approach in kindergarten to the scores of children who participated in a traditional kindergarten reading readiness program. Two groups of 22 students each were matched for sex and for scores on standardized reading readiness tests administered at the end of the kindergarten year. Students in the experimental group had participated in the Language Experience program while students in the control group had participated in the traditional readiness class. Students from both groups were randomly placed into first grade levels and received reading instruction through a basal reading program. The Gates-MacGintie Test, Primary Form A, was administered to all students at the end of first grade. Scores from the comprehension and vocabulary sections of the test were used to compare the reading progress of the experimental and control groups. Results indicated significantly higher scores on both subtests for the students who were exposed to the Language Experience program. The results suggested that the Language Experience program should be continued and should be expanded to include all kindergarten students. (BD)",['Oral language interventions'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,"['Nursery school/pre-school', 'Primary/elementary school']",NA,NA,,NA,NA,NA,,"['6', '7', '5']",NA,Kindergarten,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,NA,NA,NA,,"Non-random, but matched",NA,gropus were matched based on their scores from the standardized reading readiness test and sex,,N,NA,NA,,['Prospective QED'],"['Page 1:\n[¬s]"". Two groups of 22 students each were watched for sex and for scores on standardized reading readiness tests adwinistered at the end of the kindergarten year. [¬e]""']",NA,,No/Unclear,NA,NA,
38111434,Carney (1984),1984,Preteaching vocabulary terms to fifth-grade students was found to have a significant facilitative effect on their acquisition and retention of social studies content. An instructional sequence for teachers to follow in preteaching concept vocabulary is outlined.,['Oral language interventions'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['USA'],,['Primary/elementary school'],NA,NA,,Low ecological validity,NA,NA,,"['10', '11']",NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,['No'],NA,NA,,Random (please specify),"['Page 1:\n[¬s]"" Subjects were randomly as\xad signed to experimental""\n"" and control ""\n"" groups.[¬e]""']",NA,,Individual,"['Page 1:\n[¬s]""Subjects were randomly as\xad signed to experimental [N = 18 (10 boys; 8 girls)] and control (N = 17 (9 boys; 8 girls)] groups.[¬e]""']",NA,,['Individual RCT'],"['Page 1:\n[¬s]"" Subjects were randomly as\xad signed to experimental [N = 18 (10 boys; 8 girls)] and control (N = 17 (9 boys; 8 girls)] groups.[¬e]""']",NA,,Yes,"['Page 1:\n[¬s]""Subjects were randomly as\xad signed to experimental [N = 18 (10 boys; 8 girls)] and control (N = 17 (9 boys; 8 girls)] groups.[¬e]""']",NA,
38111338,Carriedo (1995)  OL 1_1,1995,"The main objective of this paper is to present the results of two studies developed to test the effectiveness of teaching different strategies for identifying important information in the context of ordinary instruction. Training in both studies can be characterised as metacognitively oriented and contextualised in content areas. Also, the same strategies have been the object of training in both cases. Previous knowledge activation and diagrammatic representation of relations among text ideas were among the main strategies trained. 31 subjects (11 to 12 years-old) participated in the first study, and 104 (11 to 14 years-old) in the second one. In both cases, subjects were divided into two groups, experimental and control. Assessment was made through an interview carried out separately with two texts. Results reached statistical significance mainly in study 2, but only for students in higher grades. These results show the effectiveness of the kind of training developed and the importance of taking into account the developmental and/or academic level of students in order to determinate when to introduce strategy training. © 1995 Instituto Superior de Psicologia Aplicada, Lisbon, Portugal/ Springer Netherlands.",['Oral language interventions'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['Spain'],,['Middle school'],NA,NA,,High ecological validity,NA,"However, the researcher was the instructor which reduces the ecological validity.",,"['11', '12']",NA,NA,,NA,NA,,NA,NA,,1,"['Page 3:\n[¬s]""They were from a state school in a peripheral district of Madrid.[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],NA,NA,,['No'],NA,NA,,Random (please specify),"['Page 3:\n[¬s]"" divided in two groups randomly assigned to each c ondition[¬e]""']",NA,,Not provided/ not available,NA,NA,,['Individual RCT'],"['Page 3:\n[¬s]""Subjects. Thirty one students, eleven to twelve years old (6th grade), divided in two groups randomly assigned to each c ondition, experimental and control[¬e]""']",NA,,NA,NA,NA,
43090120,Carriedo (1995) OL 1_2,1995,"The main objective of this paper is to present the results of two studies developed to test the effectiveness of teaching different strategies for identifying important information in the context of ordinary instruction. Training in both studies can be characterised as metacognitively oriented and contextualised in content areas. Also, the same strategies have been the object of training in both cases. Previous knowledge activation and diagrammatic representation of relations among text ideas were among the main strategies trained. 31 subjects (11 to 12 years-old) participated in the first study, and 104 (11 to 14 years-old) in the second one. In both cases, subjects were divided into two groups, experimental and control. Assessment was made through an interview carried out separately with two texts. Results reached statistical significance mainly in study 2, but only for students in higher grades. These results show the effectiveness of the kind of training developed and the importance of taking into account the developmental and/or academic level of students in order to determinate when to introduce strategy training. © 1995 Instituto Superior de Psicologia Aplicada, Lisbon, Portugal/ Springer Netherlands.",['Oral language interventions'],NA,,"Journal, Article",,['Journal article'],NA,NA,,['Spain'],,['Middle school'],NA,NA,,High ecological validity,NA,NA,,"['11', '12', '13', '14']","['Page 7:\n[¬s]"" Grade 6: 42 subjects,[¬e]""', 'Page 7:\n[¬s]"" Grade 7: 19 subjects[¬e]""', 'Page 7:\n[¬s]"" Grade 8:43 subjects,[¬e]""', 'Page 7:\n[¬s]""hree different grades (6th, 7th and 8th).[¬e]""']",NA,,1,NA,,1,"['Page 3:\n[¬s]""They were from a state school in a peripheral district of Madrid.[¬e]""']",,1,"['Page 3:\n[¬s]""They were from a state school in a peripheral district of Madrid.[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,['No'],NA,There is but we concentrate on study 2. ,,"Non-random, but matched","['Page 7:\n[¬s]""A representative sample of 104 subjects was selected from a sample of 590 stu\xad dents [¬e]""']",NA,,Class,NA,NA,,['Individual RCT'],"['Page 3:\n[¬s]""Thirty one students, eleven to twelve years old (6th grade), divided in two groups randomly assigned to each c ondition, experimental and control.[¬e]""']",NA,,NA,NA,NA,
38111603,Carrigan (1986),1986,"From thesis This study provides empirical research on the Language Experience Approach (LEA) to introducing the reading and writing process to beginner, First Language (Li) and Second Language (L2) readers. This is a worthwhile area of current research because LEA is a precursor to Whole Language. In the province of British Columbia, Whole Language is quickly becoming a very popular reading program. Whole Language incorporates a great deal of LEA in theory and in practice. Yet, while many researchers and educators have praised LEA and Whole Language in general, with particular value for L2 students, little empirical research on LEA exists. This study attempts to provide some of this necessary empirical research. An experiment was designed with an independent variable and several dependent variables. The independent variable consisted of one treatment using LEA and another treatment not using LEA. The dependent variables measured growth in reading and writing ability, growth in reading interest, and growth in ESL acquisition. Three Grade One classrooms were involved. Two used a popular, basal reader program and the other used LEA. Fifty percent or more of the students in the three classes were L2 students. Five research hypotheses were formulated. They were  (a) reading ability In the experimental group (LEA) would be greater than in the control group (basal readers), (b) creative writing ability in the experimental group would be greater than' in the control group, (c) reading interest in the experimental group would be greater than in the control group, (d) Second Language acquisition would be greater with the L2 students in the experimental group than with those in the control group and, (e) L2 students in the experimental group would perforin better in reading and writing ability and would have a greater increase in reading than their L2 peers in the control group. The experiment ran for seven months. During the course of the experiment, a formal checklist was used, in periodic visits to the classrooms, to ensure the experimental group was using LEA and the control group was not. Pretests were given in readiness, ESL ability, skill in independent writing, and in attitude towards reading. Posttests were given in vocabulary growth, reading comprehension, ESL ability, skill in independent writing, and attitude towards reading. The research hypotheses were designed in the experiment as five null hypotheses. Rejection of these null hypotheses occurred if p < .05. ANCOVA were used as tests of significance. Of the five null hypotheses, only the one for reading ability was rejected. There were significant differences in reading ability between the LEA and basal reader groups. The scores on the reading posttests favored the subjects using the basal readers. There were no significant differences in writing ability, reading interest, and L2 acquisition between the two groups and between the L2 subjects in the two groups. The results indicate more empirical research i s urgently required. Before Whole Language, similar in philosophy and technique to LEA, i s hastily adopted in British Columbia as the next, major Language Arts program, more empirical research i s needed to determine whether or not Whole Language is in fact, a superior program. ",['Oral language interventions'],NA,,Conference Proceedings,,['Dissertation or thesis'],NA,NA,,['Canada'],,['Primary/elementary school'],"['Page 40:\n[¬s]""one, large elementary\nschool[¬e]""']",NA,,High ecological validity,NA,"Study takes place in school and is taught by regular class teacher, therefore high ecological validity.",,"['6', '7']","['Page 38:\n[¬s]""children entering Grade One from Kindergarten.[¬e]""', 'Page 38:\n[¬s]""children entering Grade One from Kindergarten.[¬e]""']","From available information, Canadian grade 1 = ages 6-7",,1,"['Page 40:\n[¬s]""The entire sample was enrolled i n one, large elementary\nschool.[¬e]""']",,1,"['Page 40:\n[¬s]""The entire sample was enrolled i n one, large elementary\nschool.[¬e]""']",,1,"['Page 38:\n[¬s]""The population for thi s study i s al l Canadian, LI and L2\nchildren entering Grade One from Kindergarten.[¬e]""']",,NA,NA,NA,,1,"['Page 38:\n[¬s]""1 Grade One class[¬e]""']",,2,"['Page 39:\n[¬s]""Two of the classrooms formed the control group,[¬e]""']",,3,"['Page 39:\n[¬s]""The subjects were assigned to three Grade One\nclassrooms.[¬e]""']",,NA,NA,NA,,['No'],"['Page 37:\n[¬s]""Two treatment[¬e]""', 'Page 38:\n[¬s]""roups were involved, the experimental group, using LEA, and\nthe control group, not using LEA.\nThe control group used a\nbasal reader series.[¬e]""']",NA,,"Non-random, but matched","['Page 40:\n[¬s]""The subjects were assigned to the three Grade One\nclassrooms, according to their reading readiness abilit y and\nthei r L2 ability , determined largely from the results of the\nJansky-de Hirsch Screening Index, given to the subjects while[¬e]""', 'Page 41:\n[¬s]""they were stil l i n Kindergarten.\nThe subjects were liste d\nfrom highest to lowest according to their score on the\nscreening index. They were then assigned to the three\nclassrooms by taking the top three subjects from the lis t and\nputting one subject into each classroom, then the bottom\nthree subjects and putting one subject into each classroom,\nand so on.[¬e]""']",NA,,Class,"['Page 39:\n[¬s]""The subjects were assigned to three Grade One\nclassrooms. Two of the classrooms formed the control group,\nusing a basal reading series as the basis of language arts\ninstruction.[¬e]""']","Once students have been allocated to a class, that class is assigned to either treatment (LEA) or control.",,['Individual RCT'],"['Page 39:\n[¬s]""The subjects were assigned to three Grade One\nclassrooms.[¬e]""']",NA,,Yes,NA,NA,
38111562,Cashman (1977),1977,NA,['Oral language interventions'],NA,,Dissertation,,['Dissertation or thesis'],NA,NA,,['USA'],,['Primary/elementary school'],NA,"Grades 4, 5, 6",,High ecological validity,NA,NA,,"['9', '10', '11', '12']",NA,NA,,1,"['Page 6:\n[¬s]""The children were all from the same school[¬e]""']",,1,"['Page 6:\n[¬s]""The children were all from the same school[¬e]""']",,1,"['Page 6:\n[¬s]""The children were all from the same school[¬e]""']",,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['not_provided'],Not provided,NA,,['No'],NA,NA,,Random (please specify),"['Page 6:\n[¬s]""Due to the large number[¬e]""', 'Page 7:\n[¬s]""52 of children who volunteered to participate and the limited 1 number of co-leaders available, it was determined to split the total randomly into two groups of approximately equal age and ability. This was done by dividing the number of volunteers by pulling the names out of a hat.[¬e]""']",pulling names out of a hat,,Individual,NA,NA,,['Individual RCT'],"['Page 7:\n[¬s]""it was determined to split the total randomly into two groups of approximately equal age and ability. This was done by dividing the number of volunteers by pulling the names out of a hat. [¬e]""']",NA,,Yes,"['Page 7:\n[¬s]"" it was determined to split the total randomly into two groups of approximately equal age and ability. This was done by dividing the number of volunteers by pulling the names out of a hat. [¬e]""']",NA,
