id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,int_name_ht,int_name_info,int_name_CLEAN,int_desc_ht,int_desc_info,int_desc_CLEAN,int_objec_ht,int_objec_info,int_object_CLEAN,int_prov_raw,int_prov_ht,int_prov_info,int_prov_CLEAN,int_training_raw,int_training_ht,int_training_info,int_training_CLEAN,int_part_raw,int_part_ht,int_part_info,int_part_CLEAN,int_approach_raw,int_approach_ht,int_approach_info,int_approach_CLEAN,digit_tech_raw,digit_tech_ht,digit_tech_info,digital_tech_CLEAN,parent_partic_raw,parent_partic_ht,parent_partic_info,parent_partic_CLEAN,int_when_raw,int_when_ht,int_when_info,int_when_CLEAN,int_who_raw,int_who_ht,int_who_info,int_who_CLEAN,int_dur_ht,int_dur_info,int_dur_CLEAN,int_freq_ht,int_freq_info,int_freq_CLEAN,int_leng_ht,int_leng_info,int_leng_CLEAN,int_fidel_raw,int_fidel_ht,int_fidel_info,int_fidel_CLEAN,int_cost_raw,int_cost_ht,int_cost_info,int_cost_CLEAN,out_eval_raw,out_eval_ht,out_eval_info,out_eval_CLEAN,eef_eval_raw,eef_eval_CLEAN,base_diff_raw,base_diff_ht,base_diff_info,base_diff_CLEAN,comp_anal_raw,comp_anal_ht,comp_anal_info,comp_anal_CLEAN,comp_var_rep_raw,comp_var_rep_ht,comp_var_rep_info,comp_var_rep_CLEAN,comp_var_raw,comp_var_ht,comp_var_info,comp_var_CLEAN,clust_anal_raw,clust_anal_ht,clust_anal_info,clust_anal_CLEAN
40642437,Koontz (1961),1961,['Setting or streaming'],NA,,NA,Homogeneous grouping by subject,,NA,NA,,NA,"Improve outcomes in maths, language and reading",,['University/ researcher design'],NA,NA,,['Unclear/ Not specified'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,homogeneous ability grouping by subject,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,academic year,,NA,daily,,NA,not stated - reasonably assume to be between 45-60 per subject as part of regular school timetabling,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 3:\n[¬s]""TABLE I\nBEGINNING MEAN GRADE EQUIVALENTS-ARITHMET""\n""TABLE E\nBEGINNING MEAN GRADE EQUIVALENTS-LANGU""\n""TABLE HI\nBEGINNING MEAN GRADE EQUIVALENTS-REA[¬e]""']",NA,,['No'],NA,NA,,['N/A'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
40642438,Koukeyan (1976) 1_1,1976,['Setting or streaming'],NA,,"['Page 44:\n[¬s]""vertical-horizontal enrichment program[¬e]""']",NA,,"['Page 52:\n[¬s]""ng the month of September 1975 classes for the mathematically-gifted students in each of the experimental schools for each grade level were formed according to the following guidelines: (1) all students who were identified as mathematically-gifted were homogeneously grouped at their individual grade levels; (2) the balance of each class consisted of students who were at or above grade level in arithmetic.[¬e]""', 'Page 53:\n[¬s]""During the standard classroom program of instruc\xad tion the mathematically-gifted students in the experimental and control groups were taught the basic units of instruction under the direct supervision and instruction of the teacher. The students in the experimental schools were provided with vertical enrichment by covering the objectives outlined for their grade level and the next higher grade level, whereas the students in the control groups within the same amount of time covered the same objectives only as outlined for their individual grade levels.[¬e]""']",NA,,"['Page 17:\n[¬s]""In an attempt to determine and organize an effective mathematics program for the most capable students in mathematics, Pasadena Unified School District designed a vertical-horizontal enrichment program. In this study the vertical-horizontal enrichment program was set up by combining the techniques of homoegeneous grouping and providing differentiation of assignments through enriched curriculum opportunities.[¬e]""', 'Page 18:\n[¬s]""The purpose of this study was to determine if a significant difference existed in arithmetic achieve\xad ment and in attitude toward arithmetic among mathematically-gifted students who participated in a vertical-horizontal program [¬e]""']",NA,,['University/ researcher design'],NA,NA,,['Yes (Please specify)'],"['Page 52:\n[¬s]"" An inservice workshop was donducted with the teachers in the experimental schools to explain the procedures involved in conducting a vertical-horizontal mathematics program. Each teacher received a copy of the mathematics scope and sequence and the district guide which outlined the enrichment activities designed for the mathematically- gifted students.[¬e]""']",NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],"['Page 45:\n[¬s]"" To encourage teachers with aptitudes and interests in mathematics to work with mathematically-gifted students, all teachers in the selected schools were given the opportunity to volunteer. Volunteer teachers from each of the experimental and control schools taught the mathematically-gifted students.[¬e]""']",NA,,"['Page 51:\n[¬s]""The instructional period of this study extended over a period of six and one half months from October 12, 1975, to April 29, 1976.[¬e]""']",6.5 months.,,"['Page 53:\n[¬s]"" five days a week[¬e]""']",NA,,"['Page 53:\n[¬s]""sixty to seventy minutes a day.[¬e]""']",NA,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 59:\n[¬s]""Table 3\nMean Raw Scores Associated with the Analysis of Variance and Covariance for\nGrade Pour Mathematics Computation Gains on the CTBS Levels[¬e]""']",NA,,['Yes'],"['Page 55:\n[¬s]""The pretest was also used as a covariate in\nthose analyses where the assumption of homogeneity of\nslopes was verified by preliminary analyses.[¬e]""', 'Page 56:\n[¬s]""A preliminary analysis was performed on each\nof the subtests to determine whether or not the slopes\nbetween the pretest and gain scores were homogeneous.\nIn those instances for which homogeneity was indicated,\nthe pretest was used as a covariate to increase[¬e]""', 'Page 57:\n[¬s]""sensitivity and to reflect an analysis between the\ntreatment groups based on common beginning scores.[¬e]""']",NA,,['Yes'],NA,NA,,['Educational attainment'],"['Page 55:\n[¬s]""The pretest was also used as a covariate in\nthose analyses where the assumption of homogeneity of\nslopes was verified by preliminary analyses.[¬e]""', 'Page 59:\n[¬s]""Pre\xad\ntest""\n""Table 3\nMean Raw Scores Associated with the Analysis of Variance and Covariance for\nGrade Pour Mathematics Computation Gains on the CTBS Levels C and 1[¬e]""']",NA,,['Yes'],"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']",NA,
45336757,Koukeyan (1976) 1_2,1976,['Setting or streaming'],NA,,"['Page 17:\n[¬s]""vertical-horizontal enrichment program[¬e]""']",NA,,"['Page 19:\n[¬s]""Horizontal enrichment. A horizontal program is\nan extension of the regular classroom program. It[¬e]""', 'Page 20:\n[¬s]""provides for differentiation of assignments and enrich\xad\nment activities through supplementary texts and materials\nthat deal in depth, with the concepts and skills in the\nstandard curriculum""\n""Vertical enrichment. Vertical enrichment is\nthe process of moving students to higher levels of\ninstruction in the area of mathematics. Students can\ncover the same concepts and skills outlined for the\nnext higher grade level.""\n""Vertical-horizontal enrichment. A vertical-\nhorizontal enrichment program is the process of moving\nstudents to higher levels of instruction on certain\nconcepts and skills, and at the same time providing\nenrichment activities to reinforce those concepts.[¬e]""']",NA,,"['Page 18:\n[¬s]""difference existed in arithmetic achieve\xad\nment and in attitude toward arithmetic among\nmathematically-gifted students who participated in a\nvertical-horizontal program and similarly mathematically-\ngifted students who did not receive such instruction[¬e]""']",NA,,['University/ researcher design'],"['Page 2:\n[¬s]""Brigham Young Universit[¬e]""']",NA,,['Yes (Please specify)'],"['Page 52:\n[¬s]""An inservice\nworkshop was donducted with the teachers in the\nexperimental schools to explain the procedures involved\nin conducting a vertical-horizontal mathematics program.\nEach teacher received a copy of the mathematics scope\nand sequence and the district guide which outlined the\nenrichment activities designed for the mathematically-\ngifted students.[¬e]""']",NA,,"['Students', 'Teachers']",NA,NA,,"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],"['Page 53:\n[¬s]""experimental and control groups were taught the basic\nunits of instruction under the direct supervision and\ninstruction of the teacher[¬e]""']",NA,,"['Page 51:\n[¬s]""six and one half months from October 12,\n1975, to April 29, 1976[¬e]""']",6.5 months,,"['Page 53:\n[¬s]""five days a week[¬e]""']",daily,,"['Page 53:\n[¬s]""sixty to seventy minutes a day[¬e]""']",70 minutes,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,"['No/Unclear', 'Yes']","['Page 100:\n[¬s]""Pretest\nGroup""\n""NS[¬e]""', 'Page 102:\n[¬s]""Pretest\nGroup""\n""NS""\n""Homogeneity\nPretest X\nGroup""\n"".001[¬e]""', 'Page 105:\n[¬s]""Pretest\nGroup""\n""NS[¬e]""', 'Page 96:\n[¬s]""Table 31""\n""Pretest\nGroup""\n""NS""\n""Homogeneity\nPretest X\nGroup""\n"".005[¬e]""', 'Page 97:\n[¬s]""s""\n""Table 32[¬e]""', 'Page 98:\n[¬s]""Pretest\nGroup""\n""NS""\n""Homogeneity\nPretest X""\n"".002[¬e]""', 'Page 100:\n[¬s]""Homogeneity\nPretest X\nGroup""\n""NS[¬e]""', 'Page 105:\n[¬s]""Homogeneity\nPrested X\nGroup""\n""NS[¬e]""', 'Page 107:\n[¬s]""Pretest\nGroup""\n"".02""\n""Homogeneity\nPretest X\nGroup""\n""NS[¬e]""', 'Page 109:\n[¬s]""Homogeneity\nPretest X\nGroup""\n""NS[¬e]""', 'Page 111:\n[¬s]""Homogeneity\nPretest X\nGroup[¬e]""', 'Page 114:\n[¬s]""Homogeneity\nPretest X\nGroup""\n""NS[¬e]""', 'Page 116:\n[¬s]""Pretest\nGroup""\n"".02""\n""Homogeneity\nPretest X\nGroup""\n""NS[¬e]""', 'Page 118:\n[¬s]""Pretest\nGroup""\n"".02[¬e]""', 'Page 120:\n[¬s]""Pretest\nGroup""\n"".05""\n""Homogeneity\nPretest X\nGroup""\n""NS[¬e]""', 'Page 56:\n[¬s]""A preliminary analysis was performed on each\nof the subtests to determine whether or not the slopes\nbetween the pretest and gain scores were homogeneous.\nIn those instances for which homogeneity was indicated,\nthe pretest was used as a covariate to increase[¬e]""', 'Page 57:\n[¬s]""sensitivity and to reflect an analysis between the\ntreatment groups based on common beginning scores.[¬e]""', 'Page 97:\n[¬s]""Homogeneity\nPretest X""\n""NS[¬e]""']","Not clear - confusing picture as differences in pretest found between several compared groups in several sub tests i.e.Grade 5 Concept, Grade 6 Concept and Application Homogeneity not significant in Grade 4 Application, Grade 5 all subtests, Grade 6 Computation, Concept and Total  Notes  CTBS Raw Grade 4  Application Homogeneity not significant Grade 5 Computation Homogeneity not significant Grade 5 Concept Pretest sig diff Homogeneity not significant Grade 5 Application Homogeneity not significant Grade 5 Total Maths Homogeneity not significant Grade 6 Computation Homogeneity not significant Grade 6 Concept Pretest sig diff Homogeneity not significant Grade 6 Application Pretest sig diff Grade 6 Total Maths sig diff Homogeneity not significant",,['Unclear or details not provided'],"['Page 56:\n[¬s]""A preliminary analysis was performed on each\nof the subtests to determine whether or not the slopes\nbetween the pretest and gain scores were homogeneous.\nIn those instances for which homogeneity was indicated,\nthe pretest was used as a covariate to increase[¬e]""', 'Page 57:\n[¬s]""sensitivity and to reflect an analysis between the\ntreatment groups based on common beginning scores.[¬e]""']",Not clear - this is a mixed picture because pretest was only included as a co variate in circumstances where compared groups passed a test of homogeneity Have detailed a list of comparisons where pretest was a co variate in the code 'Does the study report any group difference at baseline?'   ,,['Yes'],"['Page 57:\n[¬s]""Comprehensive Test for Basic Skills (CTBS). ;\nFourth Grade.[¬e]""']",EPPI comments instruct coding only CTBS Raw score,,['Educational attainment'],"['Page 57:\n[¬s]""Comprehensive Test for Basic Skills (CTBS). ;\nFourth Grade.[¬e]""']",EPPI comments instruct coding only CTBS Raw score,,['Yes'],"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']",NA,
45336756,Koukeyan (1976) 1_3,1976,['Setting or streaming'],NA,,"['Page 17:\n[¬s]""vertical-horizontal enrichment program[¬e]""']",NA,,"['Page 19:\n[¬s]""A horizontal program is\nan extension of the regular classroom program""\n""It""\n""Horizontal enrichment[¬e]""', 'Page 20:\n[¬s]""provides for differentiation of assignments and enrich\xad\nment activities through supplementary texts and materials\nthat deal in depth, with the concepts and skills in the\nstandard curriculum.""\n""Vertical enrichment. Vertical enrichment is\nthe process of moving students to higher levels of\ninstruction in the area of mathematics. Students can\ncover the same concepts and skills outlined for the\nnext higher grade level.[¬e]""']",NA,,"['Page 18:\n[¬s]""arithmetic achieve\xad\nment and in attitude toward arithmetic among\nmathematically-gifted students who participated in a\nvertical-horizontal program[¬e]""']",NA,,['University/ researcher design'],"['Page 2:\n[¬s]""Brigham Young University[¬e]""']",NA,,['Yes (Please specify)'],"['Page 52:\n[¬s]""An inservice\nworkshop was donducted with the teachers in the\nexperimental schools to explain the procedures involved\nin conducting a vertical-horizontal mathematics program.\nEach teacher received a copy of the mathematics scope\nand sequence and the district guide which outlined the\nenrichment activities designed for the mathematically-\ngifted students.[¬e]""']",NA,,"['Students', 'Teachers']",NA,NA,,"['Large group/class teaching (+6)', 'Small group/intensive support (3-5)']",NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 51:\n[¬s]""six and one half months[¬e]""']",6.5 months,,"['Page 53:\n[¬s]""five days a week[¬e]""']",daily,,"['Page 53:\n[¬s]""seventy minutes a day[¬e]""']",70 minutes,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,"Not clear - confusing picture as differences in pretest found between several compared groups in several sub tests i.e.Grade 5 Concept, Grade 6 Concept and Application Homogeneity not significant in Grade 4 Application, Grade 5 all subtests, Grade 6 Computation, Concept and Total Notes CTBS Raw Grade 4 Application Homogeneity not significant Grade 5 Computation Homogeneity not significant Grade 5 Concept Pretest sig diff Homogeneity not significant Grade 5 Application Homogeneity not significant Grade 5 Total Maths Homogeneity not significant Grade 6 Computation Homogeneity not significant Grade 6 Concept Pretest sig diff Homogeneity not significant Grade 6 Application Pretest sig diff Grade 6 Total Maths sig diff Homogeneity not significant",,['Unclear or details not provided'],"['Page 56:\n[¬s]""A preliminary analysis was performed on each\nof the subtests to determine whether or not the slopes\nbetween the pretest and gain scores were homogeneous.\nIn those instances for which homogeneity was indicated,\nthe pretest was used as a covariate to increase[¬e]""', 'Page 57:\n[¬s]""sensitivity and to reflect an analysis between the\ntreatment groups based on common beginning scores.[¬e]""']",Not clear - this is a mixed picture because pretest was only included as a co variate in circumstances where compared groups passed a test of homogeneity Have detailed a list of comparisons where pretest was a co variate in the code 'Does the study report any group difference at baseline?',,['Yes'],NA,NA,,['Educational attainment'],"['Page 57:\n[¬s]""Comprehensive Test for Basic Skills (CTBS).[¬e]""']",NA,,['Yes'],"['Page 55:\n[¬s]""S = Schools (random), 3 levels in each of the\ntwo group levels. In the experimental groups 1 = Cleve\xad\nland, 2 = Edison, 3 = Longfellow. In the control groups\n1 = Altadena, 2 = Loma Alta, 3 = Jackson.[¬e]""']",NA,
40642439,Long (1957),1957,['Setting or streaming'],NA,,"['Page 70:\n[¬s]""Enrichment[¬e]""']",'Enrichment',,"['Page 70:\n[¬s]""the content of this course for both Oroup A and Oroup B was the Indiana State Course of Study for Second Year Algebra[¬e]""', 'Page 72:\n[¬s]"" the major difference between Method A and Method B was In the enrlohment activities and materials used in Method A that were not used in Method B#[¬e]""']","Description of procedures of the enrichment (experimental) group is very lengthy and would be impossible to include this all here. Please see p.60-71 for full length description.   Enrichment procedures included   - advancement points  where students could receive points for participating in certain activities - group leaders  talented students acted as leaders to 2 or 3 'non-talented' students, and assisted teacher - weekly review sheets  the students reviewed algebra topics  - extra credit problems on tests  students in experimental group had an extra credit problem on their weekly test  - contest  some students in the experimental group participated in maths contests  - projects and special reports  experimental students were required to complete at least one group project/special report  The experimental group also received additional materials - including supplemental books, magazines and pamphlets ",,"['Page 22:\n[¬s]"" caring for the talented in mathematics in the regular classroom through enrichment of the currioulum* If providing opportunity for every child to make full use of his potential is aocepted as an important educational prinolple, there remains the chal\xad lenge of finding better ways of teaching the talented child In the regular classroom*[¬e]""']",NA,,['University/ researcher design'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Research staff'],NA,NA,,"['Page 17:\n[¬s]""The experiment ran from November 15 of the first semester until May 25 near the end of the second semester, a period of 25 week[¬e]""']",NA,,"['Page 135:\n[¬s]"" daily[¬e]""']",NA,,NA,Not stated,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 101:\n[¬s]""t the beginning of the experiment, a grade point\naverage in mathematics was figured for each student. A com\xad\nparison of the grade point averages is shown in Table 13*[¬e]""', 'Page 102:\n[¬s]""With reference to Table 13, the meana and standard\ndeviations of the groups did not vary significantly except\nthat the means of the non-talented showed a significant dif\xad\nference at the five per cent level between Group A and Group\nB, a3 indicated by a ntw value of 2*19*""\n""Since there were only two instances in which there was\na significant difference between the experimental group and\nthe control group at the beginning of the experiment, one of\nthem in favor of the experimental group and the other in\nfavor of the control group, it was assumed that any significant\ndifferences that existed at the conclusion of the study that\ndid not exist at the beginning would be the result of the\nvariable in instruction* Since the only variable in instruc\xad\ntion was the enriohment activities given to the experimental\ngroup and not to the control group, it seemed safe to conclude\nthat any of the differences at the end of the experiment were[¬e]""', 'Page 88:\n[¬s]""A difference of *9 was noted between\nthe standard deviation with a ""P1* value of 1*21* Therefore\nit seems there was no significant difference between the\nI.Q. *8 of the two groups, since the differences were not\nsignificant at the five per cent level*[¬e]""', 'Page 89:\n[¬s]""The Davis Test of Functional\nCompetence was given as a test to measure the student\'s ability""\n""Since Group A had a slightly\nhigher mean and standard deviation than did Group B, it might\nseem that the groups were different on this measure.[¬e]""', 'Page 91:\n[¬s]""e Cooperative Intermediate Algebra\nTest, given at the beginning of the experiment.""\n""There seemed to be very little difference in the means\nor standard deviations of each class In Table 6, The range\nof Group A scores was from -I4. to 27.25, with a mean of 13,14.\nand a standard deviation of 6,9, In Group B the range was\nfrom 1,5 to 32, with a mean of ll4*i and a standard deviation\nof 6,5.[¬e]""']",NA,,['Yes'],"['Page 82:\n[¬s]""A comparison was made of the I,Qfa, and of the soores\nmade by Group A with those made by Group B on the Davis Test\nof Functional Competence and on the Cooperative Intermediate\nAlgebra Test both at the beginning of the study and at the\nend* Gains made by the students were determined by comparing\ntheir pre-testing and post-testing scores*[¬e]""']",NA,,['Yes'],NA,NA,,"['Educational attainment', 'Other (please specify)']","['Page 63:\n[¬s]""Davis Test of Functional Competence in Mathematios[¬e]""', 'Page 64:\n[¬s]""This competence test was used in this study to match\nequal ability groups at the beginning of the experiment*""\n""In order to measure algebra achievement* the Coopera\xad\ntive Intermediate Algebra Test® was selected.""\n""This test was used to equate further the two groups in the be\xad\nginning of the experiment[¬e]""', 'Page 66:\n[¬s]""To equate the two groups further, a grade point average\nfor their grades in mathematics up to the beginning of the\nexperiment was figured from their cumulative record.[¬e]""', 'Page 63:\n[¬s]""This intelligence test was used in this study to obtain\ntwo groups, A and B, of equal mental ability or brightness,\nwhich oould be given different methods of instruction for the\npurpos[¬e]""', 'Page 86:\n[¬s]""It is interesting to note that the range in I*Q* of\nthe experimental group was from 89 to 138, with a mean of\n112*8 and a standard deviation of 9*8* The range of the con\xad\ntrol group was from 102 to 139 with a mean I*Q* of lllj.*9 and\na standard deviation of 8,9» which is slightly higher than\nthe mean of the experimental group*[¬e]""', 'Page 88:\n[¬s]""Therefore\nit seems there was no significant difference between the\nI.Q. *8 of the two groups, since the differences were not\nsignificant at the five per cent level*[¬e]""']",IQ,,['No'],NA,NA,
40642440,Loomer (1962) 1_1,1962,['Setting or streaming'],NA,,NA,No intervention name stated.,,"['Page 65:\n[¬s]""This study e s s e n t i a l l y devoted i t s e l f to the o v e r - a ll group comparisons between those students in the homogeneous and heterogeneous classes who were i d e n t i f i e d as belonging to the same a b i l i t y le v e l. Thus, for example, pupils who were in the above average, average, and below average a b i l i t y le v e ls of the homogeneous classes were compared w ith the students in the heterogeneous classes who also were in the above average, average, and below average a b i l i t y le v e ls . This comparison involved treatment of the mean gain on the sub-tests of the Iowa Tests of Basic S k ills (Vocabulary, Reading, Language, Work Study S k i l l s , A rith m e tic , and Composite.)[¬e]""']",NA,,"['Page 58:\n[¬s]""\'The purpose of th is study was to evaluate one s p e c ific type of homogeneous grouping.[¬e]""']",NA,,['University/ researcher design'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 67:\n[¬s]"" from February 1961 to February 1962.[¬e]""']",1 year.,,NA,Daily.,,NA,Unclear.,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['Yes'],"['Page 72:\n[¬s]""The groups being compared were drawn from homogeneous-\nhigh classes and heterogeneous c lasses .[¬e]""']",NA,,['Yes'],NA,NA,,['Educational attainment'],"['Page 74:\n[¬s]""Grade\nArea\n4\nVocabulary\nReading\nLanguage\nWork Study\nAr i thmet ic\nCompos i te\n5\nVocabulary\nRead ing\nLanguage\nWork Study\nAr i thmet i c\nComposite\n6\nVocabulary\nRead ing\nLanguage\nWork Study\nAr i thme t ic\nCompos i t e\nHomo.-High\nMean Gain*\n.57\n1.38\n2.01\n1.25\n.73\n1.18\n1.87\n1.11\n1 .40\n1.14\n.73\n1.26\n1 .04\n.84\n.82\n1.32\n.87\n.96\nHe tero.\nMean Gain*\n1.00\n1 .24\n1.77\n1 .23\n.54\n1.17\n1 .28\n1.35\n1.25\n.87\n.97\n1 .14\n1.50\n.72\n.71\n1.41\n101 7\n1.11\nF\nS ign i f icance\n1.81 Non-Signi f i c a n t\n.13\n.71\nNon -S i gn i f i can t\nNon-Signi f i c a n t\n.01 Non -S i gn i f i can t\n1.41 Non-Signi f i c a n t\n.01 Non-S i gn i f i c a n t[¬e]""']",NA,,['No'],NA,NA,
45336763,Loomer (1962) 1_2,1962,['Setting or streaming'],NA,,NA,No specific name - ability grouping,,NA,"Homogeneous groupings across 4 described ability groupings out of 5 (H, AA, A, BA) or (AA, A, BA, L)",,NA,"improve outcomes in reading, writing and mathematics",,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,homogeneous grouping,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,Ongoing,,NA,daily,,NA,not clear,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Unclear or details not provided'],NA,NA,,['N/A'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
45336762,Loomer (1962) 1_3,1962,['Setting or streaming'],NA,,"['Page 1:\n[¬s]""A B IL ITY GROUPING[¬e]""']",Ability grouping,,"['Page 61:\n[¬s]""In the one sect ion were located students who\nranged in a b i l i t y from the b r i gh t a b i l i t y leve l to and inc lud ing pupi ls\nfrom the below average a b i l i t y l e v e l .""\n""The other class was also l im i t ed""\n""in range.""\n""I t s pupi ls ranged in a b i l i t y ,""\n""from the above average a b i l i t y to and inc luding\nstudents from the low a b i l i t y l e v e l .[¬e]""']","The intervention divides students into two ability groupings and teaches them separately.  High ability group contains all top 20% ability and random allocation of middle 60%, low ability contains all bottom 20% ability and random allocation of middle 60%. ",,NA,To improve academic attainment of all students,,['School or group of schools'],NA,NA,,['No'],NA,NA,,"['Students', 'Teachers']",NA,NA,,"['Large group/class teaching (+6)', 'Small group/intensive support (3-5)']",NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 67:\n[¬s]""period over which growth was evaluated extended from February 1961 to\nFebruary 1962.[¬e]""']",1 year,,NA,The intervention was the normal curriculum,,NA,The intervention was the normal curriculum,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['An organization commissioned independently to evaluate'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Unclear or details not provided'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
45336761,Loomer (1962) 1_4,1962,['Setting or streaming'],NA,,NA,Ability grouping,,"['Page 61:\n[¬s]""In the one sect ion were located students who\nranged in a b i l i t y from the b r i gh t a b i l i t y leve l to and inc lud ing pupi ls\nfrom the below average a b i l i t y l e v e l . The other class was also l im i t ed\nin range.\ngrouping procedure, from the above average a b i l i t y to and inc luding\nstudents from the low a b i l i t y l e v e l .[¬e]""']","The intervention divides students into two ability groupings and teaches them separately. High ability group contains all top 20% ability and random allocation of middle 60%, low ability contains all bottom 20% ability and random allocation of middle 60%.",,NA,To improve attainment,,['School or group of schools'],NA,NA,,['Unclear/ Not specified'],NA,NA,,['Teachers'],NA,NA,,"['Large group/class teaching (+6)', 'Small group/intensive support (3-5)']",NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 67:\n[¬s]""the\nperiod over which growth was evaluated extended from February 1961 to\nFebruary 1962.[¬e]""']",1 year,,NA,all lessons,,NA,all normal lessons 60 minutes,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['An organization commissioned independently to evaluate'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Unclear or details not provided'],NA,NA,,['N/A'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
45336760,Loomer (1962) 1_5,1962,['Setting or streaming'],NA,,NA,Ability grouping,,"['Page 61:\n[¬s]""In the one sect ion were located students who\nranged in a b i l i t y from the b r i gh t a b i l i t y leve l to and inc lud ing pupi ls\nfrom the below average a b i l i t y l e v e l .[¬e]""']","The intervention divides students into two ability groupings and teaches them separately. High ability group contains all top 20% ability and random allocation of middle 60%, low ability contains all bottom 20% ability and random allocation of middle 60%",,NA,To raise academic attainment of all students,,['School or group of schools'],NA,NA,,['Unclear/ Not specified'],NA,NA,,"['Students', 'Teachers']",NA,NA,,"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 67:\n[¬s]""the\nperiod over which growth was evaluated extended from February 1961 to\nFebruary 1962[¬e]""']",1 year,,NA,all normal lessons,,NA,all normal lessons,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['An organization commissioned independently to evaluate'],NA,NA,,No,,['No/Unclear'],NA,NA,,['Unclear or details not provided'],NA,NA,,['N/A'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
