id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
74578001,Fisher (2013) 1_2,2013,NA,NA,,40,"['Page 2:\n[¬s]""leaving\n60 children for data analysis. Children were pre-\ndominantly Caucasian and upper middle-class, and\ndivided equally among three conditions: guided\nplay (Mage = 56.77 months, SD = 6.09; 10 males),\ndidactic instruction (Mage = 57.11, SD = 6.77; 11\nmales), and free play (Mage = 55.83, SD = 5.91; 10\nmale children).[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]""didactic instruction (Mage = 57.11, SD = 6.77; 11\nmales), and free play (Mage = 55.83, SD = 5.91; 10\nmale children).[¬e]""']",47.5,,NA,NA,,NA,"['Page 2:\n[¬s]""Children were pre-\ndominantly Caucasian and upper middle-class,[¬e]""']",,NA,NA,,"['Page 2:\n[¬s]""Data from 10 children were discarded due\nto inattentiveness (e.g., did not ﬁxate on task during\ntraining or left training area; 5 children), inability\nto count (3), and experimenter error (2), leaving\n60 children for data analysis. Children were pre-\ndominantly Caucasian and upper middle-class, and\ndivided equally among three conditions: guided\nplay (Mage = 56.77 months, SD = 6.09; 10 males),\ndidactic instruction (Mage = 57.11, SD = 6.77; 11\nmales), and free play (Mage = 55.83, SD = 5.91; 10\nmale children).[¬e]""']",20,,"['Page 2:\n[¬s]""Data from 10 children were discarded due\nto inattentiveness (e.g., did not ﬁxate on task during\ntraining or left training area; 5 children), inability\nto count (3), and experimenter error (2), leaving\n60 children for data analysis. Children were pre-\ndominantly Caucasian and upper middle-class, and\ndivided equally among three conditions: guided\nplay (Mage = 56.77 months, SD = 6.09; 10 males),\ndidactic instruction (Mage = 57.11, SD = 6.77; 11\nmales), and free play (Mage = 55.83, SD = 5.91; 10\nmale children).[¬e]""']",20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71090288,Han (2010),2010,NA,NA,,49,"['Page 1:\n[¬s]""49 children[¬e]""', 'Page 8:\n[¬s]""The study included 49 four- and five-year-old children (26 male; 23 female) se-\nlected from a larger pool of 118 kindergarten-bound children attending a Head\nStart program in a mid-Atlantic state[¬e]""']",,['Mixed gender'],"['Page 8:\n[¬s]""(26 male; 23 female)""\n""Female""\n""11""\n""12[¬e]""']",26.53 ,,100,"['Page 8:\n[¬s]""The sample included only low-income\nchildren living in families whose annual income met the federal guidelines\nfor poverty;[¬e]""']",,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""12\n12[¬e]""']",24,,"['Page 8:\n[¬s]""14\n11[¬e]""']",25,,NA,NA,,NA,NA,,NA,24,,NA,25,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71090289,Jemutai (2019),2019,NA,NA,,80,"['Page 3:\n[¬s]""The sample size\nwas approximately 80 learners, that is, 40 learners from each\nschool with approximately 20 children in each class.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""37[¬e]""']",37,,"['Page 5:\n[¬s]""40[¬e]""']",40,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71969375,Macdonald (2017) EY_PBL,2017,NA,NA,,73,"['Page 8:\n[¬s]""For the CPBA intervention, communities were randomly assigned to a treatment group that\nreceived support to establish a CPBA or a control group that did not receive this support. Forty-\nfive communities consisting of 59 villages were selected to receive the treatment, while 45 other\ncommunities were selected as control group communities.""\n""Under the CLRW design, 37 primary schools were\nrandomly selected into the treatment group while 36 primary schools were randomly selected into\nthe control group.[¬e]""', 'Page 8:\n[¬s]""Under the CLRW design, 37 primary schools were\nrandomly selected into the treatment group while 36 primary schools were randomly selected into\nthe control group. Selection was stratified by island group, school ownership (public or private),\nwhether the school received students from communities included in the CPBA intervention, and\nthe number of children in the first 6 grades[¬e]""']",,['Mixed gender'],"['Page 10:\n[¬s]""Accounting for differences in student and school characteristics between students from CPBA\ntreatment and control communities is necessary because of an important data limitation. For just\nunder half of the students in reading assessment, the community they lived in previously was not\ncollected; consequently, whether these students were in the treatment or control group is unknown\nand cannot be used in the analysis. This creates differences in student and school characteristics\nbetween treatment and control groups; although, there is no systematic pattern of whether known\ntreatment group students have “better” characteristics than those known to be from the control\ngroup. In subsequent rounds of the early grade reading assessment, the community a child lived\nin previously will be collected more carefully.[¬e]""', 'Page 14:\n[¬s]""Tables 1 and 2 present the sample and number of students by control and treatment group for the\ndifferent interventions. Of the 2,005 first grade students, 497 previously lived in a treatment\ncommunity and 379 in a control community; the previous community is unknown for 851 students.\n140 students attended a CPBA, 8 of which lived in a non-treatment community previously; this is\nassumed to be an error in the community in which the child previously lived as no CPBAs had\nbeen established in non-treatment communities. For second grade students, 609 attended CLRW\ntreatment schools and 542 attended CLRW control group schools.[¬e]""', 'Page 18:\n[¬s]""In order to compare the impact of both interventions, this section presents their impacts in standard\ndeviations per 100 dollars. Table 16 states the estimated annual operating cost of both the CLRW\nand CPBA interventions, based on the actual expenditure during the first year of the intervention.""\n""The total estimated operating cost for CLRW is 255,436 USD or 183 USD per student.""\n""The total number of children\nparticipating in CPBAs for the costing period is 814, and the intervention cost 104 USD per child.""\n""The CLRW costs include materials produced for the school year, teacher training workshops,\nmentoring and supervision visits as well as the time of consultants and government staff in running\nthe program. It excludes one-time costs related to the design of the program and design of\nmaterials.""\n""The CPBA costs include training for facilitators, supervision costs, and the costs of consultants\nand staff to provide training and supervision. The costs exclude start-up costs provided to\ncommunities as these are incurred only once. They also exclude any materials provided by\ncommunities as well as the opportunity cost of the volunteer facilitators; however, this latter cost\nis quite small as volunteers spend about two hours per week. T[¬e]""', 'Page 19:\n[¬s]""The CPBA is a community run and financed intervention, so community leaders\n(town officers, local education officials, etc.) motivate community members to provide volunteers\nand attendance.[¬e]""', 'Page 33:\n[¬s]""Table 4: Difference in student and school characteristics between treatment and\ncontrol groups for the school intervention (2nd grade)""\n""Student characteristics\nis female[¬e]""', 'Page 7:\n[¬s]""This paper measures the impact of the\nCPBA intervention on early literacy; attending a CPBA is expected to improve children’s school\nreadiness directly as well as parent’s behavior towards education and subsequently their literacy\nskills.[¬e]""', 'Page 8:\n[¬s]""Both the CLRW and CPBA interventions were randomized in order to evaluate their impact on\nearly literacy and school readiness outcomes. Under the CLRW design, 37 primary schools were\nrandomly selected into the treatment group while 36 primary schools were randomly selected into\nthe control group.""\n""For the CPBA intervention, communities were randomly assigned to a treatment group that\nreceived support to establish a CPBA or a control group that did not receive this support. Forty-\nfive communities consisting of 59 villages were selected to receive the treatment, while 45 other\ncommunities were selected as control group communities.[¬e]""', 'Page 8:\n[¬s]""Under the CLRW design, 37 primary schools were\nrandomly selected into the treatment group while 36 primary schools were randomly selected into\nthe control group.""\n""Forty-\nfive communities consisting of 59 villages were selected to receive the treatment, while 45 other\ncommunities were selected as control group communities.[¬e]""', 'Page 9:\n[¬s]""In February, 2016, the Tonga Early Grade Reading Assessment was conducted, assessing reading\noutcomes for 1st and 2nd grade students. February is the beginning of the school year; in this\ndataset, a subset of 2nd grade students were exposed to the CLRW intervention in the previous year\nwhile a subset of 1st grade students were exposed to the CPBA intervention in the previous year.\nConsequently, it is possible to utilize the randomized assignment of the two interventions to\nmeasure their impact on reading outcomes, as depicted in Figures 1 and 2 for the CLRW and\nCPBA, respectively.[¬e]""']",44,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,119,,NA,277,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,0,,NA,0,
74671371,Morrow (1990) 1_1,1990,NA,NA,,77,"['Page 12:\n[¬s]""‘N=39\n2N= 57\n3N=39\n4N= 38[¬e]""', 'Page 5:\n[¬s]""The three control classrooms served 19\ngirls and 19 boys.""\n""Treatment for\nthe four classrooms in Experimental Group 2, E2, (E2=28 girls, 29 boys)\nconsisted of teacher-guided thematic play with books, paper, and pencils in-\ncorporated into the play area.[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""Of 170 children in the study, 84 were girls, 86 boys.""\n""Group 1, El, (Bl = 18 girls, 21 boys)""\n""The three control classrooms served 19 girls and 19 boys. T""\n""Treatment for\nthe four classrooms in Experimental Group 2, E2, (E2=28 girls, 29 boys)""\n""consisted of teacher-guided thematic play with books, paper, and pencils in-\ncorporated into the play area. T[¬e]""']","49,47",,NA,NA,,NA,"['Page 5:\n[¬s]""All were located in suburban, middle class areas.[¬e]""']",,NA,NA,,"['Page 8:\n[¬s]""Nofe. M in any column are significantly different, p< .05, if they do not share the same""\n""superscript.\nIN=39\n2N=57\n3N=39\n4N=38[¬e]""']",39,,"['Page 8:\n[¬s]""Nofe. M in any column are significantly different, p< .05, if they do not share the same""\n""IN=39\n2N=57\n3N=39\n4N=38[¬e]""']",38,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74671376,Pellegrini (1982),1982,NA,NA,,24,"['Page 5:\n[¬s]""K""\n""12""\n""12[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""The 108 children, 54 boys and 54 girls[¬e]""']",50,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""-\ndition8\nK\n1\n2\n3\nTotal\n1st\n1\n2\n3\nTotal\n2nd\n1\n2\n3\nTotal\nK, 1,2\n1\n2\n3\nTotal\nM""\n""N\n12\n12\n12\n36\n12\n12\n12\n36\n12\n12\n12\n36\n36\n36\n36\n108\nX\n4.916\n3.416\n1.583\n3.305\n6.083\n4.583\n3.166\n4.611\n6.666\n6.166\n6.250\n6.361\n5.886\n4.722\n3.666\n4.759\nSD\n1.505\n1.311\n1.311""\n""N\n12\n12\n12\n36\n12\n12\n12\n36\n12\n12\n12\n36\n36\n36\n36\n108\n1 Conditions: 1 = Thematic fantasy play; 2 = Discussion; 3 = Drawing.\n447\nX\n.75\n.666\n.25\n.555\n1.083\n1.000\n.666\n.916\n1.500\n1.166\n.916\n1.194\n1.111\n.944\n.661\n.888\nSD\n.753\n.778\n.452\n.[¬e]""']",12,,NA,12,,NA,NA,,NA,NA,,NA,12,,NA,12,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71090299,Schmitt (2018),2018,NA,NA,,59,"['Page 3:\n[¬s]""59 children from nine preschools""\n""Children were randomly assigned within preschool\nto an intervention group (n = 24) or a business-as-usual control\ngroup (n = 35).[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""56% were female.[¬e]""']",56,,NA,NA,,NA,"['Page 1:\n[¬s]""A secondary aim was to explore whether differential intervention effects emerged for children\nfrom various socioeconomic backgrounds, indicated by parental education level[¬e]""', 'Page 3:\n[¬s]""In the current study, we tested for differential intervention\neffects for children of parents with various levels of educational\nattainment. Previous evaluation studies have consistently shown\nthat children from low SES families, conceptualized as low parental\neducation or low income, tend to beneﬁt more from intervention\nparticipation in terms of their mathematics and EF skills[¬e]""', 'Page 4:\n[¬s]""8th grade or less (1%),\nsome high school (13%), GED (5%), high school diploma (30%), some\ncollege (26%), associate’s degree (14%), bachelor’s degree (7%), mas-\nter’s degree (3%), and doctoral degree (1%). On average, children’s\nparents had some college experience.[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]""intervention group (n = 24)[¬e]""']",24,,"['Page 3:\n[¬s]""control\ngroup (n = 35)[¬e]""']",35,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Intervention group (n = 24)[¬e]""']",24,,"['Page 6:\n[¬s]""Control group (n = 35)[¬e]""']",35,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""14% total attrition[¬e]""']",NA,,"['Page 4:\n[¬s]""intervention group (5%) did not complete post-test assessments[¬e]""']",5,,"['Page 4:\n[¬s]""14% total attrition[¬e]""']",14,
71090303,Thibodeau (2016) 1_1,2016,NA,NA,,78,"['Page 7:\n[¬s]""There were a total of 39 children in the fantastical pretend-play condition (1""\n""39 children in the con-\ntrol condition (16 male and 23 female).[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""59 girls and 51 boys[¬e]""', 'Page 7:\n[¬s]""There were a total of 39 children in the fantastical pretend-play condition (19 male and 20 female)""\n""and 39 children in the con-\ntrol condition (16 male and 23 female).[¬e]""']",55.13,,NA,NA,,NA,"['Page 4:\n[¬s]""The mean level of parental education\nfor this sample was 4 years of college with annual family income ranging from $10,000 to more than\n$100,000 (M= $80,000–$89,999[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""f 39 children in the fantastical pretend-play condition[¬e]""']",39,,"['Page 7:\n[¬s]""39 children in the con-\ntrol condition (16 male and 23 female)[¬e]""']",39,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""39[¬e]""']",39,,"['Page 8:\n[¬s]""35[¬e]""']",35,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74578042,Thibodeau (2016) 1_2,2016,NA,NA,,71,"['Page 7:\n[¬s]""32 children in the non-imaginative play condition (16 male and 16 female), and 39 children in the con-\ntrol condition (16 male and 23 female).[¬e]""']",,['Mixed gender'],"['Page 7:\n[¬s]""32 children in the non-imaginative play condition (16 male and 16 female), and 39 children in the con-\ntrol condition (16 male and 23 female).[¬e]""']",40.84,,NA,NA,,NA,"['Page 4:\n[¬s]""The mean level of parental education\nfor this sample was 4 years of college with annual family income ranging from $10,000 to more than\n$100,000 (M= $80,000–$89,999) (see Table 1).[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""32 children in the non-imaginative play condition (16 male and 16 female),[¬e]""']",32,,"['Page 7:\n[¬s]""and 39 children in the con-\ntrol condition (16 male and 23 female)[¬e]""']",39,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""31[¬e]""']",31,,"['Page 8:\n[¬s]""35[¬e]""']",35,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
71969401,Worku (2018),2018,NA,NA,,78,"['Page 5:\n[¬s]""78 children[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""ratio scores of 62 children (32\nboys and 30 girls)[¬e]""']",48.38,,100,"['Page 3:\n[¬s]""Participants of the study were children in a foster care\nprogram in this extremely poor community, arranged by\nSOS Children’s Village, and their foster mothers. Ex-\ntreme poverty is defined as living below the international\npoverty line of 1.90 USD per person per day [1].[¬e]""']",,NA,"['Page 1:\n[¬s]""children living with foster families in extreme poverty.[¬e]""', 'Page 3:\n[¬s]""Participants of the study were children in a foster care\nprogram in this extremely poor community,""\n""living below the international\npoverty line of 1.90 USD per person per day[¬e]""']",,NA,NA,,NA,39,,NA,39,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
