ID,toolkit_strand,short_title,main_authors,year,main_title,parent_title,parent_authors,type_name,abstract,volume,issue,pages,doi,url,publisher,city,institution
74069951,['Peer tutoring'],Dean (1990),Dean Caroline M  ,1990,Peer tutoring in French  Improving performance amongst low achievers,Evaluation & Research In Education,NA,"Journal, Article","Previous research on peer tutoring has largely concentrated on the curriculum areas of mathematics and reading. In the experiment described below peer tutoring was employed as a strategy to try to improve motivation amongst low achievers in a modern language. It was found that there was little effect on attitudes, but that there were significant cognitive gains.",4,1,11-16,https //doi.org/10.1080/09500799009533273,https //www.tandfonline.com/doi/abs/10.1080/09500799009533273,NA,NA,NA
74069952,['Peer tutoring'],Dill (2000),Dill Ebony M  Boykin A Wade  ,2000,"The comparative influence of individual, peer tutoring, and communal learning contexts on the text recall of African American children",Journal Of Black Psychology,NA,"Journal, Article","Peer tutoring strategies tend to use structured peer interactions and group reward contingency. This study was designed to offer a peer learning environment within which the putative communal tendencies of African American youth could be capitalized on to facilitate learning an academic task. There were 72 African American fifth-grade students (36 males, 36 females) randomly assigned to a communal learning, peer tutoring criterion, or an individual criterion context and given a text of prose to learn. Following the learning phase, students individually completed a recall task. A 3 2 between-subject ANOVA revealed that students under the communal learning context recalled significantly more text than students assigned to the peer and individual contexts. Additionally, communal beliefs were correlated with positive attitudes toward task engagement. No such positive relationships were found for individual belief. The discussion focuses on the use of cultural contexts for learning.",26,1,65-78,https //doi.org/10.1177%2F0095798400026001004,https //eric.ed.gov/?id=EJ600598,NA,NA,NA
74069953,['Peer tutoring'],Ding (2011),Ding Ning   Harskamp Egbert G  ,2011,Collaboration and peer tutoring in chemistry laboratory education,International Journal Of Science Education,NA,"Journal, Article","The aim of this study is to examine the effectiveness of collaborative learning with hints and peer tutoring with hints, and individual learning with hints in chemistry laboratory education in a secondary school. A total of 96 eleventh graders participated in this study. The study has a randomized pre‐test and post‐test design with a delayed post‐test. During the four‐week intervention, students were required to carry out eight lab tasks in total. The students filled in a 17‐item self‐assessment of learning gain questionnaire on the last day. Analyses of students’ learning achievements showed that students in both the collaborative learning and peer tutoring situations outperformed those learning individually with hints. The delayed post‐test, which was administered three months later, revealed that students who had been in the peer tutoring situation outscored those in the collaborative learning situation. Student self‐assessment questionnaires on learning gain provided further details in this regard.",33,6,839-863,https //doi.org/10.1080/09500693.2010.498842,https //eric.ed.gov/?id=EJ922164,NA,NA,NA
74069954,['Peer tutoring'],DuPaul (1998),DuPaul George J  Ervin Ruth A  Hook Christine L  McGoey Kara E  ,1998,Peer tutoring for children with attention deficit hyperactivity disorder  Effects on classroom behavior and academic performance,Journal Of Applied Behavior Analysis,NA,"Journal, Article","We investigated the effects of classwide peer tutoring (CWPT) on the classroom behavior and academic performance of students with attention deficit hyperactivity disorder (ADHD). Typical instructional activities were contrasted with CWPT for 18 children with ADHD and 10 peer comparison students attending first- through fifth-grade general education classes. CWPT led to increases in active engagement in academic tasks along with reductions in off-task behavior for most participants. Of students with ADHD, 50% exhibited improvements in academic performance in math or spelling during CWPT conditions, as measured by a treatment success index. Participating teachers and students reported a high level of satisfaction with intervention procedures. Our results suggest that peer tutoring appears to be an effective strategy for addressing the academic and behavioral difficulties associated with ADHD in general education settings.",31,4,579-592,https //doi.org/10.1901/jaba.1998.31-579,https //eric.ed.gov/?id=EJ583698,NA,NA,NA
74069956,['Peer tutoring'],Ensergueix (2011) 1_1,Ensergueix Pierre   Lafont Lucile   ,2011,Impact of trained versus spontaneous reciprocal peer tutoring on adolescent students,Journal Of Applied Sport Psychology,NA,"Journal, Article","The purpose of this study was to compare the effectiveness of two different forms of reciprocal peer tutoring (RPT) on the motor and cognitive performance of adolescents in a physical education setting. We also explored the influence of gender. We assigned 72 ninth-graders (36 M, 36 F), all novices in a table tennis task, to a 2 × 3 (Gender × Learning Condition  physical practice with trained RPT [TRPT] vs. physical practice with spontaneous RPT [SRPT]vs. physical practice without any form of RPT [PP  individual control condition]) factorial design. Results indicated superior motor performance and cognitive skills for the TRPT condition and no difference between the SRPT and PP conditions. The peer-tutor training was thus a crucial organizational variable of the success of RPT. Interestingly, our results support the assumption that females particularly benefit from a highly structured peer tutoring framework.",23,4,381-397,https //doi.org/10.1080/10413200.2011.589097,https //www.tandfonline.com/doi/abs/10.1080/10413200.2011.589097,NA,NA,NA
74069957,['Peer tutoring'],Ensergueix (2011) 1_2,Ensergueix Pierre   Lafont Lucile   ,2011,Impact of trained versus spontaneous reciprocal peer tutoring on adolescent students,Journal Of Applied Sport Psychology,NA,"Journal, Article","The purpose of this study was to compare the effectiveness of two different forms of reciprocal peer tutoring (RPT) on the motor and cognitive performance of adolescents in a physical education setting. We also explored the influence of gender. We assigned 72 ninth-graders (36 M, 36 F), all novices in a table tennis task, to a 2 × 3 (Gender × Learning Condition  physical practice with trained RPT [TRPT] vs. physical practice with spontaneous RPT [SRPT]vs. physical practice without any form of RPT [PP  individual control condition]) factorial design. Results indicated superior motor performance and cognitive skills for the TRPT condition and no difference between the SRPT and PP conditions. The peer-tutor training was thus a crucial organizational variable of the success of RPT. Interestingly, our results support the assumption that females particularly benefit from a highly structured peer tutoring framework.",23,4,381-397,https //doi.org/10.1080/10413200.2011.589097,https //www.tandfonline.com/doi/abs/10.1080/10413200.2011.589097,NA,NA,NA
74069958,['Peer tutoring'],Flores (2016),Flores Marta   Duran David   ,2016,Influence of a Catalan peer tutoring programme on reading comprehension and self‐concept as a reader,Journal Of Research In Reading,NA,"Journal, Article","This study relates to the results obtained in the development of reading comprehension (RC) and self-concept as a reader in students who participated in Llegim en parella (Reading in pairs), a Catalan peer tutoring programme. The research combines a quasi-experimental design with the use of comparison groups and pre-tests/ post-tests for both variables  a qualitative approach is adopted by analysing the interactions in order to detect influencing factors. Statistically significant results were obtained for all students in terms of RC but only for student tutors in relation to reading self-concept. The factors involved in the improvements identified in RC are  reading strategies, scaffolding in inferential and deep comprehension questions. Regarding self-concept, the tutor’s own role, his involvement with their tutees’ progress, reading aloud and the metacognitive reflection processes, are all factors that enable us to explain the improvement in the tutor’s reading self-perception. The positive influence of peer tutoring on the development of reading competence through this programme is clearly evident.",39,3,330-346,https //doi.org/10.1111/1467-9817.12044,https //eric.ed.gov/?id=EJ1105884,NA,NA,NA
74069960,['Peer tutoring'],Greene (2018),Greene Irene   Mc Tiernan Aoife   Holloway Jennifer   ,2018,Cross-age peer tutoring and fluency-based instruction to achieve fluency with mathematics computation skills  A randomized controlled trial,Journal Of Behavioral Education,NA,"Journal, Article","The current study employed a randomized controlled trial to evaluate the use of peer tutoring and fluency-based instruction to increase mathematics fluency with addition and subtraction computation skills. Forty-one elementary school students between the ages of eight and 12 years participated in the 8-week study using cross-age peer tutoring, Say All Fast Minute Every Day Shuffled, frequency building, and the morningside math facts curriculum (Johnson in Morningside mathematics fluency  math facts (vol 1–6  curriculum program), Morningside Press, Seattle, 2008). Pre- and post-test measures of mathematics fluency and calculation were conducted with all participants. A measure of social skills and competing problem behaviors was also conducted at pre- and post-testing to evaluate any additional effects of the peer tutoring model. The results demonstrated a statistically significant difference between groups on measures of mathematics fluency, with the experimental group demonstrating significantly higher scores than the control group at post-testing. There were no significant differences between groups on measures of social skills and competing problem behaviors or calculation. The findings indicate that cross-age peer tutoring and fluency-based instruction resulted in positive outcomes for tutees in the mathematics domain, specifically mathematics fluency.",27,2,145-171,https //doi.org/10.1007/s10864-018-9291-1,https //www.proquest.com/docview/2000803026,NA,NA,NA
74069961,['Peer tutoring'],Greenwood (1991),Greenwood Charles R  ,1991,"Longitudinal analysis of time, engagement, and achievement in at-risk versus non-risk students",Exceptional Children,NA,"Journal, Article","This longitudinal study investigated the effects of time spent in academic instruction and time engaged on elementary students' academic achievement gains. Three groups were compared over grades as follows  (a) an at-risk experimental group of low-socioeconomic status (SES) students for whom teachers implemented classwide peer tutoring (CWPT) beginning with the second semester of first grade continuing through Grade 3  (h) an equivalent at-risk control group  and (c) a non-risk comparison group of students of average- to high-SES. In both the control and comparison groups, teachers employed conventional instructional practices over Grades 1 through 3. Results indicated significant group differences in the time spent in academic instruction, engagement, and gains on the subtests of the Metropolitan Achievement Test that favored the experimental and comparison groups over the control group. Implications include the effectiveness of CWPT for at-risk students and the continuing vulnerability of at-risk students whose daily instructional programs provide less instructional time and foster lower levels of active academic engagement.",57,6,521-535,https //doi.org/10.1177%2F001440299105700606,https //www.proquest.com/docview/201210843,NA,NA,NA
74069962,['Peer tutoring'],Gyanani (1995),Gyanani T C  Pahuja Premlata   ,1995,Effects of peer tutoring on abilities and achievement,Contemporary Educational Psychology,NA,"Journal, Article",This study explored the efficacy of peer tutoring in the development of verbal and spatial abilities that helps students attain a high level of academic achievement in geography. Students studying in class VIII of five selected schools took one standardized and three self-made tests. Results indicated that peer tutoring strategy plays a significant role in increasing the verbal and spatial abilities as well as in raising the academic level of students in geography.,20,4,469-475,https //doi.org/10.1006/ceps.1995.1034,https //www.sciencedirect.com/science/article/abs/pii/S0361476X8571034X,NA,NA,NA
74069963,['Peer tutoring'],Hattie (2006),Hattie John   ,2006,Cross-age tutoring and the reading together program,Studies In Educational Evaluation,NA,"Journal, Article","Abstract This article presents three related evaluation studies looking at the effectiveness on achievement and motivation of Reading Together, a cross-age peer-tutoring reading program. The effects on tutees, tutors, teachers, and parents were monitored. The advantages of Reading Together began to accrue during the second and third phases of the program. Comparisons to the teaching of reading in the students' regular classrooms were made, and those regular classroom teachers who favored a skills-based approach, as opposed to a whole language or phonics approach recorded the greatest gains for students in the participating group and also for those in the control group.",32,2,100-124,https //doi.org/10.1016/j.stueduc.2006.04.003,https //eric.ed.gov/?id=EJ741375,NA,NA,NA
74069964,['Peer tutoring'],Johnson (2011),Johnson Erik A  ,2011,The effect of peer-based instruction on rhythm reading achievement,Contributions To Music Education,NA,"Journal, Article","The purpose of this study was to determine the effect of peer-based instruction on rhythm reading achievement of instrumental and choral music students attending a large urbanfringe high school in a major metropolitan area. Participants (N = 131) included band (n = 71) and choir (n = 60) students whose backgrounds reflected extensive economic (78% free or reduced lunch) and ethnic diversity (44% Hispanic, 31% Caucasian, 6% African American, 11% Asian/Pacific islander, 8% Native American). Using a randomized, post-test only experimental design, students were randomly assigned to one of two treatment conditions  traditional teacher-led instruction or reciprocal peer-based instruction. After a two-week instruction period, results show that students receiving peer-based instruction demonstrated significantly higher levels of rhythm reading achievement than students receiving traditional teacher led instruction. Factorial ANOVA analyses revealed that music reading self-concept did not significantly moderate rhythm reading achievement. A significant interaction was found between ensemble type (band/choir) and method of instruction (on rhythm reading achievement) with peer-based instruction effects on rhythm reading achievement noticeably stronger for choir students.",38,2,43-60,NA,https //www.jstor.org/stable/24127190,NA,NA,NA
74069965,['Peer tutoring'],Kotsopoulos (2009),Kotsopoulos Jason   ,2009,Strategy-based peer tutoring  Benefits for adolescents with learning disabilities,NA,NA,Dissertation,"The current investigation evaluates a peer-tutoring program called Promoting Achievement and Success at School (PASS) developed for students at the secondary school level, who have learning disabilities. The PASS program uses a strategy-based model of teaching higher-order cognitive strategies to adolescents, using a scaffolding approach. The first objective of the study was to examine whether students in the PASS program would outperform control participants on measures of grades, writing skills, numerical operations, and self-ratings of metacognitive awareness, strategy use, motivation/effort and academic self-concept using a randomized experimental design. The results indicated that the PASS students showed a significant improvement in their writing skills compared to control participants by the end of the study, while other areas, such as overall grades, did not show an improvement. The second objective of the study was to explore process factors, such as students' motivation and the relationship between tutor and tutee, to determine whether certain conditions, traits, skills or dynamics were more conducive to academic gains than others. Overall, there were characteristics of both tutors and tutees that predicted better outcomes for the tutees involved in the PASS study. First, tutors who were on task according to their tutees had tutees who made more academic gains. Second, tutees with higher metacognitive skills were more likely to have ii bonded with their tutors and were the students who asked more questions during tutoring. Additionally, students who made gains in their metacognitive skills and who had higher self-ratings of motivation and effort, rated themselves as making gains in their academic abilities by the end of the program. Implications for future research are discussed",NA,NA,NA,NA,https //library-archives.canada.ca/eng/services/services-libraries/theses/Pages/item.aspx?idNumber=689501730,NA,NA,University of Toronto
74069966,['Peer tutoring'],Lee (2014),Lee Youngju   ,2014,Promise for enhancing children's reading attitudes through peer reading  A mixed method approach,Journal Of Educational Research,NA,"Journal, Article","Peer-Assisted Learning Strategies (PALS) was implemented for supplementary reading classes in a Korean elementary school. The treatment group children were exposed to PALS during 20 min sessions, 4 times a week, for 8 weeks. The impacts of PALS were investigated in 3 aspects using a mixed-methods approach  improvement in reading attitudes, reading skills, and student perceptions of the intervention. Data collection includes reading attitude measures, standardized reading comprehension test scores, student satisfaction survey, student interviews, and student journals. The PALS group students showed significantly enhanced reading attitudes and reading skills. Consistently, qualitative data analysis also revealed affirmative influence of PALS on students’ attitudes toward reading. Finally, the findings also suggested social benefits of PALS including developing cooperative skills and friendships.",107,6,482-492,https //doi.org/10.1080/00220671.2013.836469,https //www.tandfonline.com/doi/abs/10.1080/00220671.2013.836469,NA,NA,NA
74069967,['Peer tutoring'],Li (2006) 1_1,Li Ling   ,2006,Peer tutoring and strategy instruction  The effects on Chinese pupils' reading skills and attitudes,NA,NA,Dissertation,"The results give clear indications that the explicit teaching of reading strategies had benefits for 5th grader’ use of reading strategies and their reading attitudes. The findings support the hypothesis that the observed improvement of students’ reading comprehension achievement can be attributed considerably to the acquisition of a repertoire of reading strategies and improved reading attitudes. But the potential role of motivational factors and an enhanced metacognitive awareness cannot be ruled out, although the effect sizes were less impressive. The present findings do not support the hypothesis that peer tutoring practice increases the use of reading strategy, or improves metacognitive awareness and attitudes on top of the effect of explicit reading strategies instruction. In Chinese primary school classrooms, individual practice of reading strategies under the teachers’ guidance seems to have comparable positive effects to practice in dyads. Between the two peer tutoring practice, RSA condition in general has less favorable results than CA condition.",NA,NA,NA,NA,https //www.researchgate.net/publication/312494056,NA,NA,Ghent University
74069968,['Peer tutoring'],Li (2006) 1_2,Li Ling   ,2006,Peer tutoring and strategy instruction  The effects on Chinese pupils' reading skills and attitudes,NA,NA,Dissertation,"The results give clear indications that the explicit teaching of reading strategies had benefits for 5th grader’ use of reading strategies and their reading attitudes. The findings support the hypothesis that the observed improvement of students’ reading comprehension achievement can be attributed considerably to the acquisition of a repertoire of reading strategies and improved reading attitudes. But the potential role of motivational factors and an enhanced metacognitive awareness cannot be ruled out, although the effect sizes were less impressive. The present findings do not support the hypothesis that peer tutoring practice increases the use of reading strategy, or improves metacognitive awareness and attitudes on top of the effect of explicit reading strategies instruction. In Chinese primary school classrooms, individual practice of reading strategies under the teachers’ guidance seems to have comparable positive effects to practice in dyads. Between the two peer tutoring practice, RSA condition in general has less favorable results than CA condition.",NA,NA,NA,NA,https //www.researchgate.net/publication/312494056,NA,NA,Ghent University
74069969,['Peer tutoring'],Li (2006) 1_3,Li Ling   ,2006,Peer tutoring and strategy instruction  The effects on Chinese pupils' reading skills and attitudes,NA,NA,Dissertation,"The results give clear indications that the explicit teaching of reading strategies had benefits for 5th grader’ use of reading strategies and their reading attitudes. The findings support the hypothesis that the observed improvement of students’ reading comprehension achievement can be attributed considerably to the acquisition of a repertoire of reading strategies and improved reading attitudes. But the potential role of motivational factors and an enhanced metacognitive awareness cannot be ruled out, although the effect sizes were less impressive. The present findings do not support the hypothesis that peer tutoring practice increases the use of reading strategy, or improves metacognitive awareness and attitudes on top of the effect of explicit reading strategies instruction. In Chinese primary school classrooms, individual practice of reading strategies under the teachers’ guidance seems to have comparable positive effects to practice in dyads. Between the two peer tutoring practice, RSA condition in general has less favorable results than CA condition.",NA,NA,NA,NA,https //www.researchgate.net/publication/312494056,NA,NA,Ghent University
74069970,['Peer tutoring'],Li (2006) 1_4,Li Ling   ,2006,Peer tutoring and strategy instruction  The effects on Chinese pupils' reading skills and attitudes,NA,NA,Dissertation,"The results give clear indications that the explicit teaching of reading strategies had benefits for 5th grader’ use of reading strategies and their reading attitudes. The findings support the hypothesis that the observed improvement of students’ reading comprehension achievement can be attributed considerably to the acquisition of a repertoire of reading strategies and improved reading attitudes. But the potential role of motivational factors and an enhanced metacognitive awareness cannot be ruled out, although the effect sizes were less impressive. The present findings do not support the hypothesis that peer tutoring practice increases the use of reading strategy, or improves metacognitive awareness and attitudes on top of the effect of explicit reading strategies instruction. In Chinese primary school classrooms, individual practice of reading strategies under the teachers’ guidance seems to have comparable positive effects to practice in dyads. Between the two peer tutoring practice, RSA condition in general has less favorable results than CA condition.",NA,NA,NA,NA,https //www.researchgate.net/publication/312494056,NA,NA,Ghent University
