id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,int_name_ht,int_name_info,int_name_CLEAN,int_desc_ht,int_desc_info,int_desc_CLEAN,int_objec_ht,int_objec_info,int_objec_CLEAN,int_prov_raw,int_prov_ht,int_prov_info,int_prov_CLEAN,int_training_raw,int_training_ht,int_training_info,int_training_CLEAN,int_part_raw,int_part_ht,int_part_info,int_part_CLEAN,int_approach_raw,int_approach_ht,int_approach_info,int_approach_CLEAN,digit_tech_raw,digit_tech_ht,digit_tech_info,digital_tech_CLEAN,parent_partic_raw,parent_partic_ht,parent_partic_info,parent_partic_CLEAN,int_when_raw,int_when_ht,int_when_info,int_when_CLEAN,int_who_raw,int_who_ht,int_who_info,int_who_CLEAN,int_dur_ht,int_dur_info,int_dur_CLEAN,int_freq_ht,int_freq_info,int_freq_CLEAN,int_leng_ht,int_leng_info,int_leng_CLEAN,int_fidel_raw,int_fidel_ht,int_fidel_info,int_fidel_CLEAN,int_cost_raw,int_cost_ht,int_cost_info,int_cost_CLEAN,out_eval_raw,out_eval_ht,out_eval_info,out_eval_CLEAN,eef_eval_raw,eef_eval_CLEAN,base_diff_raw,base_diff_ht,base_diff_info,base_diff_CLEAN,comp_anal_raw,comp_anal_ht,comp_anal_info,comp_anal_CLEAN,comp_var_rep_raw,comp_var_rep_ht,comp_var_rep_info,comp_var_rep_CLEAN,comp_var_raw,comp_var_ht,comp_var_info,comp_var_CLEAN,clust_anal_raw,clust_anal_ht,clust_anal_info,clust_anal_CLEAN
40117246,DeCicca (2007),2007,['Extending school time'],NA,,"['Page 1:\n[¬s]""full-day kindergarten[¬e]""']",NA,,"['Page 1:\n[¬s]"" children presently enrolled in full-day programs are, on average, very similar to their half-day counterparts in baseline test scores as well as other child, parent and school characteristics. Using longitudinal data, I estimate the impact of full-day kindergarten on standardized test scores in mathematics and reading, as children progress from kindergarten to ﬁrst grade.[¬e]""']",NA,,"['Page 1:\n[¬s]"" impacts on academic achievement""\n"" standardized test scores in mathematics and reading[¬e]""']",NA,,"['School or group of schools', 'Local education authority or district']","['Page 1:\n[¬s]""I ﬁnd that full-day kindergarten has sizeable impacts on\nacademic achievement, but the estimated gains are short-lived, particularly for minority children. Given the additional\nexpense of full-day kindergarten, information regarding the size and duration of gains should be of great interest to policy\nmakers[¬e]""']",NA,,['No'],NA,NA,,['Students'],"['Page 1:\n[¬s]""I estimate the impact of full-day kindergarten on standardized test scores in mathematics and\nreading, as children progress from kindergarten to ﬁrst grade. I ﬁnd that full-day kindergarten has sizeable impacts on\nacademic achievement, but the estimated gains are short-lived, particularly for minority children.[¬e]""']",NA,,['Large group/class teaching (+6)'],"['Page 7:\n[¬s]""I ﬁnd only small differences in class size (20 vs.\n21 students per class) a[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 1:\n[¬s]""full-day programs are, on average,\nvery similar to their half-day counterparts[¬e]""']",NA,,['Class teachers'],"['Page 1:\n[¬s]""Using longitudinal data, I estimate the impact of full-day kindergarten on standardized test scores in mathematics and\nreading, as children progress from kindergarten to ﬁrst grade.[¬e]""']",NA,,"['Page 7:\n[¬s]""school year[¬e]""']",38,,"['Page 7:\n[¬s]""5 days per wee[¬e]""']",5,,"['Page 7:\n[¬s]""full-day children[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['Yes (Please add details)'],"['Page 3:\n[¬s]""More concretely, Ohio’s Ofﬁce of Education Oversight (1997) estimates that full-day kindergarten costs over 70 percent more than traditional half-day kindergarten in terms of per pupil expenditure[¬e]""']",NA,,['The developer'],"['Page 8:\n[¬s]""Given the large volume of estimates, I limit\ndiscussion to the estimated impacts of full-day\nkindergarten, sometimes to the exclusion of other\npotentially interesting results.[¬e]""']",NA,,No,,['Yes'],"['Page 5:\n[¬s]""Table 1\nSelected sample characteristics, by kindergarten type (means & standard deviations)[¬e]""']",NA,,['Yes'],"['Page 11:\n[¬s]""Model 3 includes the appropriate baseline test score.[¬e]""']",NA,,['Yes'],NA,NA,,"['Educational attainment', 'Socio-economic status', 'Special educational needs', 'Other (please specify)', 'Gender']","['Page 5:\n[¬s]""Baseline mathematics score""\n""Baseline reading score[¬e]""', 'Page 5:\n[¬s]""Family income (in 1000s)""\n""Family ever received AFDC/TANF""\n""Ever participated in Head Start[¬e]""', 'Page 5:\n[¬s]""Child disabled[¬e]""', 'Page 10:\n[¬s]""Table 3\nShort- and longer-run regression estimates for black children[¬e]""', 'Page 11:\n[¬s]""Table 4\nShort- and longer-run regression estimates for Hispanic children[¬e]""', 'Page 5:\n[¬s]""Child age (in months)""\n""Mother’s age (in years)""\n""At least one parent HS grad or higher""\n""At least one parent college grad or higher""\n""Mother in labor force""\n""Mother works 35+ hours per week""\n""Mom worked between birth & kindergarten""\n""Parent expects kid college grad or higher""\n""Child resides in two parent family""\n""Child born 2+ weeks premature[¬e]""', 'Page 9:\n[¬s]""Table 2\nShort- and longer-run regression estimates for white children[¬e]""', 'Page 10:\n[¬s]""Child female[¬e]""']",NA,,['Yes'],"['Page 8:\n[¬s]""I estimate models with\nand without school-level covariates[¬e]""']",NA,
71101043,Donofrio (1989),1989,['EY_Extra hours'],NA,,"['Page 4:\n[¬s]""all-day, everyday\nkindergarten program[¬e]""', 'Page 60:\n[¬s]""The Early Prevention of School Failure Program[¬e]""']",NA,,"['Page 16:\n[¬s]""educational effectiveness of full-day, everyday[¬e]""', 'Page 17:\n[¬s]""kindergarten program as compared to the half-day, everyday\nprogram in student developmental gains.[¬e]""']",NA,,"['Page 16:\n[¬s]""present some findings relative\nto the educational effectiveness of full-day, everyday[¬e]""', 'Page 17:\n[¬s]""kindergarten[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Other (Explain in notes)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 58:\n[¬s]""Three all-day, everyday kindergarten programs, one from\neach school in the district was used as the experimental\ngroup (36 students). Three half-day, everyday kindergarten\nprograms, one from each school in the district randomly\nassigned was used as the control group (47 students).[¬e]""']",NA,,['Class teachers'],NA,NA,,"['Page 62:\n[¬s]""pretested in September 1985 and posttested in\nApril, 1986 of the same school year.[¬e]""']",32,,"['Page 15:\n[¬s]""All-dav# everyday kindergarten program— A kindergarten\nclass arrangement under which a class group meets for a full\nschool day, everyday[¬e]""']",5,,"['Page 15:\n[¬s]""All-dav# everyday kindergarten program— A kindergarten\nclass arrangement under which a class group meets for a full\nschool day, everyday for approximately five to eight hours.\nTime schedule would be from approximately 8:35 A.M. to 2:35\nP.M. or 3:00 P.M.[¬e]""', 'Page 16:\n[¬s]""HaIf-day, evervdav kindergarten program— A kindergarten\nclass arrangement under which a class group meets for half a\nschool day, everyday for approximately two or three hours.\nTime schedule would be from approximately 8:30 A.M. to 10:30\nA.M. or 8:30 A.M. to 11:30 A.M.[¬e]""']",210,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 73:\n[¬s]""In comparing Tables 8 and 9 it was evident that the\nexperimental group pretest mean score of 11.6 was lower than\nthat of the control group score of 19.3. P[¬e]""']",NA,,['Yes'],"['Page 73:\n[¬s]""In comparing Tables 8 and 9 it was evident that the\nexperimental group pretest mean score of 11.6 was lower than\nthat of the control group score of 19.3. Posttest results,\nof 31.7, for the experimental group were higher than the\nscore of 27.9 for the control group. The experimental groups\nhad a mean gain score of 44.9, which was higher than the\ncontrol group score of 21.1. It is apparent that""\n""application of the treatment had some effect on increased\nexpressive language skill developmental gains over those\nstudents in the control group.[¬e]""']",NA,,['Yes'],NA,NA,,"['Gender', 'Educational attainment']","['Page 71:\n[¬s]""Presentation Of Research Data Finding by Sex\nReported By Number and Percentage\nCategory Label\nMale\nFemale\nTotal\nNumber\n46\n37\n83\nPercentage\n55.4\n44.6\n100.0[¬e]""']",NA,,['No'],NA,NA,
71101077,Duffy (1996),1996,['EY_Extra hours'],NA,,NA,full time preschool,,NA,full time preschool,,NA,literacy and numeracy,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 21:\n[¬s]""12.5\n25""\n""Full-dav""\n""Half-da""\n""Weeklv Hours in Class""\n""Modified-\ndav""\n""20[¬e]""']",60,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['An organization commissioned independently to evaluate'],NA,NA,,No,,['No/Unclear'],"['Page 94:\n[¬s]""Kindergarten center and current school were used\nas covariates for the fourth through seventh grade[¬e]""', 'Page 95:\n[¬s]""covariance (ANCOVA)\nto compare the kindergarten programs on each academic\nmeasure while controlling for any confounding effects of\nkindergarten center and current school[¬e]""', 'Page 96:\n[¬s]""Analysis of\ncovariance was chosen to control group differences that may\nbe due to the kindergarten center.[¬e]""']","The study does not appear to collect baseline measures - ANCOVA analysis adjusts for differences between schools, where school is the covariate - multi level analysis ",,['No'],NA,NA,,['N/A'],NA,NA,,NA,NA,NA,,['Yes'],NA,analysis adjusts for school as covariate,
71101046,Elicker (1997),1997,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""full-\nday kindergarten[¬e]""']",NA,,"['Page 2:\n[¬s]""full-\nday kindergarten[¬e]""', 'Page 3:\n[¬s]""A comprehensive evaluation of a newly-implemented full-day kindergarten pro-\ngram was carried out over a 2-year period. T[¬e]""']",NA,,NA,improve academic outcomes,,['School or group of schools'],NA,NA,,['Yes (Please specify)'],"['Page 8:\n[¬s]""All kindergarten teachers had participated\nin periodic staff development activities focused on developmentally-appropriate\npractices over a 2-year period prior to the beginning of the study.[¬e]""']",NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,"['Page 8:\n[¬s]""The school\ndistrict introduced full-day kindergarten as a two-year pilot program. The newly\nimplemented full-day (FD) pilot program and the traditional half-day (HD) kinder-\ngarten program w[¬e]""']",5,,"['Page 8:\n[¬s]""FD classes were increased from 5 to 6 hours per day,\ndue to state funding increases. All half-day classes remained at 2 3/4 hours per day\nduring both years.[¬e]""']",135,,['Qualitative'],"['Page 10:\n[¬s]""Inter-observer\nreliability was estab-\nlished between observers and the first author in a series of 20 min live classroom\nobservations prior to each phase of data collection. All observers attained a reliability\nlevel of 80% exact agreement (# agreements + [# agreements + # disagreements])\nor better for each category prior to collecting data.[¬e]""']",NA,,['Yes (Please add details)'],"['Page 8:\n[¬s]""During the sec-\nond year of the evaluation, FD classes were increased from 5 to 6 hours per day,\ndue to state funding increases. A[¬e]""']",NA,,"['Is this an EEF evaluation?', 'The developer']",NA,NA,,Yes,,NA,NA,NA,,NA,NA,NA,,['Yes'],NA,NA,,['Socio-economic status'],"['Page 9:\n[¬s]""The FD and I-ID groups were not significantly different in mothers’ or fathers’\neducation levels or ethnicity. Four per cent (4%) of fathers had less than a high\nschool education, 45% had completed high school, 37% had completed a 2 year or\n4 year college degree, and 14% had completed at least some graduate study.\nNinety-eight percent (98%) of the children were Caucasian. Amount of preschool[¬e]""']",NA,,['No'],NA,NA,
71101078,Entwisle (1987),1987,['EY_Extra hours'],NA,,"['Page 1:\n[¬s]""effects of the amount of children\'s kindergarten experience on\ntheir first-grade performance[¬e]""']",NA,,"['Page 16:\n[¬s]""Data were collected from parents, students, and teachers on separate\noccasions in a way that corresponds exactly with our assumptions about\nthe order of effects in the model. At the time parents gave permission for\ntheir children to be included in the study, they responded to a lengthy\nquestionnaire in their homes. They furnished information on demograph-\nics, whether or not the child had preschool experience before kindergarten,\nthe extent of the child\'s kindergarten experience, and their own expecta-\ntions for the child\'s performance in first grade. Children were interviewed[¬e]""', 'Page 17:\n[¬s]""individually during school hours""\n""their fall interviews were completed before the end of\nthe first marking period. The measurement of parents\' and children\'s\nexpectations both preceded issuance of the children\'s first report cards. In\nlate March, after children had a chance to get to know each other, teachers\nrated students in terms of peer popularity. Later in the spring, a second\nstudent interview was conducted. These interviews were completed be-\ntween the third and fourth (final) marking periods and are the source of\nthe data on children\'s expectations for their end-of-year marks in reading,\nmathematics, and conduct. Teachers also answered 14 personal maturity\nquestions about each student late in the year. School marks, absences,\nproblem referral records, and CAT test scores for the beginning and end\nof the year were obtained from school records.[¬e]""']",NA,,"['Page 1:\n[¬s]""to examine effects of the amount of children\'s kindergarten experience on\ntheir first-grade performance[¬e]""', 'Page 4:\n[¬s]""to fill in some of the gap that exists in knowledge about how children respond to kindergarten.""\n""inquire, using a large, diverse, racially mixed sample of first graders in Baltimore, whether the amount of children\'s prior kindergarten experi- ence affects their affective and/or cognitive development over first grade. We will focus initially on how kindergarten experience affects children\'s standardized achievement test scores in the verbal and math domains at the time they begin first grade. We will then examine how the amount of kindergarten may impinge on indicators of children\'s socioemotional status in first grade, such as their personal maturity and marks in conduct. Finally, we will examine how kindergarten experience may affect the marks that teachers give first-grade children in reading and math, controlling on achievement scores and socioemotional indicators.""\n""A secondary purpose of this paper is to evaluate effects of kindergarten\nfor different kinds of children.[¬e]""']",NA,,['School or group of schools'],"['Page 1:\n[¬s]""a large representative sample of Baltimore first graders\nto examine effects of the amount of children\'s kindergarten experience on\ntheir first-grade performance. More kindergarten leads to some early\npositive effects on cognitive status (fall California Achievement Test [CA T]\nscores, first marks in reading and math), more noticeably for black children\nthan for white.[¬e]""']",NA,,['No'],NA,NA,,['Students'],"['Page 1:\n[¬s]""examine effects of the amount of children\'s kindergarten experience on\ntheir first-grade performance[¬e]""']",NA,,['Large group/class teaching (+6)'],"['Page 1:\n[¬s]""s kindergarte[¬e]""']",NA,,['No'],NA,NA,,['Yes'],NA,NA,,['During regular school hours '],"['Page 17:\n[¬s]""during school hours.[¬e]""']",NA,,['Class teachers'],"['Page 17:\n[¬s]""Teachers also answered 14 personal maturity\nquestions about each student late in the year. School marks, absences,\nproblem referral records, and CAT test scores for the beginning and end\nof the year were obtained from school records.[¬e]""']",NA,,"['Page 16:\n[¬s]""The data for the analysis come from the BSS, initiated in the fall of 1982\nin Baltimore City.[¬e]""', 'Page 17:\n[¬s]""end-of-year marks[¬e]""']",38,,"['Page 17:\n[¬s]""A\nlarge majority (68.7%) of the children attended kindergarten for half a day\nfor the year preceding first grade, 22.1% attended a full day for the entire\nyear, and 2.9% attended for half a day for half the year. Only 1.4% had no\nkindergarten experience. (Data on kindergarten were missing for 4.8% of\nthe sample.)[¬e]""']",5,,"['Page 17:\n[¬s]""A\nlarge majority (68.7%) of the children attended kindergarten for half a day\nfor the year preceding first grade, 22.1% attended a full day for the entire\nyear, and 2.9% attended for half a day for half the year. Only 1.4% had no\nkindergarten experience. (Data on kindergarten were missing for 4.8% of\nthe sample.)[¬e]""']",Not specified,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],"['Page 20:\n[¬s]""We will examine effects of kindergarten on these various first-grade\noutcomes using the model previously described.[¬e]""']",NA,,No,,['No/Unclear'],NA,NA,,['Unclear or details not provided'],NA,NA,,['N/A'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101047,Fields (1989),1989,['EY_Extra hours'],NA,,"['Page 48:\n[¬s]""full-day everyday kindergarten[¬e]""']",NA,,NA,fulltime all week kindergarten provision,,"['Page 23:\n[¬s]""The purpose of this study was to measure the effects of an\nfull-day everyday kindergarten program on academic\nself-esteem,\nselected\nand\nin\nthree\nIllinois, during the 1987-88 school year.\nof\nelementary\nfive-year-old\nschools\nin\nkindergarten\nDanville,[¬e]""']",NA,,['University/ researcher design'],NA,NA,,['No'],"['Page 51:\n[¬s]""Teachers\ndid not receive any type of treatment for purposes of the study\nthen was being utilized by those teachers not participating\nthe study.\nin[¬e]""']",NA,,['Students'],NA,NA,,['Small group/intensive support (3-5)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 61:\n[¬s]""or purposes of this study, it was decided to compare the\namount of time (minutes) scheduled by experimental and com\xad\nparison\nteachers\nareas of reading\nfor\ninstruction\nactivities,[¬e]""', 'Page 63:\n[¬s]""The full-day\nprogram teachers scheduled a total of 54% more time in minutes\n(174) than the comparison half-day classroom teachers.[¬e]""']",174,,['Qualitative'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101105,Gullo (1986),1986,['EY_Extra hours'],NA,,"['Page 4:\n[¬s]""""All-day;""\n""Alternate-day;"" and ""Half-day""\nKindergarten Schedules:[¬e]""']",NA,,"['Page 4:\n[¬s]""""All-day;""\n""Alternate-day;"" and ""Half-day""\nKindergarten Schedules:[¬e]""']",NA,,"['Page 4:\n[¬s]""Achievement and Classroom Social Behaviors[¬e]""']",NA,,['University/ researcher design'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Small group/intensive support (3-5)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 6:\n[¬s]""the Peabody Picture Vocabulary Test-\nRevised (PPVT-R; Dunn & Dunn, 1981) was\nadministered to all children in September by\na school psychologist. The PPVT-R has been\nshown to be a useful measure ofone aspect of\nlanguage and cognition that suggests the level\nof present functioning of the child (Dunn &\nDunn, 1981).\nAchievement was assessed the following\nMay using the Metropolitan Readiness Test,\nLevel II, Form P[¬e]""']",38,,"['Page 4:\n[¬s]""""All-day;""\n""Alternate-day;"" and ""Half-day""\nKindergarten Schedules[¬e]""']",5,,NA,Not specified,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,"['The developer', 'Is this an EEF evaluation?']",NA,NA,,Yes,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101079,Gullo (2000),2000,['EY_Extra hours'],NA,,"['Page 1:\n[¬s]""Full‐Day Kindergarten[¬e]""']",NA,,"['Page 1:\n[¬s]""Full‐Day Kindergarten[¬e]""']",NA,,"['Page 4:\n[¬s]""Do children who attend full-day kindergarten score higher on reading and mathematics standardized tests of achievement at the end of second grade as compared to children attending half-day kindergarten?""\n""hi the present investigation, the long-range effects of full-day kindergarten were\nexamined, as they related to various academic, educational, and behavioral outcomes.[¬e]""']",improved outcomes in maths and reading,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,"['Page 1:\n[¬s]""Half‐Day vs\nFull‐Day Kindergarten[¬e]""']",5,,NA,180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,"['The developer', 'Is this an EEF evaluation?']",NA,NA,,Yes,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Gender', 'Socio-economic status']","['Page 5:\n[¬s]""Approximately\nfifty percent of the children were male and fifty percent were female.[¬e]""', 'Page 5:\n[¬s]""The ethnic representation in the school system is 1.2% American Indian, 55.3%\nAfrican-American, 3.0% Asian, 8.8% Hispanic, 30.8% Caucasian, and 3.0% other\ngroups. Fifty-eight percent of the children were eligible for free lunch.[¬e]""']",NA,,['No'],NA,NA,
71101049,Hall-Kenyon (2009),2009,['EY_Extra hours'],NA,,"['Page 1:\n[¬s]""Full- and Half-Day Kindergarten[¬e]""']",NA,,"['Page 1:\n[¬s]""Full- and Half-Day Kindergarten?[¬e]""']",NA,,"['Page 1:\n[¬s]""Examining\nAcademic Achievement, Instructional Quality, and\nAttendance[¬e]""', 'Page 7:\n[¬s]""children’s academic achieve-\nment (with particular concentration on linguistically diverse students and chil-\ndren’s attendance patterns)[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,"['Students', 'Teachers']",NA,NA,,['Small group/intensive support (3-5)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 9:\n[¬s]""At the beginning of the year, 118 (64 treatment, 54 control) children in the eight\nclasses received parental consent to participate in the study. Over the course of the\nschool year, 22 children (7 treatment, 15 control; 8 ELL, 14 non-ELL across both\ntreatment and control) moved away and were no longer part of the study[¬e]""']",38,,"['Page 2:\n[¬s]""Full- and Half-Day Kindergarten[¬e]""']",5,,NA,180,,['Quantitative'],NA,NA,,['No'],NA,NA,,"['Is this an EEF evaluation?', 'The developer']",NA,NA,,Yes,,['Yes'],"['Page 12:\n[¬s]""TABLE 3\nMeasure\nMean (SD) Scores on Pretest Measures for Full- and Half-Day Students""\n""child academic achievement pretest data revealed\nthat the two groups (full- and half-day) were not equal at the outset of the study[¬e]""']",NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,
71101053,Hatcher (1979),1978,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""FULL -DAY STATE-SUPPORTED\nKINDERGARTENS.[¬e]""']",NA,,"['Page 3:\n[¬s]""FULL-DAY STATE-SUPPORTED KINDERGARTENS[¬e]""']",NA,,"['Page 3:\n[¬s]""COGNITIVE, AFFECTIVE, AND PSYCHOMOTOR\nDEVELOPMENT[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 18:\n[¬s]""Full-day kindergarten— 354 minutes daily.\nHalf-day kindergarten— 165 minutes daily.[¬e]""']",189,,['Qualitative'],"['Page 73:\n[¬s]""Uniformity of testing\nmaterials and identical test kits were provided for the\nindependent examiners. The examiners were two master\'s\ndegree candidates in school psychology, with 200 hours in\nclinical test administration and counseling, and a doctoral\nstudent in early childhood education. All tests were graded,\nscored, and recorded by one independent examiner.[¬e]""']",NA,,['No'],NA,NA,,"['The developer', 'Is this an EEF evaluation?']",NA,NA,,Yes,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
40117175,Hausner (2000),2000,['Extending school time'],NA,,"['Page 1:\n[¬s]""Project Accelerated Literacy[¬e]""']",NA,,"['Page 1:\n[¬s]""the Project Accelerated Literacy program, an extended day intervention in addition to the half-day kindergarten session[¬e]""', 'Page 11:\n[¬s]""Project Accelerated Literacy is a langua ge - base d progra m that extends the Kindergarte n experience by an additiona l half day. The focus of the extended day session is to increase time on literacy tasks with a teacher specializing in literac y.[¬e]""', 'Page 33:\n[¬s]"" 12 students in a class""\n""The room needs to have space for centers[¬e]""', 'Page 35:\n[¬s]"" a task will improve if it is reinforce d with repeated opportunities for practice. The practice is usually performe d at the centers in relations hip to a child\'s play.[¬e]""', 'Page 36:\n[¬s]""The literacy commitme nt demands structured teaching focused on the learning needs of students. This commitme nt demands a daily block of two hours. The teaching follows a pattern of modeling and practicing skills in large group setting. These same skills are assessed in guide d groups , and then.the child rehearses the skills indepe nde ntly. This sequence gives the child ample opportunity to be successful and move at an individua l pace. Teachers select their teaching points from the assessments. The students are accustome d to the verbiage and format of the required skills. All reading lessons are reciproca l with writing lessons. Thus, one process reinforces the other.""\n"" learn indepe nde nce and how to learn on their own[¬e]""']",NA,,"['Page 1:\n[¬s]"" success in second grade reading performance[¬e]""']",NA,,['University/ researcher design'],NA,NA,,['Yes (Please specify)'],"['Page 43:\n[¬s]""he teacher was given training on the adminis tra tion of the Observation Survey use d to se lect s tude nts a nd a ls o provide d a foc us of instruction. The interve ntion te ac her ha d a c oac h tra ining her a s to the structure a nd imp le me nta tion of the c urric ulum . There were three to five visita tions made by the director of the progra m to assure curriculum[¬e]""', 'Page 44:\n[¬s]""imple me ntatio[¬e]""']",NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['Before/after school'],NA,NA,,['Class teachers'],NA,NA,,"['Page 1:\n[¬s]""30-week[¬e]""']",30,,"['Page 36:\n[¬s]""daily[¬e]""']",5,,"['Page 36:\n[¬s]""two hours[¬e]""']",120,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 46:\n[¬s]"" The distinguis hing features for control group was the mean score on Letter Identifica tion (LID) 25.37, mean score on Concepts About Print (CAP) 6.72, mean score on Writing Vocabulary (WV) 1.95, and Hearing Sounds in Words (HSIW) 2.19.""\n""The distinguis hing features for experime nta l group was the mean score on LID 6.65, CAP 3.86, WV 0.46 and HSIW 0.26.[¬e]""']",NA,,['Yes'],NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Gender']","['Page 47:\n[¬s]""MLID 25.37 6.65 245 12.131 .000 MCAP 6.72 3.86 267 7.609 .000 MWV 1.95 0.46 206 7.645 .000 MHSIW 2.19 0.26 172 5.532 .000[¬e]""', 'Page 47:\n[¬s]""Male 76 67""\n""Female 79 61[¬e]""']",NA,,['No'],NA,NA,
71101054,Hildebrand (1997),1997,['EY_Extra hours'],NA,,NA,All-day Kindergarten,,"['Page 5:\n[¬s]""Forty-seven children (29 males, 18 females) attended the all-day schedule taught by two teachers in adjacent\nclassrooms.[¬e]""']",NA,,"['Page 3:\n[¬s]""A study was conducted to compare the relative effects of three different kindergarten schedules on\nchildren\'s achievement in reading, writing, and math and prosocial classroom behaviors.[¬e]""']",NA,,['School or group of schools'],"['Page 5:\n[¬s]""To control for nonrandom assignment of subjects, a quasi-experimental design was used with pretests and posttests administered\nto all kindergarten children enrolled in three elementary school sites within one unified district. Each elementary school\nrepresented one of three different kindergarten schedules ail-day, everyday; everyday, half-day; or all-day, alternate-day.[¬e]""']",NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 5:\n[¬s]""Forty-seven children (29 males, 18 females) attended the all-day schedule taught by two teachers in adjacent\nclassrooms.[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],"['Page 5:\n[¬s]""The\nthree kindergarten gioups had the following similarities: (a) a common kindergarten curriculum in use for more than two years;\n(b) the teachers represented similar levels of college education, years of experience, and district staff development training;[¬e]""']",NA,,"['Page 5:\n[¬s]""All students were individually administered the Test of Early Mathematics Ability (TEMA) (Ginsburg & Baroody, 1990) in a\npre-posttest procedure in October and April[¬e]""']",19,,NA,5,,"['Page 5:\n[¬s]""all-day schedule[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],"['Page 8:\n[¬s]""Pretest""\n""I\'able 1[¬e]""']",NA,,['Yes'],"['Page 5:\n[¬s]""Analysis of covariance for reading, math, and writing was performed using chronological age and pretest scores as covariates to\nstatistically reduce effects of initial group differences.[¬e]""']",NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
