id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
66537715,Mavilidi (2016) 1_2,2016,"['Physical activity', 'EY_Physical development approaches']",NA,,59,"['Page 3:\n[¬s]""Consequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29, and 30, respectively.[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""Participants were 90 preschool children (Mage =4.88\nSD= .56; 45 boys and 45 girls[¬e]""']",50,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""onsequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29,""\n""respectively.[¬e]""']",29,,"['Page 3:\n[¬s]""Three children\nwere absent during the delayed test. Consequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29, and 30, respectively[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Consequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29, and 30, respectively[¬e]""']",29,,"['Page 3:\n[¬s]""Consequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29, and 30, respectively[¬e]""']",30,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
52131614,Mavilidi (2017) 1_1,2017,"['Physical activity', 'EY_Physical development approaches']",NA,,56,"['Page 1:\n[¬s]""A total of90 children[¬e]""', 'Page 3:\n[¬s]""27 in the nonintegrated condition, and 29 in\nthe control condition.[¬e]""', 'Page 3:\n[¬s]""A total of 90 typically developing children (no\ndiagnosis of mental illness, disorders, or learning\ndifﬁculties) participated in this study[¬e]""']",,['Mixed gender'],"['Page 1:\n[¬s]""45 girls[¬e]""', 'Page 4:\n[¬s]""Gender, N boys (%)""\n""49.4[¬e]""']",50,,NA,NA,,NA,"['Page 3:\n[¬s]""The existence of low income healthcare card or pension\ncard from Centrelink was used as an index of\nsocioeconomic status""\n""population of this study consisted of mainly medium-to-\nhigh socioeconomic status.""\n""no differences\namong the conditions in terms of demographic\ncharacteristics[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]""27 in the nonintegrated condition,[¬e]""']",27,,"['Page 3:\n[¬s]""and 29 in\nthe control condition[¬e]""']",29,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
66537716,Mavilidi (2017) 1_2,2017,"['Physical activity', 'EY_Physical development approaches']",NA,,59,"['Page 3:\n[¬s]""Randomization occurred at centre level and per condition\n(each centre was aligned to one/several different\nconditions), resulting in 30 enrolled in the integrated\ncondition,""\n""and 29 in\nthe control condition[¬e]""']",,['Mixed gender'],"['Page 1:\n[¬s]""A total of90 children from seven childcare centres (Mage = 4.90, SD = 0.52; 45 girls)[¬e]""']",50,,NA,NA,,NA,"['Page 3:\n[¬s]""The existence of low income healthcare card or pension\ncard from Centrelink was used as an index of\nsocioeconomic status (Australian Government Department\nof Human Rights, 2016). The index indicated that the\npopulation of this study consisted of mainly medium-to-\nhigh socioeconomic status. There were no differences\namong the conditions in terms of demographic\ncharacteristics (Table 1).[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]""resulting in 30 enrolled in the integrated\ncondition[¬e]""']",30,,"['Page 3:\n[¬s]""and 29 in\nthe control condition.[¬e]""']",29,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""resulting in 30 enrolled in the integrated\ncondition,[¬e]""']",30,,"['Page 3:\n[¬s]""and 29 in\nthe control condition[¬e]""']",29,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""Three children were excluded\nfrom the analyses because of a general reluctance to\nparticipate and one child due to missing data.[¬e]""']",NA,,"['Page 3:\n[¬s]""resulting in 30 enrolled in the integrated\ncondition,[¬e]""']",0,,"['Page 3:\n[¬s]""Three children were excluded\nfrom the analyses because of a general reluctance to\nparticipate and one child due to missing data.\nRandomization occurred at centre level and per condition\n(each centre was aligned to one/several different\nconditions), resulting in 30 enrolled in the integrated\ncondition, 27 in the nonintegrated condition, and 29 in\nthe control condition[¬e]""']",1.66,
52131615,Mavilidi (2018) 1_1,2018,"['Physical activity', 'EY_Physical development approaches']",NA,,57,"['Page 4:\n[¬s]""Participants were 120 preschool children[¬e]""', 'Page 5:\n[¬s]""resulting in 30 chil-\ndren enrolled in the performing integrated physical activity condition,""\n""27 in\nthe control condition.[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""120 preschool children (Mage = 4.70 years, SD = 0.49; 57 girls)[¬e]""']",47.5,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""30 chil-\ndren enrolled in the performing integrated physical activity condition[¬e]""']",30,,"['Page 5:\n[¬s]""27 in\nthe control condition.[¬e]""']",27,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
66537717,Mavilidi (2018) 1_2,2018,"['Physical activity', 'EY_Physical development approaches']",NA,,56,"['Page 5:\n[¬s]""29 in the performing nonintegrated physical activity condition, and 27 in\nthe control condition.[¬e]""']",,['Mixed gender'],"['Page 1:\n[¬s]""Participants (N = 120,\nMage = 4.70 years, SD = 0.49; 57 girls)[¬e]""']",47.5,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""29 in the performing nonintegrated physical activity condition[¬e]""']",29,,"['Page 5:\n[¬s]""and 27 in\nthe control condition.[¬e]""']",27,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""Five participants were excluded from the analysis due to missing data,[¬e]""']",NA,,NA,3.33,,"['Page 5:\n[¬s]""29 in the performing nonintegrated physical activity condition, and 27 in\nthe control condition.[¬e]""']",6.66,
77945734,Mears (2001),2001,['EY_Physical development approaches'],NA,,217,"['Page 7:\n[¬s]""The sample consisted of 217 (girls =111, boys = 106) kindergarten students\nfrom 12 intact physical education classes.[¬e]""']",,['Mixed gender'],"['Page 7:\n[¬s]""girls =111, boys = 106[¬e]""']",51,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 58:\n[¬s]""The experimental group consisted of 53 males and 54 females[¬e]""']",107,,"['Page 58:\n[¬s]""control group consisted of 53 males and 57 females.[¬e]""']",110,,NA,NA,,NA,NA,,"['Page 74:\n[¬s]""107[¬e]""']",107,,"['Page 74:\n[¬s]""n o[¬e]""']",110,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
78361811,Pienaar (2011),2011,"['Physical activity', 'EY_Physical development approaches']",NA,,32,"['Page 3:\n[¬s]""A convenient sample of 20 pre- schoolers was selected on the basis of availability (a maximum of 10 children are allowed in one programme). A control group of 20 children was also selected on the basis of availability from nursery schools in Potchefstroom. Seven of the 20 children in the intervention group had incomplete data due to poor attendance of the programme or withdrawal during the study for different reasons. The final group (N=13) consisted of 7 boys (two 4-year-olds, four 5- year-olds and one 6-year-old) and 6 girls (two 4-year-olds, three 5-year-olds and one 6-year old).""\n""The control group was selected from 2 pre-primary schools\n(N=19 - 1 child withdrew)[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""The final group (N=13) consisted of 7 boys (two 4-year-olds, four 5- year-olds and one 6-year-old) and 6 girls (two 4-year-olds, three 5-year-olds and one 6-year old).""\n""The control group was selected from 2 pre-primary schools\n(N=19 - 1 child withdrew) and consisted of 7 boys (five 4-year-olds, two 5-year-olds) and 12\ngirls (seven 4-year-olds, four 5-year-olds).[¬e]""']",56.25,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""N=19[¬e]""']",19,,"['Page 3:\n[¬s]""13[¬e]""']",13,,NA,NA,,NA,NA,,NA,19,,NA,13,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 3:\n[¬s]""Seven of the 20 children in the intervention group\nhad incomplete data[¬e]""']",.5,,NA,.5,
78361815,Rosenstreich (2021),2021,"['Physical activity', 'EY_Physical development approaches']",NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,
78361817,Shannonhouse (2012),2012,"['Physical activity', 'EY_Physical development approaches']",NA,,38,"['Page 65:\n[¬s]""Experimental\nControl\nN\n19\n19[¬e]""']",,['Mixed gender'],"['Page 65:\n[¬s]""11""\n""Female""\n""Male""\n""8""\n""11""\n""8[¬e]""', 'Page 65:\n[¬s]""There were four children in special education in\nboth the experimental and control groups, and 9 children with free or reduced lunch in both the""\n""experimental and control groups.[¬e]""']",58,,47,"['Page 65:\n[¬s]""9 children with free or reduced lunch in both[¬e]""']",,NA,NA,,NA,NA,,"['Page 65:\n[¬s]""19[¬e]""']",19,,"['Page 65:\n[¬s]""19[¬e]""']",19,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,
77945739,Zach (2015),2015,['EY_Physical development approaches'],NA,,123,"['Page 2:\n[¬s]""experimental group 1 (orienteering), n = 44; experimental group 2\n(dance), n = 40, and control group (no intervention), n = 39.""\n""(n = 123),[¬e]""']",,['Mixed gender'],"['Page 2:\n[¬s]""60 boys and 63 girls,[¬e]""']",51,,NA,NA,,NA,"['Page 2:\n[¬s]""The three kindergartens that the children attended were selected\nto be part of this study because of their similar demographic background: middle-class socio-economic status, rural envi-\nronment, and activity curriculum.[¬e]""']",,NA,NA,,"['Page 2:\n[¬s]""experimental group 1 (orienteering), n = 44; experimental group 2\n(dance), n = 40[¬e]""']",84,,"['Page 2:\n[¬s]""control group (no intervention), n = 39[¬e]""']",39,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
