id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
66537715,Mavilidi (2016) 1_2,2016,"['Physical activity', 'EY_Physical development approaches']",NA,['Yes'],NA,NA,,"['Page 3:\n[¬s]""Consequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29, and 30, respectively[¬e]""']",29,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""15.38[¬e]""']",15.38,,"['Page 5:\n[¬s]""(3.45)[¬e]""']",3.45,,NA,NA,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Consequently, the total\nnumber ofparticipants in the integrated, nonintegrated, and\ncontrol condition was 28, 29, and 30, respectively[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""12.50[¬e]""']",12.50,,"['Page 5:\n[¬s]""(3.64)[¬e]""']",3.64,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""and a delayed test 5 weeks after\nthe learning sessions.[¬e]""']",NA,
52131614,Mavilidi (2017) 1_1,2017,"['Physical activity', 'EY_Physical development approaches']",NA,['Yes'],NA,NA,,NA,NA,,"['Page 5:\n[¬s]""1.37[¬e]""']",1.37,,"['Page 5:\n[¬s]""(1.82)[¬e]""']",1.82,,"['Page 5:\n[¬s]""11.07[¬e]""']",11.07,,"['Page 5:\n[¬s]""(5.04)[¬e]""']",5.04,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""1.55[¬e]""']",1.55,,"['Page 5:\n[¬s]""(2.72)[¬e]""']",2.72,,"['Page 5:\n[¬s]""5.52[¬e]""']",5.52,,"['Page 5:\n[¬s]""(4.37)[¬e]""']",4.37,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 1:\n[¬s]""and delayed (6 weeks after the programme) assessments,[¬e]""', 'Page 3:\n[¬s]""and a delayed\npost-test 6 weeks after the last learning sessions.[¬e]""']",NA,
66537716,Mavilidi (2017) 1_2,2017,"['Physical activity', 'EY_Physical development approaches']",NA,['Yes'],NA,NA,,"['Page 3:\n[¬s]""resulting in 30 enrolled in the integrated\ncondition,[¬e]""']",30,,"['Page 5:\n[¬s]""1.58[¬e]""']",1.58,,"['Page 5:\n[¬s]""1.67[¬e]""']",1.67,,"['Page 5:\n[¬s]""15.53[¬e]""']",15.53,,"['Page 5:\n[¬s]""4.91[¬e]""']",4.91,,NA,NA,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""and 29 in\nthe control condition[¬e]""']",29,,"['Page 5:\n[¬s]""1.55[¬e]""']",1.55,,"['Page 5:\n[¬s]""2.72[¬e]""']",2.72,,"['Page 5:\n[¬s]""5.52[¬e]""']",5.52,,"['Page 5:\n[¬s]""4.37[¬e]""']",4.37,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""a delayed\npost-test 6 weeks after the last learning sessions.[¬e]""']",NA,
52131615,Mavilidi (2018) 1_1,2018,"['Physical activity', 'EY_Physical development approaches']",NA,['No'],"['Page 10:\n[¬s]""Accounting for multiple testing, Bonferroni corrections demon-\nstrated that the performing integrated physical activity condition (M = 35.25, SE = 1.97) performed\nbetter than the observing integrated physical activity condition (M = 25.83, SE = 2.00), 95% conﬁdence\ninterval (CI) [1.90,16.92], p = .006, g = 0.82, control condition (M = 22.07, SE = 2.09), 95% CI\n[5.48,20.87], p   .001, g = 1.14, and performing nonintegrated physical activity condition (M = 27.23,\nSE = 2.06), 95% CI [0.38,15.64], p = .034, g = 0.61. The performing nonintegrated condition did not\nsigniﬁcantly differ from the observing integrated physical activity condition, 95% CI [\ue0046.28,9.08],\np = .999, and control condition, 95% CI [\ue0042.70,13.04], p = .485. The observing integrated physical activ-\nity and control conditions were not signiﬁcant, 95% CI [\ue0043.98,11.52], p = .999. Finally, the change in\nmath performance over time varied signiﬁcantly across children, var(ui) = 0.76, p   .001[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 9:\n[¬s]""Hierarchical regression analysis for delayed posttest.\nStep\nVariable\n1\n2\nChild-care center\nAge\nGender\nChild-care center\nAge\nGender\nPretest scores\n3\nChild-care center\nAge\nGender\nPretest scores\nCondition\n* p < .05.\n** p   .001.\n.37\n.17\n.02\n.09\n\ue004.03\n.80\n\ue004.04\n.05\n.05\n.72\n\ue004.30\nStandardized b tR2\n\ue004.09\n\ue0041.07\n4.22**\n1.99*\n0.42\n1.56\n\ue0040.44\n13.66**\n\ue0040.86\n1.06\n0.97\n13.31**\n\ue0045.79**\n.16\n.69\nR2 change\n.16\n.53\nF change\n7.16**\n186.32**\n.76\n.03\n33.49**[¬e]""']",NA,
66537717,Mavilidi (2018) 1_2,2018,"['Physical activity', 'EY_Physical development approaches']",NA,['Yes'],NA,"pre-test only, post-test are split down by centre - totals in excel sheet, slack",,NA,NA,,"['Page 8:\n[¬s]""performing nonintegrated physical activity\ncondition: M = 23.34[¬e]""']",23.34,,"['Page 8:\n[¬s]""SD = 12.69;[¬e]""']",12.69,,NA,23.307 ,,NA,12.748 ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""; control condition: M = 20.57[¬e]""']",20.57,,"['Page 8:\n[¬s]""SD = 10.95)[¬e]""']",10.95,,NA,21.150 ,,NA,10.224 ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""6 weeks after the intervention (delayed posttest).[¬e]""']",NA,
77945734,Mears (2001),2001,['EY_Physical development approaches'],NA,['Yes'],NA,Letter Sound Association,,"['Page 74:\n[¬s]""107[¬e]""']",107,,"['Page 74:\n[¬s]""6.39[¬e]""']",6.39,,"['Page 74:\n[¬s]""4.54[¬e]""']",4.54,,"['Page 74:\n[¬s]""12.47[¬e]""']",12.47,,"['Page 74:\n[¬s]""4.14[¬e]""']",4.14,,"['Page 74:\n[¬s]""6.09[¬e]""']",6.09,,"['Page 74:\n[¬s]""3.52[¬e]""']",3.52,,NA,NA,,"['Page 74:\n[¬s]""n o[¬e]""']",110,,"['Page 74:\n[¬s]""7.06[¬e]""']",7.06,,"['Page 74:\n[¬s]""4.85[¬e]""']",4.85,,"['Page 74:\n[¬s]""10.78[¬e]""']",10.78,,"['Page 74:\n[¬s]""4.69[¬e]""']",4.69,,"['Page 74:\n[¬s]""3.72[¬e]""']",3.72,,"['Page 74:\n[¬s]""2.59[¬e]""']",2.59,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
78361811,Pienaar (2011),2011,"['Physical activity', 'EY_Physical development approaches']",NA,['Yes'],NA,NA,,NA,19,,"['Page 7:\n[¬s]""96.61[¬e]""']",96.61,,NA,8.99,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""9.15[¬e]""']",9.15,,NA,5.61,,NA,NA,,NA,13,,"['Page 7:\n[¬s]""92.94[¬e]""']",92.94,,NA,11.51,,NA,NA,,NA,NA,,NA,1.29,,NA,10.78,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
78361815,Rosenstreich (2021),2021,"['Physical activity', 'EY_Physical development approaches']",NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
78361817,Shannonhouse (2012),2012,"['Physical activity', 'EY_Physical development approaches']",NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
77945739,Zach (2015),2015,['EY_Physical development approaches'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
