id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
74577997,Clements (2008) 1_2,2008,['EY_Early numeracy approaches'],NA,,NA,"['Page 6:\n[¬s]""253 children[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,84,,NA,80,,NA,NA,,NA,NA,,NA,84,,NA,80,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
67322415,Clements (2011),2011,['EY_Early numeracy approaches'],NA,,1305,NA,,['Mixed gender'],"['Page 6:\n[¬s]""Female""\n""475 (51%)""\n""190 (50%)[¬e]""']",50.5,,85,NA,,NA,NA,,NA,NA,,NA,927,,NA,378,,NA,NA,,NA,NA,,"['Page 19:\n[¬s]""Post\nn = 927[¬e]""']",927,,"['Page 19:\n[¬s]""Post\nn = 378[¬e]""']",378,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
67961477,Codding (2011),2011,['EY_Early numeracy approaches'],NA,,96,"['Page 3:\n[¬s]""96[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""No signiﬁcant pretest differences across\ngroups were found for age, F(2, 93) ⫽ 0.98, p ⬎\n.05; proportions of male and female partici-\npants, \u24392(2, N ⫽ 96) ⫽ 0.22, p ⬎ .05[¬e]""']","gender not reported in text, sample was whole state schools, seems reasonable to assume mixed gender",,59,"['Page 3:\n[¬s]""58.6% (range, 46.8 to 70.4) students\nhad free or reduced lunch[¬e]""']",,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""31""\n""30[¬e]""', 'Page 5:\n[¬s]""31[¬e]""']",31,,"['Page 5:\n[¬s]""35[¬e]""']",35,,"['Page 5:\n[¬s]""30[¬e]""']",30,,NA,NA,,NA,31,,NA,35,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""Two students moved out of the district[¬e]""']",NA,,"['Page 3:\n[¬s]""Two students moved out of the district and\nwere included in the growth modeling, but no\ndata were available for follow-up.[¬e]""']",2,,"['Page 6:\n[¬s]""Ninety-ﬁve percent (n ⫽ 91) ofour sample\nhad complete data across all assessments, and a\ntotal of 26 observation points were missing.[¬e]""']",5,
67322416,Curtis (2009) 1_1,2009,['EY_Early numeracy approaches'],NA,,35,"['Page 3:\n[¬s]""35[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""A total of 35 children (20 boys and 15 girls)[¬e]""']",42.86,,NA,NA,,NA,"['Page 3:\n[¬s]""This preschool served children of faculty, staff, and graduate students as well as the\ncommunity at large and so included a wide range of socioeconomic status[¬e]""']",,NA,NA,,"['Page 4:\n[¬s]""14[¬e]""']",14,,"['Page 4:\n[¬s]""21[¬e]""']",21,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
74577998,Curtis (2009) 1_2,2009,['EY_Early numeracy approaches'],NA,,54,"['Page 5:\n[¬s]""54 children (25 boys and 29 girls). Their mean agewas 4 years, 4months (SD= 5.0\nmonths; range=3 years 5months to 4 years 11 months). These 54 participants were separated into groups ofthree-year-olds\nand four-year-olds and then equalnumbers fromeachage groupwere randomly assigned to control (n=27) and experimental\ngroups (n=27)[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""25 boys and 29 girls[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 5:\n[¬s]""experimental\ngroups (n=27)[¬e]""']",27,,"['Page 5:\n[¬s]""control (n=27)[¬e]""']",27,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
67961479,Doabler (2016),2016,['EY_Early numeracy approaches'],NA,,319,"['Page 6:\n[¬s]""319 met\nthe ROOTS eligibility criteria and were ran-\ndomly assigned[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""Male""\n""47%""\n""58%[¬e]""']",47.3,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,67,,NA,90,,NA,162,,NA,NA,,"['Page 12:\n[¬s]""213[¬e]""']",213,,"['Page 12:\n[¬s]""88[¬e]""']",88,,NA,NA,,NA,NA,,['Yes'],"['Page 11:\n[¬s]""Student attrition was defined as students with\ndata at T1 but missing data at T2. Attrition\nrates varied between 6%, for the TEMA-3\nand RAENS, and 8%, for NSB, ASPENS,\nand oral counting[¬e]""']",NA,,NA,NA,,"['Page 11:\n[¬s]""Attrition\nrates varied between 6%, for the TEMA-3\nand RAENS, and 8%, for NSB, ASPENS,\nand oral counting""\n""Only 5% of students were\nmissing all posttest data.[¬e]""']",7,
67322417,Dyson (2011),2011,['EY_Early numeracy approaches'],NA,,126,"['Page 4:\n[¬s]""In all, 126 participants[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""Of the final sample, 52 of the children were girls (43%)\nand 69 were boys (57%).[¬e]""']",43,,91 ,"['Page 4:\n[¬s]""The percentage of children enrolled in the\nfree or reduced-price lunch program ranged from 79% to\n95% in each school, with the mean being 91%[¬e]""']",,NA,NA,,NA,NA,,NA,56,,NA,65,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,NA,,NA,4,
67322385,Fischer (1990),1990,['EY_Early numeracy approaches'],NA,,82,"['Page 3:\n[¬s]""ted. Forty-two subjects (age range from 58 to 71 months) were instruct""\n""males). The data on two students in each of the afternoon classes (3 males, 1 fe- male) were eliminated from the subsequent analyses. Two of these children had been uncooperative during the pretest, refusing to answer any questions. The third child was not pretested, and the fourth was not posttested, both because of frequent absences.""\n""). Forty-four subjects received instruction in the control treatment, 21\nin the morning (12 m[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""8 females""\n""11 females""\n""9 females)""\n""11 fe-""\n""males). Th""\n""1 fe-""\n""male) were eliminated from the subsequent analyses.[¬e]""']",38,,NA,NA,,NA,"['Page 3:\n[¬s]""lasses in a predominantly white middle-class\nschool on t[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]""Forty-two subjects (age range from 58 to 71 months) were instructed using the part-part-whole curriculum""\n""males). The data on two students in each of the afternoon classes (3 males, 1 fe-\nmale) were eliminated from the subsequent analyses. Two of[¬e]""']",42,,"['Page 3:\n[¬s]""). Forty-four subjects received instruction in the control treatment""\n""males). The data on two students in each of the afternoon classes (3 males, 1 fe-\nmale) were eliminated from the subsequent analyses. Two[¬e]""']",44,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Forty-two s""\n""two students in each of the afternoon classes (3 males, 1 fe-\nmale) were eliminated[¬e]""']",40,,"['Page 3:\n[¬s]""two students in each of the afternoon classes (3 males, 1 fe- male) were eliminated""\n""Forty-four[¬e]""']",42,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""The data on two students in each of the afternoon classes (3 males, 1 fe-\nmale) were eliminated from the subsequent analyses. Two of these children had\nbeen uncooperative during the pretest, refusing to answer any questions. The third\nchild was not pretested, and the fourth was not posttested, both because of frequent\nabsences.[¬e]""']",NA,,"['Page 3:\n[¬s]""two students in each[¬e]""']",4.76,,"['Page 3:\n[¬s]""The data on two students in each of the afternoon classes (3 males, 1 fe-\nmale) were eliminated from the subsequent analyses. Two of these children had\nbeen uncooperative during the pretest, refusing to answer any questions. The third\nchild was not pretested, and the fourth was not posttested, both because of frequent\nabsences.[¬e]""']",4.65,
67961487,Hassinger-Das (2015) 1_1,2015,['EY_Early numeracy approaches'],NA,,124,"['Page 1:\n[¬s]""N = 124[¬e]""']",,['Mixed gender'],"['Page 7:\n[¬s]""59 of the children were girls (48%)[¬e]""']",48,,83%,"['Page 7:\n[¬s]""Children from low-income backgrounds, as evidenced by\ntheir free and reduced lunch status, comprised 83% of the study population.[¬e]""']",,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']",44,,"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']",44,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']",42,,"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']",40,,NA,NA,,NA,NA,,['Yes'],"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']","132 recruited (44 in each group), 8 lost to attrition leading to final sample of 124. However, as analysis is of only two groups final sample is 82 (42 SNC and 40 BAU-Control).",,"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']",4.5,,"['Page 7:\n[¬s]""Throughout the course of the study attrition was low (n = 8) and distributed across the\ngroups. This included only two children from the SNC intervention, two children from the\nnumber sense intervention, and four children from the control group. In most of these cases,\nchildren moved out of the district or were chronically absent. Accordingly, the final study\nsample consisted of 124 children.[¬e]""']",6.8,
74578010,Hassinger-Das (2015) 1_2,2015,['EY_Early numeracy approaches'],NA,,124,"['Page 7:\n[¬s]""One hundred and twenty four children f[¬e]""']",,['Mixed gender'],"['Page 7:\n[¬s]""59 of the children were girls (48%) and 65 were boys (52%)[¬e]""']",48%,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,41,,NA,41,,NA,NA,,NA,NA,,NA,41,,NA,41,,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,not clearly defined as initial population is not given. Only the population after attrition is given,,NA,NA,,NA, ,
67322387,Hong (1996),1996,['EY_Early numeracy approaches'],NA,,57,"['Page 1:\n[¬s]""Fifty-seven[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""(32 boys and 25 girls).[¬e]""']",25,,NA,NA,,NA,"['Page 5:\n[¬s]""About 82% of the participants’\nfathers and 50% of their mothers had graduated from Cyear colleges.[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""an experimental group\n(ni = 29)[¬e]""']",29,,"['Page 5:\n[¬s]""a control group (nz= 28)[¬e]""']",28,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""(ni = 29)[¬e]""']",29,,"['Page 5:\n[¬s]""(nz= 28)[¬e]""']",28,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
67322419,Jordan (2012),2012,['EY_Early numeracy approaches'],NA,,86,"['Page 23:\n[¬s]""Number Sense 42""\n""Control""\n""44[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""The final sample had 63 girls (49%) and 65 boys (51%).[¬e]""']",49,,93,"['Page 6:\n[¬s]""the mean\nparticipation in the free/reduced price lunch program being 93 percent[¬e]""']",,NA,"['Page 5:\n[¬s]""all participants were\nattending schools in low-income communities[¬e]""']",,NA,NA,,"['Page 23:\n[¬s]""Number Sense 42[¬e]""']",42,,"['Page 23:\n[¬s]""Control""\n""44[¬e]""']",44,,NA,NA,,NA,NA,,"['Page 23:\n[¬s]""Number Sense""\n""42[¬e]""']",42,,"['Page 23:\n[¬s]""Control""\n""44[¬e]""']",44,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""During the study period, two children (one from the language and one from the number sense group) moved out of the district; two additional children (one from the language and one from the number sense group) refused to come to the intervention about four weeks into the study.""\n""(n = 44 in each\ngroup)[¬e]""']",NA,,"['Page 1:\n[¬s]""Children were randomly assigned to one of three groups (n = 44 in each group)[¬e]""', 'Page 23:\n[¬s]""Number Sense 42[¬e]""', 'Page 6:\n[¬s]""During the study\nperiod, two children (one from the language and one from the number sense group) moved\nout of the district; two additional children (one from the language and one from the number\nsense group) refused to come to the intervention about four weeks into the study.[¬e]""']",4.5,,"['Page 1:\n[¬s]""Children were randomly assigned to one of three groups (n = 44 in each group)[¬e]""', 'Page 23:\n[¬s]""Number Sense 42""\n""Control""\n""44[¬e]""', 'Page 6:\n[¬s]""During the study\nperiod, two children (one from the language and one from the number sense group) moved\nout of the district; two additional children (one from the language and one from the number\nsense group) refused to come to the intervention about four weeks into the study.[¬e]""']",2.3 ,
67322388,Kaul (1991),1991,['EY_Early numeracy approaches'],NA,,40,"['Page 7:\n[¬s]""Experimental\nGroup\n20""\n""Control 1\n20[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""Two\nsections of the Kindergarten class in the laboratory nuroery\nschool of the department were selected as the experimental\ngroup. The children in these sections were primarily of Class\nIV government employees.\n3.\nThe fathers had received school\neducation while the mothers were, in many cases, illiterate.\nTwo other sections of the same nursery school which were\ncatering to children from a similar socio economic background[¬e]""', 'Page 7:\n[¬s]""were treated as the first level of control. Comparisions were\nalso made with a group of children matched on age and socio\neconomic status from a Corporation Nursery School and another\ngroup matched on age but from a higher socio-economic status\nattending an elite private school.\nThese were mainly children\nof professionals and Class I officials.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""Experimental\nGroup\n20[¬e]""']",20,,"['Page 7:\n[¬s]""Control 1\n20[¬e]""']",20,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""Experimental\nGroup\n20[¬e]""']",20,,"['Page 7:\n[¬s]""Control 1\n20[¬e]""']",20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0 ,
